,417_APAR_611.11,421_APAR_612.12,425_APAR_613.13,429_APAR_614.14,433_APAR_615.15,437_APAR_616.16,441_APAR_617.17,445_APAR_618.18,449_APAR_619.19,453_APAR_620.20,457_APAR_621.21,461_APAR_622.22,465_APAR_623.23,469_APAR_624.24,473_APAR_625.25,697_FIF_602.2,699_FIF_603.3,701_FIF_604.4,703_FIF_605.5,705_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-14 23:45:36,22.2,22.0,21.0,16.5,11.2,22.7,22.2,19.4,16.7,13.4,21.5,20.8,19.1,7.5,0.1,26.0,26.4,25.8,26.7,28.1
2019-01-14 23:52:48,22.2,22.0,21.0,16.5,11.2,22.7,22.2,19.4,16.7,13.4,21.6,20.9,19.1,7.5,0.1,26.0,26.3,25.8,26.6,28.1
2019-01-15 00:00:00,22.2,22.0,21.0,16.5,11.2,22.7,22.2,19.4,16.7,13.4,21.6,20.9,19.1,7.5,0.1,26.0,26.3,25.8,26.6,28.1
2019-01-15 00:07:12,22.2,22.0,21.0,16.5,11.2,22.7,22.2,19.4,16.7,13.4,21.6,20.9,19.1,7.5,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15 00:14:24,22.2,22.0,21.0,16.5,11.2,22.7,22.2,19.4,16.7,13.4,21.6,20.9,19.1,7.5,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15 00:21:36,22.2,22.0,21.0,16.4,11.1,22.7,22.2,19.3,16.7,13.4,21.6,20.9,19.1,7.5,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15 00:28:48,22.2,22.0,21.0,16.4,11.1,22.7,22.2,19.3,16.7,13.4,21.6,20.9,19.1,7.5,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15 00:36:00,22.2,22.0,21.0,16.4,11.1,22.7,22.2,19.3,16.7,13.4,21.5,20.7,18.8,7.5,0.2,25.9,26.3,25.7,26.6,28.0
2019-01-15 00:43:12,22.2,22.0,21.0,16.4,11.1,22.7,22.2,19.3,16.7,13.4,21.5,20.7,18.8,7.5,0.2,25.9,26.3,25.7,26.6,28.0
2019-01-15 00:50:24,22.2,22.0,21.0,16.4,11.1,22.6,22.2,19.3,16.6,13.4,21.4,20.4,18.1,7.5,0.2,25.9,26.2,25.7,26.5,28.0
