,1_APAR_30.1,13_APAR_33.4,17_APAR_34.5,5_APAR_31.2,649_FIF_11.11,9_APAR_32.3
2019-01-15 06:00:00,38.4,62.7,85.5,39.8,,41.4
2019-01-15 06:07:12,38.4,62.7,85.5,39.7,,41.4
2019-01-15 06:14:24,38.4,62.7,85.5,39.7,,41.4
2019-01-15 06:21:36,38.4,62.7,85.5,39.7,,41.5
2019-01-15 06:28:48,38.4,62.7,85.5,39.7,,41.5
2019-01-15 06:36:00,38.4,62.7,85.5,39.8,,41.6
2019-01-15 06:43:12,38.4,62.7,85.5,39.8,,41.6
2019-01-15 06:50:24,38.4,62.7,85.5,39.8,,41.5
2019-01-15 06:57:36,38.4,62.7,85.5,39.8,,41.5
2019-01-15 07:04:48,38.4,62.7,85.5,39.8,,41.5
2019-01-15 07:12:00,38.4,62.7,85.5,39.8,,41.5
2019-01-15 07:19:12,38.4,62.7,85.4,39.7,,41.6
2019-01-15 07:26:24,38.4,62.7,85.4,39.7,,41.6
2019-01-15 07:33:36,38.4,62.7,85.5,39.8,,41.5
2019-01-15 07:40:48,38.4,62.7,85.5,39.8,,41.5
2019-01-15 07:48:00,38.4,62.8,85.5,39.8,,41.4
2019-01-15 07:55:12,38.4,62.8,85.5,39.8,,41.4
2019-01-15 08:02:24,38.5,62.8,85.5,39.9,,41.4
2019-01-15 08:09:36,38.5,62.8,85.5,39.9,,41.4
2019-01-15 08:16:48,38.5,62.8,85.5,39.9,,41.3
2019-01-15 08:24:00,38.5,62.8,85.5,39.9,,41.3
2019-01-15 08:31:12,38.6,62.8,85.5,39.9,,41.4
2019-01-15 08:38:24,38.6,62.8,85.5,39.9,,41.4
2019-01-15 08:45:36,38.6,62.8,85.5,39.9,,41.4
2019-01-15 08:52:48,38.6,62.8,85.5,39.9,,41.4
2019-01-15 09:00:00,38.6,62.8,85.5,39.9,,41.4
2019-01-15 09:07:12,38.4,62.9,85.5,39.8,,41.4
2019-01-15 09:14:24,38.4,62.9,85.5,39.8,,41.4
2019-01-15 09:21:36,38.3,62.9,85.5,39.7,,41.5
2019-01-15 09:28:48,38.3,62.9,85.5,39.7,,41.5
2019-01-15 09:36:00,38.3,62.9,85.5,39.7,,41.5
2019-01-15 09:43:12,38.3,62.9,85.5,39.7,,41.5
2019-01-15 09:50:24,38.3,62.9,85.5,39.7,,41.6
2019-01-15 09:57:36,38.3,62.9,85.5,39.7,,41.6
2019-01-15 10:04:48,38.3,63.0,85.6,39.7,,41.8
2019-01-15 10:12:00,38.3,63.0,85.6,39.7,,41.8
2019-01-15 10:19:12,38.3,63.0,85.6,39.7,,41.8
2019-01-15 10:26:24,38.3,63.0,85.6,39.7,,41.8
2019-01-15 10:33:36,38.3,63.0,85.6,39.7,,41.9
2019-01-15 10:40:48,38.3,63.0,85.6,39.7,,41.9
2019-01-15 10:48:00,38.3,63.0,85.6,39.7,,41.9
2019-01-15 10:55:12,38.3,63.0,85.6,39.7,,41.9
2019-01-15 11:02:24,38.4,63.1,85.6,39.7,,41.9
2019-01-15 11:09:36,38.4,63.1,85.6,39.7,,41.9
2019-01-15 11:16:48,38.4,63.1,85.6,39.8,,41.9
2019-01-15 11:24:00,38.4,63.1,85.6,39.8,,41.9
2019-01-15 11:31:12,38.4,63.1,85.6,39.8,,42.0
2019-01-15 11:38:24,38.4,63.1,85.6,39.8,,42.0
2019-01-15 11:45:36,38.4,63.2,85.6,39.8,,42.1
2019-01-15 11:52:48,38.4,63.2,85.6,39.8,,42.1
2019-01-15 12:00:00,38.4,63.2,85.6,39.8,,42.1
2019-01-15 12:07:12,38.4,63.2,85.6,39.7,,42.2
2019-01-15 12:14:24,38.4,63.2,85.6,39.7,,42.2
2019-01-15 12:21:36,38.5,63.3,85.6,39.8,,42.4
2019-01-15 12:28:48,38.5,63.3,85.6,39.8,,42.4
2019-01-15 12:36:00,,63.3,85.5,40.3,,42.4
2019-01-15 12:43:12,,63.3,85.5,40.3,,42.4
2019-01-15 12:50:24,,63.4,85.4,40.6,,42.5
2019-01-15 12:57:36,,63.4,85.4,40.6,,42.5
2019-01-15 13:04:48,,63.4,85.4,40.6,,42.5
2019-01-15 13:12:00,39.3,63.4,85.4,40.6,,42.5
2019-01-15 13:19:12,39.4,63.5,85.4,40.7,,42.4
2019-01-15 13:26:24,39.4,63.5,85.4,40.7,,42.4
2019-01-15 13:33:36,39.5,63.5,85.4,40.8,,42.4
2019-01-15 13:40:48,39.5,63.5,85.4,40.8,,42.4
2019-01-15 13:48:00,39.4,63.6,85.3,40.7,,42.4
2019-01-15 13:55:12,39.4,63.6,85.3,40.7,,42.4
2019-01-15 14:02:24,101.3,125.1,146.0,102.6,,104.8
2019-01-15 14:09:36,101.3,125.1,146.0,102.6,,104.8
2019-01-15 14:16:48,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 14:24:00,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 14:31:12,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 14:38:24,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 14:45:36,1724.4,1724.4,1667.9,1724.4,,1724.4
2019-01-15 14:52:48,1724.4,1724.4,1667.9,1724.4,,1724.4
2019-01-15 15:00:00,1724.4,1724.4,1667.9,1724.4,,1724.4
2019-01-15 15:07:12,1724.4,1724.4,85.0,1724.4,,1724.4
2019-01-15 15:14:24,1724.4,1724.4,85.0,1724.4,,1724.4
2019-01-15 15:21:36,1724.4,1724.4,85.0,1724.4,,1724.4
2019-01-15 15:28:48,1724.4,1724.4,85.0,1724.4,,1724.4
2019-01-15 15:36:00,1724.4,1724.4,85.0,1724.4,,1724.4
2019-01-15 15:43:12,1724.4,1724.4,85.0,1724.4,,1724.4
2019-01-15 15:50:24,1724.4,1724.4,84.9,1724.4,,1724.4
2019-01-15 15:57:36,1724.4,1724.4,84.9,1724.4,,1724.4
2019-01-15 16:04:48,1724.4,1724.4,84.8,1724.4,,1724.4
2019-01-15 16:12:00,1724.4,1724.4,84.8,1724.4,,1724.4
2019-01-15 16:19:12,1724.4,1724.4,84.8,1724.4,,1724.4
2019-01-15 16:26:24,1724.4,1724.4,84.8,1724.4,,1724.4
2019-01-15 16:33:36,1724.4,1724.4,84.7,1724.4,,1724.4
2019-01-15 16:40:48,1724.4,1724.4,84.7,1724.4,,1724.4
2019-01-15 16:48:00,38.8,64.1,84.6,40.2,,42.2
2019-01-15 16:55:12,38.8,64.1,84.6,40.2,,42.2
2019-01-15 17:02:24,38.7,64.1,84.6,40.2,,42.2
2019-01-15 17:09:36,38.7,64.1,84.6,40.2,,42.2
2019-01-15 17:16:48,1331.0,1337.0,1341.8,1331.4,,1331.9
2019-01-15 17:24:00,1331.0,1337.0,1341.8,1331.4,,1331.9
2019-01-15 17:31:12,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 17:38:24,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 17:45:36,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 17:52:48,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 18:00:00,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 18:07:12,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 18:14:24,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 18:21:36,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 18:28:48,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 18:36:00,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 18:43:12,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 18:50:24,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 18:57:36,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 19:04:48,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 19:12:00,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 19:19:12,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 19:26:24,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 19:33:36,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 19:40:48,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 19:48:00,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 19:55:12,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 20:02:24,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 20:09:36,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 20:16:48,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 20:24:00,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 20:31:12,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 20:38:24,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 20:45:36,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 20:52:48,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 21:00:00,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 21:07:12,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 21:14:24,1724.4,1724.4,1724.4,1724.4,,1724.4
2019-01-15 21:21:36,943.1,954.8,1724.4,1724.4,,1724.4
2019-01-15 21:28:48,943.1,954.8,1724.4,1724.4,,1724.4
2019-01-15 21:36:00,38.6,64.0,1724.4,1724.4,,1724.4
2019-01-15 21:43:12,38.6,64.0,1724.4,1724.4,,1724.4
2019-01-15 21:50:24,38.6,64.0,1724.4,1724.4,,1724.4
2019-01-15 21:57:36,38.6,64.0,1724.4,1724.4,,1724.4
2019-01-15 22:04:48,38.6,64.0,1724.4,1724.4,,1724.4
2019-01-15 22:12:00,38.6,64.0,1724.4,1724.4,,1724.4
2019-01-15 22:19:12,38.6,64.0,1724.4,1724.4,,1724.4
2019-01-15 22:26:24,38.6,64.0,1724.4,1724.4,,1724.4
2019-01-15 22:33:36,38.6,64.0,1724.4,1724.4,,1724.4
2019-01-15 22:40:48,38.6,64.0,1724.4,1724.4,,1724.4
2019-01-15 22:48:00,38.6,64.0,1222.0,1724.4,,1724.4
2019-01-15 22:55:12,,,1222.0,1724.4,,1724.4
2019-01-15 23:02:24,,,84.3,1724.4,,1724.4
2019-01-15 23:09:36,,,84.3,1724.4,,1724.4
2019-01-15 23:16:48,,,84.3,1724.4,,1724.4
2019-01-15 23:24:00,,,84.3,1724.4,,1724.4
2019-01-15 23:31:12,,,84.3,1724.4,,1724.4
2019-01-15 23:38:24,,,84.3,1724.4,,1724.4
2019-01-15 23:45:36,,,84.3,1724.4,,1724.4
2019-01-15 23:52:48,,,84.3,1724.4,,1724.4
2019-01-16 00:00:00,,,84.3,1724.4,,1724.4
2019-01-16 00:07:12,,,,,,
