,2243_LE03_02.2,2310_LE03_03.3,2377_LE03_04.4,2444_LE03_05.5,2511_LE03_06.6,2578_LE03_07.7,2645_LE03_08.8,2712_LE03_09.9,3861_LE01_26.10,4078_LE03_27.26,4446_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-14 23:45:36,,,,,,,,,,,
2019-01-14 23:52:48,114.2,166.0,25.2,32.1,26.6,29.8,28.3,,,45.0,
2019-01-15 00:00:00,114.2,166.0,25.2,32.1,26.6,29.8,28.3,,,45.0,
2019-01-15 00:07:12,114.2,166.0,25.2,32.2,26.6,29.8,28.3,,,45.0,
2019-01-15 00:14:24,114.2,166.0,25.2,32.2,26.6,29.8,28.3,,,45.0,
2019-01-15 00:21:36,114.2,166.1,25.2,32.2,26.6,29.8,28.3,,,45.0,
2019-01-15 00:28:48,114.2,166.1,25.2,32.2,26.6,29.8,28.3,,,45.0,
2019-01-15 00:36:00,114.2,166.1,25.2,32.2,26.6,29.8,28.3,,,45.0,
2019-01-15 00:43:12,114.2,166.1,25.2,32.2,26.6,29.8,28.3,,,45.0,
2019-01-15 00:50:24,114.2,166.1,25.2,32.2,26.6,29.8,28.3,,,45.0,
2019-01-15 00:57:36,114.2,166.1,25.2,32.2,26.6,29.8,28.3,,,45.0,
2019-01-15 01:04:48,114.2,166.1,25.2,32.2,26.6,29.8,28.3,,,45.0,
2019-01-15 01:12:00,114.2,166.1,25.2,32.2,26.6,29.8,28.3,,,45.0,
2019-01-15 01:19:12,114.3,166.2,25.2,32.2,26.6,29.8,28.3,,,45.1,
2019-01-15 01:26:24,114.3,166.2,25.2,32.2,26.6,29.8,28.3,,,45.1,
2019-01-15 01:33:36,114.3,166.2,25.3,32.2,26.6,29.8,28.3,,,45.1,
2019-01-15 01:40:48,114.3,166.2,25.3,32.2,26.6,29.8,28.3,,,45.1,
2019-01-15 01:48:00,114.3,166.2,25.3,32.2,26.6,29.8,28.3,,,45.1,
2019-01-15 01:55:12,114.3,166.2,25.3,32.2,26.6,29.8,28.3,,,45.1,
2019-01-15 02:02:24,114.3,166.2,25.3,32.2,26.6,29.8,28.3,,,45.1,
2019-01-15 02:09:36,114.3,166.2,25.3,32.2,26.6,29.8,28.3,,,45.1,
2019-01-15 02:16:48,114.3,166.3,25.3,32.2,26.6,29.8,28.3,,,45.1,
2019-01-15 02:24:00,114.3,166.3,25.3,32.2,26.6,29.8,28.3,,,45.1,
2019-01-15 02:31:12,114.3,166.3,25.3,32.2,26.7,29.8,28.3,,,45.1,
2019-01-15 02:38:24,114.3,166.3,25.3,32.2,26.7,29.8,28.3,,,45.1,
2019-01-15 02:45:36,114.3,166.3,25.3,32.2,26.7,29.8,28.3,,,45.1,
2019-01-15 02:52:48,114.3,166.3,25.3,32.2,26.7,29.8,28.3,,,45.1,
2019-01-15 03:00:00,114.3,166.3,25.3,32.2,26.7,29.8,28.3,,,45.1,
2019-01-15 03:07:12,114.4,166.3,25.3,32.2,26.7,29.8,28.3,,,45.1,
2019-01-15 03:14:24,114.4,166.3,25.3,32.2,26.7,29.8,28.3,,,45.1,
2019-01-15 03:21:36,114.4,166.3,25.3,32.2,26.7,29.8,28.3,,,45.1,
2019-01-15 03:28:48,114.4,166.3,25.3,32.2,26.7,29.8,28.3,,,45.1,
2019-01-15 03:36:00,114.4,166.4,25.3,32.2,26.7,29.8,28.3,,,45.1,
