,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-14 23:45:36,30.2,31.7,32.7,46.0,52.2,26.4,28.2,30.9,40.4,55.7,24.4,25.0,26.9,49.3,80.6,24.966667,21.0,24.0,27.0,26.033333
2019-01-14 23:52:48,30.2,31.7,32.6,46.0,52.2,26.3,28.2,30.9,40.3,55.7,24.4,25.1,26.9,49.3,80.6,25.0,21.0,24.0,27.0,26.2
2019-01-15 00:00:00,30.2,31.7,32.6,46.0,52.2,26.3,28.2,30.9,40.3,55.7,24.4,25.1,26.9,49.3,80.6,25.0,21.0,24.0,27.0,26.2
2019-01-15 00:07:12,30.2,31.7,32.6,46.0,52.2,26.3,28.1,30.8,40.3,55.7,24.4,25.1,26.9,49.3,80.7,25.0,21.0,24.16129,27.0,26.032258
2019-01-15 00:14:24,30.2,31.7,32.6,46.0,52.2,26.3,28.1,30.8,40.3,55.7,24.4,25.1,26.9,49.3,80.7,25.0,21.0,24.16129,27.0,26.032258
2019-01-15 00:21:36,30.1,31.7,32.6,46.0,52.2,26.4,28.1,30.8,40.3,55.7,24.4,25.0,26.9,49.3,80.7,25.0,21.0,24.90625,27.0,26.0
2019-01-15 00:28:48,30.1,31.7,32.6,46.0,52.2,26.4,28.1,30.8,40.3,55.7,24.4,25.0,26.9,49.3,80.7,25.0,21.0,24.90625,27.0,26.0
2019-01-15 00:36:00,30.1,31.7,32.6,46.0,52.2,26.4,28.2,30.8,40.3,55.7,24.2,24.8,26.8,49.4,80.7,25.454545,21.484848,25.363636,27.0,26.060606
2019-01-15 00:43:12,30.1,31.7,32.6,46.0,52.2,26.4,28.2,30.8,40.3,55.7,24.2,24.8,26.8,49.4,80.7,25.454545,21.484848,25.363636,27.0,26.060606
2019-01-15 00:50:24,30.1,31.7,32.6,46.0,52.2,26.4,28.3,30.7,40.2,55.7,24.0,24.6,26.8,49.4,80.7,25.870968,21.935484,25.483871,27.0,26.0
