,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
,avg,avg,avg,avg
Time,,,,
2019-01-14 23:45:36,,,,
2019-01-14 23:52:48,,,,
2019-01-15 00:00:00,,,,
2019-01-15 00:07:12,,,,
2019-01-15 00:14:24,,,,
2019-01-15 00:21:36,,,,
2019-01-15 00:28:48,,,,
2019-01-15 00:36:00,,,,
2019-01-15 00:43:12,,,,
2019-01-15 00:50:24,,,,
2019-01-15 00:57:36,,,,
2019-01-15 01:04:48,,,,
2019-01-15 01:12:00,,,,
2019-01-15 01:19:12,,,,
2019-01-15 01:26:24,,,,
2019-01-15 01:33:36,,,,
2019-01-15 01:40:48,,,,
2019-01-15 01:48:00,,,,
2019-01-15 01:55:12,,,,
2019-01-15 02:02:24,,,,
2019-01-15 02:09:36,,,,
2019-01-15 02:16:48,,,,
2019-01-15 02:24:00,,,,
2019-01-15 02:31:12,,,,
2019-01-15 02:38:24,,,,
2019-01-15 02:45:36,,,,
2019-01-15 02:52:48,,,,
2019-01-15 03:00:00,,,,
2019-01-15 03:07:12,,,,
2019-01-15 03:14:24,,,,
2019-01-15 03:21:36,,,,
2019-01-15 03:28:48,,,,
2019-01-15 03:36:00,,,,
2019-01-15 03:43:12,,,,
2019-01-15 03:50:24,,,,
2019-01-15 03:57:36,,,,
2019-01-15 04:04:48,,,,
2019-01-15 04:12:00,,,,
2019-01-15 04:19:12,,,,
2019-01-15 04:26:24,,,,
2019-01-15 04:33:36,,,,
2019-01-15 04:40:48,,,,
2019-01-15 04:48:00,,,,
2019-01-15 04:55:12,,,,
2019-01-15 05:02:24,,,,
2019-01-15 05:09:36,,,,
2019-01-15 05:16:48,,,,
2019-01-15 05:24:00,,,,
2019-01-15 05:31:12,,,,
2019-01-15 05:38:24,,,,
2019-01-15 05:45:36,,,,
2019-01-15 05:52:48,,,,
2019-01-15 06:00:00,,,,
2019-01-15 06:07:12,,,,
2019-01-15 06:14:24,,,,
2019-01-15 06:21:36,,,,
2019-01-15 06:28:48,,,,
2019-01-15 06:36:00,,,,
2019-01-15 06:43:12,,,,
2019-01-15 06:50:24,,,,
2019-01-15 06:57:36,,,,
2019-01-15 07:04:48,,,,
2019-01-15 07:12:00,,,,
2019-01-15 07:19:12,,,,
2019-01-15 07:26:24,,,,
2019-01-15 07:33:36,,,,
2019-01-15 07:40:48,,,,
2019-01-15 07:48:00,,,,
2019-01-15 07:55:12,,,,
2019-01-15 08:02:24,,,,
2019-01-15 08:09:36,,,,
2019-01-15 08:16:48,,,,
2019-01-15 08:24:00,,,,
2019-01-15 08:31:12,,,,
2019-01-15 08:38:24,,,,
2019-01-15 08:45:36,,,,
2019-01-15 08:52:48,,,,
2019-01-15 09:00:00,,,,
2019-01-15 09:07:12,,,,
2019-01-15 09:14:24,,,,
2019-01-15 09:21:36,,,,
2019-01-15 09:28:48,,,,
2019-01-15 09:36:00,,,,
2019-01-15 09:43:12,,,,
2019-01-15 09:50:24,,,,
2019-01-15 09:57:36,,,,
2019-01-15 10:04:48,,,,
2019-01-15 10:12:00,,,,
2019-01-15 10:19:12,,,,
2019-01-15 10:26:24,,,,
2019-01-15 10:33:36,,,,
2019-01-15 10:40:48,,,,
2019-01-15 10:48:00,,,,
2019-01-15 10:55:12,,,,
2019-01-15 11:02:24,,,,
2019-01-15 11:09:36,,,,
2019-01-15 11:16:48,,,,
2019-01-15 11:24:00,,,,
2019-01-15 11:31:12,,,,
2019-01-15 11:38:24,,,,
2019-01-15 11:45:36,,,,
2019-01-15 11:52:48,,,,
2019-01-15 12:00:00,,,,
2019-01-15 12:07:12,,,,
2019-01-15 12:14:24,,,,
2019-01-15 12:21:36,,,,
2019-01-15 12:28:48,,,,
2019-01-15 12:36:00,,,,
2019-01-15 12:43:12,,,,
2019-01-15 12:50:24,,,,
2019-01-15 12:57:36,,,,
2019-01-15 13:04:48,,,,
2019-01-15 13:12:00,74.383371,76.109313,63.0,66.246342
2019-01-15 13:19:12,76.0,77.772727,63.889545,67.0
2019-01-15 13:26:24,76.0,77.772727,63.889545,67.0
2019-01-15 13:33:36,76.0,79.0,63.493444,66.956522
2019-01-15 13:40:48,76.0,79.0,63.493444,66.956522
2019-01-15 13:48:00,74.677249,79.0,62.0,65.0
2019-01-15 13:55:12,74.677249,,62.0,65.0
2019-01-15 14:02:24,75.802916,,62.596016,66.876751
2019-01-15 14:09:36,75.802916,,62.596016,66.876751
2019-01-15 14:16:48,81.123077,,66.073103,72.073103
2019-01-15 14:24:00,81.123077,,66.073103,72.073103
2019-01-15 14:31:12,82.0,,66.961538,72.961538
2019-01-15 14:38:24,82.0,,66.961538,72.961538
2019-01-15 14:45:36,82.0,,66.961538,72.961538
2019-01-15 14:52:48,82.0,,66.0,72.0
2019-01-15 15:00:00,82.0,,66.0,72.0
2019-01-15 15:07:12,80.95,,65.766631,71.86246
2019-01-15 15:14:24,80.95,,65.766631,71.86246
2019-01-15 15:21:36,80.0,,64.0,71.0
2019-01-15 15:28:48,80.0,,64.0,71.0
2019-01-15 15:36:00,80.16875,,64.0,71.0
2019-01-15 15:43:12,80.16875,,64.0,71.0
2019-01-15 15:50:24,80.0,,63.835714,70.0
2019-01-15 15:57:36,80.0,,63.835714,70.0
2019-01-15 16:04:48,79.0,,62.854708,69.712256
2019-01-15 16:12:00,79.0,,62.854708,69.712256
2019-01-15 16:19:12,78.839506,,61.947368,67.8
2019-01-15 16:26:24,78.839506,,61.947368,67.8
2019-01-15 16:33:36,77.0,,61.0,66.814545
2019-01-15 16:40:48,77.0,,61.0,66.814545
2019-01-15 16:48:00,77.0,,61.0,66.814545
2019-01-15 16:55:12,,,,
2019-01-15 17:02:24,,,,
2019-01-15 17:09:36,,,,
2019-01-15 17:16:48,,,,
2019-01-15 17:24:00,,,,
2019-01-15 17:31:12,,,,
2019-01-15 17:38:24,,,,
2019-01-15 17:45:36,,,,
2019-01-15 17:52:48,,,,
2019-01-15 18:00:00,,,,
2019-01-15 18:07:12,,,,
2019-01-15 18:14:24,,,,
2019-01-15 18:21:36,,,,
2019-01-15 18:28:48,,,,
2019-01-15 18:36:00,,,,
2019-01-15 18:43:12,,,,
2019-01-15 18:50:24,,,,
2019-01-15 18:57:36,,,,
2019-01-15 19:04:48,,,,
2019-01-15 19:12:00,,,,
2019-01-15 19:19:12,,,,
2019-01-15 19:26:24,,,,
2019-01-15 19:33:36,,,,
2019-01-15 19:40:48,,,,
2019-01-15 19:48:00,,,,
2019-01-15 19:55:12,,,,
2019-01-15 20:02:24,,,,
2019-01-15 20:09:36,,,,
2019-01-15 20:16:48,,,,
2019-01-15 20:24:00,,,,
2019-01-15 20:31:12,,,,
2019-01-15 20:38:24,,,,
2019-01-15 20:45:36,,,,
2019-01-15 20:52:48,,,,
2019-01-15 21:00:00,,,,
2019-01-15 21:07:12,,,,
2019-01-15 21:14:24,,,,
2019-01-15 21:21:36,,,,
2019-01-15 21:28:48,,,,
2019-01-15 21:36:00,,,,
2019-01-15 21:43:12,,,,
2019-01-15 21:50:24,,,,
2019-01-15 21:57:36,,,,
2019-01-15 22:04:48,,,,
2019-01-15 22:12:00,,,,
2019-01-15 22:19:12,,,,
2019-01-15 22:26:24,,,,
2019-01-15 22:33:36,,,,
2019-01-15 22:40:48,,,,
2019-01-15 22:48:00,,,,
2019-01-15 22:55:12,,,,
2019-01-15 23:02:24,,,,
2019-01-15 23:09:36,,,,
2019-01-15 23:16:48,,,,
2019-01-15 23:24:00,,,,
2019-01-15 23:31:12,,,,
2019-01-15 23:38:24,,,,
2019-01-15 23:45:36,,,,
2019-01-15 23:52:48,,,,
2019-01-16 00:00:00,,,,
2019-01-16 00:07:12,,,,
