,2201_LE03_02.2,2268_LE03_03.3,2335_LE03_04.4,2402_LE03_05.5,2469_LE03_06.6,2536_LE03_07.7,2603_LE03_08.8,2670_LE03_09.9,3850_LE01_26.10,4036_LE03_27.26,4404_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-21 23:45:36,656.1,107.2,770.5,34.4,719.2,116.1,441.9,2794.3,14.7,71.4,
2019-01-21 23:52:48,585.4,115.4,533.4,64.8,773.5,109.4,477.5,2944.1,14.5,71.2,
2019-01-22 00:00:00,585.4,115.4,533.4,64.8,773.5,109.4,477.5,2944.1,14.5,71.2,
2019-01-22 00:07:12,701.3,170.5,815.2,75.0,692.5,128.9,360.3,1254.5,14.7,71.3,
2019-01-22 00:14:24,701.3,170.5,815.2,75.0,692.5,128.9,360.3,1254.5,14.7,71.3,
2019-01-22 00:21:36,791.4,107.6,619.9,34.9,745.3,109.7,358.2,335.0,14.5,71.4,
2019-01-22 00:28:48,791.4,107.6,619.9,34.9,745.3,109.7,358.2,335.0,14.5,71.4,
2019-01-22 00:36:00,1834.4,90.1,814.3,53.3,653.0,149.9,421.8,2772.2,14.7,71.6,
2019-01-22 00:43:12,1834.4,90.1,814.3,53.3,653.0,149.9,421.8,2772.2,14.7,71.6,
2019-01-22 00:50:24,1301.2,183.3,514.9,41.5,813.2,89.2,321.6,2939.9,14.8,71.6,
2019-01-22 00:57:36,1301.2,183.3,514.9,41.5,813.2,89.2,321.6,2939.9,14.8,71.6,
2019-01-22 01:04:48,705.6,144.6,750.0,72.4,522.2,102.9,421.3,1553.0,14.8,71.6,
2019-01-22 01:12:00,705.6,144.6,750.0,72.4,522.2,102.9,421.3,1553.0,14.8,71.6,
2019-01-22 01:19:12,680.6,116.2,544.6,72.0,857.6,117.8,339.1,172.3,14.6,71.4,
2019-01-22 01:26:24,680.6,116.2,544.6,72.0,857.6,117.8,339.1,172.3,14.6,71.4,
2019-01-22 01:33:36,759.4,189.9,873.9,72.3,544.6,140.5,239.6,2748.1,14.8,71.4,
2019-01-22 01:40:48,759.4,189.9,873.9,72.3,544.6,140.5,239.6,2748.1,14.8,71.4,
2019-01-22 01:48:00,624.4,140.8,544.1,53.2,914.3,93.8,398.8,2057.0,14.9,71.6,
2019-01-22 01:55:12,624.4,140.8,544.1,53.2,914.3,93.8,398.8,2057.0,14.9,71.6,
2019-01-22 02:02:24,556.6,80.2,797.2,73.7,641.5,156.0,341.9,2882.0,14.8,71.4,
2019-01-22 02:09:36,556.6,80.2,797.2,73.7,641.5,156.0,341.9,2882.0,14.8,71.4,
2019-01-22 02:16:48,823.9,164.2,559.7,54.9,650.4,113.7,236.1,2993.9,14.7,71.4,
2019-01-22 02:24:00,823.9,164.2,559.7,54.9,650.4,113.7,236.1,2993.9,14.7,71.4,
2019-01-22 02:31:12,669.4,153.4,723.0,53.8,764.7,131.5,337.2,3043.2,14.8,71.5,
2019-01-22 02:38:24,669.4,153.4,723.0,53.8,764.7,131.5,337.2,3043.2,14.8,71.5,
2019-01-22 02:45:36,933.2,107.3,659.0,44.8,749.0,123.2,382.8,1991.9,14.9,71.6,
2019-01-22 02:52:48,933.2,107.3,659.0,44.8,749.0,123.2,382.8,1991.9,14.9,71.6,
2019-01-22 03:00:00,933.2,107.3,659.0,44.8,749.0,123.2,382.8,1991.9,14.9,71.6,
2019-01-22 03:07:12,2165.3,189.9,778.4,34.3,629.1,95.3,443.8,102.9,14.8,71.6,
