,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-01-21 23:45:36,0.93,0.58,0.67,0.97
2019-01-21 23:52:48,0.94,0.66,0.72,0.96
2019-01-22 00:00:00,0.94,0.66,0.72,0.96
2019-01-22 00:07:12,0.68,0.53,0.76,0.92
2019-01-22 00:14:24,0.68,0.53,0.76,0.92
2019-01-22 00:21:36,0.7,0.89,1.3,1.31
2019-01-22 00:28:48,0.7,0.89,1.3,1.31
2019-01-22 00:36:00,0.69,0.85,1.15,1.14
2019-01-22 00:43:12,0.69,0.85,1.15,1.14
2019-01-22 00:50:24,0.91,1.0,1.41,1.43
2019-01-22 00:57:36,0.91,1.0,1.41,1.43
2019-01-22 01:04:48,1.05,0.76,1.2,1.34
2019-01-22 01:12:00,1.05,0.76,1.2,1.34
2019-01-22 01:19:12,0.64,0.55,0.72,0.88
2019-01-22 01:26:24,0.64,0.55,0.72,0.88
2019-01-22 01:33:36,0.54,0.77,0.97,0.99
2019-01-22 01:40:48,0.54,0.77,0.97,0.99
2019-01-22 01:48:00,0.65,1.05,1.07,1.1
2019-01-22 01:55:12,0.65,1.05,1.07,1.1
2019-01-22 02:02:24,0.6,0.81,0.88,1.0
2019-01-22 02:09:36,0.6,0.81,0.88,1.0
2019-01-22 02:16:48,0.6,0.79,0.93,0.9
2019-01-22 02:24:00,0.6,0.79,0.93,0.9
2019-01-22 02:31:12,0.96,1.49,1.47,1.36
2019-01-22 02:38:24,0.96,1.49,1.47,1.36
2019-01-22 02:45:36,0.8,1.06,1.19,1.19
2019-01-22 02:52:48,0.8,1.06,1.19,1.19
2019-01-22 03:00:00,0.8,1.06,1.19,1.19
2019-01-22 03:07:12,0.68,1.13,1.1,1.11
2019-01-22 03:14:24,0.68,1.13,1.1,1.11
2019-01-22 03:21:36,0.43,0.75,0.73,0.73
2019-01-22 03:28:48,0.43,0.75,0.73,0.73
2019-01-22 03:36:00,0.28,0.54,0.45,0.5
2019-01-22 03:43:12,0.28,0.54,0.45,0.5
2019-01-22 03:50:24,0.6,0.78,0.77,0.79
2019-01-22 03:57:36,0.6,0.78,0.77,0.79
2019-01-22 04:04:48,0.31,0.63,0.53,0.5
2019-01-22 04:12:00,0.31,0.63,0.53,0.5
2019-01-22 04:19:12,0.15,0.63,0.41,0.52
2019-01-22 04:26:24,0.15,0.63,0.41,0.52
2019-01-22 04:33:36,0.36,0.64,0.83,0.85
2019-01-22 04:40:48,0.36,0.64,0.83,0.85
2019-01-22 04:48:00,0.31,0.52,0.49,0.47
2019-01-22 04:55:12,0.31,0.52,0.49,0.47
2019-01-22 05:02:24,0.22,0.14,0.22,0.42
2019-01-22 05:09:36,0.22,0.14,0.22,0.42
2019-01-22 05:16:48,0.45,0.31,0.38,0.61
2019-01-22 05:24:00,0.45,0.31,0.38,0.61
2019-01-22 05:31:12,0.49,0.34,0.37,0.54
2019-01-22 05:38:24,0.49,0.34,0.37,0.54
2019-01-22 05:45:36,0.49,0.34,0.37,0.54
2019-01-22 05:52:48,0.1,0.09,0.11,0.25
2019-01-22 06:00:00,0.1,0.09,0.11,0.25
2019-01-22 06:07:12,0.2,0.23,0.23,0.33
2019-01-22 06:14:24,0.2,0.23,0.23,0.33
2019-01-22 06:21:36,0.43,0.47,0.52,0.45
2019-01-22 06:28:48,0.43,0.47,0.52,0.45
2019-01-22 06:36:00,0.35,0.52,0.5,0.57
2019-01-22 06:43:12,0.35,0.52,0.5,0.57
2019-01-22 06:50:24,0.9,0.49,0.56,0.31
2019-01-22 06:57:36,0.9,0.49,0.56,0.31
2019-01-22 07:04:48,0.64,0.46,0.42,0.4
2019-01-22 07:12:00,0.64,0.46,0.42,0.4
2019-01-22 07:19:12,0.68,0.84,0.71,0.94
2019-01-22 07:26:24,0.68,0.84,0.71,0.94
2019-01-22 07:33:36,0.65,0.63,0.65,0.87
2019-01-22 07:40:48,0.65,0.63,0.65,0.87
2019-01-22 07:48:00,0.89,0.82,0.84,0.89
2019-01-22 07:55:12,0.89,0.82,0.84,0.89
2019-01-22 08:02:24,0.85,0.82,0.79,0.92
2019-01-22 08:09:36,0.85,0.82,0.79,0.92
2019-01-22 08:16:48,0.67,0.53,0.55,0.68
2019-01-22 08:24:00,0.67,0.53,0.55,0.68
2019-01-22 08:31:12,0.58,0.72,0.72,0.74
2019-01-22 08:38:24,0.58,0.72,0.72,0.74
2019-01-22 08:45:36,0.58,0.72,0.72,0.74
2019-01-22 08:52:48,0.68,0.72,0.69,0.75
2019-01-22 09:00:00,0.68,0.72,0.69,0.75
2019-01-22 09:07:12,0.52,0.69,0.6,0.66
2019-01-22 09:14:24,0.52,0.69,0.6,0.66
2019-01-22 09:21:36,0.61,0.42,0.41,0.44
2019-01-22 09:28:48,0.61,0.42,0.41,0.44
2019-01-22 09:36:00,0.51,0.71,0.65,0.73
2019-01-22 09:43:12,0.51,0.71,0.65,0.73
2019-01-22 09:50:24,0.77,0.78,0.73,0.74
2019-01-22 09:57:36,0.77,0.78,0.73,0.74
2019-01-22 10:04:48,0.45,1.05,1.3,1.15
2019-01-22 10:12:00,0.45,1.05,1.3,1.15
2019-01-22 10:19:12,0.35,0.3,0.9,0.6
2019-01-22 10:26:24,0.35,0.3,0.9,0.6
2019-01-22 10:33:36,0.6,1.19,1.05,0.91
2019-01-22 10:40:48,0.6,1.19,1.05,0.91
2019-01-22 10:48:00,0.6,1.19,1.05,0.91
2019-01-22 10:55:12,0.6,1.19,1.05,0.91
2019-01-22 11:02:24,0.31,0.69,0.67,0.78
2019-01-22 11:09:36,0.31,0.69,0.67,0.78
2019-01-22 11:16:48,0.34,0.53,0.44,0.56
2019-01-22 11:24:00,0.34,0.53,0.44,0.56
2019-01-22 11:31:12,0.88,0.68,0.9,0.82
2019-01-22 11:38:24,0.88,0.68,0.9,0.82
2019-01-22 11:45:36,0.57,0.77,0.8,0.63
2019-01-22 11:52:48,0.57,0.77,0.8,0.63
2019-01-22 12:00:00,0.57,0.77,0.8,0.63
2019-01-22 12:07:12,0.75,0.6,0.65,0.55
2019-01-22 12:14:24,0.75,0.6,0.65,0.55
2019-01-22 12:21:36,0.46,0.46,0.32,0.51
2019-01-22 12:28:48,0.46,0.46,0.32,0.51
2019-01-22 12:36:00,0.46,0.46,0.32,0.51
2019-01-22 12:43:12,0.46,0.46,0.32,0.51
2019-01-22 12:50:24,0.25,0.38,0.38,0.45
2019-01-22 12:57:36,0.25,0.38,0.38,0.45
2019-01-22 13:04:48,0.06,0.23,0.2,0.22
2019-01-22 13:12:00,0.06,0.23,0.2,0.22
2019-01-22 13:19:12,0.6,0.7,0.84,0.92
2019-01-22 13:26:24,0.6,0.7,0.84,0.92
2019-01-22 13:33:36,0.57,0.73,0.67,0.6
2019-01-22 13:40:48,0.57,0.73,0.67,0.6
2019-01-22 13:48:00,0.2,0.35,0.18,0.29
2019-01-22 13:55:12,0.2,0.35,0.18,0.29
2019-01-22 14:02:24,0.17,0.57,0.38,0.44
2019-01-22 14:09:36,0.17,0.57,0.38,0.44
2019-01-22 14:16:48,0.21,0.49,0.35,0.4
2019-01-22 14:24:00,0.21,0.49,0.35,0.4
2019-01-22 14:31:12,0.23,0.53,0.29,0.48
2019-01-22 14:38:24,0.23,0.53,0.29,0.48
2019-01-22 14:45:36,0.23,0.53,0.29,0.48
2019-01-22 14:52:48,0.08,0.49,0.41,0.21
2019-01-22 15:00:00,0.08,0.49,0.41,0.21
2019-01-22 15:07:12,0.29,0.89,0.83,0.5
2019-01-22 15:14:24,0.29,0.89,0.83,0.5
2019-01-22 15:21:36,0.3,0.79,0.68,0.48
2019-01-22 15:28:48,0.3,0.79,0.68,0.48
2019-01-22 15:36:00,0.36,0.78,0.63,0.62
2019-01-22 15:43:12,0.36,0.78,0.63,0.62
2019-01-22 15:50:24,0.2,0.62,0.54,0.53
2019-01-22 15:57:36,0.2,0.62,0.54,0.53
2019-01-22 16:04:48,0.36,0.61,0.46,0.54
2019-01-22 16:12:00,0.36,0.61,0.46,0.54
2019-01-22 16:19:12,0.2,0.41,0.4,0.61
2019-01-22 16:26:24,0.2,0.41,0.4,0.61
2019-01-22 16:33:36,0.15,0.6,0.29,0.46
2019-01-22 16:40:48,0.15,0.6,0.29,0.46
2019-01-22 16:48:00,0.19,0.58,0.39,0.41
2019-01-22 16:55:12,0.19,0.58,0.39,0.41
2019-01-22 17:02:24,0.14,0.68,0.62,0.38
2019-01-22 17:09:36,0.14,0.68,0.62,0.38
2019-01-22 17:16:48,0.21,0.48,0.28,0.5
2019-01-22 17:24:00,0.21,0.48,0.28,0.5
2019-01-22 17:31:12,0.2,0.44,0.31,0.32
2019-01-22 17:38:24,0.2,0.44,0.31,0.32
2019-01-22 17:45:36,0.2,0.44,0.31,0.32
2019-01-22 17:52:48,0.06,0.38,0.32,0.42
2019-01-22 18:00:00,0.06,0.38,0.32,0.42
2019-01-22 18:07:12,0.18,0.45,0.19,0.32
2019-01-22 18:14:24,0.18,0.45,0.19,0.32
2019-01-22 18:21:36,0.29,0.28,0.12,0.14
2019-01-22 18:28:48,0.29,0.28,0.12,0.14
2019-01-22 18:36:00,0.37,0.26,0.09,0.09
2019-01-22 18:43:12,0.37,0.26,0.09,0.09
2019-01-22 18:50:24,0.28,0.22,0.04,0.03
2019-01-22 18:57:36,0.28,0.22,0.04,0.03
