,4340_POG_26.26,4348_POG_27.27,4356_POG_28.28,4364_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-01-21 23:45:36,-3.31,-3.26,-3.39,-3.37
2019-01-21 23:52:48,-3.31,-3.29,-3.41,-3.24
2019-01-22 00:00:00,-3.31,-3.29,-3.41,-3.24
2019-01-22 00:07:12,-3.29,-3.25,-3.44,-3.29
2019-01-22 00:14:24,-3.29,-3.25,-3.44,-3.29
2019-01-22 00:21:36,-3.26,-3.36,-3.6,-3.48
2019-01-22 00:28:48,-3.26,-3.36,-3.6,-3.48
2019-01-22 00:36:00,-3.48,-3.49,-3.73,-3.54
2019-01-22 00:43:12,-3.48,-3.49,-3.73,-3.54
2019-01-22 00:50:24,-3.59,-3.58,-3.84,-3.61
2019-01-22 00:57:36,-3.59,-3.58,-3.84,-3.61
2019-01-22 01:04:48,-3.6,-3.56,-3.81,-3.74
2019-01-22 01:12:00,-3.6,-3.56,-3.81,-3.74
2019-01-22 01:19:12,-3.34,-3.44,-3.71,-3.59
2019-01-22 01:26:24,-3.34,-3.44,-3.71,-3.59
2019-01-22 01:33:36,-3.38,-3.46,-3.73,-3.5
2019-01-22 01:40:48,-3.38,-3.46,-3.73,-3.5
2019-01-22 01:48:00,-3.46,-3.6,-3.87,-3.62
2019-01-22 01:55:12,-3.46,-3.6,-3.87,-3.62
2019-01-22 02:02:24,-3.54,-3.62,-3.83,-3.64
2019-01-22 02:09:36,-3.54,-3.62,-3.83,-3.64
2019-01-22 02:16:48,-3.5,-3.6,-3.84,-3.61
2019-01-22 02:24:00,-3.5,-3.6,-3.84,-3.61
2019-01-22 02:31:12,-3.61,-3.76,-3.98,-3.73
2019-01-22 02:38:24,-3.61,-3.76,-3.98,-3.73
2019-01-22 02:45:36,-3.72,-3.81,-4.03,-3.84
2019-01-22 02:52:48,-3.72,-3.81,-4.03,-3.84
2019-01-22 03:00:00,-3.72,-3.81,-4.03,-3.84
2019-01-22 03:07:12,-3.57,-3.7,-4.0,-3.78
2019-01-22 03:14:24,-3.57,-3.7,-4.0,-3.78
2019-01-22 03:21:36,-3.6,-3.7,-3.96,-3.73
2019-01-22 03:28:48,-3.6,-3.7,-3.96,-3.73
2019-01-22 03:36:00,-3.52,-3.59,-3.83,-3.44
2019-01-22 03:43:12,-3.52,-3.59,-3.83,-3.44
2019-01-22 03:50:24,-3.56,-3.66,-3.86,-3.51
2019-01-22 03:57:36,-3.56,-3.66,-3.86,-3.51
2019-01-22 04:04:48,-3.43,-3.63,-3.89,-3.5
2019-01-22 04:12:00,-3.43,-3.63,-3.89,-3.5
2019-01-22 04:19:12,-3.54,-3.71,-3.9,-3.5
2019-01-22 04:26:24,-3.54,-3.71,-3.9,-3.5
2019-01-22 04:33:36,-3.71,-3.9,-3.98,-3.76
2019-01-22 04:40:48,-3.71,-3.9,-3.98,-3.76
2019-01-22 04:48:00,-3.83,-4.27,-4.22,-4.18
2019-01-22 04:55:12,-3.83,-4.27,-4.22,-4.18
2019-01-22 05:02:24,-4.01,-4.55,-4.42,-4.46
2019-01-22 05:09:36,-4.01,-4.55,-4.42,-4.46
2019-01-22 05:16:48,-4.14,-4.79,-4.49,-4.58
2019-01-22 05:24:00,-4.14,-4.79,-4.49,-4.58
2019-01-22 05:31:12,-4.21,-4.98,-4.58,-4.7
2019-01-22 05:38:24,-4.21,-4.98,-4.58,-4.7
2019-01-22 05:45:36,-4.21,-4.98,-4.58,-4.7
2019-01-22 05:52:48,-4.13,-5.03,-4.52,-4.63
2019-01-22 06:00:00,-4.13,-5.03,-4.52,-4.63
2019-01-22 06:07:12,-3.99,-5.02,-4.51,-4.61
2019-01-22 06:14:24,-3.99,-5.02,-4.51,-4.61
2019-01-22 06:21:36,-4.07,-5.03,-4.6,-4.68
2019-01-22 06:28:48,-4.07,-5.03,-4.6,-4.68
2019-01-22 06:36:00,-4.1,-5.01,-4.56,-4.68
2019-01-22 06:43:12,-4.1,-5.01,-4.56,-4.68
2019-01-22 06:50:24,-4.38,-4.86,-4.52,-4.64
2019-01-22 06:57:36,-4.38,-4.86,-4.52,-4.64
2019-01-22 07:04:48,-4.44,-4.6,-4.49,-4.61
2019-01-22 07:12:00,-4.44,-4.6,-4.49,-4.61
2019-01-22 07:19:12,-4.02,-4.41,-4.4,-4.5
2019-01-22 07:26:24,-4.02,-4.41,-4.4,-4.5
2019-01-22 07:33:36,-3.83,-3.93,-4.18,-4.3
2019-01-22 07:40:48,-3.83,-3.93,-4.18,-4.3
2019-01-22 07:48:00,-3.47,-2.98,-4.0,-3.87
2019-01-22 07:55:12,-3.47,-2.98,-4.0,-3.87
2019-01-22 08:02:24,-3.19,-1.71,-3.82,-3.63
2019-01-22 08:09:36,-3.19,-1.71,-3.82,-3.63
2019-01-22 08:16:48,-2.72,-0.42,-3.54,-3.28
2019-01-22 08:24:00,-2.72,-0.42,-3.54,-3.28
2019-01-22 08:31:12,-2.26,0.66,-3.4,-3.13
2019-01-22 08:38:24,-2.26,0.66,-3.4,-3.13
2019-01-22 08:45:36,-2.26,0.66,-3.4,-3.13
2019-01-22 08:52:48,-1.76,-0.97,-3.15,-3.01
2019-01-22 09:00:00,-1.76,-0.97,-3.15,-3.01
2019-01-22 09:07:12,-1.93,-1.58,-2.91,-2.87
2019-01-22 09:14:24,-1.93,-1.58,-2.91,-2.87
2019-01-22 09:21:36,-1.86,-1.57,-2.43,-2.65
2019-01-22 09:28:48,-1.86,-1.57,-2.43,-2.65
2019-01-22 09:36:00,-1.87,-1.69,-2.44,-2.58
2019-01-22 09:43:12,-1.87,-1.69,-2.44,-2.58
2019-01-22 09:50:24,-2.16,-1.96,-2.47,-2.56
2019-01-22 09:57:36,-2.16,-1.96,-2.47,-2.56
2019-01-22 10:04:48,-2.6,-2.25,-2.7,-2.7
2019-01-22 10:12:00,-2.6,-2.25,-2.7,-2.7
2019-01-22 10:19:12,-2.65,-2.35,-2.8,-2.6
2019-01-22 10:26:24,-2.65,-2.35,-2.8,-2.6
2019-01-22 10:33:36,-2.77,-2.75,-3.0,-2.35
2019-01-22 10:40:48,-2.77,-2.75,-3.0,-2.35
2019-01-22 10:48:00,-2.77,-2.75,-3.0,-2.35
2019-01-22 10:55:12,-2.77,-2.75,-3.0,-2.35
2019-01-22 11:02:24,-2.88,-2.64,-2.79,-2.04
2019-01-22 11:09:36,-2.88,-2.64,-2.79,-2.04
2019-01-22 11:16:48,-2.63,-2.43,-2.44,-1.74
2019-01-22 11:24:00,-2.63,-2.43,-2.44,-1.74
2019-01-22 11:31:12,-2.65,-2.62,-2.67,-1.95
2019-01-22 11:38:24,-2.65,-2.62,-2.67,-1.95
2019-01-22 11:45:36,-2.7,-2.7,-2.4,-2.1
2019-01-22 11:52:48,-2.7,-2.7,-2.4,-2.1
2019-01-22 12:00:00,-2.7,-2.7,-2.4,-2.1
2019-01-22 12:07:12,-2.8,-2.95,-2.8,-2.35
2019-01-22 12:14:24,-2.8,-2.95,-2.8,-2.35
2019-01-22 12:21:36,-2.89,-3.05,-2.7,-2.37
2019-01-22 12:28:48,-2.89,-3.05,-2.7,-2.37
2019-01-22 12:36:00,-2.89,-3.05,-2.7,-2.37
2019-01-22 12:43:12,-2.89,-3.05,-2.7,-2.37
2019-01-22 12:50:24,-2.98,-3.17,-2.87,-2.67
2019-01-22 12:57:36,-2.98,-3.17,-2.87,-2.67
2019-01-22 13:04:48,-2.91,-3.35,-2.79,-2.81
2019-01-22 13:12:00,-2.91,-3.35,-2.79,-2.81
2019-01-22 13:19:12,-2.94,-3.7,-3.18,-3.4
2019-01-22 13:26:24,-2.94,-3.7,-3.18,-3.4
2019-01-22 13:33:36,-3.47,-4.03,-3.5,-3.93
2019-01-22 13:40:48,-3.47,-4.03,-3.5,-3.93
2019-01-22 13:48:00,-3.5,-4.2,-3.49,-3.98
2019-01-22 13:55:12,-3.5,-4.2,-3.49,-3.98
2019-01-22 14:02:24,-3.64,-4.33,-3.67,-4.28
2019-01-22 14:09:36,-3.64,-4.33,-3.67,-4.28
2019-01-22 14:16:48,-3.85,-4.6,-3.88,-4.52
2019-01-22 14:24:00,-3.85,-4.6,-3.88,-4.52
2019-01-22 14:31:12,-3.98,-4.9,-4.09,-4.76
2019-01-22 14:38:24,-3.98,-4.9,-4.09,-4.76
2019-01-22 14:45:36,-3.98,-4.9,-4.09,-4.76
2019-01-22 14:52:48,-4.18,-5.17,-4.34,-5.04
2019-01-22 15:00:00,-4.18,-5.17,-4.34,-5.04
2019-01-22 15:07:12,-4.44,-5.4,-4.52,-5.22
2019-01-22 15:14:24,-4.44,-5.4,-4.52,-5.22
2019-01-22 15:21:36,-4.67,-5.57,-4.79,-5.51
2019-01-22 15:28:48,-4.67,-5.57,-4.79,-5.51
2019-01-22 15:36:00,-4.73,-5.69,-4.92,-5.58
2019-01-22 15:43:12,-4.73,-5.69,-4.92,-5.58
2019-01-22 15:50:24,-4.9,-5.84,-5.03,-5.78
2019-01-22 15:57:36,-4.9,-5.84,-5.03,-5.78
2019-01-22 16:04:48,-5.03,-6.04,-5.22,-5.93
2019-01-22 16:12:00,-5.03,-6.04,-5.22,-5.93
2019-01-22 16:19:12,-5.26,-6.22,-5.56,-6.08
2019-01-22 16:26:24,-5.26,-6.22,-5.56,-6.08
2019-01-22 16:33:36,-5.36,-6.28,-5.51,-6.22
