,136_APAR_213.1,144_APAR_214.2,148_APAR_215.3,152_APAR_216.4,156_APAR_217.5,160_APAR_218.6,164_APAR_219.7,168_APAR_220.8,172_APAR_221.9,176_APAR_222.10,180_APAR_223.11,184_APAR_224.12,188_APAR_225.13,192_APAR_226.14,196_APAR_227.15,200_APAR_228.16,204_APAR_229.17,208_APAR_230.18,212_APAR_231.19,216_APAR_232.20,220_APAR_233.21,224_APAR_234.22,228_APAR_235.23,232_APAR_236.24,236_APAR_237.25,240_APAR_238.26,244_APAR_239.27,248_APAR_240.28,3808_APAR_16.16,3812_APAR_17.17,3816_APAR_18.18,656_FIF_203.3,658_FIF_204.4,660_FIF_205.5,662_FIF_206.6,664_FIF_207.7
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-21 23:45:36,27.7,27.9,29.8,41.2,53.4,26.7,29.1,32.4,41.9,54.0,27.8,31.1,40.2,31.4,43.5,52.6,27.1,37.9,57.0,,,,,,,,,,42.4,100.0,42.5,26.0,28.0,24.0,25.807692,24.0
2019-01-21 23:52:48,27.6,27.9,29.8,41.2,53.4,26.7,29.1,32.4,41.9,54.0,27.8,31.0,40.2,31.4,43.6,52.6,27.1,37.9,57.0,,,,,,,,,,42.1,100.0,42.4,26.0,28.0,24.0,25.642857,24.0
2019-01-22 00:00:00,27.6,27.9,29.8,41.2,53.4,26.7,29.1,32.4,41.9,54.0,27.8,31.0,40.2,31.4,43.6,52.6,27.1,37.9,57.0,,,,,,,,,,42.1,100.0,42.4,26.0,28.0,24.0,25.642857,24.0
2019-01-22 00:07:12,27.6,27.9,29.8,41.2,53.4,26.7,29.1,32.4,41.9,54.0,27.7,31.0,40.2,31.4,43.6,52.6,27.1,38.0,57.0,,,,,,,,,,42.1,100.0,42.4,26.0,28.0,24.0,25.285714,24.0
2019-01-22 00:14:24,27.6,27.9,29.8,41.2,53.4,26.7,29.1,32.4,41.9,54.0,27.7,31.0,40.2,31.4,43.6,52.6,27.1,38.0,57.0,,,,,,,,,,42.1,100.0,42.4,26.0,28.0,24.0,25.285714,24.0
2019-01-22 00:21:36,27.6,27.9,29.8,41.2,53.4,26.7,29.1,32.3,41.9,54.0,27.7,31.0,40.1,31.4,43.6,52.6,27.1,38.0,56.9,,,,,,,,,,41.7,100.0,42.4,26.0,28.0,24.0,25.25,24.0
2019-01-22 00:28:48,27.6,27.9,29.8,41.2,53.4,26.7,29.1,32.3,41.9,54.0,27.7,31.0,40.1,31.4,43.6,52.6,27.1,38.0,56.9,,,,,,,,,,41.7,100.0,42.4,26.0,28.0,24.0,25.25,24.0
2019-01-22 00:36:00,27.6,27.9,29.8,41.2,53.4,26.7,29.1,32.4,41.9,54.0,27.7,30.9,40.1,31.4,43.6,52.6,27.0,38.0,56.9,,,,,,,,,,41.5,100.0,42.5,26.0,28.0,24.0,25.107143,24.0
