,4146_MBUS Bmeters,4147_MBUS Bmeters,4150_MBUS Bmeters,4153_MBUS Bmeters,4155_MBUS Bmeters,4156_MBUS Bmeters,4157_MBUS Bmeters,4158_MBUS Bmeters,4159_MBUS Bmeters
2019-01-22 02:16:48,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 02:24:00,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 02:31:12,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 02:38:24,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 02:45:36,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 02:52:48,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 03:00:00,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 03:07:12,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 03:14:24,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 03:21:36,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 03:28:48,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 03:36:00,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 03:43:12,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 03:50:24,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 03:57:36,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 04:04:48,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 04:12:00,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 04:19:12,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 04:26:24,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 04:33:36,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 04:40:48,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 04:48:00,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 04:55:12,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 05:02:24,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 05:09:36,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 05:16:48,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 05:24:00,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 05:31:12,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 05:38:24,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 05:45:36,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 05:52:48,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 06:00:00,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 06:07:12,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 06:14:24,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.201,0.123
2019-01-22 06:21:36,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.204,0.123
2019-01-22 06:28:48,0.72,0.269,0.201,0.194,0.093,0.943,0.093,2.204,0.123
2019-01-22 06:36:00,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.217,0.123
2019-01-22 06:43:12,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.217,0.123
2019-01-22 06:50:24,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.221,0.123
2019-01-22 06:57:36,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.221,0.123
2019-01-22 07:04:48,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.221,0.123
2019-01-22 07:12:00,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.221,0.123
2019-01-22 07:19:12,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.221,0.123
2019-01-22 07:26:24,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.221,0.123
2019-01-22 07:33:36,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.221,0.123
2019-01-22 07:40:48,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.221,0.123
2019-01-22 07:48:00,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.221,0.123
2019-01-22 07:55:12,0.722,0.269,0.201,0.194,0.093,0.943,0.093,2.221,0.123
2019-01-22 08:02:24,0.722,0.269,0.201,0.194,0.095,0.955,0.093,2.221,0.123
2019-01-22 08:09:36,0.722,0.269,0.201,0.194,0.095,0.955,0.093,2.221,0.123
2019-01-22 08:16:48,0.722,0.269,0.201,0.194,0.095,0.957,0.093,2.221,0.123
2019-01-22 08:24:00,0.722,0.269,0.201,0.194,0.095,0.957,0.093,2.221,0.123
2019-01-22 08:31:12,0.722,0.269,0.201,0.194,0.095,0.957,0.093,2.221,0.123
2019-01-22 08:38:24,0.722,0.269,0.201,0.194,0.095,0.957,0.093,2.221,0.123
2019-01-22 08:45:36,0.722,0.269,0.201,0.194,0.095,0.957,0.093,2.221,0.123
2019-01-22 08:52:48,0.723,0.269,0.201,0.194,0.095,0.957,0.093,2.226,0.123
2019-01-22 09:00:00,0.723,0.269,0.201,0.194,0.095,0.957,0.093,2.226,0.123
2019-01-22 09:07:12,0.723,0.269,0.201,0.194,0.095,0.957,0.093,2.229,0.123
2019-01-22 09:14:24,0.723,0.269,0.201,0.194,0.095,0.957,0.093,2.229,0.123
2019-01-22 09:21:36,0.723,0.269,0.201,0.194,0.095,0.957,0.093,2.229,0.123
2019-01-22 09:28:48,0.723,0.269,0.201,0.194,0.095,0.957,0.093,2.229,0.123
2019-01-22 09:36:00,0.723,0.269,0.201,0.194,0.096,0.959,0.093,2.229,0.123
2019-01-22 09:43:12,0.723,0.269,0.201,0.194,0.096,0.959,0.093,2.229,0.123
2019-01-22 09:50:24,0.723,0.269,0.201,0.194,0.096,0.959,0.093,2.229,0.123
2019-01-22 09:57:36,0.723,0.269,0.201,0.194,0.096,0.959,0.093,2.229,0.123
2019-01-22 10:04:48,0.726,0.269,0.201,0.194,0.096,0.959,0.093,2.231,0.123
2019-01-22 10:12:00,0.726,0.269,0.201,0.194,0.096,0.959,0.093,2.231,0.123
2019-01-22 10:19:12,0.727,0.269,0.201,0.194,0.096,0.959,0.093,2.238,0.123
2019-01-22 10:26:24,0.727,0.269,0.201,0.194,0.096,0.959,0.093,2.238,0.123
2019-01-22 10:33:36,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 10:40:48,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 10:48:00,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 10:55:12,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 11:02:24,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 11:09:36,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 11:16:48,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 11:24:00,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 11:31:12,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 11:38:24,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 11:45:36,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 11:52:48,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 12:00:00,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 12:07:12,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 12:14:24,0.727,0.269,0.201,0.194,0.116,0.986,0.093,2.238,0.123
2019-01-22 12:21:36,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 12:28:48,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 12:36:00,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 12:43:12,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 12:50:24,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 12:57:36,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 13:04:48,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 13:12:00,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 13:19:12,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 13:26:24,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 13:33:36,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 13:40:48,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 13:48:00,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 13:55:12,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 14:02:24,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 14:09:36,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.253,0.123
2019-01-22 14:16:48,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.255,0.123
2019-01-22 14:24:00,0.728,0.269,0.201,0.194,0.116,0.986,0.093,2.255,0.123
2019-01-22 14:31:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 14:38:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 14:45:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 14:52:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 15:00:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 15:07:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 15:14:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 15:21:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 15:28:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 15:36:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 15:43:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 15:50:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 15:57:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 16:04:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 16:12:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 16:19:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 16:26:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 16:33:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 16:40:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 16:48:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 16:55:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 17:02:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 17:09:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 17:16:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 17:24:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 17:31:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 17:38:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 17:45:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 17:52:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 18:00:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 18:07:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 18:14:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 18:21:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 18:28:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 18:36:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 18:43:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 18:50:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 18:57:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 19:04:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 19:12:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 19:19:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 19:26:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 19:33:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 19:40:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 19:48:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 19:55:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 20:02:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 20:09:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 20:16:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 20:24:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 20:31:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 20:38:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 20:45:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 20:52:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 21:00:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 21:07:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 21:14:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 21:21:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 21:28:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 21:36:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 21:43:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 21:50:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 21:57:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 22:04:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 22:12:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 22:19:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 22:26:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 22:33:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 22:40:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 22:48:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 22:55:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 23:02:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 23:09:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 23:16:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 23:24:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 23:31:12,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 23:38:24,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 23:45:36,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-22 23:52:48,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 00:00:00,0.729,0.269,0.201,0.194,0.116,0.986,0.093,2.26,0.123
2019-01-23 00:07:12,,,,,,,,,
