,1_APAR_30.1,13_APAR_33.4,17_APAR_34.5,5_APAR_31.2,649_FIF_11.11,9_APAR_32.3
2019-01-22 06:00:00,37.2,61.1,82.9,38.6,,39.3
2019-01-22 06:07:12,37.2,61.1,82.9,38.6,,39.3
2019-01-22 06:14:24,37.2,61.1,82.9,38.6,,39.3
2019-01-22 06:21:36,37.2,61.0,82.9,38.6,,39.3
2019-01-22 06:28:48,37.2,61.0,82.9,38.6,,39.3
2019-01-22 06:36:00,37.2,61.0,82.9,38.6,,39.3
2019-01-22 06:43:12,37.2,61.0,82.9,38.6,,39.3
2019-01-22 06:50:24,37.2,61.0,82.9,38.6,,39.3
2019-01-22 06:57:36,37.2,61.0,82.9,38.6,,39.3
2019-01-22 07:04:48,37.2,61.0,82.9,38.6,,39.3
2019-01-22 07:12:00,37.2,61.0,82.9,38.6,,39.3
2019-01-22 07:19:12,37.2,61.0,82.9,38.6,,39.3
2019-01-22 07:26:24,37.2,61.0,82.9,38.6,,39.3
2019-01-22 07:33:36,37.2,61.0,82.8,38.6,,39.2
2019-01-22 07:40:48,37.2,61.0,82.8,38.6,,39.2
2019-01-22 07:48:00,37.2,61.0,82.8,38.6,,39.2
2019-01-22 07:55:12,37.2,61.0,82.8,38.6,,39.2
2019-01-22 08:02:24,37.3,61.0,82.8,38.6,,39.2
2019-01-22 08:09:36,37.3,61.0,82.8,38.6,,39.2
2019-01-22 08:16:48,37.4,61.0,82.8,38.7,,39.2
2019-01-22 08:24:00,37.4,61.0,82.8,38.7,,39.2
2019-01-22 08:31:12,37.4,61.0,82.8,38.7,,39.2
2019-01-22 08:38:24,37.4,61.0,82.8,38.7,,39.2
2019-01-22 08:45:36,37.3,60.9,82.8,38.8,,39.2
2019-01-22 08:52:48,37.3,60.9,82.8,38.8,,39.2
2019-01-22 09:00:00,37.3,60.9,82.8,38.8,,39.2
2019-01-22 09:07:12,37.3,60.9,82.9,38.7,,39.2
2019-01-22 09:14:24,37.3,60.9,82.9,38.7,,39.2
2019-01-22 09:21:36,37.2,60.9,82.9,38.7,,39.1
2019-01-22 09:28:48,37.2,60.9,82.9,38.7,,39.1
2019-01-22 09:36:00,37.3,60.9,82.9,38.7,,39.1
2019-01-22 09:43:12,37.3,60.9,82.9,38.7,,39.1
2019-01-22 09:50:24,37.5,60.9,82.9,38.8,,39.1
2019-01-22 09:57:36,37.5,60.9,82.9,38.8,,39.1
2019-01-22 10:04:48,37.4,60.9,82.9,38.8,,39.1
2019-01-22 10:12:00,37.4,60.9,82.9,38.8,,39.1
2019-01-22 10:19:12,37.4,61.0,82.8,38.8,,39.0
2019-01-22 10:26:24,37.4,61.0,82.8,38.8,,39.0
2019-01-22 10:33:36,37.6,61.0,82.8,38.9,,39.0
2019-01-22 10:40:48,37.6,61.0,82.8,38.9,,39.0
2019-01-22 10:48:00,37.6,61.0,82.8,38.9,,39.0
2019-01-22 10:55:12,37.6,61.0,82.8,38.9,,39.0
2019-01-22 11:02:24,37.5,61.0,82.8,38.9,,39.0
2019-01-22 11:09:36,37.5,61.0,82.8,38.9,,39.0
2019-01-22 11:16:48,37.5,61.0,82.8,38.9,,38.9
2019-01-22 11:24:00,37.5,61.0,82.8,38.9,,38.9
2019-01-22 11:31:12,37.4,61.0,82.8,38.9,,38.9
2019-01-22 11:38:24,37.4,61.0,82.8,38.9,,38.9
2019-01-22 11:45:36,37.4,61.0,82.8,38.8,,38.8
2019-01-22 11:52:48,37.4,61.0,82.8,38.8,,38.8
2019-01-22 12:00:00,37.4,61.0,82.8,38.8,,38.8
2019-01-22 12:07:12,37.4,61.0,82.8,38.9,,38.9
2019-01-22 12:14:24,37.4,61.0,82.8,38.9,,38.9
2019-01-22 12:21:36,37.3,61.1,82.8,38.8,,38.8
2019-01-22 12:28:48,37.3,61.1,82.8,38.8,,38.8
2019-01-22 12:36:00,37.3,61.1,82.8,38.8,,38.8
2019-01-22 12:43:12,37.3,61.1,82.8,38.8,,38.8
2019-01-22 12:50:24,37.4,61.1,82.8,38.8,,38.8
2019-01-22 12:57:36,37.4,61.1,82.8,38.8,,38.8
2019-01-22 13:04:48,37.3,61.1,82.8,38.8,,38.8
2019-01-22 13:12:00,37.3,61.1,82.8,38.8,,38.8
2019-01-22 13:19:12,37.3,61.1,82.8,38.8,,38.8
2019-01-22 13:26:24,37.3,61.1,82.8,38.8,,38.8
2019-01-22 13:33:36,37.3,61.2,82.7,38.8,,38.8
2019-01-22 13:40:48,37.3,61.2,82.7,38.8,,38.8
2019-01-22 13:48:00,37.2,61.2,82.7,38.8,,38.8
2019-01-22 13:55:12,37.2,61.2,82.7,38.8,,38.8
2019-01-22 14:02:24,37.3,61.2,82.7,38.8,,38.8
2019-01-22 14:09:36,37.3,61.2,82.7,38.8,,38.8
2019-01-22 14:16:48,37.3,61.2,82.7,38.8,,38.8
2019-01-22 14:24:00,37.3,61.2,82.7,38.8,,38.8
2019-01-22 14:31:12,37.2,61.2,82.6,38.7,,38.8
2019-01-22 14:38:24,37.2,61.2,82.6,38.7,,38.8
2019-01-22 14:45:36,37.1,61.2,82.6,38.7,,38.8
2019-01-22 14:52:48,37.1,61.2,82.6,38.7,,38.8
2019-01-22 15:00:00,37.1,61.2,82.6,38.7,,38.8
2019-01-22 15:07:12,37.1,61.2,82.6,38.6,,38.8
2019-01-22 15:14:24,37.1,61.2,82.6,38.6,,38.8
2019-01-22 15:21:36,37.1,61.2,82.6,38.6,,38.8
2019-01-22 15:28:48,37.1,61.2,82.6,38.6,,38.8
2019-01-22 15:36:00,37.1,61.2,82.5,38.6,,38.8
2019-01-22 15:43:12,37.1,61.2,82.5,38.6,,38.8
2019-01-22 15:50:24,37.1,61.2,82.5,38.6,,38.8
2019-01-22 15:57:36,37.1,61.2,82.5,38.6,,38.8
2019-01-22 16:04:48,37.1,61.2,82.5,38.6,,38.9
2019-01-22 16:12:00,37.1,61.2,82.5,38.6,,38.9
2019-01-22 16:19:12,37.0,61.2,82.5,38.5,,38.9
2019-01-22 16:26:24,37.0,61.2,82.5,38.5,,38.9
2019-01-22 16:33:36,37.0,61.2,82.4,38.5,,38.9
2019-01-22 16:40:48,37.0,61.2,82.4,38.5,,38.9
2019-01-22 16:48:00,37.0,61.2,82.4,38.5,,38.9
2019-01-22 16:55:12,37.0,61.2,82.4,38.5,,38.9
2019-01-22 17:02:24,37.0,61.1,82.4,38.5,,38.9
2019-01-22 17:09:36,37.0,61.1,82.4,38.5,,38.9
2019-01-22 17:16:48,36.9,61.1,82.4,38.4,,38.9
2019-01-22 17:24:00,36.9,61.1,82.4,38.4,,38.9
2019-01-22 17:31:12,36.9,61.1,82.4,38.4,,38.9
2019-01-22 17:38:24,36.9,61.1,82.4,38.4,,38.9
2019-01-22 17:45:36,36.9,61.1,82.4,38.4,,38.9
2019-01-22 17:52:48,36.9,61.1,82.4,38.4,,38.9
2019-01-22 18:00:00,36.9,61.1,82.4,38.4,,38.9
2019-01-22 18:07:12,36.9,61.0,82.4,38.4,,38.9
2019-01-22 18:14:24,36.9,61.0,82.4,38.4,,38.9
2019-01-22 18:21:36,36.9,61.0,82.3,38.4,,38.9
2019-01-22 18:28:48,36.9,61.0,82.3,38.4,,38.9
2019-01-22 18:36:00,36.9,60.9,82.4,38.4,,38.9
2019-01-22 18:43:12,36.9,60.9,82.4,38.4,,38.9
2019-01-22 18:50:24,36.8,60.9,82.3,38.3,,38.9
2019-01-22 18:57:36,36.8,60.9,82.3,38.3,,38.9
2019-01-22 19:04:48,36.9,60.9,82.3,38.3,,38.9
2019-01-22 19:12:00,36.9,60.9,82.3,38.3,,38.9
2019-01-22 19:19:12,36.9,60.8,82.3,38.3,,38.8
2019-01-22 19:26:24,36.9,60.8,82.3,38.3,,38.8
2019-01-22 19:33:36,36.9,60.8,82.3,38.4,,38.8
2019-01-22 19:40:48,36.9,60.8,82.3,38.4,,38.8
2019-01-22 19:48:00,36.9,60.8,82.3,38.3,,38.8
2019-01-22 19:55:12,36.9,60.8,82.3,38.3,,38.8
2019-01-22 20:02:24,36.8,60.7,82.3,38.3,,38.8
2019-01-22 20:09:36,36.8,60.7,82.3,38.3,,38.8
2019-01-22 20:16:48,36.8,60.7,82.3,38.3,,38.8
2019-01-22 20:24:00,36.8,60.7,82.3,38.3,,38.8
2019-01-22 20:31:12,36.8,60.6,82.2,38.3,,38.8
2019-01-22 20:38:24,36.8,60.6,82.2,38.3,,38.8
2019-01-22 20:45:36,36.8,60.6,82.2,38.3,,38.7
2019-01-22 20:52:48,36.8,60.6,82.2,38.3,,38.7
2019-01-22 21:00:00,36.8,60.6,82.2,38.3,,38.7
2019-01-22 21:07:12,36.7,60.5,82.2,38.2,,38.7
2019-01-22 21:14:24,36.7,60.5,82.2,38.2,,38.7
2019-01-22 21:21:36,36.7,60.5,82.2,38.2,,38.7
2019-01-22 21:28:48,36.7,60.5,82.2,38.2,,38.7
2019-01-22 21:36:00,36.7,60.5,82.2,38.2,,38.7
2019-01-22 21:43:12,36.7,60.5,82.2,38.2,,38.7
2019-01-22 21:50:24,36.7,60.4,82.1,38.2,,38.6
2019-01-22 21:57:36,36.7,60.4,82.1,38.2,,38.6
2019-01-22 22:04:48,36.7,60.3,82.2,38.2,,38.6
2019-01-22 22:12:00,36.7,60.3,82.2,38.2,,38.6
2019-01-22 22:19:12,36.7,60.3,82.2,38.1,,38.6
2019-01-22 22:26:24,36.7,60.3,82.2,38.1,,38.6
2019-01-22 22:33:36,36.6,60.3,82.2,38.1,,38.5
2019-01-22 22:40:48,36.6,60.3,82.2,38.1,,38.5
2019-01-22 22:48:00,36.6,60.2,82.2,38.1,,38.5
2019-01-22 22:55:12,36.6,60.2,82.2,38.1,,38.5
2019-01-22 23:02:24,36.6,60.2,82.2,38.1,,38.5
2019-01-22 23:09:36,36.6,60.2,82.2,38.1,,38.5
2019-01-22 23:16:48,36.7,60.1,82.2,38.1,,38.4
2019-01-22 23:24:00,36.7,60.1,82.2,38.1,,38.4
2019-01-22 23:31:12,36.7,60.1,82.2,38.1,,38.4
2019-01-22 23:38:24,36.7,60.1,82.2,38.1,,38.4
2019-01-22 23:45:36,36.6,60.0,82.2,38.1,,38.3
2019-01-22 23:52:48,36.6,60.0,82.2,38.1,,38.3
2019-01-23 00:00:00,36.6,60.0,82.2,38.1,,38.3
2019-01-23 00:07:12,,,,,,
