,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
,avg,avg,avg,avg
Time,,,,
2019-02-10 23:45:36,78.0,98.0,77.032258,97.0
2019-02-10 23:52:48,78.0,98.0,77.193548,97.0
2019-02-11 00:00:00,78.0,98.0,77.193548,97.0
2019-02-11 00:07:12,78.0,98.0,77.83871,97.0
2019-02-11 00:14:24,78.0,98.0,77.83871,97.0
2019-02-11 00:21:36,78.0,98.0,78.0,97.0
2019-02-11 00:28:48,78.0,98.0,78.0,97.0
2019-02-11 00:36:00,78.0,98.0,78.0,96.967742
2019-02-11 00:43:12,78.0,98.0,78.0,96.967742
2019-02-11 00:50:24,78.0,98.0,78.0,96.09375
2019-02-11 00:57:36,78.0,98.0,78.0,96.09375
2019-02-11 01:04:48,78.0,97.967742,77.516129,96.0
2019-02-11 01:12:00,78.0,97.967742,77.516129,96.0
2019-02-11 01:19:12,78.0,97.225806,77.032258,96.0
2019-02-11 01:26:24,78.0,97.225806,77.032258,96.0
2019-02-11 01:33:36,78.0,97.034483,77.0,96.0
2019-02-11 01:40:48,78.0,97.034483,77.0,96.0
2019-02-11 01:48:00,78.0,97.0,77.0,96.0
2019-02-11 01:55:12,78.0,97.0,77.0,96.0
2019-02-11 02:02:24,78.0,97.083333,77.0,96.0
2019-02-11 02:09:36,78.0,97.083333,77.0,96.0
2019-02-11 02:16:48,78.0,97.0,77.222222,96.0
2019-02-11 02:24:00,78.0,97.0,77.222222,96.0
2019-02-11 02:31:12,78.0,97.0,77.0,96.0
2019-02-11 02:38:24,78.0,97.0,77.0,96.0
2019-02-11 02:45:36,78.0,97.0,77.0,96.0
2019-02-11 02:52:48,78.0,97.0,77.0,96.0
2019-02-11 03:00:00,78.0,97.0,77.0,96.0
2019-02-11 03:07:12,78.0,97.0,77.0,96.0
2019-02-11 03:14:24,78.0,97.0,77.0,96.0
2019-02-11 03:21:36,78.0,97.166667,77.266667,96.0
2019-02-11 03:28:48,78.0,97.166667,77.266667,96.0
2019-02-11 03:36:00,78.0625,97.90625,77.875,96.0
2019-02-11 03:43:12,78.0625,97.90625,77.875,96.0
2019-02-11 03:50:24,78.032258,98.0,78.0,96.0
2019-02-11 03:57:36,78.032258,98.0,78.0,96.0
2019-02-11 04:04:48,78.96875,98.09375,78.0,96.0
2019-02-11 04:12:00,78.96875,98.09375,78.0,96.0
2019-02-11 04:19:12,79.96875,99.59375,78.96875,96.75
2019-02-11 04:26:24,79.96875,99.59375,78.96875,96.75
2019-02-11 04:33:36,81.53125,100.0,80.21875,97.90625
2019-02-11 04:40:48,81.53125,100.0,80.21875,97.90625
2019-02-11 04:48:00,82.6875,100.0,81.125,98.5625
2019-02-11 04:55:12,82.6875,100.0,81.125,98.5625
2019-02-11 05:02:24,83.71875,100.0,82.0,99.1875
2019-02-11 05:09:36,83.71875,100.0,82.0,99.1875
2019-02-11 05:16:48,84.5,100.0,82.6875,100.0
2019-02-11 05:24:00,84.5,100.0,82.6875,100.0
2019-02-11 05:31:12,85.3125,100.0,83.03125,100.0
2019-02-11 05:38:24,85.3125,100.0,83.03125,100.0
2019-02-11 05:45:36,86.0,100.0,84.0,100.0
2019-02-11 05:52:48,86.0,100.0,84.0,100.0
2019-02-11 06:00:00,86.0,100.0,84.0,100.0
2019-02-11 06:07:12,86.59375,100.0,84.0,100.0
2019-02-11 06:14:24,86.59375,100.0,84.0,100.0
2019-02-11 06:21:36,87.0,100.0,84.857143,100.0
2019-02-11 06:28:48,87.0,100.0,84.857143,100.0
2019-02-11 06:36:00,87.0,100.0,85.266667,100.0
2019-02-11 06:43:12,87.0,100.0,85.266667,100.0
2019-02-11 06:50:24,87.448276,100.0,86.0,100.0
2019-02-11 06:57:36,87.448276,100.0,86.0,100.0
2019-02-11 07:04:48,88.0,100.0,86.0625,100.0
2019-02-11 07:12:00,88.0,100.0,86.0625,100.0
2019-02-11 07:19:12,88.0,100.0,86.90625,100.0
2019-02-11 07:26:24,88.0,100.0,86.90625,100.0
2019-02-11 07:33:36,88.0,100.0,86.875,100.0
2019-02-11 07:40:48,88.0,100.0,86.875,100.0
2019-02-11 07:48:00,88.0,100.0,86.870968,100.0
2019-02-11 07:55:12,88.0,100.0,86.870968,100.0
2019-02-11 08:02:24,88.0,100.0,87.0,100.0
2019-02-11 08:09:36,88.0,100.0,87.0,100.0
2019-02-11 08:16:48,88.0,100.0,87.0,100.0
2019-02-11 08:24:00,88.0,100.0,87.0,100.0
2019-02-11 08:31:12,88.0,100.0,87.0,100.0
2019-02-11 08:38:24,88.0,100.0,87.0,100.0
2019-02-11 08:45:36,88.0,100.0,87.0,100.0
2019-02-11 08:52:48,88.0,100.0,87.387097,100.0
2019-02-11 09:00:00,88.0,100.0,87.387097,100.0
2019-02-11 09:07:12,88.0,100.0,87.90625,100.0
2019-02-11 09:14:24,88.0,100.0,87.90625,100.0
2019-02-11 09:21:36,88.0,100.0,87.03125,100.0
2019-02-11 09:28:48,88.0,100.0,87.03125,100.0
2019-02-11 09:36:00,87.1875,100.0,87.0,100.0
2019-02-11 09:43:12,87.1875,100.0,87.0,100.0
2019-02-11 09:50:24,86.193548,100.0,84.774194,100.0
2019-02-11 09:57:36,86.193548,100.0,84.774194,100.0
2019-02-11 10:04:48,86.0,100.0,84.71875,100.0
2019-02-11 10:12:00,86.0,100.0,84.71875,100.0
2019-02-11 10:19:12,85.09375,100.0,84.0625,100.0
2019-02-11 10:26:24,85.09375,100.0,84.0625,100.0
2019-02-11 10:33:36,84.5625,100.0,83.8125,100.0
2019-02-11 10:40:48,84.5625,100.0,83.8125,100.0
2019-02-11 10:48:00,84.0625,100.0,84.0,100.0
2019-02-11 10:55:12,84.0625,100.0,84.0,100.0
2019-02-11 11:02:24,84.0,100.0,84.65625,100.0
2019-02-11 11:09:36,84.0,100.0,84.65625,100.0
2019-02-11 11:16:48,84.0,100.0,84.69697,100.0
2019-02-11 11:24:00,84.0,100.0,84.69697,100.0
2019-02-11 11:31:12,83.78125,100.0,84.40625,100.0
2019-02-11 11:38:24,83.78125,100.0,84.40625,100.0
2019-02-11 11:45:36,83.935484,100.0,84.129032,100.0
2019-02-11 11:52:48,83.935484,100.0,84.129032,100.0
2019-02-11 12:00:00,83.935484,100.0,84.129032,100.0
2019-02-11 12:07:12,83.0,100.0,84.0,100.0
2019-02-11 12:14:24,83.0,100.0,84.0,100.0
2019-02-11 12:21:36,82.939394,100.0,83.060606,100.0
2019-02-11 12:28:48,82.939394,100.0,83.060606,100.0
2019-02-11 12:36:00,82.90625,100.0,82.375,99.96875
2019-02-11 12:43:12,82.90625,100.0,82.375,99.96875
2019-02-11 12:50:24,82.71875,100.0,82.0,100.0
2019-02-11 12:57:36,82.71875,100.0,82.0,100.0
2019-02-11 13:04:48,82.806452,100.0,82.516129,100.0
2019-02-11 13:12:00,82.806452,100.0,82.516129,100.0
2019-02-11 13:19:12,83.0,100.0,83.0,100.0
2019-02-11 13:26:24,83.0,100.0,83.0,100.0
2019-02-11 13:33:36,83.0,100.0,83.0,100.0
2019-02-11 13:40:48,83.0,100.0,83.0,100.0
2019-02-11 13:48:00,82.689655,100.0,83.0,100.0
2019-02-11 13:55:12,82.689655,100.0,83.0,100.0
2019-02-11 14:02:24,82.4375,100.0,83.0,100.0
2019-02-11 14:09:36,82.4375,100.0,83.0,100.0
2019-02-11 14:16:48,83.0,100.0,83.0,100.0
2019-02-11 14:24:00,83.0,100.0,83.0,100.0
2019-02-11 14:31:12,83.0,100.0,83.125,100.0
2019-02-11 14:38:24,83.0,100.0,83.125,100.0
2019-02-11 14:45:36,83.0,100.0,83.258065,100.0
2019-02-11 14:52:48,83.0,100.0,83.258065,100.0
2019-02-11 15:00:00,83.0,100.0,83.258065,100.0
2019-02-11 15:07:12,83.0,100.0,83.483871,100.0
2019-02-11 15:14:24,83.0,100.0,83.483871,100.0
2019-02-11 15:21:36,83.75,100.0,84.0,100.0
2019-02-11 15:28:48,83.75,100.0,84.0,100.0
2019-02-11 15:36:00,84.032258,100.0,84.0,100.0
2019-02-11 15:43:12,84.032258,100.0,84.0,100.0
2019-02-11 15:50:24,84.275862,100.0,84.0,100.0
2019-02-11 15:57:36,84.275862,100.0,84.0,100.0
2019-02-11 16:04:48,84.866667,100.0,84.4,100.0
2019-02-11 16:12:00,84.866667,100.0,84.4,100.0
2019-02-11 16:19:12,85.206897,100.0,85.0,100.0
2019-02-11 16:26:24,85.206897,100.0,85.0,100.0
2019-02-11 16:33:36,86.3,100.0,85.866667,100.0
2019-02-11 16:40:48,86.3,100.0,85.866667,100.0
2019-02-11 16:48:00,87.0,100.0,86.0,100.0
2019-02-11 16:55:12,87.0,100.0,86.0,100.0
2019-02-11 17:02:24,87.0,100.0,86.0,100.0
2019-02-11 17:09:36,87.0,100.0,86.0,100.0
2019-02-11 17:16:48,86.433333,100.0,86.0,100.0
2019-02-11 17:24:00,86.433333,100.0,86.0,100.0
2019-02-11 17:31:12,86.034483,100.0,86.0,100.0
2019-02-11 17:38:24,86.034483,100.0,86.0,100.0
2019-02-11 17:45:36,86.034483,100.0,86.0,100.0
2019-02-11 17:52:48,86.285714,100.0,86.0,100.0
2019-02-11 18:00:00,86.285714,100.0,86.0,100.0
2019-02-11 18:07:12,86.0,100.0,86.0,100.0
2019-02-11 18:14:24,86.0,100.0,86.0,100.0
