,4246_Mbus Apators,4257_Mbus Apators,4268_Mbus Apators,4279_Mbus Apators,4290_Mbus Apators,4301_Mbus Apators,4312_Mbus Apators,4323_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-02-10 23:45:36,0.0,1.24,1.12,0.0,0.0,5.97,0.0,0.0
2019-02-10 23:52:48,0.5,1.23,1.06,0.0,0.0,0.0,0.0,0.0
2019-02-11 00:00:00,0.5,1.23,1.06,0.0,0.0,0.0,0.0,0.0
2019-02-11 00:07:12,2.1,0.46,0.46,0.0,0.0,0.0,0.0,0.0
2019-02-11 00:14:24,2.1,0.46,0.46,0.0,0.0,0.0,0.0,0.0
2019-02-11 00:21:36,0.41,0.32,0.32,0.0,0.0,0.95,0.0,0.0
2019-02-11 00:28:48,0.41,0.32,0.32,0.0,0.0,0.95,0.0,0.0
2019-02-11 00:36:00,2.15,0.49,0.48,0.17,0.0,6.28,0.0,0.0
2019-02-11 00:43:12,2.15,0.49,0.48,0.17,0.0,6.28,0.0,0.0
2019-02-11 00:50:24,1.57,1.1,1.01,1.14,0.0,7.5,0.0,0.0
2019-02-11 00:57:36,1.57,1.1,1.01,1.14,0.0,7.5,0.0,0.0
2019-02-11 01:04:48,0.09,1.01,1.02,0.1,0.0,6.77,0.0,0.0
2019-02-11 01:12:00,0.09,1.01,1.02,0.1,0.0,6.77,0.0,0.0
2019-02-11 01:19:12,0.96,0.33,0.4,1.03,0.0,0.52,0.0,0.0
2019-02-11 01:26:24,0.96,0.33,0.4,1.03,0.0,0.52,0.0,0.0
2019-02-11 01:33:36,1.79,2.16,1.86,1.4,0.0,7.98,0.0,0.0
2019-02-11 01:40:48,1.79,2.16,1.86,1.4,0.0,7.98,0.0,0.0
2019-02-11 01:48:00,1.59,1.0,0.8,1.3,0.0,7.27,0.0,0.0
2019-02-11 01:55:12,1.59,1.0,0.8,1.3,0.0,7.27,0.0,0.0
2019-02-11 02:02:24,3.5,1.1,0.9,1.2,0.0,6.5,0.0,0.0
2019-02-11 02:09:36,3.5,1.1,0.9,1.2,0.0,6.5,0.0,0.0
2019-02-11 02:16:48,2.3,1.1,0.9,1.8,0.0,6.5,0.0,0.0
2019-02-11 02:24:00,2.3,1.1,0.9,1.8,0.0,6.5,0.0,0.0
2019-02-11 02:31:12,2.69,0.33,0.32,0.06,0.0,6.5,0.0,0.0
2019-02-11 02:38:24,2.69,0.33,0.32,0.06,0.0,6.5,0.0,0.0
2019-02-11 02:45:36,2.69,0.33,0.32,0.06,0.0,6.5,0.0,0.0
2019-02-11 02:52:48,0.09,0.2,0.2,0.58,0.0,0.31,0.0,0.0
2019-02-11 03:00:00,0.09,0.2,0.2,0.58,0.0,0.31,0.0,0.0
2019-02-11 03:07:12,4.06,0.97,0.88,0.04,0.0,6.37,0.0,0.0
2019-02-11 03:14:24,4.06,0.97,0.88,0.04,0.0,6.37,0.0,0.0
2019-02-11 03:21:36,2.61,1.09,1.09,1.21,0.0,7.08,0.0,0.0
2019-02-11 03:28:48,2.61,1.09,1.09,1.21,0.0,7.08,0.0,0.0
2019-02-11 03:36:00,6.03,1.28,1.19,0.12,0.0,6.83,0.0,0.0
2019-02-11 03:43:12,6.03,1.28,1.19,0.12,0.0,6.83,0.0,0.0
2019-02-11 03:50:24,0.62,0.58,0.57,0.18,0.0,0.66,0.0,0.0
2019-02-11 03:57:36,0.62,0.58,0.57,0.18,0.0,0.66,0.0,0.0
2019-02-11 04:04:48,0.0,0.33,0.33,0.03,0.0,0.0,0.0,0.0
2019-02-11 04:12:00,0.0,0.33,0.33,0.03,0.0,0.0,0.0,0.0
2019-02-11 04:19:12,0.0,0.72,0.64,0.0,0.0,5.74,0.0,0.0
2019-02-11 04:26:24,0.0,0.72,0.64,0.0,0.0,5.74,0.0,0.0
2019-02-11 04:33:36,0.0,1.37,1.19,0.0,0.0,6.8,0.0,0.0
2019-02-11 04:40:48,0.0,1.37,1.19,0.0,0.0,6.8,0.0,0.0
2019-02-11 04:48:00,1.14,0.53,0.57,0.0,0.0,1.36,0.0,0.0
2019-02-11 04:55:12,1.14,0.53,0.57,0.0,0.0,1.36,0.0,0.0
2019-02-11 05:02:24,1.32,0.22,0.32,1.09,0.0,0.1,0.0,0.0
2019-02-11 05:09:36,1.32,0.22,0.32,1.09,0.0,0.1,0.0,0.0
2019-02-11 05:16:48,2.95,0.72,0.75,0.35,0.0,5.65,0.0,0.0
2019-02-11 05:24:00,2.95,0.72,0.75,0.35,0.0,5.65,0.0,0.0
2019-02-11 05:31:12,1.85,0.9,0.83,1.58,0.0,7.0,0.0,0.0
2019-02-11 05:38:24,1.85,0.9,0.83,1.58,0.0,7.0,0.0,0.0
2019-02-11 05:45:36,3.07,1.12,1.02,0.69,0.0,6.87,0.0,0.0
2019-02-11 05:52:48,3.07,1.12,1.02,0.69,0.0,6.87,0.0,0.0
2019-02-11 06:00:00,3.07,1.12,1.02,0.69,0.0,6.87,0.0,0.0
2019-02-11 06:07:12,1.88,1.2,1.03,0.48,0.0,2.16,0.0,0.0
2019-02-11 06:14:24,1.88,1.2,1.03,0.48,0.0,2.16,0.0,0.0
2019-02-11 06:21:36,1.36,0.65,0.57,0.28,0.0,0.0,0.0,0.0
2019-02-11 06:28:48,1.36,0.65,0.57,0.28,0.0,0.0,0.0,0.0
2019-02-11 06:36:00,1.6,0.3,0.3,0.0,0.0,0.27,0.0,0.0
2019-02-11 06:43:12,1.6,0.3,0.3,0.0,0.0,0.27,0.0,0.0
