,101_APAR_127.17,105_APAR_128.18,109_APAR_129.19,113_APAR_130.20,117_APAR_131.21,121_APAR_132.22,125_APAR_133.23,129_APAR_134.24,133_APAR_135.25,22_APAR_111.1,26_APAR_112.2,3821_APAR_19.19,3825_APAR_20.20,45_APAR_113.3,49_APAR_114.4,53_APAR_115.5,57_APAR_116.6,61_APAR_117.7,65_APAR_118.8,651_FIF_104.4,653_FIF_105.5,655_FIF_106.6,69_APAR_119.9,73_APAR_120.10,77_APAR_121.11,81_APAR_122.12,85_APAR_123.13,89_APAR_124.14,93_APAR_125.15,97_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-10 23:45:36,24.7,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.6,4.5,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.7
2019-02-10 23:52:48,24.7,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.6,4.4,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.7
2019-02-11 00:00:00,24.7,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.6,4.4,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.7
2019-02-11 00:07:12,24.7,19.0,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.6,4.4,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.7
2019-02-11 00:14:24,24.7,19.0,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.6,4.4,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.7
2019-02-11 00:21:36,24.6,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.6,4.4,23.9,23.7,22.6,23.3,26.7,23.1,19.2,23.3,22.8,21.9,18.7,26.6,20.7,16.7
2019-02-11 00:28:48,24.6,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.6,4.4,23.9,23.7,22.6,23.3,26.7,23.1,19.2,23.3,22.8,21.9,18.7,26.6,20.7,16.7
2019-02-11 00:36:00,24.7,19.0,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.4,23.9,23.7,22.6,23.4,26.7,23.2,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.7
2019-02-11 00:43:12,24.7,19.0,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.4,23.9,23.7,22.6,23.4,26.7,23.2,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.7
2019-02-11 00:50:24,24.7,19.0,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.3,23.9,23.7,22.6,23.4,26.7,23.1,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.6
2019-02-11 00:57:36,24.7,19.0,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.3,23.9,23.7,22.6,23.4,26.7,23.1,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.6
2019-02-11 01:04:48,24.8,19.0,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.3,23.9,23.7,22.6,23.4,26.7,23.0,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.6
2019-02-11 01:12:00,24.8,19.0,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.3,23.9,23.7,22.6,23.4,26.7,23.0,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.6
2019-02-11 01:19:12,24.9,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.3,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.6
2019-02-11 01:26:24,24.9,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.3,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.3,22.8,21.9,18.7,26.6,20.7,16.6
2019-02-11 01:33:36,24.9,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.3,23.9,23.7,22.6,23.3,26.7,22.8,19.1,23.3,22.7,21.9,18.7,26.6,20.7,16.6
2019-02-11 01:40:48,24.9,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.3,23.9,23.7,22.6,23.3,26.7,22.8,19.1,23.3,22.7,21.9,18.7,26.6,20.7,16.6
2019-02-11 01:48:00,24.9,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.3,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.2,22.7,21.9,18.7,26.6,20.7,16.6
2019-02-11 01:55:12,24.9,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.3,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.2,22.7,21.9,18.7,26.6,20.7,16.6
2019-02-11 02:02:24,24.8,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.4,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.2,22.7,21.9,18.7,26.6,20.7,16.6
2019-02-11 02:09:36,24.8,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.4,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.2,22.7,21.9,18.7,26.6,20.7,16.6
2019-02-11 02:16:48,24.8,19.1,15.6,,,,,,,23.5,23.0,9.5,9.4,21.8,12.5,4.4,23.9,23.7,22.6,23.3,26.7,22.9,19.1,23.2,22.7,21.9,18.7,26.6,20.7,16.6
