,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-10 23:45:36,37.5,52.0,62.9,,,,,,,29.7,30.3,57.2,78.1,31.2,52.6,84.6,38.7,38.8,42.3,26.0,33.806452,26.0,51.3,27.0,30.9,38.2,44.5,31.2,40.7,52.9
2019-02-10 23:52:48,37.4,52.0,62.9,,,,,,,29.7,30.3,57.3,78.0,31.2,52.5,84.5,38.7,38.8,42.3,26.0,33.580645,26.0,51.3,27.0,30.9,38.2,44.5,31.2,40.7,52.9
2019-02-11 00:00:00,37.4,52.0,62.9,,,,,,,29.7,30.3,57.3,78.0,31.2,52.5,84.5,38.7,38.8,42.3,26.0,33.580645,26.0,51.3,27.0,30.9,38.2,44.5,31.2,40.7,52.9
2019-02-11 00:07:12,37.4,52.0,62.9,,,,,,,29.7,30.3,57.3,78.0,31.2,52.5,84.5,38.7,38.9,42.3,26.0,33.83871,26.0,51.3,27.0,30.9,38.2,44.5,31.2,40.7,52.8
2019-02-11 00:14:24,37.4,52.0,62.9,,,,,,,29.7,30.3,57.3,78.0,31.2,52.5,84.5,38.7,38.9,42.3,26.0,33.83871,26.0,51.3,27.0,30.9,38.2,44.5,31.2,40.7,52.8
2019-02-11 00:21:36,37.5,52.0,62.9,,,,,,,29.7,30.3,57.3,78.0,31.2,52.5,84.5,38.7,38.8,42.3,26.0,33.5,26.03125,51.3,27.0,30.9,38.2,44.5,31.1,40.7,52.8
2019-02-11 00:28:48,37.5,52.0,62.9,,,,,,,29.7,30.3,57.3,78.0,31.2,52.5,84.5,38.7,38.8,42.3,26.0,33.5,26.03125,51.3,27.0,30.9,38.2,44.5,31.1,40.7,52.8
2019-02-11 00:36:00,37.6,52.0,62.9,,,,,,,29.7,30.3,57.3,77.9,31.2,52.5,84.5,38.7,38.8,42.3,26.0,33.806452,26.0,51.3,27.0,31.0,38.2,44.5,31.1,40.7,52.8
2019-02-11 00:43:12,37.6,52.0,62.9,,,,,,,29.7,30.3,57.3,77.9,31.2,52.5,84.5,38.7,38.8,42.3,26.0,33.806452,26.0,51.3,27.0,31.0,38.2,44.5,31.1,40.7,52.8
2019-02-11 00:50:24,37.7,52.0,62.9,,,,,,,29.7,30.3,57.3,77.9,31.2,52.4,84.4,38.7,38.8,42.3,26.0,33.4375,26.0,51.2,27.1,31.0,38.2,44.5,31.1,40.7,52.8
2019-02-11 00:57:36,37.7,52.0,62.9,,,,,,,29.7,30.3,57.3,77.9,31.2,52.4,84.4,38.7,38.8,42.3,26.0,33.4375,26.0,51.2,27.1,31.0,38.2,44.5,31.1,40.7,52.8
2019-02-11 01:04:48,37.6,52.0,62.9,,,,,,,29.7,30.3,57.3,77.8,31.2,52.4,84.4,38.7,38.8,42.3,26.0,33.483871,26.032258,51.2,27.1,31.0,38.2,44.5,31.1,40.7,52.8
2019-02-11 01:12:00,37.6,52.0,62.9,,,,,,,29.7,30.3,57.3,77.8,31.2,52.4,84.4,38.7,38.8,42.3,26.0,33.483871,26.032258,51.2,27.1,31.0,38.2,44.5,31.1,40.7,52.8
2019-02-11 01:19:12,37.6,52.0,62.9,,,,,,,29.7,30.3,57.3,77.8,31.2,52.4,84.4,38.7,38.8,42.3,26.0,33.516129,26.0,51.2,27.0,31.0,38.2,44.5,31.1,40.7,52.8
2019-02-11 01:26:24,37.6,52.0,62.9,,,,,,,29.7,30.3,57.3,77.8,31.2,52.4,84.4,38.7,38.8,42.3,26.0,33.516129,26.0,51.2,27.0,31.0,38.2,44.5,31.1,40.7,52.8
2019-02-11 01:33:36,37.5,52.0,62.9,,,,,,,29.7,30.3,57.3,77.7,31.2,52.4,84.4,38.7,38.8,42.3,26.0,33.517241,26.034483,51.2,27.0,30.9,38.2,44.5,31.1,40.7,52.8
2019-02-11 01:40:48,37.5,52.0,62.9,,,,,,,29.7,30.3,57.3,77.7,31.2,52.4,84.4,38.7,38.8,42.3,26.0,33.517241,26.034483,51.2,27.0,30.9,38.2,44.5,31.1,40.7,52.8
2019-02-11 01:48:00,37.4,52.0,62.9,,,,,,,29.7,30.3,57.2,77.7,31.1,52.3,84.4,38.7,38.8,42.3,26.0,33.73913,26.0,51.2,27.0,30.9,38.2,44.5,31.1,40.7,52.8
2019-02-11 01:55:12,37.4,52.0,62.9,,,,,,,29.7,30.3,57.2,77.7,31.1,52.3,84.4,38.7,38.8,42.3,26.0,33.73913,26.0,51.2,27.0,30.9,38.2,44.5,31.1,40.7,52.8
2019-02-11 02:02:24,37.4,52.1,62.9,,,,,,,29.7,30.3,57.2,77.7,31.1,52.3,84.4,38.7,38.8,42.3,26.0,33.583333,26.0,51.2,27.0,30.8,38.2,44.5,31.1,40.7,52.8
2019-02-11 02:09:36,37.4,52.1,62.9,,,,,,,29.7,30.3,57.2,77.7,31.1,52.3,84.4,38.7,38.8,42.3,26.0,33.583333,26.0,51.2,27.0,30.8,38.2,44.5,31.1,40.7,52.8
2019-02-11 02:16:48,37.4,52.1,62.9,,,,,,,29.7,30.3,57.2,77.7,31.1,52.3,84.4,38.7,38.8,42.3,26.0,33.962963,26.0,51.2,27.1,30.9,38.2,44.5,31.1,40.7,52.8
