,4243_Mbus Apators,4265_Mbus Apators,4276_Mbus Apators,4287_Mbus Apators,4298_Mbus Apators,4309_Mbus Apators,4320_Mbus Apators,4481_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-02-10 23:45:36,5.367,8.362,9.005,0.0,36.151,0.0,0.0,6.901
2019-02-10 23:52:48,5.367,8.362,9.005,0.0,36.156,0.0,0.0,6.901
2019-02-11 00:00:00,5.367,8.362,9.005,0.0,36.156,0.0,0.0,6.901
2019-02-11 00:07:12,5.367,8.362,9.005,0.0,36.156,0.0,0.0,6.901
2019-02-11 00:14:24,5.367,8.362,9.005,0.0,36.156,0.0,0.0,6.901
2019-02-11 00:21:36,5.367,8.362,9.005,0.0,36.156,0.0,0.0,6.901
2019-02-11 00:28:48,5.367,8.362,9.005,0.0,36.156,0.0,0.0,6.901
2019-02-11 00:36:00,5.368,8.362,9.005,0.0,36.157,0.0,0.0,6.902
2019-02-11 00:43:12,5.368,8.362,9.005,0.0,36.157,0.0,0.0,6.902
2019-02-11 00:50:24,5.374,8.362,9.005,0.0,36.164,0.0,0.0,6.907
2019-02-11 00:57:36,5.374,8.362,9.005,0.0,36.164,0.0,0.0,6.907
2019-02-11 01:04:48,5.374,8.362,9.005,0.0,36.169,0.0,0.0,6.907
2019-02-11 01:12:00,5.374,8.362,9.005,0.0,36.169,0.0,0.0,6.907
2019-02-11 01:19:12,5.374,8.362,9.005,0.0,36.169,0.0,0.0,6.907
2019-02-11 01:26:24,5.374,8.362,9.005,0.0,36.169,0.0,0.0,6.907
2019-02-11 01:33:36,5.374,8.362,9.005,0.0,36.17,0.0,0.0,6.907
2019-02-11 01:40:48,5.374,8.362,9.005,0.0,36.17,0.0,0.0,6.907
2019-02-11 01:48:00,5.374,8.363,9.005,0.0,36.182,0.0,0.0,6.907
2019-02-11 01:55:12,5.374,8.363,9.005,0.0,36.182,0.0,0.0,6.907
2019-02-11 02:02:24,5.381,8.369,9.011,0.0,36.182,0.0,0.0,6.907
2019-02-11 02:09:36,5.381,8.369,9.011,0.0,36.182,0.0,0.0,6.907
2019-02-11 02:16:48,5.381,8.369,9.011,0.0,36.189,0.0,0.0,6.907
2019-02-11 02:24:00,5.381,8.369,9.011,0.0,36.189,0.0,0.0,6.907
2019-02-11 02:31:12,5.381,8.369,9.011,0.0,36.189,0.0,0.0,6.907
2019-02-11 02:38:24,5.381,8.369,9.011,0.0,36.189,0.0,0.0,6.907
2019-02-11 02:45:36,5.381,8.369,9.011,0.0,36.189,0.0,0.0,6.907
2019-02-11 02:52:48,5.381,8.369,9.011,0.0,36.195,0.0,0.0,6.907
2019-02-11 03:00:00,5.381,8.369,9.011,0.0,36.195,0.0,0.0,6.907
2019-02-11 03:07:12,5.381,8.369,9.011,0.0,36.202,0.0,0.0,6.914
2019-02-11 03:14:24,5.381,8.369,9.011,0.0,36.202,0.0,0.0,6.914
2019-02-11 03:21:36,5.387,8.369,9.011,0.0,36.208,0.0,0.0,6.914
2019-02-11 03:28:48,5.387,8.369,9.011,0.0,36.208,0.0,0.0,6.914
2019-02-11 03:36:00,5.387,8.369,9.017,0.0,36.215,0.0,0.0,6.914
2019-02-11 03:43:12,5.387,8.369,9.017,0.0,36.215,0.0,0.0,6.914
2019-02-11 03:50:24,5.387,8.369,9.018,0.0,36.215,0.0,0.0,6.914
2019-02-11 03:57:36,5.387,8.369,9.018,0.0,36.215,0.0,0.0,6.914
2019-02-11 04:04:48,5.387,8.369,9.018,0.0,36.215,0.0,0.0,6.914
2019-02-11 04:12:00,5.387,8.369,9.018,0.0,36.215,0.0,0.0,6.914
2019-02-11 04:19:12,5.387,8.374,9.018,0.0,36.221,0.0,0.0,6.914
2019-02-11 04:26:24,5.387,8.374,9.018,0.0,36.221,0.0,0.0,6.914
2019-02-11 04:33:36,5.387,8.376,9.018,0.0,36.222,0.0,0.0,6.914
2019-02-11 04:40:48,5.387,8.376,9.018,0.0,36.222,0.0,0.0,6.914
2019-02-11 04:48:00,5.392,8.376,9.018,0.0,36.227,0.0,0.0,6.914
2019-02-11 04:55:12,5.392,8.376,9.018,0.0,36.227,0.0,0.0,6.914
2019-02-11 05:02:24,5.394,8.376,9.018,0.0,36.228,0.0,0.0,6.914
2019-02-11 05:09:36,5.394,8.376,9.018,0.0,36.228,0.0,0.0,6.914
2019-02-11 05:16:48,5.394,8.376,9.018,0.0,36.228,0.0,0.0,6.919
2019-02-11 05:24:00,5.394,8.376,9.018,0.0,36.228,0.0,0.0,6.919
2019-02-11 05:31:12,5.394,8.376,9.018,0.0,36.233,0.0,0.0,6.921
2019-02-11 05:38:24,5.394,8.376,9.018,0.0,36.233,0.0,0.0,6.921
2019-02-11 05:45:36,5.394,8.376,9.018,0.0,36.239,0.0,0.0,6.921
2019-02-11 05:52:48,5.394,8.376,9.018,0.0,36.239,0.0,0.0,6.921
2019-02-11 06:00:00,5.394,8.376,9.018,0.0,36.239,0.0,0.0,6.921
2019-02-11 06:07:12,5.394,8.376,9.018,0.0,36.246,0.0,0.0,6.921
2019-02-11 06:14:24,5.394,8.376,9.018,0.0,36.246,0.0,0.0,6.921
2019-02-11 06:21:36,5.398,8.376,9.018,0.0,36.248,0.0,0.0,6.921
2019-02-11 06:28:48,5.398,8.376,9.018,0.0,36.248,0.0,0.0,6.921
2019-02-11 06:36:00,5.4,8.376,9.018,0.0,36.248,0.0,0.0,6.921
2019-02-11 06:43:12,5.4,8.376,9.018,0.0,36.248,0.0,0.0,6.921
