,2202_LE03_02.2,2269_LE03_03.3,2336_LE03_04.4,2403_LE03_05.5,2470_LE03_06.6,2537_LE03_07.7,2604_LE03_08.8,2671_LE03_09.9,3851_LE01_26.10,4037_LE03_27.26,4405_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-02-02 23:45:36,172.6,172.8,511.1,38.2,566.9,105.6,332.0,2900.1,15.8,82.2,4897.2
2019-02-02 23:52:48,587.9,192.4,546.6,38.2,507.7,158.5,227.3,2271.1,16.1,82.0,4627.7
2019-02-03 00:00:00,587.9,192.4,546.6,38.2,507.7,158.5,227.3,2271.1,16.1,82.0,4627.7
2019-02-03 00:07:12,1833.9,307.7,473.0,38.1,643.4,202.3,276.9,1876.8,16.0,82.1,5750.3
2019-02-03 00:14:24,1833.9,307.7,473.0,38.1,643.4,202.3,276.9,1876.8,16.0,82.1,5750.3
2019-02-03 00:21:36,501.4,177.5,527.8,38.1,466.3,227.0,229.7,2736.6,16.0,81.9,5002.3
2019-02-03 00:28:48,501.4,177.5,527.8,38.1,466.3,227.0,229.7,2736.6,16.0,81.9,5002.3
2019-02-03 00:36:00,350.1,199.9,425.8,38.1,574.4,175.6,243.1,2765.1,16.0,82.0,4870.2
2019-02-03 00:43:12,350.1,199.9,425.8,38.1,574.4,175.6,243.1,2765.1,16.0,82.0,4870.2
2019-02-03 00:50:24,480.1,348.3,517.1,44.9,328.0,117.7,289.1,2695.2,16.0,81.9,4918.3
2019-02-03 00:57:36,480.1,348.3,517.1,44.9,328.0,117.7,289.1,2695.2,16.0,81.9,4918.3
2019-02-03 01:04:48,205.6,141.2,495.0,38.2,662.7,183.1,285.0,2795.0,16.0,81.9,4903.6
2019-02-03 01:12:00,205.6,141.2,495.0,38.2,662.7,183.1,285.0,2795.0,16.0,81.9,4903.6
2019-02-03 01:19:12,1929.8,176.6,584.1,38.3,518.0,172.7,230.7,2857.3,15.9,81.8,6605.1
2019-02-03 01:26:24,1929.8,176.6,584.1,38.3,518.0,172.7,230.7,2857.3,15.9,81.8,6605.1
2019-02-03 01:33:36,556.2,277.5,412.1,38.0,556.6,37.1,364.9,2837.1,15.9,81.9,5030.9
2019-02-03 01:40:48,556.2,277.5,412.1,38.0,556.6,37.1,364.9,2837.1,15.9,81.9,5030.9
2019-02-03 01:48:00,351.1,181.0,601.7,38.2,379.2,265.5,140.2,2899.4,15.8,81.9,4953.9
2019-02-03 01:55:12,351.1,181.0,601.7,38.2,379.2,265.5,140.2,2899.4,15.8,81.9,4953.9
2019-02-03 02:02:24,143.1,124.1,455.9,38.2,717.3,37.2,351.6,2974.4,15.7,81.7,4939.2
2019-02-03 02:09:36,143.1,124.1,455.9,38.2,717.3,37.2,351.6,2974.4,15.7,81.7,4939.2
2019-02-03 02:16:48,2177.5,285.6,600.2,38.1,465.6,228.8,240.2,2060.8,15.7,81.7,6194.2
2019-02-03 02:24:00,2177.5,285.6,600.2,38.1,465.6,228.8,240.2,2060.8,15.7,81.7,6194.2
2019-02-03 02:31:12,463.2,268.7,353.9,37.9,552.6,60.5,300.9,1876.6,15.6,81.7,4011.6
2019-02-03 02:38:24,463.2,268.7,353.9,37.9,552.6,60.5,300.9,1876.6,15.6,81.7,4011.6
2019-02-03 02:45:36,479.0,123.5,615.7,62.1,420.8,118.8,286.5,2531.6,15.8,81.5,4735.3
