,1_APAR_30.1,13_APAR_33.4,17_APAR_34.5,5_APAR_31.2,649_FIF_11.11,9_APAR_32.3
2019-02-03 05:31:12,39.6,63.9,84.1,40.8,40.0,42.9
2019-02-03 05:38:24,39.6,63.9,84.1,40.8,40.0,42.9
2019-02-03 05:45:36,39.7,63.8,84.2,40.9,40.0,42.9
2019-02-03 05:52:48,39.7,63.8,84.2,40.9,40.0,42.9
2019-02-03 06:00:00,39.7,63.8,84.2,40.9,40.0,42.9
2019-02-03 06:07:12,39.7,63.8,84.2,40.9,39.931034,42.9
2019-02-03 06:14:24,39.7,63.8,84.2,40.9,39.931034,42.9
2019-02-03 06:21:36,39.7,63.8,84.2,40.9,40.0,42.9
2019-02-03 06:28:48,39.7,63.8,84.2,40.9,40.0,42.9
2019-02-03 06:36:00,39.7,63.8,84.2,40.9,40.0,42.9
2019-02-03 06:43:12,39.7,63.8,84.2,40.9,40.0,42.9
2019-02-03 06:50:24,39.6,63.7,84.2,40.9,40.0,42.9
2019-02-03 06:57:36,39.6,63.7,84.2,40.9,40.0,42.9
2019-02-03 07:04:48,39.6,63.7,84.2,40.8,40.0,42.9
2019-02-03 07:12:00,39.6,63.7,84.2,40.8,40.0,42.9
2019-02-03 07:19:12,39.7,63.7,84.2,40.9,40.0,42.9
2019-02-03 07:26:24,39.7,63.7,84.2,40.9,40.0,42.9
2019-02-03 07:33:36,39.7,63.7,84.2,40.9,40.0,42.8
2019-02-03 07:40:48,39.7,63.7,84.2,40.9,40.0,42.8
2019-02-03 07:48:00,39.7,63.6,84.3,40.9,40.0,42.8
2019-02-03 07:55:12,39.7,63.6,84.3,40.9,40.0,42.8
2019-02-03 08:02:24,39.7,63.6,84.3,40.9,40.1,42.8
2019-02-03 08:09:36,39.7,63.6,84.3,40.9,40.1,42.8
2019-02-03 08:16:48,39.7,63.6,84.3,40.9,40.724138,42.8
2019-02-03 08:24:00,39.7,63.6,84.3,40.9,40.724138,42.8
2019-02-03 08:31:12,39.8,63.6,84.3,41.0,40.862069,42.8
2019-02-03 08:38:24,39.8,63.6,84.3,41.0,40.862069,42.8
2019-02-03 08:45:36,39.8,63.6,84.3,41.0,40.964286,42.8
2019-02-03 08:52:48,39.8,63.6,84.3,41.0,40.964286,42.8
2019-02-03 09:00:00,39.8,63.6,84.3,41.0,40.964286,42.8
2019-02-03 09:07:12,39.8,63.6,84.4,41.0,41.0,42.7
2019-02-03 09:14:24,39.8,63.6,84.4,41.0,41.0,42.7
2019-02-03 09:21:36,39.8,63.6,84.4,41.0,41.0,42.7
2019-02-03 09:28:48,39.8,63.6,84.4,41.0,41.0,42.7
2019-02-03 09:36:00,39.8,63.6,84.4,41.0,41.0,42.7
2019-02-03 09:43:12,39.8,63.6,84.4,41.0,41.0,42.7
2019-02-03 09:50:24,39.8,63.6,84.4,41.0,41.0,42.7
2019-02-03 09:57:36,39.8,63.6,84.4,41.0,41.0,42.7
2019-02-03 10:04:48,39.9,63.6,84.4,41.0,41.0,42.7
2019-02-03 10:12:00,39.9,63.6,84.4,41.0,41.0,42.7
2019-02-03 10:19:12,39.8,63.6,84.5,41.0,41.0,42.7
2019-02-03 10:26:24,39.8,63.6,84.5,41.0,41.0,42.7
2019-02-03 10:33:36,39.8,63.6,84.5,41.0,41.0,42.6
2019-02-03 10:40:48,39.8,63.6,84.5,41.0,41.0,42.6
2019-02-03 10:48:00,39.9,63.6,84.5,41.0,41.0,42.6
2019-02-03 10:55:12,39.9,63.6,84.5,41.0,41.0,42.6
2019-02-03 11:02:24,39.9,63.6,84.5,41.1,41.0,42.6
2019-02-03 11:09:36,39.9,63.6,84.5,41.1,41.0,42.6
2019-02-03 11:16:48,40.0,63.7,84.5,41.1,40.962963,42.6
2019-02-03 11:24:00,40.0,63.7,84.5,41.1,40.962963,42.6
2019-02-03 11:31:12,40.0,63.7,84.6,41.2,40.458333,42.6
2019-02-03 11:38:24,40.0,63.7,84.6,41.2,40.458333,42.6
2019-02-03 11:45:36,40.0,63.7,84.6,41.2,40.458333,42.6
2019-02-03 11:52:48,40.0,63.7,84.6,41.2,40.136364,42.6
2019-02-03 12:00:00,40.0,63.7,84.6,41.2,40.136364,42.6
2019-02-03 12:07:12,40.0,63.8,84.6,41.1,40.0,42.6
2019-02-03 12:14:24,40.0,63.8,84.6,41.1,40.0,42.6
2019-02-03 12:21:36,40.0,63.8,84.6,41.2,40.0,42.6
2019-02-03 12:28:48,40.0,63.8,84.6,41.2,40.0,42.6
2019-02-03 12:36:00,40.1,63.8,84.6,41.2,40.0,42.6
2019-02-03 12:43:12,40.1,63.8,84.6,41.2,40.0,42.6
2019-02-03 12:50:24,40.1,63.9,84.6,41.3,40.0,42.6
2019-02-03 12:57:36,40.1,63.9,84.6,41.3,40.0,42.6
2019-02-03 13:04:48,40.1,63.9,84.6,41.3,40.0,42.6
2019-02-03 13:12:00,40.1,63.9,84.6,41.3,40.0,42.6
2019-02-03 13:19:12,40.1,63.9,84.6,41.3,40.0,42.7
2019-02-03 13:26:24,40.1,63.9,84.6,41.3,40.0,42.7
2019-02-03 13:33:36,40.0,64.0,84.6,41.2,40.0,42.7
2019-02-03 13:40:48,40.0,64.0,84.6,41.2,40.0,42.7
2019-02-03 13:48:00,40.0,64.0,84.6,41.2,40.0,42.7
2019-02-03 13:55:12,40.0,64.0,84.6,41.2,40.0,42.7
2019-02-03 14:02:24,40.0,64.0,84.5,41.2,40.0,42.7
2019-02-03 14:09:36,40.0,64.0,84.5,41.2,40.0,42.7
2019-02-03 14:16:48,40.1,64.1,84.5,41.3,40.0,42.7
2019-02-03 14:24:00,40.1,64.1,84.5,41.3,40.0,42.7
2019-02-03 14:31:12,40.1,64.1,84.5,41.3,40.0,42.7
2019-02-03 14:38:24,40.1,64.1,84.5,41.3,40.0,42.7
2019-02-03 14:45:36,40.1,64.1,84.5,41.3,40.0,42.7
2019-02-03 14:52:48,40.1,64.1,84.5,41.3,40.0,42.7
2019-02-03 15:00:00,40.1,64.1,84.5,41.3,40.0,42.7
2019-02-03 15:07:12,40.0,64.1,84.5,41.2,40.0,42.7
2019-02-03 15:14:24,40.0,64.1,84.5,41.2,40.0,42.7
2019-02-03 15:21:36,40.0,64.2,84.5,41.2,39.931034,42.8
2019-02-03 15:28:48,40.0,64.2,84.5,41.2,39.931034,42.8
2019-02-03 15:36:00,40.1,64.2,84.4,41.3,39.068966,42.8
2019-02-03 15:43:12,40.1,64.2,84.4,41.3,39.068966,42.8
2019-02-03 15:50:24,40.1,64.2,84.4,41.3,39.0,42.8
2019-02-03 15:57:36,40.1,64.2,84.4,41.3,39.0,42.8
2019-02-03 16:04:48,40.1,64.2,84.4,41.3,39.0,42.9
2019-02-03 16:12:00,40.1,64.2,84.4,41.3,39.0,42.9
2019-02-03 16:19:12,40.0,64.2,84.3,41.3,39.0,42.9
2019-02-03 16:26:24,40.0,64.2,84.3,41.3,39.0,42.9
2019-02-03 16:33:36,40.0,64.2,84.3,41.3,39.0,42.9
2019-02-03 16:40:48,40.0,64.2,84.3,41.3,39.0,42.9
2019-02-03 16:48:00,40.1,64.2,84.3,41.3,39.0,42.9
2019-02-03 16:55:12,40.1,64.2,84.3,41.3,39.0,42.9
2019-02-03 17:02:24,40.1,64.2,84.3,41.3,39.0,43.0
2019-02-03 17:09:36,40.1,64.2,84.3,41.3,39.0,43.0
2019-02-03 17:16:48,40.1,64.2,84.3,41.3,39.0,43.0
2019-02-03 17:24:00,40.1,64.2,84.3,41.3,39.0,43.0
2019-02-03 17:31:12,40.0,64.2,84.3,41.2,39.0,43.0
2019-02-03 17:38:24,40.0,64.2,84.3,41.2,39.0,43.0
2019-02-03 17:45:36,40.0,64.1,84.3,41.2,39.0,43.0
2019-02-03 17:52:48,40.0,64.1,84.3,41.2,39.0,43.0
2019-02-03 18:00:00,40.0,64.1,84.3,41.2,39.0,43.0
2019-02-03 18:07:12,40.0,64.1,84.3,41.2,39.0,43.0
2019-02-03 18:14:24,40.0,64.1,84.3,41.2,39.0,43.0
2019-02-03 18:21:36,40.0,64.1,84.3,41.2,39.0,43.0
2019-02-03 18:28:48,40.0,64.1,84.3,41.2,39.0,43.0
2019-02-03 18:36:00,40.1,64.1,84.3,41.2,39.25,43.0
2019-02-03 18:43:12,40.1,64.1,84.3,41.2,39.25,43.0
2019-02-03 18:50:24,40.0,64.1,84.3,41.2,40.0,43.0
2019-02-03 18:57:36,40.0,64.1,84.3,41.2,40.0,43.0
2019-02-03 19:04:48,40.0,64.0,84.3,41.2,40.0,43.0
2019-02-03 19:12:00,40.0,64.0,84.3,41.2,40.0,43.0
2019-02-03 19:19:12,40.0,64.0,84.3,41.2,40.0,43.0
2019-02-03 19:26:24,40.0,64.0,84.3,41.2,40.0,43.0
2019-02-03 19:33:36,40.1,64.0,84.3,41.2,40.0,43.0
2019-02-03 19:40:48,40.1,64.0,84.3,41.2,40.0,43.0
2019-02-03 19:48:00,40.1,64.0,84.3,41.3,40.0,43.0
2019-02-03 19:55:12,40.1,64.0,84.3,41.3,40.0,43.0
2019-02-03 20:02:24,40.1,63.9,84.3,41.3,40.0,43.0
2019-02-03 20:09:36,40.1,63.9,84.3,41.3,40.0,43.0
2019-02-03 20:16:48,40.1,63.9,84.3,41.3,40.0,43.0
2019-02-03 20:24:00,40.1,63.9,84.3,41.3,40.0,43.0
2019-02-03 20:31:12,40.1,63.9,84.3,41.2,40.0,43.0
2019-02-03 20:38:24,40.1,63.9,84.3,41.2,40.0,43.0
2019-02-03 20:45:36,40.1,63.9,84.3,41.2,40.0,43.0
2019-02-03 20:52:48,40.1,63.9,84.3,41.2,40.0,43.0
2019-02-03 21:00:00,40.1,63.9,84.3,41.2,40.0,43.0
2019-02-03 21:07:12,40.0,63.9,84.4,41.2,40.0,43.0
2019-02-03 21:14:24,40.0,63.9,84.4,41.2,40.0,43.0
2019-02-03 21:21:36,40.1,63.9,84.4,41.2,40.0,43.0
2019-02-03 21:28:48,40.1,63.9,84.4,41.2,40.0,43.0
2019-02-03 21:36:00,40.1,63.9,84.4,41.2,40.0,43.0
2019-02-03 21:43:12,40.1,63.9,84.4,41.2,40.0,43.0
2019-02-03 21:50:24,40.1,63.8,84.4,41.3,40.0,43.0
2019-02-03 21:57:36,40.1,63.8,84.4,41.3,40.0,43.0
2019-02-03 22:04:48,40.2,63.8,84.3,41.3,39.607143,43.0
2019-02-03 22:12:00,40.2,63.8,84.3,41.3,39.607143,43.0
2019-02-03 22:19:12,40.2,63.8,84.4,41.3,39.607143,43.0
2019-02-03 22:26:24,40.2,63.8,84.4,41.3,39.607143,43.0
2019-02-03 22:33:36,40.1,63.8,84.4,41.3,39.862069,43.0
2019-02-03 22:40:48,40.1,63.8,84.4,41.3,39.862069,43.0
2019-02-03 22:48:00,40.1,63.8,84.4,41.3,40.0,43.0
2019-02-03 22:55:12,40.1,63.8,84.4,41.3,40.0,43.0
2019-02-03 23:02:24,40.1,63.8,84.4,41.3,39.967742,43.0
2019-02-03 23:09:36,40.1,63.8,84.4,41.3,39.967742,43.0
2019-02-03 23:16:48,40.2,63.7,84.4,41.3,40.0,43.0
2019-02-03 23:24:00,40.2,63.7,84.4,41.3,40.0,43.0
2019-02-03 23:31:12,40.1,63.7,84.4,41.3,40.0,43.0
2019-02-03 23:38:24,40.1,63.7,84.4,41.3,40.0,43.0
2019-02-03 23:45:36,40.1,63.7,84.4,41.2,40.0,42.9
2019-02-03 23:52:48,40.1,63.7,84.4,41.2,40.0,42.9
2019-02-04 00:00:00,40.1,63.7,84.4,41.2,40.0,42.9
2019-02-04 00:07:12,,,,,,
