,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
2019-02-03 18:28:48,88.0,100.0,90.0,100.0
2019-02-03 18:36:00,88.0,100.0,90.0,100.0
2019-02-03 18:43:12,88.0,100.0,90.0,100.0
2019-02-03 18:50:24,88.0,100.0,90.0,100.0
2019-02-03 18:57:36,88.0,100.0,90.0,100.0
2019-02-03 19:04:48,88.0,100.0,90.0,100.0
2019-02-03 19:12:00,88.0,100.0,90.0,100.0
2019-02-03 19:19:12,88.0,100.0,90.0,100.0
2019-02-03 19:26:24,88.0,100.0,90.0,100.0
2019-02-03 19:33:36,88.0,100.0,90.0,100.0
2019-02-03 19:40:48,88.0,100.0,90.0,100.0
2019-02-03 19:48:00,88.0,100.0,90.0,100.0
2019-02-03 19:55:12,88.0,100.0,90.0,100.0
2019-02-03 20:02:24,88.0,100.0,90.0,100.0
2019-02-03 20:09:36,88.0,100.0,90.0,100.0
2019-02-03 20:16:48,87.296296,100.0,90.0,100.0
2019-02-03 20:24:00,87.296296,100.0,90.0,100.0
2019-02-03 20:31:12,87.541667,100.0,90.0,100.0
2019-02-03 20:38:24,87.541667,100.0,90.0,100.0
2019-02-03 20:45:36,87.541667,100.0,90.0,100.0
2019-02-03 20:52:48,88.0,100.0,90.0,100.0
2019-02-03 21:00:00,88.0,100.0,90.0,100.0
2019-02-03 21:07:12,87.75,100.0,89.928571,100.0
2019-02-03 21:14:24,87.75,100.0,89.928571,100.0
2019-02-03 21:21:36,87.0,100.0,89.965517,100.0
2019-02-03 21:28:48,87.0,100.0,89.965517,100.0
2019-02-03 21:36:00,87.068966,100.0,90.0,100.0
2019-02-03 21:43:12,87.068966,100.0,90.0,100.0
2019-02-03 21:50:24,87.357143,100.0,90.0,100.0
2019-02-03 21:57:36,87.357143,100.0,90.0,100.0
2019-02-03 22:04:48,88.0,100.0,90.0,100.0
2019-02-03 22:12:00,88.0,100.0,90.0,100.0
2019-02-03 22:19:12,88.0,100.0,90.0,100.0
2019-02-03 22:26:24,88.0,100.0,90.0,100.0
2019-02-03 22:33:36,88.0,100.0,90.0,100.0
2019-02-03 22:40:48,88.0,100.0,90.0,100.0
2019-02-03 22:48:00,88.2,100.0,90.7,100.0
2019-02-03 22:55:12,88.2,100.0,90.7,100.0
2019-02-03 23:02:24,88.83871,100.0,91.0,100.0
2019-02-03 23:09:36,88.83871,100.0,91.0,100.0
2019-02-03 23:16:48,89.0,100.0,91.0,100.0
2019-02-03 23:24:00,89.0,100.0,91.0,100.0
2019-02-03 23:31:12,88.612903,100.0,91.0,100.0
2019-02-03 23:38:24,88.612903,100.0,91.0,100.0
2019-02-03 23:45:36,88.612903,100.0,91.0,100.0
2019-02-03 23:52:48,88.413793,100.0,91.0,100.0
2019-02-04 00:00:00,88.413793,100.0,91.0,100.0
2019-02-04 00:07:12,,,,
