,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-02 23:45:36,27.9,29.4,31.3,44.7,50.1,24.6,25.5,29.4,38.8,53.8,26.4,27.1,28.0,51.3,80.8,26.612903,24.0,27.0,28.0,30.0
2019-02-02 23:52:48,27.9,29.4,31.3,44.8,50.1,24.6,25.5,29.4,38.8,53.8,26.4,27.1,28.0,51.3,80.8,26.633333,24.0,27.0,28.0,30.0
2019-02-03 00:00:00,27.9,29.4,31.3,44.8,50.1,24.6,25.5,29.4,38.8,53.8,26.4,27.1,28.0,51.3,80.8,26.633333,24.0,27.0,28.0,30.0
2019-02-03 00:07:12,27.9,29.5,31.3,44.8,50.1,24.6,25.5,29.5,38.8,53.8,26.4,27.1,28.0,51.3,80.8,26.3,24.0,27.0,28.0,30.0
2019-02-03 00:14:24,27.9,29.5,31.3,44.8,50.1,24.6,25.5,29.5,38.8,53.8,26.4,27.1,28.0,51.3,80.8,26.3,24.0,27.0,28.0,30.0
2019-02-03 00:21:36,27.9,29.5,31.3,44.8,50.1,24.6,25.5,29.5,38.8,53.8,26.4,27.1,28.1,51.3,80.7,26.6,24.0,27.0,28.0,30.0
2019-02-03 00:28:48,27.9,29.5,31.3,44.8,50.1,24.6,25.5,29.5,38.8,53.8,26.4,27.1,28.1,51.3,80.7,26.6,24.0,27.0,28.0,30.0
2019-02-03 00:36:00,27.9,29.5,31.3,44.8,50.1,24.6,25.5,29.5,38.8,53.8,26.4,27.1,28.1,51.2,80.7,26.633333,24.0,27.0,28.0,30.0
2019-02-03 00:43:12,27.9,29.5,31.3,44.8,50.1,24.6,25.5,29.5,38.8,53.8,26.4,27.1,28.1,51.2,80.7,26.633333,24.0,27.0,28.0,30.0
2019-02-03 00:50:24,27.9,29.5,31.3,44.8,50.1,24.6,25.5,29.5,38.8,53.8,26.4,27.1,28.1,51.2,80.7,26.8,24.0,27.033333,28.0,30.0
