,2242_LE03_02.2,2309_LE03_03.3,2376_LE03_04.4,2443_LE03_05.5,2510_LE03_06.6,2577_LE03_07.7,2644_LE03_08.8,2711_LE03_09.9,3860_LE01_26.10,4077_LE03_27.26,4445_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-02-02 23:45:36,1791.4,476.2,1292.4,293.3,1509.5,237.7,767.2,4029.5,8.6,105.0,10510.9
2019-02-02 23:52:48,1791.5,476.2,1292.6,293.3,1509.7,237.7,767.3,4030.0,8.6,105.1,10511.8
2019-02-03 00:00:00,1791.5,476.2,1292.6,293.3,1509.7,237.7,767.3,4030.0,8.6,105.1,10511.8
2019-02-03 00:07:12,1791.7,476.2,1292.7,293.3,1509.8,237.7,767.4,4030.0,8.6,105.1,10512.5
2019-02-03 00:14:24,1791.7,476.2,1292.7,293.3,1509.8,237.7,767.4,4030.0,8.6,105.1,10512.5
2019-02-03 00:21:36,1792.0,476.3,1292.8,293.3,1509.9,237.7,767.5,4030.2,8.6,105.1,10513.6
2019-02-03 00:28:48,1792.0,476.3,1292.8,293.3,1509.9,237.7,767.5,4030.2,8.6,105.1,10513.6
2019-02-03 00:36:00,1792.1,476.3,1292.9,293.3,1510.1,237.8,767.6,4030.7,8.6,105.1,10514.6
2019-02-03 00:43:12,1792.1,476.3,1292.9,293.3,1510.1,237.8,767.6,4030.7,8.6,105.1,10514.6
2019-02-03 00:50:24,1792.2,476.3,1293.0,293.3,1510.2,237.8,767.6,4031.2,8.6,105.1,10515.5
2019-02-03 00:57:36,1792.2,476.3,1293.0,293.3,1510.2,237.8,767.6,4031.2,8.6,105.1,10515.5
2019-02-03 01:04:48,1792.3,476.4,1293.2,293.4,1510.3,237.8,767.7,4031.6,8.6,105.1,10516.5
2019-02-03 01:12:00,1792.3,476.4,1293.2,293.4,1510.3,237.8,767.7,4031.6,8.6,105.1,10516.5
2019-02-03 01:19:12,1792.5,476.4,1293.3,293.4,1510.5,237.9,767.8,4032.1,8.6,105.2,10517.7
2019-02-03 01:26:24,1792.5,476.4,1293.3,293.4,1510.5,237.9,767.8,4032.1,8.6,105.2,10517.7
2019-02-03 01:33:36,1792.9,476.4,1293.4,293.4,1510.6,237.9,767.9,4032.6,8.6,105.2,10238.4
2019-02-03 01:40:48,1792.9,476.4,1293.4,293.4,1510.6,237.9,767.9,4032.6,8.6,105.2,10238.4
2019-02-03 01:48:00,1793.0,476.5,1293.6,293.4,1510.8,237.9,768.0,4033.2,8.7,105.2,10520.1
2019-02-03 01:55:12,1793.0,476.5,1293.6,293.4,1510.8,237.9,768.0,4033.2,8.7,105.2,10520.1
2019-02-03 02:02:24,1793.1,476.5,1293.7,293.4,1510.9,237.9,768.0,4033.7,8.7,105.2,10521.1
2019-02-03 02:09:36,1793.1,476.5,1293.7,293.4,1510.9,237.9,768.0,4033.7,8.7,105.2,10521.1
2019-02-03 02:16:48,1793.3,476.5,1293.8,293.4,1511.0,238.0,768.1,4034.1,8.7,105.2,10522.2
2019-02-03 02:24:00,1793.3,476.5,1293.8,293.4,1511.0,238.0,768.1,4034.1,8.7,105.2,10522.2
2019-02-03 02:31:12,1793.7,476.6,1293.9,293.4,1511.2,238.0,768.2,4034.1,8.7,105.3,10523.0
2019-02-03 02:38:24,1793.7,476.6,1293.9,293.4,1511.2,238.0,768.2,4034.1,8.7,105.3,10523.0
