,2203_LE03_02.2,2270_LE03_03.3,2337_LE03_04.4,2404_LE03_05.5,2471_LE03_06.6,2538_LE03_07.7,2605_LE03_08.8,2672_LE03_09.9,3852_LE01_26.10,4038_LE03_27.26,4406_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-02-02 23:45:36,-15.8,-45.0,-11.2,-16.7,-20.8,-15.4,-2.7,-1983.3,0.0,-25.1,-2136.0
2019-02-02 23:52:48,98.2,-34.2,-11.3,-16.5,-20.8,-15.1,-2.5,-1912.2,0.0,-25.1,-1939.5
2019-02-03 00:00:00,98.2,-34.2,-11.3,-16.5,-20.8,-15.1,-2.5,-1912.2,0.0,-25.1,-1939.5
2019-02-03 00:07:12,-9.5,110.5,-11.3,-16.7,-20.9,-15.1,-1.4,-1871.2,0.0,-25.2,-1860.8
2019-02-03 00:14:24,-9.5,110.5,-11.3,-16.7,-20.9,-15.1,-1.4,-1871.2,0.0,-25.2,-1860.8
2019-02-03 00:21:36,76.1,-44.7,-11.3,-16.4,-20.9,-14.9,-2.2,-1967.2,0.0,-25.0,-2026.5
2019-02-03 00:28:48,76.1,-44.7,-11.3,-16.4,-20.9,-14.9,-2.2,-1967.2,0.0,-25.0,-2026.5
2019-02-03 00:36:00,0.4,-44.9,-11.2,-16.5,-20.8,-15.0,-1.7,-1987.7,0.0,-25.0,-2122.5
2019-02-03 00:43:12,0.4,-44.9,-11.2,-16.5,-20.8,-15.0,-1.7,-1987.7,0.0,-25.0,-2122.5
2019-02-03 00:50:24,65.8,112.2,-11.2,-16.4,-20.8,-15.2,-0.8,-1996.0,0.0,-25.0,-1907.5
2019-02-03 00:57:36,65.8,112.2,-11.2,-16.4,-20.8,-15.2,-0.8,-1996.0,0.0,-25.0,-1907.5
2019-02-03 01:04:48,11.5,-23.5,-11.2,-16.6,-21.0,-15.1,-2.2,-1995.2,0.0,-25.1,-2098.5
2019-02-03 01:12:00,11.5,-23.5,-11.2,-16.6,-21.0,-15.1,-2.2,-1995.2,0.0,-25.1,-2098.5
2019-02-03 01:19:12,49.4,-45.2,-11.2,-16.8,-21.0,-15.3,-5.2,-1991.9,0.0,-25.1,-2082.3
2019-02-03 01:26:24,49.4,-45.2,-11.2,-16.8,-21.0,-15.3,-5.2,-1991.9,0.0,-25.1,-2082.3
2019-02-03 01:33:36,23.3,83.8,-11.3,-16.3,-20.9,-15.2,0.0,-1994.5,0.0,-25.0,-1905.1
2019-02-03 01:40:48,23.3,83.8,-11.3,-16.3,-20.9,-15.2,0.0,-1994.5,0.0,-25.0,-1905.1
2019-02-03 01:48:00,38.7,-1.6,-11.2,-16.4,-20.8,-14.7,-1.1,-1990.1,0.0,-25.0,-2042.2
2019-02-03 01:55:12,38.7,-1.6,-11.2,-16.4,-20.8,-14.7,-1.1,-1990.1,0.0,-25.0,-2042.2
2019-02-03 02:02:24,40.6,-45.0,-11.2,-16.6,-20.9,-15.4,-2.3,-1993.7,0.0,-25.0,-2089.3
2019-02-03 02:09:36,40.6,-45.0,-11.2,-16.6,-20.9,-15.4,-2.3,-1993.7,0.0,-25.0,-2089.3
2019-02-03 02:16:48,27.6,61.6,-11.1,-16.3,-20.8,-14.6,-0.6,-1887.3,0.0,-25.0,-1886.6
2019-02-03 02:24:00,27.6,61.6,-11.1,-16.3,-20.8,-14.6,-0.6,-1887.3,0.0,-25.0,-1886.6
