,4244_Mbus Apators,4255_Mbus Apators,4266_Mbus Apators,4277_Mbus Apators,4288_Mbus Apators,4299_Mbus Apators,4310_Mbus Apators,4321_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-02-02 23:45:36,350.088574,502.435167,478.996741,378.521779,0.139,1301.255796,0.132,0.0
2019-02-02 23:52:48,350.18013,502.52884,479.060268,378.5497,0.139,1301.507963,0.132,0.0
2019-02-03 00:00:00,350.18013,502.52884,479.060268,378.5497,0.139,1301.507963,0.132,0.0
2019-02-03 00:07:12,350.272694,502.6227,479.121606,378.584259,0.139,1301.675073,0.132,0.0
2019-02-03 00:14:24,350.272694,502.6227,479.121606,378.584259,0.139,1301.675073,0.132,0.0
2019-02-03 00:21:36,350.362598,502.713125,479.185132,378.62227,0.139,1301.796981,0.132,0.0
2019-02-03 00:28:48,350.362598,502.713125,479.185132,378.62227,0.139,1301.796981,0.132,0.0
2019-02-03 00:36:00,350.464005,502.802994,479.246506,378.657013,0.139,1301.986511,0.132,0.0
2019-02-03 00:43:12,350.464005,502.802994,479.246506,378.657013,0.139,1301.986511,0.132,0.0
2019-02-03 00:50:24,350.591995,502.894501,479.309509,378.690002,0.139,1302.241516,0.132,0.0
2019-02-03 00:57:36,350.591995,502.894501,479.309509,378.690002,0.139,1302.241516,0.132,0.0
2019-02-03 01:04:48,350.726388,502.982941,479.369942,378.720933,0.139,1302.490422,0.132,0.0
2019-02-03 01:12:00,350.726388,502.982941,479.369942,378.720933,0.139,1302.490422,0.132,0.0
2019-02-03 01:19:12,350.861957,503.072744,479.43031,378.741035,0.139,1302.739823,0.132,0.0
2019-02-03 01:26:24,350.861957,503.072744,479.43031,378.741035,0.139,1302.739823,0.132,0.0
2019-02-03 01:33:36,350.997622,503.164901,479.491663,378.755337,0.139,1302.993577,0.132,0.0
2019-02-03 01:40:48,350.997622,503.164901,479.491663,378.755337,0.139,1302.993577,0.132,0.0
2019-02-03 01:48:00,351.124207,503.257599,479.553613,378.781195,0.139,1303.25,0.132,0.0
2019-02-03 01:55:12,351.124207,503.257599,479.553613,378.781195,0.139,1303.25,0.132,0.0
2019-02-03 02:02:24,351.235167,503.350412,479.616667,378.809383,0.139,1303.50463,0.132,0.0
2019-02-03 02:09:36,351.235167,503.350412,479.616667,378.809383,0.139,1303.50463,0.132,0.0
2019-02-03 02:16:48,351.331193,503.444468,479.680478,378.839372,0.139,1303.736064,0.132,0.0
2019-02-03 02:24:00,351.331193,503.444468,479.680478,378.839372,0.139,1303.736064,0.132,0.0
2019-02-03 02:31:12,351.419429,503.530287,479.73958,378.869289,0.139,1303.887608,0.132,0.0
2019-02-03 02:38:24,351.419429,503.530287,479.73958,378.869289,0.139,1303.887608,0.132,0.0
2019-02-03 02:45:36,351.509641,503.625595,479.806693,378.905175,0.139,1304.006636,0.132,0.0
2019-02-03 02:52:48,351.509641,503.625595,479.806693,378.905175,0.139,1304.006636,0.132,0.0
2019-02-03 03:00:00,351.509641,503.625595,479.806693,378.905175,0.139,1304.006636,0.132,0.0
2019-02-03 03:07:12,351.574959,503.716125,479.869963,378.938377,0.139,1304.172684,0.132,0.0
2019-02-03 03:14:24,351.574959,503.716125,479.869963,378.938377,0.139,1304.172684,0.132,0.0
2019-02-03 03:21:36,351.641572,503.812225,479.936879,378.976931,0.139,1304.428571,0.132,0.0
2019-02-03 03:28:48,351.641572,503.812225,479.936879,378.976931,0.139,1304.428571,0.132,0.0
2019-02-03 03:36:00,351.709859,503.898452,479.996199,379.009171,0.139,1304.652883,0.132,0.0
2019-02-03 03:43:12,351.709859,503.898452,479.996199,379.009171,0.139,1304.652883,0.132,0.0
2019-02-03 03:50:24,351.821305,503.99096,480.059454,379.042097,0.139,1304.799022,0.132,0.0
2019-02-03 03:57:36,351.821305,503.99096,480.059454,379.042097,0.139,1304.799022,0.132,0.0
2019-02-03 04:04:48,351.958195,504.081232,480.122471,379.061992,0.139,1304.937695,0.132,0.0
2019-02-03 04:12:00,351.958195,504.081232,480.122471,379.061992,0.139,1304.937695,0.132,0.0
2019-02-03 04:19:12,352.088651,504.166865,480.1807,379.089995,0.139,1305.159011,0.132,0.0
2019-02-03 04:26:24,352.088651,504.166865,480.1807,379.089995,0.139,1305.159011,0.132,0.0
2019-02-03 04:33:36,352.230001,504.258509,480.242498,379.119013,0.139,1305.418498,0.132,0.0
2019-02-03 04:40:48,352.230001,504.258509,480.242498,379.119013,0.139,1305.418498,0.132,0.0
2019-02-03 04:48:00,352.368668,504.351334,480.305344,379.149343,0.139,1305.679647,0.132,0.0
2019-02-03 04:55:12,352.368668,504.351334,480.305344,379.149343,0.139,1305.679647,0.132,0.0
2019-02-03 05:02:24,352.503277,504.441113,480.365822,379.178617,0.139,1305.933813,0.132,0.0
2019-02-03 05:09:36,352.503277,504.441113,480.365822,379.178617,0.139,1305.933813,0.132,0.0
2019-02-03 05:16:48,352.611941,504.533147,480.427819,379.196456,0.139,1306.184857,0.132,0.0
2019-02-03 05:24:00,352.611941,504.533147,480.427819,379.196456,0.139,1306.184857,0.132,0.0
2019-02-03 05:31:12,352.679343,504.631035,480.493828,379.210979,0.139,1306.444664,0.132,0.0
2019-02-03 05:38:24,352.679343,504.631035,480.493828,379.210979,0.139,1306.444664,0.132,0.0
2019-02-03 05:45:36,352.679343,504.631035,480.493828,379.210979,0.139,1306.444664,0.132,0.0
2019-02-03 05:52:48,352.747494,504.724815,480.557629,379.227997,0.139,1306.683745,0.132,0.0
