,416_APAR_611.11,420_APAR_612.12,424_APAR_613.13,428_APAR_614.14,432_APAR_615.15,436_APAR_616.16,440_APAR_617.17,444_APAR_618.18,448_APAR_619.19,452_APAR_620.20,456_APAR_621.21,460_APAR_622.22,464_APAR_623.23,468_APAR_624.24,472_APAR_625.25,696_FIF_602.2,698_FIF_603.3,700_FIF_604.4,702_FIF_605.5,704_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-02 23:45:36,25.9,26.0,28.7,35.7,44.8,27.2,27.2,33.6,37.2,42.5,27.1,27.4,31.9,52.3,73.2,28.0,30.870968,31.0,35.0,25.0
2019-02-02 23:52:48,25.9,26.0,28.7,35.7,44.8,27.2,27.2,33.6,37.2,42.5,27.1,27.4,31.9,52.3,73.2,28.0,31.0,31.0,35.0,25.0
2019-02-03 00:00:00,25.9,26.0,28.7,35.7,44.8,27.2,27.2,33.6,37.2,42.5,27.1,27.4,31.9,52.3,73.2,28.0,31.0,31.0,35.0,25.0
2019-02-03 00:07:12,25.9,26.1,28.8,35.7,44.8,27.3,27.2,33.6,37.2,42.5,27.1,27.5,31.9,52.3,73.2,28.0,30.7,31.0,35.0,25.0
2019-02-03 00:14:24,25.9,26.1,28.8,35.7,44.8,27.3,27.2,33.6,37.2,42.5,27.1,27.5,31.9,52.3,73.2,28.0,30.7,31.0,35.0,25.0
2019-02-03 00:21:36,25.9,26.1,28.8,35.7,44.8,27.3,27.2,33.6,37.2,42.4,27.1,27.5,31.9,52.3,73.2,28.0,30.9,31.0,35.0,25.0
2019-02-03 00:28:48,25.9,26.1,28.8,35.7,44.8,27.3,27.2,33.6,37.2,42.4,27.1,27.5,31.9,52.3,73.2,28.0,30.9,31.0,35.0,25.0
2019-02-03 00:36:00,25.9,26.1,28.8,35.7,44.8,27.3,27.2,33.6,37.2,42.4,27.1,27.5,31.9,52.3,73.2,28.0,30.9,31.0,35.0,25.0
2019-02-03 00:43:12,25.9,26.1,28.8,35.7,44.8,27.3,27.2,33.6,37.2,42.4,27.1,27.5,31.9,52.3,73.2,28.0,30.9,31.0,35.0,25.0
2019-02-03 00:50:24,25.9,26.1,28.8,35.7,44.8,27.3,27.2,33.6,37.2,42.4,27.1,27.5,31.9,52.3,73.2,28.0,31.0,31.0,35.0,25.0
