,4340_POG_26.26,4348_POG_27.27,4356_POG_28.28,4364_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-02 23:45:36,2.9,3.0,3.1,2.94
2019-02-02 23:52:48,2.97,2.97,3.02,2.89
2019-02-03 00:00:00,2.97,2.97,3.02,2.89
2019-02-03 00:07:12,2.99,2.86,2.95,2.83
2019-02-03 00:14:24,2.99,2.86,2.95,2.83
2019-02-03 00:21:36,2.9,2.83,2.9,2.69
2019-02-03 00:28:48,2.9,2.83,2.9,2.69
2019-02-03 00:36:00,2.66,2.71,2.79,2.67
2019-02-03 00:43:12,2.66,2.71,2.79,2.67
2019-02-03 00:50:24,2.79,2.78,2.88,2.73
2019-02-03 00:57:36,2.79,2.78,2.88,2.73
2019-02-03 01:04:48,2.79,2.81,2.9,2.74
2019-02-03 01:12:00,2.79,2.81,2.9,2.74
2019-02-03 01:19:12,2.7,2.75,2.88,2.8
2019-02-03 01:26:24,2.7,2.75,2.88,2.8
2019-02-03 01:33:36,2.54,2.57,2.78,2.65
2019-02-03 01:40:48,2.54,2.57,2.78,2.65
2019-02-03 01:48:00,2.45,2.41,2.68,2.52
2019-02-03 01:55:12,2.45,2.41,2.68,2.52
2019-02-03 02:02:24,2.31,2.32,2.63,2.46
2019-02-03 02:09:36,2.31,2.32,2.63,2.46
2019-02-03 02:16:48,2.35,2.23,2.54,2.34
2019-02-03 02:24:00,2.35,2.23,2.54,2.34
2019-02-03 02:31:12,2.4,2.16,2.5,2.16
2019-02-03 02:38:24,2.4,2.16,2.5,2.16
2019-02-03 02:45:36,2.25,2.05,2.46,1.96
2019-02-03 02:52:48,2.25,2.05,2.46,1.96
2019-02-03 03:00:00,2.25,2.05,2.46,1.96
2019-02-03 03:07:12,2.05,1.88,2.26,1.95
2019-02-03 03:14:24,2.05,1.88,2.26,1.95
2019-02-03 03:21:36,1.87,1.74,2.17,1.9
2019-02-03 03:28:48,1.87,1.74,2.17,1.9
2019-02-03 03:36:00,1.83,1.59,2.07,1.63
2019-02-03 03:43:12,1.83,1.59,2.07,1.63
2019-02-03 03:50:24,1.76,1.49,1.98,1.52
2019-02-03 03:57:36,1.76,1.49,1.98,1.52
2019-02-03 04:04:48,1.6,1.32,1.87,1.47
2019-02-03 04:12:00,1.6,1.32,1.87,1.47
2019-02-03 04:19:12,1.59,1.3,1.79,1.4
2019-02-03 04:26:24,1.59,1.3,1.79,1.4
2019-02-03 04:33:36,1.6,1.12,1.75,1.31
2019-02-03 04:40:48,1.6,1.12,1.75,1.31
2019-02-03 04:48:00,1.59,1.08,1.73,1.3
2019-02-03 04:55:12,1.59,1.08,1.73,1.3
2019-02-03 05:02:24,1.6,1.16,1.82,1.29
2019-02-03 05:09:36,1.6,1.16,1.82,1.29
2019-02-03 05:16:48,1.64,1.46,1.85,1.36
2019-02-03 05:24:00,1.64,1.46,1.85,1.36
2019-02-03 05:31:12,1.61,1.4,1.71,1.36
2019-02-03 05:38:24,1.61,1.4,1.71,1.36
2019-02-03 05:45:36,1.61,1.4,1.71,1.36
2019-02-03 05:52:48,1.6,1.17,1.58,1.28
2019-02-03 06:00:00,1.6,1.17,1.58,1.28
2019-02-03 06:07:12,1.6,1.31,1.53,1.19
2019-02-03 06:14:24,1.6,1.31,1.53,1.19
2019-02-03 06:21:36,1.71,1.53,1.66,1.34
2019-02-03 06:28:48,1.71,1.53,1.66,1.34
2019-02-03 06:36:00,1.94,1.71,1.83,1.5
2019-02-03 06:43:12,1.94,1.71,1.83,1.5
2019-02-03 06:50:24,2.05,1.98,2.03,1.68
2019-02-03 06:57:36,2.05,1.98,2.03,1.68
2019-02-03 07:04:48,2.31,2.06,2.12,2.1
2019-02-03 07:12:00,2.31,2.06,2.12,2.1
2019-02-03 07:19:12,2.47,2.21,2.19,2.34
2019-02-03 07:26:24,2.47,2.21,2.19,2.34
2019-02-03 07:33:36,2.86,2.77,2.7,2.55
2019-02-03 07:40:48,2.86,2.77,2.7,2.55
2019-02-03 07:48:00,2.94,3.04,2.96,2.69
2019-02-03 07:55:12,2.94,3.04,2.96,2.69
2019-02-03 08:02:24,3.06,3.3,3.15,2.97
2019-02-03 08:09:36,3.06,3.3,3.15,2.97
2019-02-03 08:16:48,3.58,4.11,3.56,3.22
2019-02-03 08:24:00,3.58,4.11,3.56,3.22
2019-02-03 08:31:12,3.64,3.75,3.35,3.15
2019-02-03 08:38:24,3.64,3.75,3.35,3.15
2019-02-03 08:45:36,3.64,3.75,3.35,3.15
2019-02-03 08:52:48,3.8,4.04,3.56,3.41
2019-02-03 09:00:00,3.8,4.04,3.56,3.41
2019-02-03 09:07:12,3.91,4.07,3.68,3.51
2019-02-03 09:14:24,3.91,4.07,3.68,3.51
2019-02-03 09:21:36,3.9,4.18,3.88,3.58
2019-02-03 09:28:48,3.9,4.18,3.88,3.58
2019-02-03 09:36:00,4.19,4.46,4.17,4.0
2019-02-03 09:43:12,4.19,4.46,4.17,4.0
2019-02-03 09:50:24,4.6,5.17,4.62,4.69
2019-02-03 09:57:36,4.6,5.17,4.62,4.69
2019-02-03 10:04:48,4.89,5.31,4.9,5.06
2019-02-03 10:12:00,4.89,5.31,4.9,5.06
2019-02-03 10:19:12,4.78,5.07,4.99,5.15
2019-02-03 10:26:24,4.78,5.07,4.99,5.15
2019-02-03 10:33:36,4.89,5.11,5.23,5.81
2019-02-03 10:40:48,4.89,5.11,5.23,5.81
2019-02-03 10:48:00,5.01,5.33,5.48,6.2
2019-02-03 10:55:12,5.01,5.33,5.48,6.2
2019-02-03 11:02:24,4.97,5.08,5.66,6.4
2019-02-03 11:09:36,4.97,5.08,5.66,6.4
2019-02-03 11:16:48,4.46,4.65,5.33,5.34
2019-02-03 11:24:00,4.46,4.65,5.33,5.34
2019-02-03 11:31:12,4.54,4.73,5.29,4.83
2019-02-03 11:38:24,4.54,4.73,5.29,4.83
2019-02-03 11:45:36,4.54,4.73,5.29,4.83
2019-02-03 11:52:48,4.63,4.8,5.36,4.87
2019-02-03 12:00:00,4.63,4.8,5.36,4.87
2019-02-03 12:07:12,4.59,4.71,5.22,5.0
2019-02-03 12:14:24,4.59,4.71,5.22,5.0
2019-02-03 12:21:36,4.64,4.74,5.22,5.05
2019-02-03 12:28:48,4.64,4.74,5.22,5.05
2019-02-03 12:36:00,4.57,4.61,4.96,4.76
2019-02-03 12:43:12,4.57,4.61,4.96,4.76
2019-02-03 12:50:24,4.61,4.6,4.88,5.03
2019-02-03 12:57:36,4.61,4.6,4.88,5.03
2019-02-03 13:04:48,4.55,4.59,4.74,4.72
2019-02-03 13:12:00,4.55,4.59,4.74,4.72
2019-02-03 13:19:12,4.52,4.56,4.65,4.42
2019-02-03 13:26:24,4.52,4.56,4.65,4.42
2019-02-03 13:33:36,4.36,4.27,4.51,4.24
2019-02-03 13:40:48,4.36,4.27,4.51,4.24
2019-02-03 13:48:00,4.2,4.1,4.42,4.13
2019-02-03 13:55:12,4.2,4.1,4.42,4.13
2019-02-03 14:02:24,4.2,4.06,4.4,4.07
2019-02-03 14:09:36,4.2,4.06,4.4,4.07
2019-02-03 14:16:48,4.25,4.11,4.46,4.12
2019-02-03 14:24:00,4.25,4.11,4.46,4.12
2019-02-03 14:31:12,4.18,4.06,4.43,3.98
2019-02-03 14:38:24,4.18,4.06,4.43,3.98
2019-02-03 14:45:36,4.18,4.06,4.43,3.98
2019-02-03 14:52:48,4.1,3.93,4.21,3.75
2019-02-03 15:00:00,4.1,3.93,4.21,3.75
2019-02-03 15:07:12,3.77,3.5,3.88,3.37
2019-02-03 15:14:24,3.77,3.5,3.88,3.37
2019-02-03 15:21:36,3.55,3.17,3.53,3.01
2019-02-03 15:28:48,3.55,3.17,3.53,3.01
2019-02-03 15:36:00,3.2,2.72,3.2,2.64
2019-02-03 15:43:12,3.2,2.72,3.2,2.64
2019-02-03 15:50:24,2.81,2.32,2.79,2.23
2019-02-03 15:57:36,2.81,2.32,2.79,2.23
2019-02-03 16:04:48,2.6,2.12,2.61,2.0
2019-02-03 16:12:00,2.6,2.12,2.61,2.0
2019-02-03 16:19:12,2.48,2.0,2.45,1.77
2019-02-03 16:26:24,2.48,2.0,2.45,1.77
2019-02-03 16:33:36,2.32,1.85,2.24,1.66
2019-02-03 16:40:48,2.32,1.85,2.24,1.66
2019-02-03 16:48:00,2.1,1.79,2.14,1.66
2019-02-03 16:55:12,2.1,1.79,2.14,1.66
2019-02-03 17:02:24,2.07,1.78,2.12,1.75
2019-02-03 17:09:36,2.07,1.78,2.12,1.75
2019-02-03 17:16:48,2.12,1.81,2.12,1.8
2019-02-03 17:24:00,2.12,1.81,2.12,1.8
2019-02-03 17:31:12,2.22,1.98,2.24,1.9
2019-02-03 17:38:24,2.22,1.98,2.24,1.9
2019-02-03 17:45:36,2.22,1.98,2.24,1.9
2019-02-03 17:52:48,2.23,2.05,2.27,1.9
2019-02-03 18:00:00,2.23,2.05,2.27,1.9
2019-02-03 18:07:12,2.31,2.12,2.32,1.94
2019-02-03 18:14:24,2.31,2.12,2.32,1.94
2019-02-03 18:21:36,2.44,2.32,2.5,2.05
2019-02-03 18:28:48,2.44,2.32,2.5,2.05
2019-02-03 18:36:00,2.54,2.5,2.59,2.22
2019-02-03 18:43:12,2.54,2.5,2.59,2.22
2019-02-03 18:50:24,2.64,2.61,2.64,2.37
2019-02-03 18:57:36,2.64,2.61,2.64,2.37
