,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-02 23:45:36,38.1,52.5,63.2,,,,,,,29.9,30.5,54.2,76.9,31.7,54.6,88.9,39.8,40.0,43.5,30.0,30.129032,27.0,52.8,27.4,31.2,39.0,45.4,32.1,41.2,52.9
2019-02-02 23:52:48,38.0,52.6,63.2,,,,,,,29.9,30.6,54.2,76.9,31.8,54.6,88.9,39.8,40.0,43.5,30.0,30.066667,27.0,52.8,27.4,31.2,39.0,45.4,32.1,41.1,52.9
2019-02-03 00:00:00,38.0,52.6,63.2,,,,,,,29.9,30.6,54.2,76.9,31.8,54.6,88.9,39.8,40.0,43.5,30.0,30.066667,27.0,52.8,27.4,31.2,39.0,45.4,32.1,41.1,52.9
2019-02-03 00:07:12,38.0,52.6,63.2,,,,,,,29.9,30.6,54.2,77.0,31.8,54.6,88.9,39.8,40.0,43.5,30.033333,30.066667,27.0,52.8,27.4,31.2,39.0,45.4,32.1,41.2,52.9
2019-02-03 00:14:24,38.0,52.6,63.2,,,,,,,29.9,30.6,54.2,77.0,31.8,54.6,88.9,39.8,40.0,43.5,30.033333,30.066667,27.0,52.8,27.4,31.2,39.0,45.4,32.1,41.2,52.9
2019-02-03 00:21:36,38.0,52.6,63.2,,,,,,,30.0,30.6,54.2,77.0,31.8,54.6,88.9,39.8,40.0,43.5,30.0,29.966667,27.0,52.8,27.4,31.2,39.0,45.4,32.1,41.1,52.9
2019-02-03 00:28:48,38.0,52.6,63.2,,,,,,,30.0,30.6,54.2,77.0,31.8,54.6,88.9,39.8,40.0,43.5,30.0,29.966667,27.0,52.8,27.4,31.2,39.0,45.4,32.1,41.1,52.9
2019-02-03 00:36:00,38.2,52.6,63.2,,,,,,,30.0,30.6,54.2,77.0,31.8,54.5,88.8,39.8,40.0,43.5,30.0,29.766667,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.2,52.9
2019-02-03 00:43:12,38.2,52.6,63.2,,,,,,,30.0,30.6,54.2,77.0,31.8,54.5,88.8,39.8,40.0,43.5,30.0,29.766667,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.2,52.9
2019-02-03 00:50:24,38.2,52.6,63.2,,,,,,,30.0,30.6,54.3,77.0,31.8,54.5,88.8,39.8,40.0,43.5,30.0,29.866667,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.1,52.9
2019-02-03 00:57:36,38.2,52.6,63.2,,,,,,,30.0,30.6,54.3,77.0,31.8,54.5,88.8,39.8,40.0,43.5,30.0,29.866667,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.1,52.9
2019-02-03 01:04:48,38.2,52.6,63.2,,,,,,,30.0,30.6,54.3,77.1,31.8,54.5,88.8,39.8,40.0,43.5,30.033333,30.066667,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.2,52.9
2019-02-03 01:12:00,38.2,52.6,63.2,,,,,,,30.0,30.6,54.3,77.1,31.8,54.5,88.8,39.8,40.0,43.5,30.033333,30.066667,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.2,52.9
2019-02-03 01:19:12,38.1,52.6,63.2,,,,,,,30.0,30.6,54.3,77.1,31.8,54.5,88.8,39.8,40.0,43.5,30.033333,29.966667,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.2,52.9
2019-02-03 01:26:24,38.1,52.6,63.2,,,,,,,30.0,30.6,54.3,77.1,31.8,54.5,88.8,39.8,40.0,43.5,30.033333,29.966667,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.2,52.9
2019-02-03 01:33:36,38.1,52.6,63.3,,,,,,,30.0,30.6,54.3,77.1,31.8,54.4,88.8,39.8,40.0,43.5,30.0,30.034483,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.2,52.9
2019-02-03 01:40:48,38.1,52.6,63.3,,,,,,,30.0,30.6,54.3,77.1,31.8,54.4,88.8,39.8,40.0,43.5,30.0,30.034483,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.2,52.9
2019-02-03 01:48:00,38.0,52.6,63.3,,,,,,,30.0,30.6,54.4,77.1,31.8,54.4,88.7,39.8,40.0,43.5,30.033333,29.633333,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.1,52.9
2019-02-03 01:55:12,38.0,52.6,63.3,,,,,,,30.0,30.6,54.4,77.1,31.8,54.4,88.7,39.8,40.0,43.5,30.033333,29.633333,27.0,52.8,27.4,31.3,39.1,45.4,32.1,41.1,52.9
2019-02-03 02:02:24,38.0,52.6,63.3,,,,,,,30.0,30.6,54.4,77.1,31.8,54.4,88.7,39.8,40.0,43.5,30.034483,29.758621,27.0,52.8,27.4,31.2,39.1,45.4,32.1,41.1,53.0
2019-02-03 02:09:36,38.0,52.6,63.3,,,,,,,30.0,30.6,54.4,77.1,31.8,54.4,88.7,39.8,40.0,43.5,30.034483,29.758621,27.0,52.8,27.4,31.2,39.1,45.4,32.1,41.1,53.0
2019-02-03 02:16:48,37.9,52.6,63.3,,,,,,,30.0,30.6,54.4,77.2,31.8,54.3,88.7,39.8,40.0,43.5,30.1,29.833333,27.0,52.8,27.4,31.2,39.1,45.4,32.1,41.1,53.0
