,305_APAR_411.11,309_APAR_412.12,313_APAR_413.13,317_APAR_414.14,321_APAR_415.15,325_APAR_416.16,329_APAR_417.17,333_APAR_418.18,337_APAR_419.19,341_APAR_420.20,345_APAR_421.21,349_APAR_422.22,353_APAR_423.23,357_APAR_424.24,361_APAR_425.25,681_FIF_402.2,683_FIF_403.3,685_FIF_404.4,687_FIF_405.5,689_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-02 23:45:36,23.8,23.5,21.8,17.0,13.7,23.9,23.7,22.6,18.3,13.1,23.0,22.7,21.7,12.3,5.3,24.5,26.8,25.5,25.3,24.2
2019-02-02 23:52:48,23.8,23.5,21.8,17.0,13.7,23.9,23.7,22.6,18.3,13.1,23.0,22.7,21.7,12.3,5.3,24.5,26.9,25.5,25.2,24.2
2019-02-03 00:00:00,23.8,23.5,21.8,17.0,13.7,23.9,23.7,22.6,18.3,13.1,23.0,22.7,21.7,12.3,5.3,24.5,26.9,25.5,25.2,24.2
2019-02-03 00:07:12,23.8,23.5,21.8,17.0,13.7,23.9,23.7,22.6,18.3,13.1,23.0,22.7,21.7,12.3,5.3,24.6,26.9,25.5,25.2,24.2
2019-02-03 00:14:24,23.8,23.5,21.8,17.0,13.7,23.9,23.7,22.6,18.3,13.1,23.0,22.7,21.7,12.3,5.3,24.6,26.9,25.5,25.2,24.2
2019-02-03 00:21:36,23.8,23.5,21.8,17.1,13.7,23.9,23.7,22.6,18.3,13.1,23.0,22.7,21.7,12.3,5.3,24.6,26.8,25.5,25.2,24.2
2019-02-03 00:28:48,23.8,23.5,21.8,17.1,13.7,23.9,23.7,22.6,18.3,13.1,23.0,22.7,21.7,12.3,5.3,24.6,26.8,25.5,25.2,24.2
2019-02-03 00:36:00,23.8,23.5,21.9,17.1,13.7,23.9,23.7,22.6,18.3,13.1,23.0,22.7,21.7,12.3,5.3,24.5,26.7,25.5,25.2,24.2
2019-02-03 00:43:12,23.8,23.5,21.9,17.1,13.7,23.9,23.7,22.6,18.3,13.1,23.0,22.7,21.7,12.3,5.3,24.5,26.7,25.5,25.2,24.2
2019-02-03 00:50:24,23.8,23.5,21.9,17.1,13.7,23.9,23.7,22.6,18.3,13.1,23.0,22.7,21.7,12.3,5.3,24.5,26.7,25.5,25.2,24.2
