x,APAR_411.11,APAR_412.12,APAR_413.13,APAR_414.14,APAR_415.15,APAR_416.16,APAR_417.17,APAR_418.18,APAR_419.19,APAR_420.20,APAR_421.21,APAR_422.22,APAR_423.23,APAR_424.24,APAR_425.25,FIF_402.2,FIF_403.3,FIF_404.4,FIF_405.5,FIF_406.6
2019-01-15--09:25:00,21.3,20.9,19.1,14.0,10.4,20.0,19.5,18.0,13.3,7.8,19.9,19.5,18.3,7.9,0.1,24.2,27.8,24.3,23.1,25.3
2019-01-15--09:28:36,21.3,20.9,19.1,14.0,10.4,20.0,19.5,18.0,13.3,7.8,19.9,19.5,18.3,7.9,0.1,24.2,27.8,24.3,23.1,25.3
2019-01-15--09:32:12,21.4,21.0,19.1,14.0,10.4,20.0,19.5,18.0,13.3,7.8,19.9,19.5,18.3,7.9,0.2,24.3,27.9,24.4,23.1,25.5
2019-01-15--09:35:48,21.4,21.0,19.1,14.0,10.4,20.0,19.5,18.0,13.3,7.8,19.9,19.5,18.3,7.9,0.2,24.3,27.9,24.4,23.1,25.5
2019-01-15--09:39:24,21.4,21.0,19.1,14.0,10.4,20.0,19.5,18.0,13.3,7.8,19.9,19.5,18.3,7.9,0.2,24.3,27.9,24.4,23.1,25.5
2019-01-15--09:43:00,21.4,21.0,19.1,14.0,10.4,20.0,19.5,18.0,13.3,7.8,19.9,19.5,18.3,7.9,0.2,24.3,27.9,24.4,23.1,25.5
2019-01-15--09:46:36,21.5,21.0,19.2,14.0,10.4,20.0,19.5,18.0,13.3,7.8,19.9,19.5,18.3,7.9,0.2,24.3,27.9,24.4,23.2,25.6
2019-01-15--09:50:12,21.5,21.0,19.2,14.0,10.4,20.0,19.5,18.0,13.3,7.8,19.9,19.5,18.3,7.9,0.2,24.3,27.9,24.4,23.2,25.6
2019-01-15--09:53:48,21.5,21.0,19.2,14.0,10.4,20.0,19.5,18.0,13.3,7.8,19.9,19.5,18.3,7.9,0.2,24.3,27.9,24.4,23.2,25.6
2019-01-15--09:57:24,21.5,21.0,19.2,14.0,10.4,20.0,19.5,18.0,13.3,7.8,19.9,19.5,18.3,7.9,0.2,24.3,27.9,24.4,23.2,25.6
2019-01-15--10:01:00,21.5,21.1,19.2,14.0,10.4,20.0,19.5,17.9,13.2,7.8,19.9,19.5,18.3,7.9,0.3,24.4,28.0,24.4,23.2,25.6
2019-01-15--10:04:36,21.5,21.1,19.2,14.0,10.4,20.0,19.5,17.9,13.2,7.8,19.9,19.5,18.3,7.9,0.3,24.4,28.0,24.4,23.2,25.6
2019-01-15--10:08:12,21.5,21.1,19.2,14.0,10.4,20.0,19.5,17.9,13.2,7.8,19.9,19.5,18.3,7.9,0.3,24.4,28.0,24.4,23.2,25.6
2019-01-15--10:11:48,21.5,21.1,19.2,14.0,10.4,20.0,19.5,17.9,13.2,7.8,19.9,19.5,18.3,7.9,0.3,24.4,28.0,24.4,23.2,25.6
2019-01-15--10:15:24,21.5,21.1,19.2,14.0,10.4,20.0,19.5,17.9,13.2,7.8,19.9,19.5,18.3,7.9,0.3,24.4,28.0,24.4,23.2,25.6
2019-01-15--10:19:00,21.6,21.1,19.2,14.0,10.4,20.1,19.5,17.9,13.2,7.7,19.9,19.5,18.4,7.9,0.4,24.4,28.1,24.5,23.3,25.9
2019-01-15--10:22:36,21.6,21.1,19.2,14.0,10.4,20.1,19.5,17.9,13.2,7.7,19.9,19.5,18.4,7.9,0.4,24.4,28.1,24.5,23.3,25.9
2019-01-15--10:26:12,21.6,21.1,19.2,14.0,10.4,20.1,19.5,17.9,13.2,7.7,19.9,19.5,18.4,7.9,0.4,24.4,28.1,24.5,23.3,25.9
2019-01-15--10:29:48,21.6,21.1,19.2,14.0,10.4,20.1,19.5,17.9,13.2,7.7,19.9,19.5,18.4,7.9,0.4,24.4,28.1,24.5,23.3,25.9
2019-01-15--10:33:24,21.6,21.2,19.2,14.0,10.4,20.1,19.5,17.9,13.2,7.8,19.9,19.5,18.4,7.9,0.5,24.5,28.1,24.6,23.4,26.5
2019-01-15--10:37:00,21.6,21.2,19.2,14.0,10.4,20.1,19.5,17.9,13.2,7.8,19.9,19.5,18.4,7.9,0.5,24.5,28.1,24.6,23.4,26.5
2019-01-15--10:40:36,21.6,21.2,19.2,14.0,10.4,20.1,19.5,17.9,13.2,7.8,19.9,19.5,18.4,7.9,0.5,24.5,28.1,24.6,23.4,26.5
2019-01-15--10:44:12,21.6,21.2,19.2,14.0,10.4,20.1,19.5,17.9,13.2,7.8,19.9,19.5,18.4,7.9,0.5,24.5,28.1,24.6,23.4,26.5
2019-01-15--10:47:48,21.7,21.3,19.3,14.0,10.5,20.1,19.5,17.9,13.2,7.7,20.0,19.5,18.4,8.0,0.6,24.7,28.1,24.6,23.5,26.5
2019-01-15--10:51:24,21.7,21.3,19.3,14.0,10.5,20.1,19.5,17.9,13.2,7.7,20.0,19.5,18.4,8.0,0.6,24.7,28.1,24.6,23.5,26.5
2019-01-15--10:55:00,21.7,21.3,19.3,14.0,10.5,20.1,19.5,17.9,13.2,7.7,20.0,19.5,18.4,8.0,0.6,24.7,28.1,24.6,23.5,26.5
2019-01-15--10:58:36,21.7,21.3,19.3,14.0,10.5,20.1,19.5,17.9,13.2,7.7,20.0,19.5,18.4,8.0,0.6,24.7,28.1,24.6,23.5,26.5
2019-01-15--11:02:12,21.8,21.4,19.3,14.1,10.5,20.1,19.5,17.9,13.1,7.7,20.0,19.5,18.4,8.0,0.7,24.7,28.2,24.6,23.6,26.8
2019-01-15--11:05:48,21.8,21.4,19.3,14.1,10.5,20.1,19.5,17.9,13.1,7.7,20.0,19.5,18.4,8.0,0.7,24.7,28.2,24.6,23.6,26.8
2019-01-15--11:09:24,21.8,21.4,19.3,14.1,10.5,20.1,19.5,17.9,13.1,7.7,20.0,19.5,18.4,8.0,0.7,24.7,28.2,24.6,23.6,26.8
2019-01-15--11:13:00,21.8,21.4,19.3,14.1,10.5,20.1,19.5,17.9,13.1,7.7,20.0,19.5,18.4,8.0,0.7,24.7,28.2,24.6,23.6,26.8
2019-01-15--11:16:36,21.9,21.4,19.3,14.1,10.5,20.1,19.5,17.9,13.2,7.8,20.0,19.5,18.4,8.0,0.8,24.8,28.2,24.7,23.7,26.8
2019-01-15--11:20:12,21.9,21.4,19.3,14.1,10.5,20.1,19.5,17.9,13.2,7.8,20.0,19.5,18.4,8.0,0.8,24.8,28.2,24.7,23.7,26.8
2019-01-15--11:23:48,21.9,21.4,19.3,14.1,10.5,20.1,19.5,17.9,13.2,7.8,20.0,19.5,18.4,8.0,0.8,24.8,28.2,24.7,23.7,26.8
2019-01-15--11:27:24,21.9,21.4,19.3,14.1,10.5,20.1,19.5,17.9,13.2,7.8,20.0,19.5,18.4,8.0,0.8,24.8,28.2,24.7,23.7,26.8
2019-01-15--11:31:00,22.0,21.5,19.4,14.1,10.5,20.2,19.5,17.9,13.1,7.7,20.0,19.6,18.4,8.0,0.9,24.9,28.3,24.7,23.7,26.6
2019-01-15--11:34:36,22.0,21.5,19.4,14.1,10.5,20.2,19.5,17.9,13.1,7.7,20.0,19.6,18.4,8.0,0.9,24.9,28.3,24.7,23.7,26.6
2019-01-15--11:38:12,22.0,21.5,19.4,14.1,10.5,20.2,19.5,17.9,13.1,7.7,20.0,19.6,18.4,8.0,0.9,24.9,28.3,24.7,23.7,26.6
2019-01-15--11:41:48,22.0,21.5,19.4,14.1,10.5,20.2,19.5,17.9,13.1,7.7,20.0,19.6,18.4,8.0,0.9,24.9,28.3,24.7,23.7,26.6
2019-01-15--11:45:24,22.0,21.5,19.4,14.1,10.5,20.2,19.5,17.9,13.1,7.7,20.0,19.6,18.4,8.0,0.9,24.9,28.3,24.7,23.7,26.6
2019-01-15--11:49:00,22.0,21.5,19.4,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.0,1.0,24.9,28.3,24.6,23.7,26.5
2019-01-15--11:52:36,22.0,21.5,19.4,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.0,1.0,24.9,28.3,24.6,23.7,26.5
2019-01-15--11:56:12,22.0,21.5,19.4,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.0,1.0,24.9,28.3,24.6,23.7,26.5
2019-01-15--11:59:48,22.0,21.5,19.4,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.0,1.0,24.9,28.3,24.6,23.7,26.5
2019-01-15--12:03:24,22.1,21.6,19.4,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.0,1.0,24.9,28.2,24.6,23.7,26.4
2019-01-15--12:07:00,22.1,21.6,19.4,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.0,1.0,24.9,28.2,24.6,23.7,26.4
2019-01-15--12:10:36,22.1,21.6,19.4,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.0,1.0,24.9,28.2,24.6,23.7,26.4
2019-01-15--12:14:12,22.1,21.6,19.4,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.0,1.0,24.9,28.2,24.6,23.7,26.4
2019-01-15--12:17:48,22.1,21.6,19.5,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.1,1.1,24.9,28.1,24.6,23.7,26.3
2019-01-15--12:21:24,22.1,21.6,19.5,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.1,1.1,24.9,28.1,24.6,23.7,26.3
2019-01-15--12:25:00,22.1,21.6,19.5,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.1,1.1,24.9,28.1,24.6,23.7,26.3
2019-01-15--12:28:36,22.1,21.6,19.5,14.1,10.5,20.2,19.6,17.9,13.1,7.8,20.0,19.6,18.4,8.1,1.1,24.9,28.1,24.6,23.7,26.3
2019-01-15--12:32:12,NaN,21.6,19.5,14.1,10.5,20.2,19.6,18.0,13.1,7.8,20.0,19.6,18.4,8.1,1.1,24.9,28.1,24.5,23.7,26.3
2019-01-15--12:35:48,NaN,21.6,19.5,14.1,10.5,20.2,19.6,18.0,13.1,7.8,20.0,19.6,18.4,8.1,1.1,24.9,28.1,24.5,23.7,26.3
2019-01-15--12:39:24,NaN,21.6,19.5,14.1,10.5,20.2,19.6,18.0,13.1,7.8,20.0,19.6,18.4,8.1,1.1,24.9,28.1,24.5,23.7,26.3
2019-01-15--12:43:00,NaN,21.6,19.5,14.1,10.5,20.2,19.6,18.0,13.1,7.8,20.0,19.6,18.4,8.1,1.1,24.9,28.1,24.5,23.7,26.3
2019-01-15--12:46:36,NaN,21.6,19.6,14.2,10.6,20.3,19.6,18.0,13.1,7.8,20.1,19.6,18.5,8.2,1.2,24.9,28.1,24.6,23.7,26.3
2019-01-15--12:50:12,NaN,21.6,19.6,14.2,10.6,20.3,19.6,18.0,13.1,7.8,20.1,19.6,18.5,8.2,1.2,24.9,28.1,24.6,23.7,26.3
2019-01-15--12:53:48,NaN,21.6,19.6,14.2,10.6,20.3,19.6,18.0,13.1,7.8,20.1,19.6,18.5,8.2,1.2,24.9,28.1,24.6,23.7,26.3
2019-01-15--12:57:24,NaN,21.6,19.6,14.2,10.6,20.3,19.6,18.0,13.1,7.8,20.1,19.6,18.5,8.2,1.2,24.9,28.1,24.6,23.7,26.3
2019-01-15--13:01:00,NaN,21.6,19.6,14.2,10.6,20.3,19.6,18.0,13.1,7.8,20.1,19.6,18.5,8.2,1.2,24.9,28.1,24.6,23.7,26.3
2019-01-15--13:04:36,NaN,21.6,19.6,14.2,10.6,20.3,19.6,18.0,13.1,7.8,20.1,19.6,18.5,8.2,1.2,24.9,28.1,24.6,23.7,26.3
2019-01-15--13:08:12,NaN,21.6,19.6,14.2,10.6,20.3,19.6,18.0,13.1,7.8,20.1,19.6,18.5,8.2,1.2,24.9,28.1,24.6,23.7,26.3
2019-01-15--13:11:48,NaN,21.6,19.6,14.2,10.6,20.3,19.6,18.0,13.1,7.8,20.1,19.6,18.5,8.2,1.2,24.9,28.1,24.6,23.7,26.3
2019-01-15--13:15:24,22.1,21.6,19.6,14.2,10.6,20.3,19.6,18.0,13.1,7.8,20.1,19.6,18.5,8.2,1.2,24.9,28.1,24.6,23.7,26.3
2019-01-15--13:19:00,22.1,21.7,19.6,14.2,10.6,20.3,19.7,18.0,13.2,7.8,20.1,19.6,18.5,8.2,1.2,24.9,27.9,24.6,23.7,26.3
2019-01-15--13:22:36,22.1,21.7,19.6,14.2,10.6,20.3,19.7,18.0,13.2,7.8,20.1,19.6,18.5,8.2,1.2,24.9,27.9,24.6,23.7,26.3
2019-01-15--13:26:12,22.1,21.7,19.6,14.2,10.6,20.3,19.7,18.0,13.2,7.8,20.1,19.6,18.5,8.2,1.2,24.9,27.9,24.6,23.7,26.3
2019-01-15--13:29:48,22.1,21.7,19.6,14.2,10.6,20.3,19.7,18.0,13.2,7.8,20.1,19.6,18.5,8.2,1.2,24.9,27.9,24.6,23.7,26.3
2019-01-15--13:33:24,22.1,21.7,19.6,14.2,10.6,20.3,19.7,18.0,13.2,7.8,20.1,19.6,18.5,8.2,1.3,25.0,27.4,24.5,23.7,26.3
2019-01-15--13:37:00,22.1,21.7,19.6,14.2,10.6,20.3,19.7,18.0,13.2,7.8,20.1,19.6,18.5,8.2,1.3,25.0,27.4,24.5,23.7,26.3
2019-01-15--13:40:36,22.1,21.7,19.6,14.2,10.6,20.3,19.7,18.0,13.2,7.8,20.1,19.6,18.5,8.2,1.3,25.0,27.4,24.5,23.7,26.3
2019-01-15--13:44:12,22.1,21.7,19.6,14.2,10.6,20.3,19.7,18.0,13.2,7.8,20.1,19.6,18.5,8.2,1.3,25.0,27.4,24.5,23.7,26.3
2019-01-15--13:47:48,22.1,21.7,19.6,14.2,10.7,20.3,19.7,18.0,13.2,7.9,20.1,19.6,18.5,8.3,1.3,25.0,27.7,24.5,23.7,26.4
2019-01-15--13:51:24,22.1,21.7,19.6,14.2,10.7,20.3,19.7,18.0,13.2,7.9,20.1,19.6,18.5,8.3,1.3,25.0,27.7,24.5,23.7,26.4
2019-01-15--13:55:00,22.1,21.7,19.6,14.2,10.7,20.3,19.7,18.0,13.2,7.9,20.1,19.6,18.5,8.3,1.3,25.0,27.7,24.5,23.7,26.4
2019-01-15--13:58:36,22.1,21.7,19.6,14.2,10.7,20.3,19.7,18.0,13.2,7.9,20.1,19.6,18.5,8.3,1.3,25.0,27.7,24.5,23.7,26.4
2019-01-15--14:02:12,22.1,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.2,7.9,20.1,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:05:48,22.1,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.2,7.9,20.1,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:09:24,22.1,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.2,7.9,20.1,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:13:00,22.1,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.2,7.9,20.1,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:16:36,22.2,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.1,7.9,20.1,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:20:12,22.2,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.1,7.9,20.1,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:23:48,22.2,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.1,7.9,20.1,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:27:24,22.2,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.1,7.9,20.1,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:31:00,22.2,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.1,7.9,20.0,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:34:36,22.2,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.1,7.9,20.0,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:38:12,22.2,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.1,7.9,20.0,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:41:48,22.2,21.7,19.7,14.3,10.7,20.3,19.6,17.9,13.1,7.9,20.0,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:45:24,22.2,21.8,19.7,14.4,10.8,20.3,19.6,18.0,13.1,7.9,20.0,19.6,18.5,8.3,1.3,24.9,28.0,24.5,23.7,26.3
2019-01-15--14:49:00,22.2,21.8,19.7,14.4,10.8,20.3,19.6,18.0,13.1,7.9,20.1,19.6,18.5,8.3,1.2,24.8,28.0,24.5,23.6,26.2
2019-01-15--14:52:36,22.2,21.8,19.7,14.4,10.8,20.3,19.6,18.0,13.1,7.9,20.1,19.6,18.5,8.3,1.2,24.8,28.0,24.5,23.6,26.2
2019-01-15--14:56:12,22.2,21.8,19.7,14.4,10.8,20.3,19.6,18.0,13.1,7.9,20.1,19.6,18.5,8.3,1.2,24.8,28.0,24.5,23.6,26.2
2019-01-15--14:59:48,22.2,21.8,19.7,14.4,10.8,20.3,19.6,18.0,13.1,7.9,20.1,19.6,18.5,8.3,1.2,24.8,28.0,24.5,23.6,26.2
2019-01-15--15:03:24,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.2,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.0,24.4,23.6,26.2
2019-01-15--15:07:00,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.2,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.0,24.4,23.6,26.2
2019-01-15--15:10:36,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.2,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.0,24.4,23.6,26.2
2019-01-15--15:14:12,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.2,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.0,24.4,23.6,26.2
2019-01-15--15:17:48,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.2,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.0,24.5,23.6,26.2
2019-01-15--15:21:24,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.2,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.0,24.5,23.6,26.2
2019-01-15--15:25:00,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.2,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.0,24.5,23.6,26.2
2019-01-15--15:28:36,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.2,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.0,24.5,23.6,26.2
2019-01-15--15:32:12,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.3,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.1,24.4,23.6,26.2
2019-01-15--15:35:48,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.3,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.1,24.4,23.6,26.2
2019-01-15--15:39:24,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.3,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.1,24.4,23.6,26.2
2019-01-15--15:43:00,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.1,13.3,7.9,20.1,19.6,18.5,8.4,1.2,24.8,28.1,24.4,23.6,26.2
2019-01-15--15:46:36,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.2,13.3,8.0,20.1,19.6,18.5,8.4,1.1,24.8,28.1,24.4,23.6,26.2
2019-01-15--15:50:12,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.2,13.3,8.0,20.1,19.6,18.5,8.4,1.1,24.8,28.1,24.4,23.6,26.2
2019-01-15--15:53:48,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.2,13.3,8.0,20.1,19.6,18.5,8.4,1.1,24.8,28.1,24.4,23.6,26.2
2019-01-15--15:57:24,22.1,21.8,19.8,14.4,10.8,20.3,19.7,18.2,13.3,8.0,20.1,19.6,18.5,8.4,1.1,24.8,28.1,24.4,23.6,26.2
2019-01-15--16:01:00,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.2,13.3,8.0,20.1,19.6,18.5,8.4,1.1,24.8,28.2,24.5,23.6,26.3
2019-01-15--16:04:36,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.2,13.3,8.0,20.1,19.6,18.5,8.4,1.1,24.8,28.2,24.5,23.6,26.3
2019-01-15--16:08:12,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.2,13.3,8.0,20.1,19.6,18.5,8.4,1.1,24.8,28.2,24.5,23.6,26.3
2019-01-15--16:11:48,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.2,13.3,8.0,20.1,19.6,18.5,8.4,1.1,24.8,28.2,24.5,23.6,26.3
2019-01-15--16:15:24,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.2,13.4,8.0,20.1,19.6,18.5,8.4,1.0,24.8,28.1,24.5,23.6,26.3
2019-01-15--16:19:00,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.2,13.4,8.0,20.1,19.6,18.5,8.4,1.0,24.8,28.1,24.5,23.6,26.3
2019-01-15--16:22:36,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.2,13.4,8.0,20.1,19.6,18.5,8.4,1.0,24.8,28.1,24.5,23.6,26.3
2019-01-15--16:26:12,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.2,13.4,8.0,20.1,19.6,18.5,8.4,1.0,24.8,28.1,24.5,23.6,26.3
2019-01-15--16:29:48,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.2,13.4,8.0,20.1,19.6,18.5,8.4,1.0,24.8,28.1,24.5,23.6,26.3
2019-01-15--16:33:24,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.3,13.4,8.0,20.1,19.7,18.5,8.4,0.9,24.8,28.1,24.5,23.6,26.2
2019-01-15--16:37:00,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.3,13.4,8.0,20.1,19.7,18.5,8.4,0.9,24.8,28.1,24.5,23.6,26.2
2019-01-15--16:40:36,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.3,13.4,8.0,20.1,19.7,18.5,8.4,0.9,24.8,28.1,24.5,23.6,26.2
2019-01-15--16:44:12,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.3,13.4,8.0,20.1,19.7,18.5,8.4,0.9,24.8,28.1,24.5,23.6,26.2
2019-01-15--16:47:48,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.3,13.4,8.0,20.1,19.7,18.5,8.4,0.8,24.8,28.2,24.4,23.6,26.2
2019-01-15--16:51:24,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.3,13.4,8.0,20.1,19.7,18.5,8.4,0.8,24.8,28.2,24.4,23.6,26.2
2019-01-15--16:55:00,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.3,13.4,8.0,20.1,19.7,18.5,8.4,0.8,24.8,28.2,24.4,23.6,26.2
2019-01-15--16:58:36,22.1,21.8,19.8,14.5,10.9,20.3,19.8,18.3,13.4,8.0,20.1,19.7,18.5,8.4,0.8,24.8,28.2,24.4,23.6,26.2
2019-01-15--17:02:12,22.1,21.8,19.9,14.5,10.9,20.3,19.8,18.3,13.5,8.0,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.5,23.6,26.2
2019-01-15--17:05:48,22.1,21.8,19.9,14.5,10.9,20.3,19.8,18.3,13.5,8.0,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.5,23.6,26.2
2019-01-15--17:09:24,22.1,21.8,19.9,14.5,10.9,20.3,19.8,18.3,13.5,8.0,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.5,23.6,26.2
2019-01-15--17:13:00,22.1,21.8,19.9,14.5,10.9,20.3,19.8,18.3,13.5,8.0,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.5,23.6,26.2
2019-01-15--17:16:36,22.1,21.8,19.9,14.6,10.9,20.3,19.8,18.3,13.5,8.0,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.4,23.6,26.2
2019-01-15--17:20:12,22.1,21.8,19.9,14.6,10.9,20.3,19.8,18.3,13.5,8.0,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.4,23.6,26.2
2019-01-15--17:23:48,22.1,21.8,19.9,14.6,10.9,20.3,19.8,18.3,13.5,8.0,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.4,23.6,26.2
2019-01-15--17:27:24,22.1,21.8,19.9,14.6,10.9,20.3,19.8,18.3,13.5,8.0,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.4,23.6,26.2
2019-01-15--17:31:00,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.3,13.5,8.1,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.4,23.5,26.2
2019-01-15--17:34:36,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.3,13.5,8.1,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.4,23.5,26.2
2019-01-15--17:38:12,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.3,13.5,8.1,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.4,23.5,26.2
2019-01-15--17:41:48,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.3,13.5,8.1,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.4,23.5,26.2
2019-01-15--17:45:24,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.3,13.5,8.1,20.1,19.7,18.6,8.4,0.7,24.8,28.1,24.4,23.5,26.2
2019-01-15--17:49:00,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.4,13.5,8.1,20.1,19.7,18.6,8.4,0.7,24.7,28.0,24.4,23.6,26.1
2019-01-15--17:52:36,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.4,13.5,8.1,20.1,19.7,18.6,8.4,0.7,24.7,28.0,24.4,23.6,26.1
2019-01-15--17:56:12,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.4,13.5,8.1,20.1,19.7,18.6,8.4,0.7,24.7,28.0,24.4,23.6,26.1
2019-01-15--17:59:48,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.4,13.5,8.1,20.1,19.7,18.6,8.4,0.7,24.7,28.0,24.4,23.6,26.1
2019-01-15--18:03:24,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.4,13.6,8.1,20.1,19.7,18.6,8.4,0.6,24.7,28.0,24.3,23.6,26.1
2019-01-15--18:07:00,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.4,13.6,8.1,20.1,19.7,18.6,8.4,0.6,24.7,28.0,24.3,23.6,26.1
2019-01-15--18:10:36,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.4,13.6,8.1,20.1,19.7,18.6,8.4,0.6,24.7,28.0,24.3,23.6,26.1
2019-01-15--18:14:12,22.1,21.8,19.9,14.6,10.9,20.4,19.9,18.4,13.6,8.1,20.1,19.7,18.6,8.4,0.6,24.7,28.0,24.3,23.6,26.1
