x,217,221,225,229,233,237,241,245,249,APAR_213.1,APAR_214.2,APAR_215.3,APAR_216.4,APAR_217.5,APAR_218.6,APAR_219.7,APAR_220.8,APAR_221.9,APAR_222.10,APAR_223.11,APAR_224.12,APAR_225.13,APAR_226.14,APAR_227.15,APAR_228.16,APAR_229.17,APAR_230.18,APAR_231.19,FIF_203.3,FIF_204.4,FIF_205.5,FIF_206.6,FIF_207.7,APAR_16.16,APAR_17.17,APAR_18.18
2019-01-15--05:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.5,20.5,15.6,11.2,20.9,20.0,18.0,14.1,9.3,28.5,24.4,20.6,27.1,21.7,17.9,25.0,18.1,10.2,24.5,26.6,24.8,24.8,25.2,8.3,10.8,13.7
2019-01-15--05:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.5,20.5,15.6,11.2,20.8,20.0,17.9,14.1,9.3,28.5,24.4,20.6,27.2,21.7,17.9,25.0,18.1,10.2,24.5,26.6,24.7,24.8,25.2,8.4,10.8,13.7
2019-01-15--05:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.5,20.5,15.6,11.2,20.8,20.0,17.9,14.1,9.3,28.5,24.4,20.6,27.2,21.7,17.9,25.0,18.1,10.2,24.5,26.6,24.7,24.8,25.2,8.4,10.8,13.7
2019-01-15--05:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.5,20.5,15.6,11.2,20.8,20.0,17.9,14.1,9.3,28.5,24.4,20.6,27.2,21.7,17.9,25.0,18.1,10.2,24.5,26.6,24.7,24.8,25.2,8.4,10.8,13.7
2019-01-15--05:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.5,20.5,15.6,11.2,20.8,20.0,17.9,14.1,9.3,28.5,24.4,20.6,27.2,21.7,17.9,25.0,18.1,10.2,24.5,26.6,24.7,24.8,25.2,8.4,10.8,13.7
2019-01-15--05:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.2,20.8,20.0,17.9,14.1,9.3,28.5,24.4,20.6,27.2,21.7,17.9,24.9,18.1,10.2,24.5,26.7,24.7,24.8,25.2,8.3,10.8,13.7
2019-01-15--05:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.2,20.8,20.0,17.9,14.1,9.3,28.5,24.4,20.6,27.2,21.7,17.9,24.9,18.1,10.2,24.5,26.7,24.7,24.8,25.2,8.3,10.8,13.7
2019-01-15--05:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.2,20.8,20.0,17.9,14.1,9.3,28.5,24.4,20.6,27.2,21.7,17.9,24.9,18.1,10.2,24.5,26.7,24.7,24.8,25.2,8.3,10.8,13.7
2019-01-15--05:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.2,20.8,20.0,17.9,14.1,9.3,28.5,24.4,20.6,27.2,21.7,17.9,24.9,18.1,10.2,24.5,26.7,24.7,24.8,25.2,8.3,10.8,13.7
2019-01-15--05:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.2,20.8,20.0,17.9,14.1,9.3,28.5,24.4,20.6,27.2,21.7,17.9,24.9,18.1,10.2,24.5,26.7,24.7,24.8,25.2,8.3,10.8,13.7
2019-01-15--05:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,20.0,17.9,14.1,9.3,28.6,24.4,20.6,27.2,21.7,17.9,24.9,18.2,10.2,24.4,26.7,24.7,24.9,25.2,7.8,10.8,13.7
2019-01-15--05:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,20.0,17.9,14.1,9.3,28.6,24.4,20.6,27.2,21.7,17.9,24.9,18.2,10.2,24.4,26.7,24.7,24.9,25.2,7.8,10.8,13.7
2019-01-15--05:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,20.0,17.9,14.1,9.3,28.6,24.4,20.6,27.2,21.7,17.9,24.9,18.2,10.2,24.4,26.7,24.7,24.9,25.2,7.8,10.8,13.7
2019-01-15--05:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,20.0,17.9,14.1,9.3,28.6,24.4,20.6,27.2,21.7,17.9,24.9,18.2,10.2,24.4,26.7,24.7,24.9,25.2,7.8,10.8,13.7
2019-01-15--06:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,20.0,17.8,14.0,9.3,28.7,24.4,20.6,27.2,21.7,17.9,24.9,18.2,10.2,24.4,26.7,24.6,24.8,25.2,7.6,10.8,13.7
2019-01-15--06:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,20.0,17.8,14.0,9.3,28.7,24.4,20.6,27.2,21.7,17.9,24.9,18.2,10.2,24.4,26.7,24.6,24.8,25.2,7.6,10.8,13.7
2019-01-15--06:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,20.0,17.8,14.0,9.3,28.7,24.4,20.6,27.2,21.7,17.9,24.9,18.2,10.2,24.4,26.7,24.6,24.8,25.2,7.6,10.8,13.7
2019-01-15--06:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,20.0,17.8,14.0,9.3,28.7,24.4,20.6,27.2,21.7,17.9,24.9,18.2,10.2,24.4,26.7,24.6,24.8,25.2,7.6,10.8,13.7
2019-01-15--06:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,19.9,17.8,14.0,9.3,28.8,24.4,20.6,27.2,21.7,17.9,25.0,18.2,10.2,24.4,26.7,24.6,24.8,25.2,7.2,10.8,13.7
2019-01-15--06:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,19.9,17.8,14.0,9.3,28.8,24.4,20.6,27.2,21.7,17.9,25.0,18.2,10.2,24.4,26.7,24.6,24.8,25.2,7.2,10.8,13.7
2019-01-15--06:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,19.9,17.8,14.0,9.3,28.8,24.4,20.6,27.2,21.7,17.9,25.0,18.2,10.2,24.4,26.7,24.6,24.8,25.2,7.2,10.8,13.7
2019-01-15--06:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.6,11.1,20.8,19.9,17.8,14.0,9.3,28.8,24.4,20.6,27.2,21.7,17.9,25.0,18.2,10.2,24.4,26.7,24.6,24.8,25.2,7.2,10.8,13.7
2019-01-15--06:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.5,11.1,20.8,19.9,17.8,14.0,9.3,28.8,24.4,20.6,27.1,21.7,17.9,25.1,18.2,10.1,24.4,26.7,24.6,24.9,25.2,7.3,10.8,13.6
2019-01-15--06:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.5,11.1,20.8,19.9,17.8,14.0,9.3,28.8,24.4,20.6,27.1,21.7,17.9,25.1,18.2,10.1,24.4,26.7,24.6,24.9,25.2,7.3,10.8,13.6
2019-01-15--06:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.5,11.1,20.8,19.9,17.8,14.0,9.3,28.8,24.4,20.6,27.1,21.7,17.9,25.1,18.2,10.1,24.4,26.7,24.6,24.9,25.2,7.3,10.8,13.6
2019-01-15--06:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.5,20.5,15.5,11.1,20.8,19.9,17.8,14.0,9.3,28.8,24.4,20.6,27.1,21.7,17.9,25.1,18.2,10.1,24.4,26.7,24.6,24.9,25.2,7.3,10.8,13.6
2019-01-15--06:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.5,15.5,11.1,20.8,19.9,17.9,14.0,9.3,28.8,24.4,20.6,27.1,21.7,17.9,25.2,18.2,10.1,24.5,26.8,24.6,24.9,25.2,7.6,10.8,13.7
2019-01-15--06:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.5,15.5,11.1,20.8,19.9,17.9,14.0,9.3,28.8,24.4,20.6,27.1,21.7,17.9,25.2,18.2,10.1,24.5,26.8,24.6,24.9,25.2,7.6,10.8,13.7
2019-01-15--06:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.5,15.5,11.1,20.8,19.9,17.9,14.0,9.3,28.8,24.4,20.6,27.1,21.7,17.9,25.2,18.2,10.1,24.5,26.8,24.6,24.9,25.2,7.6,10.8,13.7
2019-01-15--06:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.5,15.5,11.1,20.8,19.9,17.9,14.0,9.3,28.8,24.4,20.6,27.1,21.7,17.9,25.2,18.2,10.1,24.5,26.8,24.6,24.9,25.2,7.6,10.8,13.7
2019-01-15--07:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.5,15.5,11.1,20.8,19.9,17.9,14.0,9.3,28.8,24.4,20.6,27.0,21.7,17.9,25.3,18.2,10.1,24.5,26.8,24.6,24.9,25.3,7.5,10.8,13.6
2019-01-15--07:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.5,15.5,11.1,20.8,19.9,17.9,14.0,9.3,28.8,24.4,20.6,27.0,21.7,17.9,25.3,18.2,10.1,24.5,26.8,24.6,24.9,25.3,7.5,10.8,13.6
2019-01-15--07:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.5,15.5,11.1,20.8,19.9,17.9,14.0,9.3,28.8,24.4,20.6,27.0,21.7,17.9,25.3,18.2,10.1,24.5,26.8,24.6,24.9,25.3,7.5,10.8,13.6
2019-01-15--07:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.5,15.5,11.1,20.8,19.9,17.9,14.0,9.3,28.8,24.4,20.6,27.0,21.7,17.9,25.3,18.2,10.1,24.5,26.8,24.6,24.9,25.3,7.5,10.8,13.6
2019-01-15--07:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.8,19.9,17.8,14.0,9.2,28.8,24.5,20.6,27.0,21.7,17.9,25.4,18.2,10.1,24.5,26.8,24.6,24.9,25.3,7.5,10.8,13.6
2019-01-15--07:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.8,19.9,17.8,14.0,9.2,28.8,24.5,20.6,27.0,21.7,17.9,25.4,18.2,10.1,24.5,26.8,24.7,25.1,25.4,7.2,10.8,13.7
2019-01-15--07:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.8,19.9,17.8,14.0,9.2,28.8,24.5,20.6,27.0,21.7,17.9,25.4,18.2,10.1,24.5,26.8,24.7,25.1,25.4,7.2,10.8,13.7
2019-01-15--07:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.8,19.9,17.8,14.0,9.2,28.8,24.5,20.6,27.0,21.7,17.9,25.4,18.2,10.1,24.5,26.8,24.7,25.1,25.4,7.2,10.8,13.7
2019-01-15--07:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.8,19.9,17.8,14.0,9.2,28.8,24.5,20.6,27.0,21.7,17.9,25.4,18.2,10.1,24.5,26.8,24.7,25.1,25.4,7.2,10.8,13.7
2019-01-15--07:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.8,19.9,17.9,14.0,9.2,28.7,24.5,20.7,26.9,21.7,17.9,25.4,18.2,10.0,24.6,26.8,24.8,25.1,25.4,8.1,10.8,13.6
2019-01-15--07:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.8,19.9,17.9,14.0,9.2,28.7,24.5,20.7,26.9,21.7,17.9,25.4,18.2,10.0,24.6,26.8,24.8,25.1,25.4,8.1,10.8,13.6
2019-01-15--07:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.8,19.9,17.9,14.0,9.2,28.7,24.5,20.7,26.9,21.7,17.9,25.4,18.2,10.0,24.6,26.8,24.8,25.1,25.4,8.1,10.8,13.6
2019-01-15--07:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.8,19.9,17.9,14.0,9.2,28.7,24.5,20.7,26.9,21.7,17.9,25.4,18.2,10.0,24.6,26.8,24.8,25.1,25.4,8.1,10.8,13.6
2019-01-15--07:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,17.9,14.0,9.2,28.7,24.5,20.7,26.9,21.7,17.9,25.4,18.2,10.0,24.6,26.8,24.9,25.2,25.4,8.3,10.8,13.7
2019-01-15--07:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,17.9,14.0,9.2,28.7,24.5,20.7,26.9,21.7,17.9,25.4,18.2,10.0,24.6,26.8,24.9,25.2,25.4,8.3,10.8,13.7
2019-01-15--07:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,17.9,14.0,9.2,28.7,24.5,20.7,26.9,21.7,17.9,25.4,18.2,10.0,24.6,26.8,24.9,25.2,25.4,8.3,10.8,13.7
2019-01-15--07:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,17.9,14.0,9.2,28.7,24.5,20.7,26.9,21.7,17.9,25.4,18.2,10.0,24.6,26.8,24.9,25.2,25.4,8.3,10.8,13.7
2019-01-15--08:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,17.9,13.9,9.2,28.6,24.5,20.7,26.8,21.7,17.9,25.4,18.2,10.1,24.7,26.8,24.9,25.2,25.5,8.4,10.8,13.7
2019-01-15--08:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,17.9,13.9,9.2,28.6,24.5,20.7,26.8,21.7,17.9,25.4,18.2,10.1,24.7,26.8,24.9,25.2,25.5,8.4,10.8,13.7
2019-01-15--08:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,17.9,13.9,9.2,28.6,24.5,20.7,26.8,21.7,17.9,25.4,18.2,10.1,24.7,26.8,24.9,25.2,25.5,8.4,10.8,13.7
2019-01-15--08:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,17.9,13.9,9.2,28.6,24.5,20.7,26.8,21.7,17.9,25.4,18.2,10.1,24.7,26.8,24.9,25.2,25.5,8.4,10.8,13.7
2019-01-15--08:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,18.0,13.9,9.2,28.5,24.5,20.7,26.7,21.7,17.9,25.4,18.3,10.1,24.7,26.8,24.9,25.3,25.5,8.3,10.8,13.7
2019-01-15--08:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,18.0,13.9,9.2,28.5,24.5,20.7,26.7,21.7,17.9,25.4,18.3,10.1,24.7,26.8,24.9,25.3,25.5,8.3,10.8,13.7
2019-01-15--08:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,18.0,13.9,9.2,28.5,24.5,20.7,26.7,21.7,17.9,25.4,18.3,10.1,24.7,26.8,24.9,25.3,25.5,8.3,10.8,13.7
2019-01-15--08:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.5,11.1,20.9,20.0,18.0,13.9,9.2,28.5,24.5,20.7,26.7,21.7,17.9,25.4,18.3,10.1,24.7,26.8,24.9,25.3,25.5,8.3,10.8,13.7
2019-01-15--08:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.4,24.5,20.7,26.7,21.6,17.9,25.3,18.3,10.1,24.8,26.8,24.9,25.3,25.5,8.3,10.8,13.7
2019-01-15--08:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.4,24.5,20.7,26.7,21.6,17.9,25.3,18.3,10.1,24.8,26.8,24.9,25.3,25.5,8.3,10.8,13.7
2019-01-15--08:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.4,24.5,20.7,26.7,21.6,17.9,25.3,18.3,10.1,24.8,26.8,24.9,25.3,25.5,8.3,10.8,13.7
2019-01-15--08:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.4,24.5,20.7,26.7,21.6,17.9,25.3,18.3,10.1,24.8,26.8,24.9,25.3,25.5,8.3,10.8,13.7
2019-01-15--08:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.3,24.5,20.7,26.6,21.6,17.9,25.4,18.3,10.2,24.8,26.7,24.9,25.4,25.5,8.3,10.8,13.7
2019-01-15--08:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.3,24.5,20.7,26.6,21.6,17.9,25.4,18.3,10.2,24.8,26.7,24.9,25.4,25.5,8.4,10.8,13.6
2019-01-15--08:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.3,24.5,20.7,26.6,21.6,17.9,25.4,18.3,10.2,24.8,26.7,24.9,25.4,25.5,8.4,10.8,13.6
2019-01-15--08:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.3,24.5,20.7,26.6,21.6,17.9,25.4,18.3,10.2,24.8,26.7,24.9,25.4,25.5,8.4,10.8,13.6
2019-01-15--08:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.3,24.5,20.7,26.6,21.6,17.9,25.4,18.3,10.2,24.8,26.7,24.9,25.4,25.5,8.4,10.8,13.6
2019-01-15--09:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.2,24.5,20.7,26.5,21.6,17.9,25.5,18.3,10.2,24.9,26.7,24.9,25.4,25.5,8.1,10.8,13.6
2019-01-15--09:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.2,24.5,20.7,26.5,21.6,17.9,25.5,18.3,10.2,24.9,26.7,24.9,25.4,25.5,8.1,10.8,13.6
2019-01-15--09:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.2,24.5,20.7,26.5,21.6,17.9,25.5,18.3,10.2,24.9,26.7,24.9,25.4,25.5,8.1,10.8,13.6
2019-01-15--09:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.9,13.9,9.2,28.2,24.5,20.7,26.5,21.6,17.9,25.5,18.3,10.2,24.9,26.7,24.9,25.4,25.5,8.1,10.8,13.6
2019-01-15--09:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.8,13.9,9.2,28.2,24.5,20.7,26.4,21.6,17.9,25.6,18.3,10.2,24.8,26.6,24.9,25.5,25.4,7.9,10.8,13.6
2019-01-15--09:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.8,13.9,9.2,28.2,24.5,20.7,26.4,21.6,17.9,25.6,18.3,10.2,24.8,26.6,24.9,25.5,25.4,7.9,10.8,13.6
2019-01-15--09:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.8,13.9,9.2,28.2,24.5,20.7,26.4,21.6,17.9,25.6,18.3,10.2,24.8,26.6,24.9,25.5,25.4,7.9,10.8,13.6
2019-01-15--09:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.8,13.9,9.2,28.2,24.5,20.7,26.4,21.6,17.9,25.6,18.3,10.2,24.8,26.6,24.9,25.5,25.4,7.9,10.8,13.6
2019-01-15--09:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.8,13.9,9.2,28.1,24.4,20.7,26.3,21.6,17.9,25.7,18.3,10.2,24.8,26.6,24.9,25.7,25.4,7.9,10.8,13.7
2019-01-15--09:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.8,13.9,9.2,28.1,24.4,20.7,26.3,21.6,17.9,25.7,18.3,10.2,24.8,26.6,24.9,25.7,25.4,7.9,10.8,13.7
2019-01-15--09:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.8,13.9,9.2,28.1,24.4,20.7,26.3,21.6,17.9,25.7,18.3,10.2,24.8,26.6,24.9,25.7,25.4,7.9,10.8,13.7
2019-01-15--09:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.8,13.9,9.2,28.1,24.4,20.7,26.3,21.6,17.9,25.7,18.3,10.2,24.8,26.6,24.9,25.7,25.4,7.9,10.8,13.7
2019-01-15--09:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.7,13.9,9.2,28.1,24.4,20.7,26.2,21.6,17.9,25.8,18.3,10.2,24.7,26.6,24.9,25.7,25.4,7.6,10.8,13.6
2019-01-15--09:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.7,13.9,9.2,28.1,24.4,20.7,26.2,21.6,17.9,25.8,18.3,10.2,24.7,26.6,24.9,25.7,25.4,7.6,10.8,13.6
2019-01-15--09:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.7,13.9,9.2,28.1,24.4,20.7,26.2,21.6,17.9,25.8,18.3,10.2,24.7,26.6,24.9,25.7,25.4,7.6,10.8,13.6
2019-01-15--09:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.7,13.9,9.2,28.1,24.4,20.7,26.2,21.6,17.9,25.8,18.3,10.2,24.7,26.6,24.9,25.7,25.4,7.6,10.8,13.6
2019-01-15--10:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.7,13.9,9.2,28.2,24.4,20.7,26.1,21.6,17.8,25.8,18.4,10.2,24.7,26.6,24.8,25.8,25.4,7.2,10.8,13.6
2019-01-15--10:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.7,13.9,9.2,28.2,24.4,20.7,26.1,21.6,17.8,25.8,18.4,10.2,24.7,26.6,24.8,25.8,25.4,7.2,10.8,13.6
2019-01-15--10:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.7,13.9,9.2,28.2,24.4,20.7,26.1,21.6,17.8,25.8,18.4,10.2,24.7,26.6,24.8,25.8,25.4,7.2,10.8,13.6
2019-01-15--10:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.7,13.9,9.2,28.2,24.4,20.7,26.1,21.6,17.8,25.8,18.4,10.2,24.7,26.6,24.8,25.8,25.4,7.2,10.8,13.6
2019-01-15--10:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,20.0,17.7,13.9,9.2,28.2,24.4,20.7,26.1,21.6,17.8,25.8,18.4,10.2,24.7,26.6,24.8,25.8,25.4,7.2,10.8,13.6
2019-01-15--10:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.9,9.2,28.3,24.4,20.7,26.0,21.5,17.8,26.0,18.4,10.1,24.8,26.6,24.7,25.9,25.4,7.3,10.8,13.6
2019-01-15--10:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.9,9.2,28.3,24.4,20.7,26.0,21.5,17.8,26.0,18.4,10.1,24.8,26.6,24.7,25.9,25.4,7.3,10.8,13.6
