x,APAR_611.11,APAR_612.12,APAR_613.13,APAR_614.14,APAR_615.15,APAR_616.16,APAR_617.17,APAR_618.18,APAR_619.19,APAR_620.20,APAR_621.21,APAR_622.22,APAR_623.23,APAR_624.24,APAR_625.25,FIF_602.2,FIF_603.3,FIF_604.4,FIF_605.5,FIF_606.6
2019-01-15--03:28:36,24.4,24.7,28.1,36.4,48.4,27.7,28.1,34.3,39.4,46.3,22.2,22.8,24.5,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--03:32:12,24.4,24.7,28.1,36.4,48.4,27.7,28.1,34.3,39.4,46.3,22.1,22.7,24.5,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--03:35:48,24.4,24.7,28.1,36.4,48.4,27.7,28.1,34.3,39.4,46.3,22.1,22.7,24.5,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--03:39:24,24.4,24.7,28.1,36.4,48.4,27.7,28.1,34.3,39.4,46.3,22.1,22.7,24.5,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--03:43:00,24.4,24.7,28.1,36.4,48.4,27.7,28.1,34.3,39.4,46.3,22.1,22.7,24.5,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--03:46:36,24.4,24.7,28.1,36.4,48.4,27.7,28.1,34.3,39.4,46.3,22.5,23.1,24.4,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--03:50:12,24.4,24.7,28.1,36.4,48.4,27.7,28.1,34.3,39.4,46.3,22.5,23.1,24.4,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--03:53:48,24.4,24.7,28.1,36.4,48.4,27.7,28.1,34.3,39.4,46.3,22.5,23.1,24.4,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--03:57:24,24.4,24.7,28.1,36.4,48.4,27.7,28.1,34.3,39.4,46.3,22.5,23.1,24.4,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--04:01:00,24.4,24.7,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.6,23.2,24.3,49.4,77.3,24.000000,27.000000,26.000000,28.000000,23.000000
2019-01-15--04:04:36,24.4,24.7,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.6,23.2,24.3,49.4,77.3,24.000000,27.000000,26.000000,28.000000,23.000000
2019-01-15--04:08:12,24.4,24.7,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.6,23.2,24.3,49.4,77.3,24.000000,27.000000,26.000000,28.000000,23.000000
2019-01-15--04:11:48,24.4,24.7,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.6,23.2,24.3,49.4,77.3,24.000000,27.000000,26.000000,28.000000,23.000000
2019-01-15--04:15:24,24.4,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.9,23.4,24.3,49.5,77.4,24.000000,27.000000,26.000000,28.000000,23.000000
2019-01-15--04:19:00,24.4,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.9,23.4,24.3,49.5,77.4,24.000000,27.000000,26.000000,28.000000,23.000000
2019-01-15--04:22:36,24.4,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.9,23.4,24.3,49.5,77.4,24.000000,27.000000,26.000000,28.000000,23.000000
2019-01-15--04:26:12,24.4,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.9,23.4,24.3,49.5,77.4,24.000000,27.000000,26.000000,28.000000,23.000000
2019-01-15--04:29:48,24.4,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.9,23.4,24.3,49.5,77.4,24.000000,27.000000,26.000000,28.000000,23.000000
2019-01-15--04:33:24,24.5,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,23.1,23.6,24.3,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--04:37:00,24.5,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,23.1,23.6,24.3,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--04:40:36,24.5,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,23.1,23.6,24.3,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--04:44:12,24.5,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,23.1,23.6,24.3,49.5,77.4,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--04:47:48,24.5,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.9,23.4,24.3,49.5,77.3,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--04:51:24,24.5,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.9,23.4,24.3,49.5,77.3,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--04:55:00,24.5,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.9,23.4,24.3,49.5,77.3,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--04:58:36,24.5,24.8,28.1,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.9,23.4,24.3,49.5,77.3,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--05:02:12,24.4,24.8,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.5,23.0,24.3,49.4,77.3,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--05:05:48,24.4,24.8,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.5,23.0,24.3,49.4,77.3,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--05:09:24,24.4,24.8,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.5,23.0,24.3,49.4,77.3,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--05:13:00,24.4,24.8,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.5,23.0,24.3,49.4,77.3,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--05:16:36,24.4,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.3,22.8,24.3,49.4,77.2,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--05:20:12,24.4,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.3,22.8,24.3,49.4,77.2,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--05:23:48,24.4,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.3,22.8,24.3,49.4,77.2,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--05:27:24,24.4,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.3,22.8,24.3,49.4,77.2,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--05:31:00,24.4,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.2,22.6,24.3,49.4,77.2,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--05:34:36,24.4,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.2,22.6,24.3,49.4,77.2,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--05:38:12,24.4,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.2,22.6,24.3,49.4,77.2,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--05:41:48,24.4,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.2,22.6,24.3,49.4,77.2,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--05:45:24,24.4,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,22.2,22.6,24.3,49.4,77.2,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--05:49:00,24.3,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,21.8,22.3,24.4,49.4,77.1,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--05:52:36,24.3,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,21.8,22.3,24.4,49.4,77.1,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--05:56:12,24.3,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,21.8,22.3,24.4,49.4,77.1,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--05:59:48,24.3,24.7,28.0,36.3,48.4,27.7,28.1,34.2,39.4,46.3,21.8,22.3,24.4,49.4,77.1,24.000000,28.000000,26.000000,28.000000,23.000000
2019-01-15--06:03:24,24.3,24.7,28.0,36.3,48.4,27.7,28.0,34.2,39.4,46.3,21.7,22.2,24.6,49.5,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:07:00,24.3,24.7,28.0,36.3,48.4,27.7,28.0,34.2,39.4,46.3,21.7,22.2,24.6,49.5,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:10:36,24.3,24.7,28.0,36.3,48.4,27.7,28.0,34.2,39.4,46.3,21.7,22.2,24.6,49.5,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:14:12,24.3,24.7,28.0,36.3,48.4,27.7,28.0,34.2,39.4,46.3,21.7,22.2,24.6,49.5,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:17:48,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.3,22.0,24.9,49.5,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:21:24,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.3,22.0,24.9,49.5,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:25:00,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.3,22.0,24.9,49.5,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:28:36,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.3,22.0,24.9,49.5,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:32:12,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.4,22.2,24.9,49.6,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:35:48,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.4,22.2,24.9,49.6,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:39:24,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.4,22.2,24.9,49.6,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:43:00,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.4,22.2,24.9,49.6,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:46:36,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.5,22.3,24.8,49.6,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:50:12,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.5,22.3,24.8,49.6,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:53:48,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.5,22.3,24.8,49.6,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--06:57:24,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.5,22.3,24.8,49.6,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:01:00,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.5,22.3,24.8,49.6,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:04:36,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.5,22.3,24.8,49.6,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:08:12,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.5,22.3,24.8,49.6,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:11:48,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.5,22.3,24.8,49.6,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:15:24,24.2,24.6,28.0,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.5,22.3,24.8,49.6,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:19:00,24.2,24.5,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.4,22.2,25.0,49.7,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:22:36,24.2,24.5,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.4,22.2,25.0,49.7,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:26:12,24.2,24.5,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.4,22.2,25.0,49.7,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:29:48,24.2,24.5,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.4,22.2,25.0,49.7,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:33:24,24.3,24.6,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.7,22.5,25.0,49.7,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:37:00,24.3,24.6,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.7,22.5,25.0,49.7,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:40:36,24.3,24.6,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.7,22.5,25.0,49.7,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:44:12,24.3,24.6,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.7,22.5,25.0,49.7,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:47:48,24.3,24.6,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.9,22.7,24.8,49.8,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:51:24,24.3,24.6,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.9,22.7,24.8,49.8,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:55:00,24.3,24.6,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.9,22.7,24.8,49.8,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--07:58:36,24.3,24.6,27.9,36.3,48.5,27.7,28.1,34.2,39.4,46.3,21.9,22.7,24.8,49.8,77.1,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:02:12,24.3,24.6,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.3,22.1,22.8,24.7,49.8,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:05:48,24.3,24.6,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.3,22.1,22.8,24.7,49.8,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:09:24,24.3,24.6,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.3,22.1,22.8,24.7,49.8,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:13:00,24.3,24.6,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.3,22.1,22.8,24.7,49.8,77.0,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:16:36,24.3,24.7,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.4,22.1,22.7,24.8,49.8,76.9,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:20:12,24.3,24.7,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.4,22.1,22.7,24.8,49.8,76.9,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:23:48,24.3,24.7,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.4,22.1,22.7,24.8,49.8,76.9,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:27:24,24.3,24.7,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.4,22.1,22.7,24.8,49.8,76.9,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:31:00,24.4,24.7,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.4,22.0,22.7,24.8,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:34:36,24.4,24.7,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.4,22.0,22.7,24.8,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:38:12,24.4,24.7,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.4,22.0,22.7,24.8,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:41:48,24.4,24.7,27.9,36.3,48.5,27.8,28.2,34.2,39.4,46.4,22.0,22.7,24.8,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:45:24,24.4,24.7,27.9,36.3,48.4,27.8,28.2,34.2,39.4,46.4,22.1,22.8,24.9,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:49:00,24.4,24.7,27.9,36.3,48.4,27.8,28.2,34.2,39.4,46.4,22.1,22.8,24.9,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:52:36,24.4,24.7,27.9,36.3,48.4,27.8,28.2,34.2,39.4,46.4,22.1,22.8,24.9,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:56:12,24.4,24.7,27.9,36.3,48.4,27.8,28.2,34.2,39.4,46.4,22.1,22.8,24.9,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--08:59:48,24.4,24.7,27.9,36.3,48.4,27.8,28.2,34.2,39.4,46.4,22.1,22.8,24.9,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--09:03:24,24.4,24.7,27.9,36.3,48.4,27.9,28.3,34.2,39.4,46.3,21.9,22.6,25.0,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--09:07:00,24.4,24.7,27.9,36.3,48.4,27.9,28.3,34.2,39.4,46.3,21.9,22.6,25.0,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
2019-01-15--09:10:36,24.4,24.7,27.9,36.3,48.4,27.9,28.3,34.2,39.4,46.3,21.9,22.6,25.0,49.8,76.8,24.000000,28.000000,26.000000,29.000000,23.000000
