x,APAR_411.11,APAR_412.12,APAR_413.13,APAR_414.14,APAR_415.15,APAR_416.16,APAR_417.17,APAR_418.18,APAR_419.19,APAR_420.20,APAR_421.21,APAR_422.22,APAR_423.23,APAR_424.24,APAR_425.25,FIF_402.2,FIF_403.3,FIF_404.4,FIF_405.5,FIF_406.6
2019-01-15--18:03:24,30.2,31.9,32.4,46.5,52.8,25.9,27.6,30.5,40.6,56.3,23.8,24.5,26.7,50.3,80.3,24.000000,22.000000,25.000000,26.000000,25.000000
2019-01-15--18:07:00,30.2,31.9,32.4,46.5,52.8,25.9,27.6,30.5,40.6,56.3,23.8,24.5,26.7,50.3,80.3,24.000000,22.000000,25.000000,26.000000,25.000000
2019-01-15--18:10:36,30.2,31.9,32.4,46.5,52.8,25.9,27.6,30.5,40.6,56.3,23.8,24.5,26.7,50.3,80.3,24.000000,22.000000,25.000000,26.000000,25.000000
2019-01-15--18:14:12,30.2,31.9,32.4,46.5,52.8,25.9,27.6,30.5,40.6,56.3,23.8,24.5,26.7,50.3,80.3,24.000000,22.000000,25.000000,26.000000,25.000000
2019-01-15--18:17:48,30.2,31.9,32.4,46.5,52.8,25.8,27.6,30.5,40.6,56.3,23.8,24.5,26.7,50.3,80.2,24.000000,22.000000,25.000000,27.000000,25.000000
2019-01-15--18:21:24,30.2,31.9,32.4,46.5,52.8,25.8,27.6,30.5,40.6,56.3,23.8,24.5,26.7,50.3,80.2,24.000000,22.000000,25.000000,27.000000,25.000000
2019-01-15--18:25:00,30.2,31.9,32.4,46.5,52.8,25.8,27.6,30.5,40.6,56.3,23.8,24.5,26.7,50.3,80.2,24.000000,22.000000,25.000000,27.000000,25.000000
2019-01-15--18:28:36,30.2,31.9,32.4,46.5,52.8,25.8,27.6,30.5,40.6,56.3,23.8,24.5,26.7,50.3,80.2,24.000000,22.000000,25.000000,27.000000,25.000000
2019-01-15--18:32:12,30.2,31.8,32.4,46.5,52.8,25.9,27.7,30.5,40.6,56.3,23.8,24.5,26.7,50.3,80.2,24.000000,22.000000,25.000000,27.000000,25.000000
2019-01-15--18:35:48,30.2,31.8,32.4,46.5,52.8,25.9,27.7,30.5,40.6,56.3,23.8,24.5,26.7,50.3,80.2,24.000000,22.000000,25.000000,27.000000,25.000000
