x,216,220,224,228,232,236,240,244,248,APAR_213.1,APAR_214.2,APAR_215.3,APAR_216.4,APAR_217.5,APAR_218.6,APAR_219.7,APAR_220.8,APAR_221.9,APAR_222.10,APAR_223.11,APAR_224.12,APAR_225.13,APAR_226.14,APAR_227.15,APAR_228.16,APAR_229.17,APAR_230.18,APAR_231.19,FIF_203.3,FIF_204.4,FIF_205.5,FIF_206.6,FIF_207.7,APAR_16.16,APAR_17.17,APAR_18.18
2019-01-15--20:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.8,41.7,53.5,27.7,30.0,33.6,42.6,54.2,31.1,34.7,44.2,33.4,44.5,53.0,27.8,39.1,59.2,28.000000,30.000000,24.000000,28.000000,26.000000,47.5,100.0,43.2
2019-01-15--20:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.8,41.7,53.5,27.7,30.0,33.6,42.6,54.2,31.1,34.7,44.2,33.4,44.5,53.0,27.8,39.1,59.2,28.000000,30.000000,24.000000,28.000000,26.000000,47.5,100.0,43.2
2019-01-15--20:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.8,41.7,53.5,27.7,30.0,33.6,42.6,54.2,31.0,34.6,44.2,33.4,44.5,53.0,27.8,39.1,59.2,28.000000,30.000000,24.000000,28.000000,26.000000,47.8,100.0,43.3
2019-01-15--20:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.8,41.7,53.5,27.7,30.0,33.6,42.6,54.2,31.0,34.6,44.2,33.4,44.5,53.0,27.8,39.1,59.2,28.000000,30.000000,24.000000,28.000000,26.000000,47.8,100.0,43.3
2019-01-15--20:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.8,41.7,53.5,27.7,30.0,33.6,42.6,54.2,31.0,34.6,44.2,33.4,44.5,53.0,27.8,39.1,59.2,28.000000,30.000000,24.000000,28.000000,26.000000,47.8,100.0,43.3
2019-01-15--20:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.8,41.7,53.5,27.7,30.0,33.6,42.6,54.2,31.0,34.6,44.2,33.4,44.5,53.0,27.8,39.1,59.2,28.000000,30.000000,24.000000,28.000000,26.000000,47.8,100.0,43.3
2019-01-15--20:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.8,41.7,53.5,27.7,30.0,33.6,42.6,54.2,30.9,34.6,44.2,33.4,44.5,53.0,27.8,39.1,59.2,28.000000,30.000000,24.000000,28.000000,26.000000,48.4,100.0,43.3
2019-01-15--20:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.8,41.7,53.5,27.7,30.0,33.6,42.6,54.2,30.9,34.6,44.2,33.4,44.5,53.0,27.8,39.1,59.2,28.000000,30.000000,24.000000,28.000000,26.000000,48.4,100.0,43.3
2019-01-15--20:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.8,41.7,53.5,27.7,30.0,33.6,42.6,54.2,30.9,34.6,44.2,33.4,44.5,53.0,27.8,39.1,59.2,28.000000,30.000000,24.000000,28.000000,26.000000,48.4,100.0,43.3
2019-01-15--20:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.8,41.7,53.5,27.7,30.0,33.6,42.6,54.2,30.9,34.6,44.2,33.4,44.5,53.0,27.8,39.1,59.2,28.000000,30.000000,24.000000,28.000000,26.000000,48.4,100.0,43.3
2019-01-15--20:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.8,41.7,53.5,27.8,30.0,33.6,42.6,54.2,30.9,34.5,44.1,33.4,44.5,53.0,27.8,39.1,59.2,28.000000,30.000000,24.000000,28.000000,26.000000,48.4,100.0,43.3
2019-01-15--20:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.8,41.7,53.5,27.8,30.0,33.6,42.6,54.2,30.9,34.5,44.1,33.4,44.5,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,48.9,100.0,43.3
2019-01-15--20:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.8,41.7,53.5,27.8,30.0,33.6,42.6,54.2,30.9,34.5,44.1,33.4,44.5,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,48.9,100.0,43.3
2019-01-15--20:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.8,41.7,53.5,27.8,30.0,33.6,42.6,54.2,30.9,34.5,44.1,33.4,44.5,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,48.9,100.0,43.3
2019-01-15--20:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.8,41.7,53.5,27.8,30.0,33.6,42.6,54.2,30.9,34.5,44.1,33.4,44.5,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,48.9,100.0,43.3
2019-01-15--21:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.5,27.8,30.0,33.6,42.6,54.1,30.8,34.2,44.1,33.3,44.5,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--21:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.5,27.8,30.0,33.6,42.6,54.1,30.8,34.2,44.1,33.3,44.5,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--21:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.5,27.8,30.0,33.6,42.6,54.1,30.8,34.2,44.1,33.3,44.5,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--21:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.5,27.8,30.0,33.6,42.6,54.1,30.8,34.2,44.1,33.3,44.5,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--21:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.4,27.8,30.0,33.6,42.6,54.1,30.7,34.2,44.1,33.3,44.6,53.0,27.8,39.2,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--21:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.4,27.8,30.0,33.6,42.6,54.1,30.7,34.2,44.1,33.3,44.6,53.0,27.8,39.2,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--21:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.4,27.8,30.0,33.6,42.6,54.1,30.7,34.2,44.1,33.3,44.6,53.0,27.8,39.2,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--21:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.4,27.8,30.0,33.6,42.6,54.1,30.7,34.2,44.1,33.3,44.6,53.0,27.8,39.2,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--21:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.7,34.1,44.1,33.3,44.6,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.6,100.0,43.2
2019-01-15--21:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.7,34.1,44.1,33.3,44.6,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.6,100.0,43.2
2019-01-15--21:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.7,34.1,44.1,33.3,44.6,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.6,100.0,43.2
2019-01-15--21:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.7,34.1,44.1,33.3,44.6,53.0,27.8,39.1,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.6,100.0,43.2
2019-01-15--21:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.6,34.0,44.1,33.3,44.6,53.0,27.8,39.2,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--21:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.6,34.0,44.1,33.3,44.6,53.0,27.8,39.2,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--21:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.6,34.0,44.1,33.3,44.6,53.0,27.8,39.2,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--21:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.6,34.0,44.1,33.3,44.6,53.0,27.8,39.2,59.2,27.000000,30.000000,24.000000,28.000000,26.000000,49.4,100.0,43.2
2019-01-15--22:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.5,34.0,44.1,33.3,44.6,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,49.0,100.0,43.3
2019-01-15--22:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.5,34.0,44.1,33.3,44.6,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,49.0,100.0,43.3
2019-01-15--22:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.5,34.0,44.1,33.3,44.6,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,49.0,100.0,43.3
2019-01-15--22:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.5,34.0,44.1,33.3,44.6,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,49.0,100.0,43.3
2019-01-15--22:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.8,41.7,53.4,27.8,30.1,33.6,42.6,54.1,30.5,34.0,44.1,33.3,44.6,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,49.0,100.0,43.3
2019-01-15--22:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.9,41.7,53.4,27.8,30.1,33.6,42.6,54.2,30.5,33.9,44.1,33.3,44.6,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,48.5,100.0,43.3
2019-01-15--22:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.9,41.7,53.4,27.8,30.1,33.6,42.6,54.2,30.5,33.9,44.1,33.3,44.6,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,48.5,100.0,43.3
2019-01-15--22:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.9,41.7,53.4,27.8,30.1,33.6,42.6,54.2,30.5,33.9,44.1,33.3,44.6,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,48.5,100.0,43.3
2019-01-15--22:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,28.0,30.9,41.7,53.4,27.8,30.1,33.6,42.6,54.2,30.5,33.9,44.1,33.3,44.6,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,48.5,100.0,43.3
2019-01-15--22:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.1,33.6,42.6,54.2,30.5,33.9,44.1,33.2,44.7,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,48.3,100.0,43.3
2019-01-15--22:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.1,33.6,42.6,54.2,30.5,33.9,44.1,33.2,44.7,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,48.3,100.0,43.3
2019-01-15--22:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.1,33.6,42.6,54.2,30.5,33.9,44.1,33.2,44.7,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,48.3,100.0,43.3
2019-01-15--22:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.1,33.6,42.6,54.2,30.5,33.9,44.1,33.2,44.7,53.0,27.8,39.2,59.2,28.000000,30.000000,25.000000,28.000000,26.000000,48.3,100.0,43.3
2019-01-15--22:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.1,33.5,42.6,54.2,30.4,33.8,44.1,33.2,44.7,53.0,27.8,39.2,59.3,27.000000,30.000000,24.000000,28.000000,26.000000,48.0,100.0,43.2
2019-01-15--22:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.1,33.5,42.6,54.2,30.4,33.8,44.1,33.2,44.7,53.0,27.8,39.2,59.3,27.000000,30.000000,24.000000,28.000000,26.000000,48.0,100.0,43.2
2019-01-15--22:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.1,33.5,42.6,54.2,30.4,33.8,44.1,33.2,44.7,53.0,27.8,39.2,59.3,27.000000,30.000000,24.000000,28.000000,26.000000,48.0,100.0,43.2
2019-01-15--22:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.1,33.5,42.6,54.2,30.4,33.8,44.1,33.2,44.7,53.0,27.8,39.2,59.3,27.000000,30.000000,24.000000,28.000000,26.000000,48.0,100.0,43.2
2019-01-15--23:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.3,33.7,44.1,33.2,44.7,53.1,27.9,39.2,59.3,27.000000,30.000000,24.000000,28.000000,26.000000,47.8,100.0,43.1
2019-01-15--23:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.3,33.7,44.1,33.2,44.7,53.1,27.9,39.2,59.3,27.000000,30.000000,24.000000,28.000000,26.000000,47.8,100.0,43.1
2019-01-15--23:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.3,33.7,44.1,33.2,44.7,53.1,27.9,39.2,59.3,27.000000,30.000000,24.000000,28.000000,26.000000,47.8,100.0,43.1
2019-01-15--23:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.0,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.3,33.7,44.1,33.2,44.7,53.1,27.9,39.2,59.3,27.000000,30.000000,24.000000,28.000000,26.000000,47.8,100.0,43.1
2019-01-15--23:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.2,33.6,44.1,33.2,44.7,53.1,27.9,39.2,59.3,28.000000,30.000000,25.000000,28.000000,26.000000,47.5,100.0,43.1
2019-01-15--23:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.2,33.6,44.1,33.2,44.7,53.1,27.9,39.2,59.3,28.000000,30.000000,25.000000,28.000000,26.000000,47.5,100.0,43.1
2019-01-15--23:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.2,33.6,44.1,33.2,44.7,53.1,27.9,39.2,59.3,28.000000,30.000000,25.000000,28.000000,26.000000,47.5,100.0,43.1
2019-01-15--23:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.2,33.6,44.1,33.2,44.7,53.1,27.9,39.2,59.3,28.000000,30.000000,25.000000,28.000000,26.000000,47.5,100.0,43.1
2019-01-15--23:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.1,33.6,44.1,33.1,44.7,53.1,27.8,39.2,59.3,27.000000,30.000000,25.000000,28.000000,26.000000,47.5,100.0,43.2
2019-01-15--23:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.1,33.6,44.1,33.1,44.7,53.1,27.8,39.2,59.3,27.000000,30.000000,25.000000,28.000000,26.000000,47.5,100.0,43.2
2019-01-15--23:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.1,33.6,44.1,33.1,44.7,53.1,27.8,39.2,59.3,27.000000,30.000000,25.000000,28.000000,26.000000,47.5,100.0,43.2
2019-01-15--23:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.5,42.6,54.2,30.1,33.6,44.1,33.1,44.7,53.1,27.8,39.2,59.3,27.000000,30.000000,25.000000,28.000000,26.000000,47.5,100.0,43.2
2019-01-15--23:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.4,42.6,54.3,30.1,33.5,44.0,33.1,44.7,53.1,27.8,39.2,59.3,27.000000,30.000000,25.000000,28.000000,26.000000,47.5,100.0,43.2
2019-01-15--23:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.4,42.6,54.3,30.1,33.5,44.0,33.1,44.7,53.1,27.8,39.2,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.3,100.0,43.2
2019-01-15--23:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.4,42.6,54.3,30.1,33.5,44.0,33.1,44.7,53.1,27.8,39.2,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.3,100.0,43.2
2019-01-15--23:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.4,42.6,54.3,30.1,33.5,44.0,33.1,44.7,53.1,27.8,39.2,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.3,100.0,43.2
2019-01-15--23:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.8,30.2,33.4,42.6,54.3,30.1,33.5,44.0,33.1,44.7,53.1,27.8,39.2,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.3,100.0,43.2
2019-01-16--00:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,30.0,33.3,44.0,33.1,44.8,53.1,27.8,39.3,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.3,100.0,43.1
2019-01-16--00:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,30.0,33.3,44.0,33.1,44.8,53.1,27.8,39.3,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.3,100.0,43.1
2019-01-16--00:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,30.0,33.3,44.0,33.1,44.8,53.1,27.8,39.3,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.3,100.0,43.1
2019-01-16--00:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,30.0,33.3,44.0,33.1,44.8,53.1,27.8,39.3,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.3,100.0,43.1
2019-01-16--00:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,29.9,33.3,44.0,33.0,44.8,53.2,27.8,39.3,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.4,100.0,43.1
2019-01-16--00:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,29.9,33.3,44.0,33.0,44.8,53.2,27.8,39.3,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.4,100.0,43.1
2019-01-16--00:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,29.9,33.3,44.0,33.0,44.8,53.2,27.8,39.3,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.4,100.0,43.1
2019-01-16--00:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,29.9,33.3,44.0,33.0,44.8,53.2,27.8,39.3,59.3,27.000000,29.000000,24.000000,28.000000,26.000000,47.4,100.0,43.1
2019-01-16--00:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,29.9,33.2,43.9,33.0,44.7,53.2,27.8,39.3,59.4,27.000000,29.000000,24.000000,28.000000,26.000000,47.5,100.0,43.1
2019-01-16--00:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,29.9,33.2,43.9,33.0,44.7,53.2,27.8,39.3,59.4,27.000000,29.000000,24.000000,28.000000,26.000000,47.5,100.0,43.1
2019-01-16--00:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,29.9,33.2,43.9,33.0,44.7,53.2,27.8,39.3,59.4,27.000000,29.000000,24.000000,28.000000,26.000000,47.5,100.0,43.1
2019-01-16--00:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.3,29.9,33.2,43.9,33.0,44.7,53.2,27.8,39.3,59.4,27.000000,29.000000,24.000000,28.000000,26.000000,47.5,100.0,43.1
2019-01-16--00:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.0,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.2,29.9,33.2,43.9,33.0,44.7,53.2,27.8,39.3,59.4,28.000000,29.000000,25.000000,28.000000,26.000000,47.9,100.0,43.1
2019-01-16--00:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.0,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.2,29.9,33.2,43.9,33.0,44.7,53.2,27.8,39.3,59.4,28.000000,29.000000,25.000000,28.000000,26.000000,47.9,100.0,43.1
2019-01-16--00:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.0,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.2,29.9,33.2,43.9,33.0,44.7,53.2,27.8,39.3,59.4,28.000000,29.000000,25.000000,28.000000,26.000000,47.9,100.0,43.1
2019-01-16--00:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.0,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.2,29.9,33.2,43.9,33.0,44.7,53.2,27.8,39.3,59.4,28.000000,29.000000,25.000000,28.000000,26.000000,47.9,100.0,43.1
2019-01-16--01:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.0,28.1,30.9,41.7,53.4,27.9,30.2,33.4,42.6,54.2,29.9,33.2,43.9,33.0,44.7,53.2,27.8,39.3,59.4,28.000000,29.000000,25.000000,28.000000,26.000000,47.9,100.0,43.1
2019-01-16--01:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
