x,APAR_511.11,APAR_512.12,APAR_513.13,APAR_514.14,APAR_515.15,APAR_516.16,APAR_517.17,APAR_518.18,APAR_519.19,APAR_520.20,APAR_521.21,APAR_522.22,APAR_523.23,FIF_504.4,FIF_505.5,FIF_506.6
2019-01-15--10:51:24,20.9,20.8,14.5,9.1,4.3,20.7,20.6,18.6,16.4,22.8,22.4,19.8,17.1,26.6,24.4,27.8
2019-01-15--10:55:00,20.9,20.8,14.5,9.1,4.3,20.7,20.6,18.6,16.4,22.8,22.4,19.8,17.1,26.6,24.4,27.8
2019-01-15--10:58:36,20.9,20.8,14.5,9.1,4.3,20.7,20.6,18.6,16.4,22.8,22.4,19.8,17.1,26.6,24.4,27.8
2019-01-15--11:02:12,20.9,20.8,14.6,9.1,4.4,20.7,20.6,18.6,16.4,23.0,22.5,19.8,17.1,26.8,24.4,28.1
2019-01-15--11:05:48,20.9,20.8,14.6,9.1,4.4,20.7,20.6,18.6,16.4,23.0,22.5,19.8,17.1,26.8,24.4,28.1
2019-01-15--11:09:24,20.9,20.8,14.6,9.1,4.4,20.7,20.6,18.6,16.4,23.0,22.5,19.8,17.1,26.8,24.4,28.1
2019-01-15--11:13:00,20.9,20.8,14.6,9.1,4.4,20.7,20.6,18.6,16.4,23.0,22.5,19.8,17.1,26.8,24.4,28.1
2019-01-15--11:16:36,20.9,20.8,14.6,9.2,4.4,20.7,20.6,18.6,16.4,23.2,22.7,19.8,17.2,26.7,24.4,28.1
2019-01-15--11:20:12,20.9,20.8,14.6,9.2,4.4,20.7,20.6,18.6,16.4,23.2,22.7,19.8,17.2,26.7,24.4,28.1
2019-01-15--11:23:48,20.9,20.8,14.6,9.2,4.4,20.7,20.6,18.6,16.4,23.2,22.7,19.8,17.2,26.7,24.4,28.1
2019-01-15--11:27:24,20.9,20.8,14.6,9.2,4.4,20.7,20.6,18.6,16.4,23.2,22.7,19.8,17.2,26.7,24.4,28.1
2019-01-15--11:31:00,20.9,20.8,14.6,9.2,4.5,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.8
2019-01-15--11:34:36,20.9,20.8,14.6,9.2,4.5,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.8
2019-01-15--11:38:12,20.9,20.8,14.6,9.2,4.5,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.8
2019-01-15--11:41:48,20.9,20.8,14.6,9.2,4.5,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.8
2019-01-15--11:45:24,20.9,20.8,14.6,9.2,4.5,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.8
2019-01-15--11:49:00,20.9,20.8,14.6,9.3,4.6,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.6
2019-01-15--11:52:36,20.9,20.8,14.6,9.3,4.6,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.6
2019-01-15--11:56:12,20.9,20.8,14.6,9.3,4.6,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.6
2019-01-15--11:59:48,20.9,20.8,14.6,9.3,4.6,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.6
2019-01-15--12:03:24,20.9,20.8,14.6,9.3,4.6,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.5
2019-01-15--12:07:00,20.9,20.8,14.6,9.3,4.6,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.5
2019-01-15--12:10:36,20.9,20.8,14.6,9.3,4.6,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.5
2019-01-15--12:14:12,20.9,20.8,14.6,9.3,4.6,20.7,20.6,18.7,16.4,23.2,22.8,19.9,17.2,26.7,24.4,27.5
2019-01-15--12:17:48,20.9,20.8,14.6,9.3,4.7,20.7,20.6,18.7,16.4,23.2,22.9,20.0,17.2,26.7,24.5,27.4
2019-01-15--12:21:24,20.9,20.8,14.6,9.3,4.7,20.7,20.6,18.7,16.4,23.2,22.9,20.0,17.2,26.7,24.5,27.4
2019-01-15--12:25:00,20.9,20.8,14.6,9.3,4.7,20.7,20.6,18.7,16.4,23.2,22.9,20.0,17.2,26.7,24.5,27.4
2019-01-15--12:28:36,20.9,20.8,14.6,9.3,4.7,20.7,20.6,18.7,16.4,23.2,22.9,20.0,17.2,26.7,24.5,27.4
2019-01-15--12:32:12,NaN,20.8,14.6,9.4,4.8,20.7,20.6,18.6,16.4,23.1,22.8,20.0,17.2,26.5,24.4,27.2
2019-01-15--12:35:48,NaN,20.8,14.6,9.4,4.8,20.7,20.6,18.6,16.4,23.1,22.8,20.0,17.2,26.5,24.4,27.2
2019-01-15--12:39:24,NaN,20.8,14.6,9.4,4.8,20.7,20.6,18.6,16.4,23.1,22.8,20.0,17.2,26.5,24.4,27.2
2019-01-15--12:43:00,NaN,20.8,14.6,9.4,4.8,20.7,20.6,18.6,16.4,23.1,22.8,20.0,17.2,26.5,24.4,27.2
2019-01-15--12:46:36,NaN,20.8,14.6,9.4,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.5,27.1
2019-01-15--12:50:12,NaN,20.8,14.6,9.4,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.5,27.1
2019-01-15--12:53:48,NaN,20.8,14.6,9.4,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.5,27.1
2019-01-15--12:57:24,NaN,20.8,14.6,9.4,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.5,27.1
2019-01-15--13:01:00,NaN,20.8,14.6,9.4,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.5,27.1
2019-01-15--13:04:36,NaN,20.8,14.6,9.4,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.5,27.1
2019-01-15--13:08:12,NaN,20.8,14.6,9.4,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.5,27.1
2019-01-15--13:11:48,NaN,20.8,14.6,9.4,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.5,27.1
2019-01-15--13:15:24,20.9,20.8,14.6,9.4,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.5,27.1
2019-01-15--13:19:00,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.4,27.1
2019-01-15--13:22:36,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.4,27.1
2019-01-15--13:26:12,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.4,27.1
2019-01-15--13:29:48,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.6,24.4,27.1
2019-01-15--13:33:24,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.5,24.5,27.0
2019-01-15--13:37:00,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.5,24.5,27.0
2019-01-15--13:40:36,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.5,24.5,27.0
2019-01-15--13:44:12,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.1,22.8,20.1,17.3,26.5,24.5,27.0
2019-01-15--13:47:48,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.8,20.1,17.3,26.5,24.5,26.9
2019-01-15--13:51:24,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.8,20.1,17.3,26.5,24.5,26.9
2019-01-15--13:55:00,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.8,20.1,17.3,26.5,24.5,26.9
2019-01-15--13:58:36,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.8,20.1,17.3,26.5,24.5,26.9
2019-01-15--14:02:12,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.8,20.1,17.4,26.5,24.5,26.9
2019-01-15--14:05:48,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.8,20.1,17.4,26.5,24.5,26.9
2019-01-15--14:09:24,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.8,20.1,17.4,26.5,24.5,26.9
2019-01-15--14:13:00,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.8,20.1,17.4,26.5,24.5,26.9
2019-01-15--14:16:36,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.7,20.1,17.4,26.5,24.5,26.8
2019-01-15--14:20:12,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.7,20.1,17.4,26.5,24.5,26.8
2019-01-15--14:23:48,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.7,20.1,17.4,26.5,24.5,26.8
2019-01-15--14:27:24,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,23.0,22.7,20.1,17.4,26.5,24.5,26.8
2019-01-15--14:31:00,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,22.9,22.7,20.2,17.4,26.4,24.5,26.7
2019-01-15--14:34:36,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,22.9,22.7,20.2,17.4,26.4,24.5,26.7
2019-01-15--14:38:12,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,22.9,22.7,20.2,17.4,26.4,24.5,26.7
2019-01-15--14:41:48,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,22.9,22.7,20.2,17.4,26.4,24.5,26.7
2019-01-15--14:45:24,21.0,20.8,14.7,9.5,4.9,20.7,20.6,18.7,16.4,22.9,22.7,20.2,17.4,26.4,24.5,26.7
2019-01-15--14:49:00,21.0,20.9,14.7,9.5,5.0,20.7,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.4,26.7
2019-01-15--14:52:36,21.0,20.9,14.7,9.5,5.0,20.7,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.4,26.7
2019-01-15--14:56:12,21.0,20.9,14.7,9.5,5.0,20.7,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.4,26.7
2019-01-15--14:59:48,21.0,20.9,14.7,9.5,5.0,20.7,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.4,26.7
2019-01-15--15:03:24,21.0,20.9,14.7,9.6,5.0,20.8,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.4,26.6
2019-01-15--15:07:00,21.0,20.9,14.7,9.6,5.0,20.8,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.4,26.6
2019-01-15--15:10:36,21.0,20.9,14.7,9.6,5.0,20.8,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.4,26.6
2019-01-15--15:14:12,21.0,20.9,14.7,9.6,5.0,20.8,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.4,26.6
2019-01-15--15:17:48,21.0,20.9,14.7,9.6,5.0,20.7,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.5,26.6
2019-01-15--15:21:24,21.0,20.9,14.7,9.6,5.0,20.7,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.5,26.6
2019-01-15--15:25:00,21.0,20.9,14.7,9.6,5.0,20.7,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.5,26.6
2019-01-15--15:28:36,21.0,20.9,14.7,9.6,5.0,20.7,20.6,18.7,16.5,22.9,22.7,20.2,17.4,26.4,24.5,26.6
2019-01-15--15:32:12,21.0,20.9,14.8,9.6,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.4,24.4,26.5
2019-01-15--15:35:48,21.0,20.9,14.8,9.6,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.4,24.4,26.5
2019-01-15--15:39:24,21.0,20.9,14.8,9.6,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.4,24.4,26.5
2019-01-15--15:43:00,21.0,20.9,14.8,9.6,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.4,24.4,26.5
2019-01-15--15:46:36,21.0,20.9,14.8,9.7,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.3,24.5,26.5
2019-01-15--15:50:12,21.0,20.9,14.8,9.7,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.3,24.5,26.5
2019-01-15--15:53:48,21.0,20.9,14.8,9.7,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.3,24.5,26.5
2019-01-15--15:57:24,21.0,20.9,14.8,9.7,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.3,24.5,26.5
2019-01-15--16:01:00,21.0,20.9,14.8,9.7,5.0,20.8,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.4,24.5,26.4
2019-01-15--16:04:36,21.0,20.9,14.8,9.7,5.0,20.8,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.4,24.5,26.4
2019-01-15--16:08:12,21.0,20.9,14.8,9.7,5.0,20.8,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.4,24.5,26.4
2019-01-15--16:11:48,21.0,20.9,14.8,9.7,5.0,20.8,20.6,18.7,16.5,22.8,22.6,20.2,17.4,26.4,24.5,26.4
2019-01-15--16:15:24,21.0,20.9,14.9,9.7,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.1,17.4,26.4,24.5,26.4
2019-01-15--16:19:00,21.0,20.9,14.9,9.7,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.1,17.4,26.4,24.5,26.4
2019-01-15--16:22:36,21.0,20.9,14.9,9.7,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.1,17.4,26.4,24.5,26.4
2019-01-15--16:26:12,21.0,20.9,14.9,9.7,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.1,17.4,26.4,24.5,26.4
2019-01-15--16:29:48,21.0,20.9,14.9,9.7,5.0,20.7,20.6,18.7,16.5,22.8,22.6,20.1,17.4,26.4,24.5,26.4
2019-01-15--16:33:24,21.0,20.9,14.9,9.7,5.0,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.5,26.4
2019-01-15--16:37:00,21.0,20.9,14.9,9.7,5.0,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.5,26.4
2019-01-15--16:40:36,21.0,20.9,14.9,9.7,5.0,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.5,26.4
2019-01-15--16:44:12,21.0,20.9,14.9,9.7,5.0,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.5,26.4
2019-01-15--16:47:48,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--16:51:24,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--16:55:00,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--16:58:36,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--17:02:12,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--17:05:48,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--17:09:24,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--17:13:00,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--17:16:36,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--17:20:12,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--17:23:48,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--17:27:24,21.0,20.9,14.9,9.7,4.9,20.8,20.6,18.7,16.5,22.7,22.5,20.1,17.5,26.3,24.4,26.3
2019-01-15--17:31:00,21.0,20.9,14.9,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--17:34:36,21.0,20.9,14.9,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--17:38:12,21.0,20.9,14.9,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--17:41:48,21.0,20.9,14.9,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--17:45:24,21.0,20.9,14.9,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--17:49:00,21.0,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--17:52:36,21.0,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--17:56:12,21.0,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--17:59:48,21.0,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--18:03:24,21.0,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--18:07:00,21.0,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--18:10:36,21.0,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--18:14:12,21.0,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.5,26.3,24.4,26.2
2019-01-15--18:17:48,21.1,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.4,26.3,24.4,26.2
2019-01-15--18:21:24,21.1,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.4,26.3,24.4,26.2
2019-01-15--18:25:00,21.1,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.4,26.3,24.4,26.2
2019-01-15--18:28:36,21.1,20.9,15.0,9.7,4.8,20.8,20.6,18.7,16.5,22.6,22.4,20.1,17.4,26.3,24.4,26.2
2019-01-15--18:32:12,21.0,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.4,20.1,17.4,26.2,24.4,26.2
2019-01-15--18:35:48,21.0,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.4,20.1,17.4,26.2,24.4,26.2
2019-01-15--18:39:24,21.0,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.4,20.1,17.4,26.2,24.4,26.2
2019-01-15--18:43:00,21.0,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.4,20.1,17.4,26.2,24.4,26.2
2019-01-15--18:46:36,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--18:50:12,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--18:53:48,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--18:57:24,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:01:00,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:04:36,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:08:12,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:11:48,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:15:24,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:19:00,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:22:36,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:26:12,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:29:48,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:33:24,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:37:00,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:40:36,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:44:12,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.5,22.3,20.1,17.4,26.2,24.4,26.1
2019-01-15--19:47:48,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.3,20.0,17.4,26.2,24.4,26.0
2019-01-15--19:51:24,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.3,20.0,17.4,26.2,24.4,26.0
2019-01-15--19:55:00,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.3,20.0,17.4,26.2,24.4,26.0
2019-01-15--19:58:36,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.3,20.0,17.4,26.2,24.4,26.0
2019-01-15--20:02:12,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.3,26.0
2019-01-15--20:05:48,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.3,26.0
2019-01-15--20:09:24,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.3,26.0
2019-01-15--20:13:00,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.3,26.0
2019-01-15--20:16:36,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.4,26.0
2019-01-15--20:20:12,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.4,26.0
2019-01-15--20:23:48,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.4,26.0
2019-01-15--20:27:24,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.4,26.0
2019-01-15--20:31:00,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.4,26.0
2019-01-15--20:34:36,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.4,26.0
2019-01-15--20:38:12,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.4,26.0
2019-01-15--20:41:48,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.4,26.0
2019-01-15--20:45:24,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.2,24.4,26.0
2019-01-15--20:49:00,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.1,24.4,26.0
2019-01-15--20:52:36,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.1,24.4,26.0
2019-01-15--20:56:12,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.1,24.4,26.0
2019-01-15--20:59:48,21.1,20.9,15.0,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.1,24.4,26.0
2019-01-15--21:03:24,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.1,24.3,26.0
2019-01-15--21:07:00,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.1,24.3,26.0
2019-01-15--21:10:36,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.1,24.3,26.0
2019-01-15--21:14:12,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.4,22.2,20.0,17.4,26.1,24.3,26.0
2019-01-15--21:17:48,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.3,22.2,20.0,17.4,26.1,24.3,25.9
2019-01-15--21:21:24,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.3,22.2,20.0,17.4,26.1,24.3,25.9
2019-01-15--21:25:00,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.3,22.2,20.0,17.4,26.1,24.3,25.9
2019-01-15--21:28:36,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.3,22.2,20.0,17.4,26.1,24.3,25.9
2019-01-15--21:32:12,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.3,22.2,20.0,17.4,26.1,24.3,25.9
2019-01-15--21:35:48,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.3,22.2,20.0,17.4,26.1,24.3,25.9
