x,APAR_611.11,APAR_612.12,APAR_613.13,APAR_614.14,APAR_615.15,APAR_616.16,APAR_617.17,APAR_618.18,APAR_619.19,APAR_620.20,APAR_621.21,APAR_622.22,APAR_623.23,APAR_624.24,APAR_625.25,FIF_602.2,FIF_603.3,FIF_604.4,FIF_605.5,FIF_606.6
2019-01-15--01:40:36,22.2,21.9,21.0,16.4,11.1,22.6,22.1,19.3,16.6,13.3,21.2,20.1,17.9,7.3,0.3,25.9,26.4,25.8,26.7,28.1
2019-01-15--01:44:12,22.2,21.9,21.0,16.4,11.1,22.6,22.1,19.3,16.6,13.3,21.2,20.1,17.9,7.3,0.3,25.9,26.4,25.8,26.7,28.1
2019-01-15--01:47:48,22.1,21.9,21.0,16.4,11.1,22.6,22.1,19.3,16.6,13.3,21.2,20.2,18.0,7.3,0.3,26.0,26.4,25.8,26.7,28.1
2019-01-15--01:51:24,22.1,21.9,21.0,16.4,11.1,22.6,22.1,19.3,16.6,13.3,21.2,20.2,18.0,7.3,0.3,26.0,26.4,25.8,26.7,28.1
2019-01-15--01:55:00,22.1,21.9,21.0,16.4,11.1,22.6,22.1,19.3,16.6,13.3,21.2,20.2,18.0,7.3,0.3,26.0,26.4,25.8,26.7,28.1
2019-01-15--01:58:36,22.1,21.9,21.0,16.4,11.1,22.6,22.1,19.3,16.6,13.3,21.2,20.2,18.0,7.3,0.3,26.0,26.4,25.8,26.7,28.1
2019-01-15--02:02:12,22.1,21.9,20.9,16.4,11.1,22.6,22.1,19.2,16.6,13.3,21.2,20.2,18.1,7.3,0.2,26.0,26.4,25.8,26.7,28.1
2019-01-15--02:05:48,22.1,21.9,20.9,16.4,11.1,22.6,22.1,19.2,16.6,13.3,21.2,20.2,18.1,7.3,0.2,26.0,26.4,25.8,26.7,28.1
2019-01-15--02:09:24,22.1,21.9,20.9,16.4,11.1,22.6,22.1,19.2,16.6,13.3,21.2,20.2,18.1,7.3,0.2,26.0,26.4,25.8,26.7,28.1
2019-01-15--02:13:00,22.1,21.9,20.9,16.4,11.1,22.6,22.1,19.2,16.6,13.3,21.2,20.2,18.1,7.3,0.2,26.0,26.4,25.8,26.7,28.1
2019-01-15--02:16:36,22.1,21.9,20.9,16.4,11.1,22.6,22.1,19.2,16.5,13.3,21.2,20.3,18.1,7.3,0.2,26.0,26.4,25.8,26.7,28.1
2019-01-15--02:20:12,22.1,21.9,20.9,16.4,11.1,22.6,22.1,19.2,16.5,13.3,21.2,20.3,18.1,7.3,0.2,26.0,26.4,25.8,26.7,28.1
2019-01-15--02:23:48,22.1,21.9,20.9,16.4,11.1,22.6,22.1,19.2,16.5,13.3,21.2,20.3,18.1,7.3,0.2,26.0,26.4,25.8,26.7,28.1
2019-01-15--02:27:24,22.1,21.9,20.9,16.4,11.1,22.6,22.1,19.2,16.5,13.3,21.2,20.3,18.1,7.3,0.2,26.0,26.4,25.8,26.7,28.1
2019-01-15--02:31:00,22.1,21.9,20.9,16.4,11.0,22.6,22.1,19.2,16.5,13.3,21.2,20.3,18.2,7.3,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15--02:34:36,22.1,21.9,20.9,16.4,11.0,22.6,22.1,19.2,16.5,13.3,21.2,20.3,18.2,7.3,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15--02:38:12,22.1,21.9,20.9,16.4,11.0,22.6,22.1,19.2,16.5,13.3,21.2,20.3,18.2,7.3,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15--02:41:48,22.1,21.9,20.9,16.4,11.0,22.6,22.1,19.2,16.5,13.3,21.2,20.3,18.2,7.3,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15--02:45:24,22.1,21.9,20.9,16.4,11.0,22.6,22.1,19.2,16.5,13.3,21.2,20.3,18.2,7.3,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15--02:49:00,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.2,20.3,18.3,7.3,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15--02:52:36,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.2,20.3,18.3,7.3,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15--02:56:12,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.2,20.3,18.3,7.3,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15--02:59:48,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.2,20.3,18.3,7.3,0.1,25.9,26.3,25.7,26.6,28.0
2019-01-15--03:03:24,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.4,18.4,7.2,0.0,25.9,26.2,25.7,26.6,27.9
2019-01-15--03:07:00,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.4,18.4,7.2,0.0,25.9,26.2,25.7,26.6,27.9
2019-01-15--03:10:36,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.4,18.4,7.2,0.0,25.9,26.2,25.7,26.6,27.9
2019-01-15--03:14:12,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.4,18.4,7.2,0.0,25.9,26.2,25.7,26.6,27.9
2019-01-15--03:17:48,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.4,18.4,7.2,0.0,25.9,26.3,25.7,26.6,27.9
2019-01-15--03:21:24,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.4,18.4,7.2,0.0,25.9,26.3,25.7,26.6,27.9
2019-01-15--03:25:00,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.4,18.4,7.2,0.0,25.9,26.3,25.7,26.6,27.9
2019-01-15--03:28:36,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.4,18.4,7.2,0.0,25.9,26.3,25.7,26.6,27.9
2019-01-15--03:32:12,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.2,20.4,18.3,7.2,0.0,25.9,26.3,25.7,26.6,28.0
2019-01-15--03:35:48,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.2,20.4,18.3,7.2,0.0,25.9,26.3,25.7,26.6,28.0
2019-01-15--03:39:24,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.2,20.4,18.3,7.2,0.0,25.9,26.3,25.7,26.6,28.0
2019-01-15--03:43:00,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.2,20.4,18.3,7.2,0.0,25.9,26.3,25.7,26.6,28.0
2019-01-15--03:46:36,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.5,18.5,7.2,0.0,25.9,26.3,25.7,26.7,28.0
2019-01-15--03:50:12,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.5,18.5,7.2,0.0,25.9,26.3,25.7,26.7,28.0
2019-01-15--03:53:48,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.5,18.5,7.2,0.0,25.9,26.3,25.7,26.7,28.0
2019-01-15--03:57:24,22.1,21.9,20.9,16.3,11.0,22.6,22.1,19.2,16.5,13.2,21.3,20.5,18.5,7.2,0.0,25.9,26.3,25.7,26.7,28.0
2019-01-15--04:01:00,22.1,21.9,20.9,16.3,10.9,22.6,22.1,19.2,16.5,13.2,21.3,20.5,18.6,7.2,0.0,26.0,26.4,25.7,26.7,28.1
2019-01-15--04:04:36,22.1,21.9,20.9,16.3,10.9,22.6,22.1,19.2,16.5,13.2,21.3,20.5,18.6,7.2,0.0,26.0,26.4,25.7,26.7,28.1
2019-01-15--04:08:12,22.1,21.9,20.9,16.3,10.9,22.6,22.1,19.2,16.5,13.2,21.3,20.5,18.6,7.2,0.0,26.0,26.4,25.7,26.7,28.1
2019-01-15--04:11:48,22.1,21.9,20.9,16.3,10.9,22.6,22.1,19.2,16.5,13.2,21.3,20.5,18.6,7.2,0.0,26.0,26.4,25.7,26.7,28.1
2019-01-15--04:15:24,22.1,21.9,20.9,16.2,10.9,22.6,22.1,19.2,16.4,13.1,21.3,20.6,18.7,7.2,0.1,26.0,26.5,25.8,26.7,28.1
2019-01-15--04:19:00,22.1,21.9,20.9,16.2,10.9,22.6,22.1,19.2,16.4,13.1,21.3,20.6,18.7,7.2,0.1,26.0,26.5,25.8,26.7,28.1
2019-01-15--04:22:36,22.1,21.9,20.9,16.2,10.9,22.6,22.1,19.2,16.4,13.1,21.3,20.6,18.7,7.2,0.1,26.0,26.5,25.8,26.7,28.1
2019-01-15--04:26:12,22.1,21.9,20.9,16.2,10.9,22.6,22.1,19.2,16.4,13.1,21.3,20.6,18.7,7.2,0.1,26.0,26.5,25.8,26.7,28.1
2019-01-15--04:29:48,22.1,21.9,20.9,16.2,10.9,22.6,22.1,19.2,16.4,13.1,21.3,20.6,18.7,7.2,0.1,26.0,26.5,25.8,26.7,28.1
2019-01-15--04:33:24,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.8,7.2,0.1,26.0,26.4,25.8,26.8,28.1
2019-01-15--04:37:00,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.8,7.2,0.1,26.0,26.4,25.8,26.8,28.1
2019-01-15--04:40:36,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.8,7.2,0.1,26.0,26.4,25.8,26.8,28.1
2019-01-15--04:44:12,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.8,7.2,0.1,26.0,26.4,25.8,26.8,28.1
2019-01-15--04:47:48,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.7,7.3,0.1,26.0,26.4,25.7,26.7,28.0
2019-01-15--04:51:24,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.7,7.3,0.1,26.0,26.4,25.7,26.7,28.0
2019-01-15--04:55:00,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.7,7.3,0.1,26.0,26.4,25.7,26.7,28.0
2019-01-15--04:58:36,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.7,7.3,0.1,26.0,26.4,25.7,26.7,28.0
2019-01-15--05:02:12,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.6,7.2,0.2,25.9,26.3,25.7,26.7,28.0
2019-01-15--05:05:48,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.6,7.2,0.2,25.9,26.3,25.7,26.7,28.0
2019-01-15--05:09:24,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.6,7.2,0.2,25.9,26.3,25.7,26.7,28.0
2019-01-15--05:13:00,22.1,21.9,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.4,20.6,18.6,7.2,0.2,25.9,26.3,25.7,26.7,28.0
2019-01-15--05:16:36,22.1,21.8,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.3,20.5,18.5,7.2,0.3,25.9,26.2,25.7,26.6,27.9
2019-01-15--05:20:12,22.1,21.8,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.3,20.5,18.5,7.2,0.3,25.9,26.2,25.7,26.6,27.9
2019-01-15--05:23:48,22.1,21.8,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.3,20.5,18.5,7.2,0.3,25.9,26.2,25.7,26.6,27.9
2019-01-15--05:27:24,22.1,21.8,20.8,16.2,10.9,22.6,22.1,19.1,16.4,13.1,21.3,20.5,18.5,7.2,0.3,25.9,26.2,25.7,26.6,27.9
2019-01-15--05:31:00,22.0,21.8,20.8,16.2,10.8,22.6,22.1,19.1,16.4,13.1,21.3,20.5,18.4,7.2,0.3,25.9,26.2,25.6,26.6,27.9
2019-01-15--05:34:36,22.0,21.8,20.8,16.2,10.8,22.6,22.1,19.1,16.4,13.1,21.3,20.5,18.4,7.2,0.3,25.9,26.2,25.6,26.6,27.9
2019-01-15--05:38:12,22.0,21.8,20.8,16.2,10.8,22.6,22.1,19.1,16.4,13.1,21.3,20.5,18.4,7.2,0.3,25.9,26.2,25.6,26.6,27.9
2019-01-15--05:41:48,22.0,21.8,20.8,16.2,10.8,22.6,22.1,19.1,16.4,13.1,21.3,20.5,18.4,7.2,0.3,25.9,26.2,25.6,26.6,27.9
2019-01-15--05:45:24,22.0,21.8,20.8,16.2,10.8,22.6,22.1,19.1,16.4,13.1,21.3,20.5,18.4,7.2,0.3,25.9,26.2,25.6,26.6,27.9
2019-01-15--05:49:00,22.0,21.8,20.8,16.2,10.8,22.6,22.1,19.1,16.4,13.1,21.3,20.4,18.2,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--05:52:36,22.0,21.8,20.8,16.2,10.8,22.6,22.1,19.1,16.4,13.1,21.3,20.4,18.2,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--05:56:12,22.0,21.8,20.8,16.2,10.8,22.6,22.1,19.1,16.4,13.1,21.3,20.4,18.2,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--05:59:48,22.0,21.8,20.8,16.2,10.8,22.6,22.1,19.1,16.4,13.1,21.3,20.4,18.2,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--06:03:24,22.0,21.8,20.8,16.2,10.8,22.5,22.1,19.1,16.3,13.0,21.2,20.3,18.1,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--06:07:00,22.0,21.8,20.8,16.2,10.8,22.5,22.1,19.1,16.3,13.0,21.2,20.3,18.1,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--06:10:36,22.0,21.8,20.8,16.2,10.8,22.5,22.1,19.1,16.3,13.0,21.2,20.3,18.1,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--06:14:12,22.0,21.8,20.8,16.2,10.8,22.5,22.1,19.1,16.3,13.0,21.2,20.3,18.1,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--06:17:48,22.0,21.8,20.8,16.2,10.8,22.5,22.0,19.1,16.3,13.0,21.1,20.1,17.8,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--06:21:24,22.0,21.8,20.8,16.2,10.8,22.5,22.0,19.1,16.3,13.0,21.1,20.1,17.8,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--06:25:00,22.0,21.8,20.8,16.2,10.8,22.5,22.0,19.1,16.3,13.0,21.1,20.1,17.8,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--06:28:36,22.0,21.8,20.8,16.2,10.8,22.5,22.0,19.1,16.3,13.0,21.1,20.1,17.8,7.2,0.4,25.9,26.3,25.7,26.6,28.0
2019-01-15--06:32:12,22.0,21.8,20.8,16.2,10.8,22.5,22.0,19.1,16.3,13.0,21.1,20.0,17.8,7.2,0.4,25.9,26.3,25.7,26.7,28.0
2019-01-15--06:35:48,22.0,21.8,20.8,16.2,10.8,22.5,22.0,19.1,16.3,13.0,21.1,20.0,17.8,7.2,0.4,25.9,26.3,25.7,26.7,28.0
2019-01-15--06:39:24,22.0,21.8,20.8,16.2,10.8,22.5,22.0,19.1,16.3,13.0,21.1,20.0,17.8,7.2,0.4,25.9,26.3,25.7,26.7,28.0
2019-01-15--06:43:00,22.0,21.8,20.8,16.2,10.8,22.5,22.0,19.1,16.3,13.0,21.1,20.0,17.8,7.2,0.4,25.9,26.3,25.7,26.7,28.0
2019-01-15--06:46:36,22.0,21.8,20.8,16.1,10.8,22.5,22.1,19.1,16.3,13.0,21.1,20.1,17.9,7.2,0.5,25.9,26.4,25.7,26.7,28.0
2019-01-15--06:50:12,22.0,21.8,20.8,16.1,10.8,22.5,22.1,19.1,16.3,13.0,21.1,20.1,17.9,7.2,0.5,25.9,26.4,25.7,26.7,28.0
2019-01-15--06:53:48,22.0,21.8,20.8,16.1,10.8,22.5,22.1,19.1,16.3,13.0,21.1,20.1,17.9,7.2,0.5,25.9,26.4,25.7,26.7,28.0
2019-01-15--06:57:24,22.0,21.8,20.8,16.1,10.8,22.5,22.1,19.1,16.3,13.0,21.1,20.1,17.9,7.2,0.5,25.9,26.4,25.7,26.7,28.0
2019-01-15--07:01:00,22.0,21.8,20.8,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.1,20.1,17.9,7.2,0.5,25.9,26.3,25.7,26.7,27.9
2019-01-15--07:04:36,22.0,21.8,20.8,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.1,20.1,17.9,7.2,0.5,25.9,26.3,25.7,26.7,27.9
2019-01-15--07:08:12,22.0,21.8,20.8,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.1,20.1,17.9,7.2,0.5,25.9,26.3,25.7,26.7,27.9
2019-01-15--07:11:48,22.0,21.8,20.8,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.1,20.1,17.9,7.2,0.5,25.9,26.3,25.7,26.7,27.9
2019-01-15--07:15:24,22.0,21.8,20.8,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.1,20.1,17.9,7.2,0.5,25.9,26.3,25.7,26.7,27.9
2019-01-15--07:19:00,22.0,21.8,20.8,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.1,20.0,17.7,7.2,0.5,25.9,26.3,25.6,26.6,27.9
2019-01-15--07:22:36,22.0,21.8,20.8,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.1,20.0,17.7,7.2,0.5,25.9,26.3,25.6,26.6,27.9
2019-01-15--07:26:12,22.0,21.8,20.8,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.1,20.0,17.7,7.2,0.5,25.9,26.3,25.6,26.6,27.9
2019-01-15--07:29:48,22.0,21.8,20.8,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.1,20.0,17.7,7.2,0.5,25.9,26.3,25.6,26.6,27.9
2019-01-15--07:33:24,22.0,21.8,20.8,16.1,10.8,22.5,22.0,19.0,16.3,13.0,21.1,20.1,18.1,7.2,0.6,25.9,26.4,25.7,26.7,27.9
2019-01-15--07:37:00,22.0,21.8,20.8,16.1,10.8,22.5,22.0,19.0,16.3,13.0,21.1,20.1,18.1,7.2,0.6,25.9,26.4,25.7,26.7,27.9
2019-01-15--07:40:36,22.0,21.8,20.8,16.1,10.8,22.5,22.0,19.0,16.3,13.0,21.1,20.1,18.1,7.2,0.6,25.9,26.4,25.7,26.7,27.9
2019-01-15--07:44:12,22.0,21.8,20.8,16.1,10.8,22.5,22.0,19.0,16.3,13.0,21.1,20.1,18.1,7.2,0.6,25.9,26.4,25.7,26.7,27.9
2019-01-15--07:47:48,22.0,21.8,20.8,16.1,10.8,22.6,22.0,19.0,16.3,13.0,21.1,20.3,18.3,7.2,0.7,25.9,26.5,25.7,26.7,28.0
2019-01-15--07:51:24,22.0,21.8,20.8,16.1,10.8,22.6,22.0,19.0,16.3,13.0,21.1,20.3,18.3,7.2,0.7,25.9,26.5,25.7,26.7,28.0
2019-01-15--07:55:00,22.0,21.8,20.8,16.1,10.8,22.6,22.0,19.0,16.3,13.0,21.1,20.3,18.3,7.2,0.7,25.9,26.5,25.7,26.7,28.0
2019-01-15--07:58:36,22.0,21.8,20.8,16.1,10.8,22.6,22.0,19.0,16.3,13.0,21.1,20.3,18.3,7.2,0.7,25.9,26.5,25.7,26.7,28.0
2019-01-15--08:02:12,22.0,21.8,20.7,16.1,10.8,22.6,22.0,19.0,16.3,13.0,21.2,20.3,18.3,7.3,0.8,26.0,26.5,25.8,26.8,28.0
2019-01-15--08:05:48,22.0,21.8,20.7,16.1,10.8,22.6,22.0,19.0,16.3,13.0,21.2,20.3,18.3,7.3,0.8,26.0,26.5,25.8,26.8,28.0
2019-01-15--08:09:24,22.0,21.8,20.7,16.1,10.8,22.6,22.0,19.0,16.3,13.0,21.2,20.3,18.3,7.3,0.8,26.0,26.5,25.8,26.8,28.0
2019-01-15--08:13:00,22.0,21.8,20.7,16.1,10.8,22.6,22.0,19.0,16.3,13.0,21.2,20.3,18.3,7.3,0.8,26.0,26.5,25.8,26.8,28.0
2019-01-15--08:16:36,22.0,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.2,20.3,18.3,7.3,0.9,26.0,26.6,25.8,26.9,28.0
2019-01-15--08:20:12,22.0,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.2,20.3,18.3,7.3,0.9,26.0,26.6,25.8,26.9,28.0
2019-01-15--08:23:48,22.0,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.2,20.3,18.3,7.3,0.9,26.0,26.6,25.8,26.9,28.0
2019-01-15--08:27:24,22.0,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.2,20.3,18.3,7.3,0.9,26.0,26.6,25.8,26.9,28.0
2019-01-15--08:31:00,22.1,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.2,20.4,18.3,7.3,0.9,26.1,26.7,25.9,26.9,28.1
2019-01-15--08:34:36,22.1,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.2,20.4,18.3,7.3,0.9,26.1,26.7,25.9,26.9,28.1
2019-01-15--08:38:12,22.1,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.2,20.4,18.3,7.3,0.9,26.1,26.7,25.9,26.9,28.1
2019-01-15--08:41:48,22.1,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.2,20.4,18.3,7.3,0.9,26.1,26.7,25.9,26.9,28.1
2019-01-15--08:45:24,22.1,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.3,20.4,18.3,7.4,1.0,26.1,26.7,25.9,26.9,28.0
2019-01-15--08:49:00,22.1,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.3,20.4,18.3,7.4,1.0,26.1,26.7,25.9,26.9,28.0
2019-01-15--08:52:36,22.1,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.3,20.4,18.3,7.4,1.0,26.1,26.7,25.9,26.9,28.0
2019-01-15--08:56:12,22.1,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.3,20.4,18.3,7.4,1.0,26.1,26.7,25.9,26.9,28.0
2019-01-15--08:59:48,22.1,21.8,20.7,16.1,10.8,22.6,22.1,19.0,16.3,13.0,21.3,20.4,18.3,7.4,1.0,26.1,26.7,25.9,26.9,28.0
2019-01-15--09:03:24,22.1,21.8,20.8,16.1,10.8,22.7,22.1,19.0,16.3,13.0,21.3,20.4,18.2,7.4,1.0,26.3,26.9,25.9,26.9,28.0
2019-01-15--09:07:00,22.1,21.8,20.8,16.1,10.8,22.7,22.1,19.0,16.3,13.0,21.3,20.4,18.2,7.4,1.0,26.3,26.9,25.9,26.9,28.0
2019-01-15--09:10:36,22.1,21.8,20.8,16.1,10.8,22.7,22.1,19.0,16.3,13.0,21.3,20.4,18.2,7.4,1.0,26.3,26.9,25.9,26.9,28.0
2019-01-15--09:14:12,22.1,21.8,20.8,16.1,10.8,22.7,22.1,19.0,16.3,13.0,21.3,20.4,18.2,7.4,1.0,26.3,26.9,25.9,26.9,28.0
2019-01-15--09:17:48,22.1,21.9,20.8,16.1,10.8,22.7,22.1,19.0,16.2,13.0,21.2,20.3,18.0,7.4,1.0,26.4,27.1,25.9,26.8,27.9
2019-01-15--09:21:24,22.1,21.9,20.8,16.1,10.8,22.7,22.1,19.0,16.2,13.0,21.2,20.3,18.0,7.4,1.0,26.4,27.1,25.9,26.8,27.9
2019-01-15--09:25:00,22.1,21.9,20.8,16.1,10.8,22.7,22.1,19.0,16.2,13.0,21.2,20.3,18.0,7.4,1.0,26.4,27.1,25.9,26.8,27.9
2019-01-15--09:28:36,22.1,21.9,20.8,16.1,10.8,22.7,22.1,19.0,16.2,13.0,21.2,20.3,18.0,7.4,1.0,26.4,27.1,25.9,26.8,27.9
2019-01-15--09:32:12,22.2,21.9,20.8,16.0,10.8,22.8,22.2,19.0,16.3,13.0,21.2,20.3,18.0,7.4,1.1,26.4,27.3,25.9,26.9,27.9
2019-01-15--09:35:48,22.2,21.9,20.8,16.0,10.8,22.8,22.2,19.0,16.3,13.0,21.2,20.3,18.0,7.4,1.1,26.4,27.3,25.9,26.9,27.9
2019-01-15--09:39:24,22.2,21.9,20.8,16.0,10.8,22.8,22.2,19.0,16.3,13.0,21.2,20.3,18.0,7.4,1.1,26.4,27.3,25.9,26.9,27.9
