x,APAR_511.11,APAR_512.12,APAR_513.13,APAR_514.14,APAR_515.15,APAR_516.16,APAR_517.17,APAR_518.18,APAR_519.19,APAR_520.20,APAR_521.21,APAR_522.22,APAR_523.23,FIF_504.4,FIF_505.5,FIF_506.6
2019-01-15--23:23:48,27.5,27.5,36.5,50.6,68.8,40.1,40.7,41.4,46.9,24.7,25.5,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--23:27:24,27.5,27.5,36.5,50.6,68.8,40.1,40.7,41.4,46.9,24.7,25.5,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--23:31:00,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.5,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--23:34:36,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.5,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--23:38:12,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.5,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--23:41:48,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.5,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--23:45:24,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.5,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--23:49:00,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.6,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--23:52:36,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.6,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--23:56:12,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.6,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--23:59:48,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.6,34.0,38.8,26.000000,27.000000,24.000000
2019-01-16--00:03:24,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.6,34.0,38.8,26.000000,27.000000,24.000000
2019-01-16--00:07:00,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.6,34.0,38.8,26.000000,27.000000,24.000000
2019-01-16--00:10:36,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.6,34.0,38.8,26.000000,27.000000,24.000000
2019-01-16--00:14:12,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.6,34.0,38.8,26.000000,27.000000,24.000000
2019-01-16--00:17:48,27.5,27.5,36.6,50.6,68.7,40.0,40.7,41.4,46.9,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--00:21:24,27.5,27.5,36.6,50.6,68.7,40.0,40.7,41.4,46.9,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--00:25:00,27.5,27.5,36.6,50.6,68.7,40.0,40.7,41.4,46.9,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--00:28:36,27.5,27.5,36.6,50.6,68.7,40.0,40.7,41.4,46.9,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--00:32:12,27.6,27.6,36.5,50.6,68.6,40.0,40.7,41.4,46.9,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--00:35:48,27.6,27.6,36.5,50.6,68.6,40.0,40.7,41.4,46.9,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--00:39:24,27.6,27.6,36.5,50.6,68.6,40.0,40.7,41.4,46.9,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--00:43:00,27.6,27.6,36.5,50.6,68.6,40.0,40.7,41.4,46.9,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--00:46:36,27.5,27.5,36.5,50.5,68.6,40.0,40.7,41.4,46.9,24.8,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--00:50:12,27.5,27.5,36.5,50.5,68.6,40.0,40.7,41.4,46.9,24.8,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--00:53:48,27.5,27.5,36.5,50.5,68.6,40.0,40.7,41.4,46.9,24.8,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--00:57:24,27.5,27.5,36.5,50.5,68.6,40.0,40.7,41.4,46.9,24.8,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--01:01:00,27.5,27.5,36.5,50.5,68.6,40.0,40.7,41.4,46.9,24.8,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-16--01:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
