,416_APAR_611.11,420_APAR_612.12,424_APAR_613.13,428_APAR_614.14,432_APAR_615.15,436_APAR_616.16,440_APAR_617.17,444_APAR_618.18,448_APAR_619.19,452_APAR_620.20,456_APAR_621.21,460_APAR_622.22,464_APAR_623.23,468_APAR_624.24,472_APAR_625.25,696_FIF_602.2,698_FIF_603.3,700_FIF_604.4,702_FIF_605.5,704_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-15 23:45:36,24.2,24.5,27.9,36.4,48.5,27.4,27.8,34.2,39.5,46.4,23.1,23.7,25.2,50.2,76.4,24.0,27.0,26.0,29.0,23.0
2019-01-15 23:52:48,24.2,24.5,27.9,36.4,48.4,27.4,27.8,34.2,39.5,46.4,23.1,23.6,25.2,50.2,76.4,24.0,27.0,26.0,29.0,23.0
2019-01-16 00:00:00,24.2,24.5,27.9,36.4,48.4,27.4,27.8,34.2,39.5,46.4,23.1,23.6,25.2,50.2,76.4,24.0,27.0,26.0,29.0,23.0
2019-01-16 00:07:12,24.2,24.5,27.9,36.4,48.4,27.4,27.8,34.2,39.5,46.4,23.1,23.6,25.2,50.1,76.4,24.0,27.0,26.0,29.0,23.0
2019-01-16 00:14:24,24.2,24.5,27.9,36.4,48.4,27.4,27.8,34.2,39.5,46.4,23.1,23.6,25.2,50.1,76.4,24.0,27.0,26.0,29.0,23.0
2019-01-16 00:21:36,24.2,24.5,27.9,36.4,48.4,27.3,27.8,34.2,39.5,46.4,23.1,23.6,25.2,50.1,76.4,24.0,27.0,26.0,29.0,23.0
2019-01-16 00:28:48,24.2,24.5,27.9,36.4,48.4,27.3,27.8,34.2,39.5,46.4,23.1,23.6,25.2,50.1,76.4,24.0,27.0,26.0,29.0,23.0
2019-01-16 00:36:00,24.2,24.5,27.9,36.4,48.4,27.3,27.8,34.2,39.5,46.3,23.1,23.6,25.2,50.1,76.4,24.0,27.0,26.0,29.0,23.0
2019-01-16 00:43:12,24.2,24.5,27.9,36.4,48.4,27.3,27.8,34.2,39.5,46.3,23.1,23.6,25.2,50.1,76.4,24.0,27.0,26.0,29.0,23.0
2019-01-16 00:50:24,24.2,24.5,27.9,36.4,48.4,27.4,27.8,34.2,39.5,46.3,23.2,23.6,25.1,50.1,76.4,24.0,27.0,26.0,29.0,23.0
