,2242_LE03_02.2,2309_LE03_03.3,2376_LE03_04.4,2443_LE03_05.5,2510_LE03_06.6,2577_LE03_07.7,2644_LE03_08.8,2711_LE03_09.9,3860_LE01_26.10,4077_LE03_27.26,4445_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-15 23:45:36,,,,,,,,,,,
2019-01-15 23:52:48,,,,,1237.4,187.4,611.1,,,74.1,
2019-01-16 00:00:00,,,,,1237.6,187.4,611.2,,,74.1,
2019-01-16 00:07:12,,,,,1237.7,187.5,611.4,,,74.1,
2019-01-16 00:14:24,,,,,1237.7,187.5,611.4,,,74.1,
2019-01-16 00:21:36,,,,,1237.9,187.5,611.5,,,74.2,
2019-01-16 00:28:48,,,,,1237.9,187.5,611.5,,,74.2,
2019-01-16 00:36:00,,,,,1238.0,187.5,611.6,,,74.2,
2019-01-16 00:43:12,,,,,1238.0,187.5,611.6,,,74.2,
2019-01-16 00:50:24,,,,,1238.2,187.6,611.7,,,74.2,
2019-01-16 00:57:36,,,,,1238.2,187.6,611.7,,,74.2,
2019-01-16 01:04:48,,,,,1238.3,187.6,611.8,,,74.2,
2019-01-16 01:12:00,,,,,1238.3,187.6,611.8,,,74.2,
2019-01-16 01:19:12,,,,,1238.5,187.6,612.0,,,74.2,
2019-01-16 01:26:24,,,,,1238.5,187.6,612.0,,,74.2,
2019-01-16 01:33:36,,,,,1238.6,187.6,612.1,,,74.2,
2019-01-16 01:40:48,,,,,1238.6,187.6,612.1,,,74.2,
2019-01-16 01:48:00,,,,,1238.8,187.7,612.2,,,74.2,
2019-01-16 01:55:12,,,,,1238.8,187.7,612.2,,,74.2,
2019-01-16 02:02:24,,,,,1238.9,187.7,612.3,,,74.2,
2019-01-16 02:09:36,,,,,1238.9,187.7,612.3,,,74.2,
2019-01-16 02:16:48,,,,,1239.1,187.7,612.4,,,74.3,
2019-01-16 02:24:00,,,,,1239.1,187.7,612.4,,,74.3,
2019-01-16 02:31:12,,,,,1239.3,187.7,612.6,,,74.3,
2019-01-16 02:38:24,,,,,1239.3,187.7,612.6,,,74.3,
2019-01-16 02:45:36,,,,,1239.4,187.8,612.7,,,74.3,
2019-01-16 02:52:48,,,,,1239.4,187.8,612.7,,,74.3,
2019-01-16 03:00:00,,,,,1239.4,187.8,612.7,,,74.3,
2019-01-16 03:07:12,,,,,1239.6,187.8,612.8,,,74.3,
2019-01-16 03:14:24,,,,,1239.6,187.8,612.8,,,74.3,
2019-01-16 03:21:36,,,,,1239.7,187.8,612.9,,,74.3,
2019-01-16 03:28:48,,,,,1239.7,187.8,612.9,,,74.3,
2019-01-16 03:36:00,,,,,1239.9,187.8,613.0,,,74.3,
2019-01-16 03:43:12,,,,,1239.9,187.8,613.0,,,74.3,
2019-01-16 03:50:24,,,,,1240.1,187.9,613.2,,,74.3,
2019-01-16 03:57:36,,,,,1240.1,187.9,613.2,,,74.3,
2019-01-16 04:04:48,,,,,1240.2,187.9,613.3,,,74.4,
2019-01-16 04:12:00,,,,,1240.2,187.9,613.3,,,74.4,
2019-01-16 04:19:12,,,,,1240.4,187.9,613.4,,,74.4,
2019-01-16 04:26:24,,,,,1240.4,187.9,613.4,,,74.4,
2019-01-16 04:33:36,,,,,1240.5,187.9,613.5,,,74.4,
2019-01-16 04:40:48,,,,,1240.5,187.9,613.5,,,74.4,
2019-01-16 04:48:00,,,,,1240.7,188.0,613.6,,,74.4,
