,365_APAR_511.11,369_APAR_512.12,373_APAR_513.13,377_APAR_514.14,381_APAR_515.15,385_APAR_516.16,389_APAR_517.17,393_APAR_518.18,397_APAR_519.19,401_APAR_520.20,405_APAR_521.21,409_APAR_522.22,413_APAR_523.23,691_FIF_504.4,693_FIF_505.5,695_FIF_506.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,
2019-01-15 23:45:36,21.1,20.9,15.1,9.7,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.0,24.2,25.8
2019-01-15 23:52:48,21.1,20.9,15.1,9.7,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.0,24.3,25.7
2019-01-16 00:00:00,21.1,20.9,15.1,9.7,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.0,24.3,25.7
2019-01-16 00:07:12,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.4,26.0,24.2,25.7
2019-01-16 00:14:24,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.4,26.0,24.2,25.7
2019-01-16 00:21:36,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.3,26.0,24.2,25.7
2019-01-16 00:28:48,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.3,26.0,24.2,25.7
2019-01-16 00:36:00,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.1,22.0,19.8,17.3,26.0,24.2,25.7
2019-01-16 00:43:12,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.1,22.0,19.8,17.3,26.0,24.2,25.7
2019-01-16 00:50:24,21.0,20.9,15.1,9.7,4.8,20.7,20.6,18.7,16.5,22.1,22.0,19.8,17.3,26.0,24.3,25.7
2019-01-16 00:57:36,21.0,20.9,15.1,9.7,4.8,20.7,20.6,18.7,16.5,22.1,22.0,19.8,17.3,26.0,24.3,25.7
2019-01-16 01:04:48,21.0,20.9,15.0,9.7,4.7,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.2,25.7
2019-01-16 01:12:00,21.0,20.9,15.0,9.7,4.7,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.2,25.7
2019-01-16 01:19:12,21.0,20.9,15.0,9.7,4.7,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.3,25.7
2019-01-16 01:26:24,21.0,20.9,15.0,9.7,4.7,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.3,25.7
2019-01-16 01:33:36,21.0,20.9,15.0,9.7,4.7,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.2,25.7
2019-01-16 01:40:48,21.0,20.9,15.0,9.7,4.7,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.2,25.7
2019-01-16 01:48:00,21.0,20.9,15.0,9.6,4.6,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.2,25.7
2019-01-16 01:55:12,21.0,20.9,15.0,9.6,4.6,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.2,25.7
2019-01-16 02:02:24,21.0,20.9,14.9,9.6,4.6,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.2,25.7
2019-01-16 02:09:36,21.0,20.9,14.9,9.6,4.6,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.2,25.7
2019-01-16 02:16:48,21.0,20.9,14.9,9.5,4.5,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.2,25.7
2019-01-16 02:24:00,21.0,20.9,14.9,9.5,4.5,20.7,20.6,18.7,16.5,22.1,21.9,19.8,17.3,25.9,24.2,25.7
2019-01-16 02:31:12,21.0,20.9,14.9,9.5,4.5,20.7,20.6,18.7,16.5,22.1,21.9,19.7,17.3,25.9,24.2,25.7
2019-01-16 02:38:24,21.0,20.9,14.9,9.5,4.5,20.7,20.6,18.7,16.5,22.1,21.9,19.7,17.3,25.9,24.2,25.7
