,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-15 23:45:36,30.1,31.7,32.3,46.5,52.9,25.7,27.3,30.5,40.5,56.5,24.2,24.9,26.7,50.3,80.2,25.0,22.0,25.36,27.0,25.0
2019-01-15 23:52:48,30.1,31.7,32.3,46.5,52.9,25.7,27.3,30.5,40.5,56.5,24.2,24.9,26.7,50.3,80.2,25.0,22.0,25.478261,27.0,25.0
2019-01-16 00:00:00,30.1,31.7,32.3,46.5,52.9,25.7,27.3,30.5,40.5,56.5,24.2,24.9,26.7,50.3,80.2,25.0,22.0,25.478261,27.0,25.0
2019-01-16 00:07:12,30.1,31.7,32.3,46.5,52.9,25.7,27.3,30.5,40.5,56.5,24.2,24.9,26.7,50.3,80.2,25.0,22.0,25.064516,27.0,25.0
2019-01-16 00:14:24,30.1,31.7,32.3,46.5,52.9,25.7,27.3,30.5,40.5,56.5,24.2,24.9,26.7,50.3,80.2,25.0,22.0,25.064516,27.0,25.0
2019-01-16 00:21:36,30.1,31.7,32.3,46.5,52.9,25.7,27.3,30.5,40.5,56.5,24.2,24.9,26.7,50.3,80.2,25.0,22.0,25.352941,27.0,25.0
2019-01-16 00:28:48,30.1,31.7,32.3,46.5,52.9,25.7,27.3,30.5,40.5,56.5,24.2,24.9,26.7,50.3,80.2,25.0,22.0,25.352941,27.0,25.0
2019-01-16 00:36:00,30.1,31.7,32.3,46.5,52.9,25.7,27.3,30.5,40.5,56.5,24.2,24.9,26.7,50.3,80.3,25.0,22.0,25.441176,27.0,25.0
2019-01-16 00:43:12,30.1,31.7,32.3,46.5,52.9,25.7,27.3,30.5,40.5,56.5,24.2,24.9,26.7,50.3,80.3,25.0,22.0,25.441176,27.0,25.0
2019-01-16 00:50:24,30.1,31.7,32.3,46.5,52.9,25.7,27.3,30.5,40.5,56.5,24.2,24.9,26.7,50.3,80.3,25.0,22.0,25.382353,27.0,25.0
