,305_APAR_411.11,309_APAR_412.12,313_APAR_413.13,317_APAR_414.14,321_APAR_415.15,325_APAR_416.16,329_APAR_417.17,333_APAR_418.18,337_APAR_419.19,341_APAR_420.20,345_APAR_421.21,349_APAR_422.22,353_APAR_423.23,357_APAR_424.24,361_APAR_425.25,681_FIF_402.2,683_FIF_403.3,685_FIF_404.4,687_FIF_405.5,689_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-15 23:45:36,22.2,21.9,20.0,14.7,11.0,20.5,20.0,18.6,13.8,8.2,20.3,19.9,18.7,8.4,0.8,24.7,28.0,24.4,23.5,26.0
2019-01-15 23:52:48,22.2,21.9,20.0,14.7,11.0,20.5,20.0,18.6,13.8,8.2,20.3,19.9,18.7,8.5,0.8,24.7,27.9,24.4,23.5,26.0
2019-01-16 00:00:00,22.2,21.9,20.0,14.7,11.0,20.5,20.0,18.6,13.8,8.2,20.3,19.9,18.7,8.5,0.8,24.7,27.9,24.4,23.5,26.0
2019-01-16 00:07:12,22.1,21.9,20.0,14.7,11.0,20.5,20.0,18.6,13.9,8.3,20.3,19.9,18.8,8.5,0.8,24.6,27.9,24.3,23.5,26.0
2019-01-16 00:14:24,22.1,21.9,20.0,14.7,11.0,20.5,20.0,18.6,13.9,8.3,20.3,19.9,18.8,8.5,0.8,24.6,27.9,24.3,23.5,26.0
2019-01-16 00:21:36,22.1,21.9,20.0,14.7,11.0,20.5,20.0,18.6,13.9,8.3,20.3,19.9,18.8,8.5,0.8,24.6,27.9,24.3,23.5,26.0
2019-01-16 00:28:48,22.1,21.9,20.0,14.7,11.0,20.5,20.0,18.6,13.9,8.3,20.3,19.9,18.8,8.5,0.8,24.6,27.9,24.3,23.5,26.0
2019-01-16 00:36:00,22.1,21.9,20.0,14.7,11.0,20.5,20.0,18.7,13.9,8.3,20.3,19.9,18.8,8.5,0.7,24.7,28.0,24.4,23.5,26.0
2019-01-16 00:43:12,22.1,21.9,20.0,14.7,11.0,20.5,20.0,18.7,13.9,8.3,20.3,19.9,18.8,8.5,0.7,24.7,28.0,24.4,23.5,26.0
2019-01-16 00:50:24,22.1,21.9,20.0,14.7,11.1,20.5,20.1,18.7,13.9,8.3,20.3,19.9,18.8,8.5,0.7,24.7,28.0,24.4,23.5,26.0
