,253_APAR_314.14,257_APAR_315.15,261_APAR_316.16,265_APAR_317.17,269_APAR_318.18,273_APAR_319.19,277_APAR_320.20,281_APAR_321.21,285_APAR_322.22,289_APAR_323.23,293_APAR_324.24,297_APAR_325.25,301_APAR_326.26,667_FIF_304.4,669_FIF_305.5,671_FIF_306.6,673_FIF_310.10,675_FIF_311.11,677_FIF_312.12,679_FIF_313.13
2019-01-16 01:19:12,20.1,19.4,18.6,11.4,1.1,19.9,19.0,18.2,14.9,23.9,23.4,22.5,18.9,,,,,,,
2019-01-16 01:26:24,20.1,19.4,18.6,11.4,1.1,19.9,19.0,18.2,14.9,23.9,23.4,22.5,18.9,,,,,,,
2019-01-16 01:33:36,20.1,19.4,18.6,11.4,1.0,19.9,19.0,18.2,14.9,23.9,23.4,22.5,18.9,,,,,,,
2019-01-16 01:40:48,20.1,19.4,18.6,11.4,1.0,19.9,19.0,18.2,14.9,23.9,23.4,22.5,18.9,,,,,,,
2019-01-16 01:48:00,20.1,19.4,18.6,11.4,1.0,19.9,19.0,18.2,14.9,23.9,23.4,22.5,18.9,,,,,,,
2019-01-16 01:55:12,20.1,19.4,18.6,11.4,1.0,19.9,19.0,18.2,14.9,23.9,23.4,22.5,18.9,,,,,,,
2019-01-16 02:02:24,20.1,19.4,18.6,11.4,0.9,19.9,19.0,18.2,14.9,23.9,23.4,22.5,18.9,,,,,,,
2019-01-16 02:09:36,20.1,19.4,18.6,11.4,0.9,19.9,19.0,18.2,14.9,23.9,23.4,22.5,18.9,,,,,,,
2019-01-16 02:16:48,20.1,19.4,18.6,11.4,0.9,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 02:24:00,20.1,19.4,18.6,11.4,0.9,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 02:31:12,20.1,19.4,18.6,11.4,0.9,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 02:38:24,20.1,19.4,18.6,11.4,0.9,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 02:45:36,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 02:52:48,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 03:00:00,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 03:07:12,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 03:14:24,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 03:21:36,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 03:28:48,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 03:36:00,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 03:43:12,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.5,18.8,,,,,,,
2019-01-16 03:50:24,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 03:57:36,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 04:04:48,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 04:12:00,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 04:19:12,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 04:26:24,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 04:33:36,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 04:40:48,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 04:48:00,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 04:55:12,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 05:02:24,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 05:09:36,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 05:16:48,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 05:24:00,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 05:31:12,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 05:38:24,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 05:45:36,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 05:52:48,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 06:00:00,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 06:07:12,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 06:14:24,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 06:21:36,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 06:28:48,20.1,19.4,18.6,11.3,0.8,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 06:36:00,20.1,19.4,18.6,11.3,0.7,19.9,19.0,18.2,14.9,23.8,23.3,22.4,18.8,,,,,,,
2019-01-16 06:43:12,20.1,19.4,18.6,11.3,0.7,19.9,19.0,18.2,14.9,23.8,23.3,22.4,18.8,,,,,,,
2019-01-16 06:50:24,20.1,19.4,18.6,11.3,0.7,19.9,19.0,18.2,14.9,23.8,23.3,22.4,18.8,,,,,,,
2019-01-16 06:57:36,20.1,19.4,18.6,11.3,0.7,19.9,19.0,18.2,14.9,23.8,23.3,22.4,18.8,,,,,,,
2019-01-16 07:04:48,20.1,19.4,18.6,11.3,0.6,19.9,19.0,18.1,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 07:12:00,20.1,19.4,18.6,11.3,0.6,19.9,19.0,18.1,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 07:19:12,20.1,19.4,18.6,11.3,0.6,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 07:26:24,20.1,19.4,18.6,11.3,0.6,19.9,19.0,18.2,14.9,23.8,23.4,22.4,18.8,,,,,,,
2019-01-16 07:33:36,20.1,19.4,18.6,11.3,0.6,19.9,19.0,18.1,14.9,23.9,23.4,22.4,18.8,,,,,,,
2019-01-16 07:40:48,20.1,19.4,18.6,11.3,0.6,19.9,19.0,18.1,14.9,23.9,23.4,22.4,18.8,,,,,,,
2019-01-16 07:48:00,20.1,19.4,18.6,11.3,0.6,19.9,19.0,18.1,14.9,23.9,23.4,22.4,18.8,,,,,,,
2019-01-16 07:55:12,20.1,19.4,18.6,11.3,0.6,19.9,19.0,18.1,14.9,23.9,23.4,22.4,18.8,,,,,,,
2019-01-16 08:02:24,20.1,19.4,18.6,11.3,0.6,19.9,19.0,18.1,14.9,23.9,23.4,22.4,18.7,,,,,,,
2019-01-16 08:09:36,20.1,19.4,18.6,11.3,0.6,19.9,19.0,18.1,14.9,23.9,23.4,22.4,18.7,,,,,,,
2019-01-16 08:16:48,20.1,19.4,18.6,11.2,0.7,19.9,19.0,18.1,14.9,24.0,23.4,22.4,18.7,,,,,,,
2019-01-16 08:24:00,20.1,19.4,18.6,11.2,0.7,19.9,19.0,18.1,14.9,24.0,23.4,22.4,18.7,,,,,,,
2019-01-16 08:31:12,20.1,19.4,18.6,11.2,0.8,19.9,19.0,18.1,14.9,24.0,23.5,22.5,18.7,,,,,,,
2019-01-16 08:38:24,20.1,19.4,18.6,11.2,0.8,19.9,19.0,18.1,14.9,24.0,23.5,22.5,18.7,,,,,,,
2019-01-16 08:45:36,20.1,19.4,18.6,11.2,0.9,19.9,19.0,18.1,14.9,24.1,23.5,22.5,18.7,,,,,,,
2019-01-16 08:52:48,20.1,19.4,18.6,11.2,0.9,19.9,19.0,18.1,14.9,24.1,23.5,22.5,18.7,,,,,,,
2019-01-16 09:00:00,20.1,19.4,18.6,11.2,0.9,19.9,19.0,18.1,14.9,24.1,23.5,22.5,18.7,,,,,,,
2019-01-16 09:07:12,20.1,19.4,18.6,11.3,1.0,19.9,19.0,18.1,14.9,24.1,23.5,22.5,18.7,,,,,,,
2019-01-16 09:14:24,20.1,19.4,18.6,11.3,1.0,19.9,19.0,18.1,14.9,24.1,23.5,22.5,18.7,,,,,,,
2019-01-16 09:21:36,20.1,19.4,18.6,11.3,1.1,19.9,19.0,18.1,14.9,24.1,23.5,22.5,18.7,,,,,,,
2019-01-16 09:28:48,20.1,19.4,18.6,11.3,1.1,19.9,19.0,18.1,14.9,24.1,23.5,22.5,18.7,,,,,,,
2019-01-16 09:36:00,20.1,19.4,18.6,11.3,1.3,19.9,19.0,18.1,14.9,24.1,23.6,22.5,18.7,,,,,,,
2019-01-16 09:43:12,20.1,19.4,18.6,11.3,1.3,19.9,19.0,18.1,14.9,24.1,23.6,22.5,18.7,,,,,,,
2019-01-16 09:50:24,20.1,19.4,18.6,11.3,1.4,19.9,19.0,18.1,14.9,24.1,23.6,22.5,18.7,,,,,,,
2019-01-16 09:57:36,20.1,19.4,18.6,11.3,1.4,19.9,19.0,18.1,14.9,24.1,23.6,22.5,18.7,,,,,,,
2019-01-16 10:04:48,20.1,19.4,18.6,11.3,1.5,19.9,19.0,18.1,14.9,24.2,23.6,22.6,18.7,,,,,,,
2019-01-16 10:12:00,20.1,19.4,18.6,11.3,1.5,19.9,19.0,18.1,14.9,24.2,23.6,22.6,18.7,,,,,,,
2019-01-16 10:19:12,20.2,19.4,18.6,11.4,1.8,19.9,19.0,18.1,14.9,24.2,23.7,22.6,18.8,,,,,,,
2019-01-16 10:26:24,20.2,19.4,18.6,11.4,1.8,19.9,19.0,18.1,14.9,24.2,23.7,22.6,18.8,,,,,,,
2019-01-16 10:33:36,20.2,19.4,18.6,11.4,1.8,19.9,19.0,18.1,14.9,24.2,23.7,22.6,18.8,,,,,,,
2019-01-16 10:40:48,20.2,19.4,18.6,11.4,1.8,19.9,19.0,18.1,14.9,24.2,23.7,22.6,18.8,,,,,,,
2019-01-16 10:48:00,20.2,19.4,18.6,11.4,2.0,19.9,19.0,18.1,14.9,24.2,23.6,22.6,18.8,,,,,,,
2019-01-16 10:55:12,20.2,19.4,18.6,11.4,2.0,19.9,19.0,18.1,14.9,24.2,23.6,22.6,18.8,,,,,,,
2019-01-16 11:02:24,20.2,19.4,18.6,11.4,2.1,19.9,19.0,18.2,14.9,24.2,23.7,22.6,18.8,,,,,,,
2019-01-16 11:09:36,20.2,19.4,18.6,11.4,2.1,19.9,19.0,18.2,14.9,24.2,23.7,22.6,18.8,,,,,,,
2019-01-16 11:16:48,20.2,19.4,18.6,11.5,2.3,19.9,19.0,18.2,14.9,24.3,23.7,22.6,18.8,,,,,,,
2019-01-16 11:24:00,20.2,19.4,18.6,11.5,2.3,19.9,19.0,18.2,14.9,24.3,23.7,22.6,18.8,,,,,,,
2019-01-16 11:31:12,20.2,19.4,18.6,11.5,2.3,19.9,19.0,18.2,14.9,24.3,23.7,22.6,18.8,,,,,,,
2019-01-16 11:38:24,20.2,19.4,18.6,11.5,2.3,19.9,19.0,18.2,14.9,24.3,23.7,22.6,18.8,,,,,,,
2019-01-16 11:45:36,20.3,19.4,18.6,11.6,2.4,19.9,19.0,18.2,14.9,24.2,23.7,22.6,18.8,,,,,,,
2019-01-16 11:52:48,20.3,19.4,18.6,11.6,2.4,19.9,19.0,18.2,14.9,24.2,23.7,22.6,18.8,,,,,,,
2019-01-16 12:00:00,20.3,19.4,18.6,11.6,2.4,19.9,19.0,18.2,14.9,24.2,23.7,22.6,18.8,,,,,,,
2019-01-16 12:07:12,20.3,19.4,18.6,11.6,2.5,20.0,19.0,18.2,14.9,24.1,23.6,22.6,18.8,,,,,,,
2019-01-16 12:14:24,20.3,19.4,18.6,11.6,2.5,20.0,19.0,18.2,14.9,24.1,23.6,22.6,18.8,,,,,,,
2019-01-16 12:21:36,20.4,19.5,18.7,11.6,2.6,20.0,19.1,18.2,14.9,24.0,23.6,22.6,18.8,,,,,,,
2019-01-16 12:28:48,20.4,19.5,18.7,11.6,2.6,20.0,19.1,18.2,14.9,24.0,23.6,22.6,18.8,,,,,,,
2019-01-16 12:36:00,20.4,19.5,18.7,11.6,2.7,20.0,19.1,18.2,15.0,24.0,23.5,22.6,18.8,,,,,,,
2019-01-16 12:43:12,20.4,19.5,18.7,11.6,2.7,20.0,19.1,18.2,15.0,24.0,23.5,22.6,18.8,,,,,,,
2019-01-16 12:50:24,20.4,19.5,18.7,11.7,2.8,20.0,19.1,18.2,15.0,24.0,23.5,22.6,18.8,,,,,,,
2019-01-16 12:57:36,20.4,19.5,18.7,11.7,2.8,20.0,19.1,18.2,15.0,24.0,23.5,22.6,18.8,,,,,,,
2019-01-16 13:04:48,20.4,19.5,18.7,11.7,2.8,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.8,,,,,,,
2019-01-16 13:12:00,20.4,19.5,18.7,11.7,2.8,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.8,,,,,,,
2019-01-16 13:19:12,20.4,19.5,18.7,11.7,2.9,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 13:26:24,20.4,19.5,18.7,11.7,2.9,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 13:33:36,20.4,19.5,18.7,11.8,3.0,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 13:40:48,20.4,19.5,18.7,11.8,3.0,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 13:48:00,20.4,19.6,18.7,11.8,3.0,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 13:55:12,20.4,19.6,18.7,11.8,3.0,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 14:02:24,20.4,19.6,18.8,11.9,3.1,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 14:09:36,20.4,19.6,18.8,11.9,3.1,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 14:16:48,20.4,19.6,18.8,11.9,3.1,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 14:24:00,20.4,19.6,18.8,11.9,3.1,20.1,19.1,18.2,15.0,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 14:31:12,20.4,19.6,18.8,11.9,3.1,20.1,19.1,18.2,15.1,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 14:38:24,20.4,19.6,18.8,11.9,3.1,20.1,19.1,18.2,15.1,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 14:45:36,20.4,19.6,18.8,12.0,3.1,20.1,19.1,18.3,15.1,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 14:52:48,20.4,19.6,18.8,12.0,3.1,20.1,19.1,18.3,15.1,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 15:00:00,20.4,19.6,18.8,12.0,3.1,20.1,19.1,18.3,15.1,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 15:07:12,20.4,19.6,18.8,12.0,3.1,20.0,19.1,18.3,15.1,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 15:14:24,20.4,19.6,18.8,12.0,3.1,20.0,19.1,18.3,15.1,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 15:21:36,20.4,19.6,18.8,12.0,3.1,20.0,19.1,18.3,15.1,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 15:28:48,20.4,19.6,18.8,12.0,3.1,20.0,19.1,18.3,15.1,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 15:36:00,20.4,19.6,18.8,12.1,3.1,20.0,19.1,18.3,15.1,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 15:43:12,20.4,19.6,18.8,12.1,3.1,20.0,19.1,18.3,15.1,24.0,23.5,22.6,18.9,,,,,,,
2019-01-16 15:50:24,20.4,19.6,18.8,12.1,3.1,20.0,19.1,18.3,15.1,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 15:57:36,20.4,19.6,18.8,12.1,3.1,20.0,19.1,18.3,15.1,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 16:04:48,20.4,19.6,18.9,12.1,3.1,20.0,19.1,18.3,15.1,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 16:12:00,20.4,19.6,18.9,12.1,3.1,20.0,19.1,18.3,15.1,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 16:19:12,20.4,19.6,18.9,12.1,3.1,20.0,19.2,18.3,15.1,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 16:26:24,20.4,19.6,18.9,12.1,3.1,20.0,19.2,18.3,15.1,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 16:33:36,20.4,19.6,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 16:40:48,20.4,19.6,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 16:48:00,20.4,19.6,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 16:55:12,20.4,19.6,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 17:02:24,20.4,19.7,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 17:09:36,20.4,19.7,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 17:16:48,20.4,19.7,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 17:24:00,20.4,19.7,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 17:31:12,20.4,19.7,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 17:38:24,20.4,19.7,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 17:45:36,20.4,19.7,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 17:52:48,20.4,19.7,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 18:00:00,20.4,19.7,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 18:07:12,20.4,19.7,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 18:14:24,20.4,19.7,18.9,12.2,3.1,20.0,19.2,18.3,15.2,24.0,23.5,22.6,19.0,,,,,,,
2019-01-16 18:21:36,20.4,19.7,18.9,12.3,3.1,20.0,19.2,18.3,15.2,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 18:28:48,20.4,19.7,18.9,12.3,3.1,20.0,19.2,18.3,15.2,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 18:36:00,20.4,19.7,18.9,12.3,3.2,20.0,19.2,18.3,15.3,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 18:43:12,20.4,19.7,18.9,12.3,3.2,20.0,19.2,18.3,15.3,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 18:50:24,20.4,19.7,19.0,12.3,3.2,20.0,19.2,18.3,15.3,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 18:57:36,20.4,19.7,19.0,12.3,3.2,20.0,19.2,18.3,15.3,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 19:04:48,20.4,19.7,19.0,12.3,3.2,20.0,19.2,18.3,15.3,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 19:12:00,20.4,19.7,19.0,12.3,3.2,20.0,19.2,18.3,15.3,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 19:19:12,20.4,19.7,19.0,12.3,3.3,20.0,19.2,18.3,15.3,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 19:26:24,20.4,19.7,19.0,12.3,3.3,20.0,19.2,18.3,15.3,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 19:33:36,20.4,19.7,19.0,12.3,3.3,20.0,19.2,18.3,15.3,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 19:40:48,20.4,19.7,19.0,12.3,3.3,20.0,19.2,18.3,15.3,23.9,23.5,22.5,19.0,,,,,,,
2019-01-16 19:48:00,20.4,19.7,19.0,12.4,3.3,20.0,19.2,18.4,15.3,23.9,23.5,22.5,19.1,,,,,,,
2019-01-16 19:55:12,20.4,19.7,19.0,12.4,3.3,20.0,19.2,18.4,15.3,23.9,23.5,22.5,19.1,,,,,,,
2019-01-16 20:02:24,20.4,19.7,19.0,12.4,3.4,20.0,19.2,18.4,15.3,23.9,23.5,22.5,19.1,,,,,,,
2019-01-16 20:09:36,20.4,19.7,19.0,12.4,3.4,20.0,19.2,18.4,15.3,23.9,23.5,22.5,19.1,,,,,,,
2019-01-16 20:16:48,20.4,19.7,19.0,12.4,3.4,20.0,19.2,18.4,15.3,23.9,23.5,22.5,19.1,,,,,,,
2019-01-16 20:24:00,20.4,19.7,19.0,12.4,3.4,20.0,19.2,18.4,15.3,23.9,23.5,22.5,19.1,,,,,,,
2019-01-16 20:31:12,20.4,19.7,19.0,12.4,3.5,20.0,19.2,18.4,15.3,23.9,23.5,22.5,19.1,,,,,,,
2019-01-16 20:38:24,20.4,19.7,19.0,12.4,3.5,20.0,19.2,18.4,15.3,23.9,23.5,22.5,19.1,,,,,,,
2019-01-16 20:45:36,20.4,19.7,19.0,12.4,3.5,20.0,19.2,18.4,15.3,23.9,23.5,22.5,19.1,,,,,,,
2019-01-16 20:52:48,20.4,19.7,19.0,12.4,3.5,20.0,19.2,18.4,15.3,23.9,23.5,22.5,19.1,,,,,,,
2019-01-16 21:00:00,20.4,19.7,19.0,12.4,3.5,20.0,19.2,18.4,15.3,23.9,23.5,22.5,19.1,,,,,,,
2019-01-16 21:07:12,20.4,19.7,19.0,12.4,3.6,20.0,19.2,18.4,15.4,23.9,23.5,22.6,19.1,,,,,,,
2019-01-16 21:14:24,20.4,19.7,19.0,12.4,3.6,20.0,19.2,18.4,15.4,23.9,23.5,22.6,19.1,,,,,,,
2019-01-16 21:21:36,20.4,19.7,19.0,12.5,3.7,20.0,19.2,18.4,15.4,24.0,23.5,22.6,19.1,,,,,,,
2019-01-16 21:28:48,20.4,19.7,19.0,12.5,3.7,20.0,19.2,18.4,15.4,24.0,23.5,22.6,19.1,,,,,,,
2019-01-16 21:36:00,20.4,19.7,19.0,12.5,3.7,20.0,19.2,18.4,15.4,24.0,23.5,22.6,19.1,,,,,,,
2019-01-16 21:43:12,20.4,19.7,19.0,12.5,3.7,20.0,19.2,18.4,15.4,24.0,23.5,22.6,19.1,,,,,,,
2019-01-16 21:50:24,20.4,19.7,19.0,12.5,3.8,20.0,19.2,18.4,15.4,24.0,23.5,22.6,19.1,,,,,,,
2019-01-16 21:57:36,20.4,19.7,19.0,12.5,3.8,20.0,19.2,18.4,15.4,24.0,23.5,22.6,19.1,,,,,,,
2019-01-16 22:04:48,20.4,19.7,19.0,12.5,3.8,20.0,19.2,18.4,15.4,24.0,23.5,22.6,19.1,,,,,,,
