,2243_LE03_02.2,2310_LE03_03.3,2377_LE03_04.4,2444_LE03_05.5,2511_LE03_06.6,2578_LE03_07.7,2645_LE03_08.8,2712_LE03_09.9,3861_LE01_26.10,4078_LE03_27.26,4446_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-15 23:45:36,,,,,,,,,,,
2019-01-15 23:52:48,,,,,26.9,30.1,28.6,,,45.7,
2019-01-16 00:00:00,,,,,26.9,30.1,28.6,,,45.7,
2019-01-16 00:07:12,,,,,26.9,30.1,28.6,,,45.7,
2019-01-16 00:14:24,,,,,26.9,30.1,28.6,,,45.7,
2019-01-16 00:21:36,,,,,26.9,30.2,28.6,,,45.7,
2019-01-16 00:28:48,,,,,26.9,30.2,28.6,,,45.7,
2019-01-16 00:36:00,,,,,26.9,30.2,28.6,,,45.7,
2019-01-16 00:43:12,,,,,26.9,30.2,28.6,,,45.7,
2019-01-16 00:50:24,,,,,26.9,30.2,28.6,,,45.7,
2019-01-16 00:57:36,,,,,26.9,30.2,28.6,,,45.7,
2019-01-16 01:04:48,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 01:12:00,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 01:19:12,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 01:26:24,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 01:33:36,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 01:40:48,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 01:48:00,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 01:55:12,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 02:02:24,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 02:09:36,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 02:16:48,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 02:24:00,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 02:31:12,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 02:38:24,,,,,27.0,30.2,28.6,,,45.8,
2019-01-16 02:45:36,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 02:52:48,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 03:00:00,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 03:07:12,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 03:14:24,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 03:21:36,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 03:28:48,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 03:36:00,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 03:43:12,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 03:50:24,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 03:57:36,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 04:04:48,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 04:12:00,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 04:19:12,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 04:26:24,,,,,27.0,30.2,28.7,,,45.8,
2019-01-16 04:33:36,,,,,27.0,30.2,28.7,,,45.9,
2019-01-16 04:40:48,,,,,27.0,30.2,28.7,,,45.9,
2019-01-16 04:48:00,,,,,27.0,30.2,28.7,,,45.9,
2019-01-16 04:55:12,,,,,27.0,30.2,28.7,,,45.9,
