,1_APAR_30.1,13_APAR_33.4,17_APAR_34.5,5_APAR_31.2,649_FIF_11.11,9_APAR_32.3
,avg,avg,avg,avg,avg,avg
Time,,,,,,
2019-01-15 23:45:36,,,84.3,1724.4,,1724.4
2019-01-15 23:52:48,,,84.3,1724.4,,1724.4
2019-01-16 00:00:00,,,84.3,1724.4,,1724.4
2019-01-16 00:07:12,,,84.3,1724.4,,1724.4
2019-01-16 00:14:24,,,84.3,1724.4,,1724.4
2019-01-16 00:21:36,,,84.3,1724.4,,1724.4
2019-01-16 00:28:48,,,84.3,1724.4,,1724.4
2019-01-16 00:36:00,,,84.4,1724.4,,1724.4
2019-01-16 00:43:12,,,84.4,1724.4,,1724.4
2019-01-16 00:50:24,,,84.4,1724.4,,1724.4
2019-01-16 00:57:36,,,84.4,1724.4,,1724.4
2019-01-16 01:04:48,,,84.4,1724.4,,1724.4
2019-01-16 01:12:00,,,84.4,1724.4,,1724.4
2019-01-16 01:19:12,,,84.4,1724.4,,1724.4
2019-01-16 01:26:24,,,84.4,1724.4,,1724.4
2019-01-16 01:33:36,,,84.4,1724.4,,1724.4
2019-01-16 01:40:48,,,84.4,1724.4,,1724.4
2019-01-16 01:48:00,,,84.4,1724.4,,1724.4
2019-01-16 01:55:12,,,84.4,1724.4,,1724.4
2019-01-16 02:02:24,,,84.4,1724.4,,1724.4
2019-01-16 02:09:36,,,84.4,1724.4,,1724.4
2019-01-16 02:16:48,,,84.4,1724.4,,1724.4
2019-01-16 02:24:00,,,84.4,1724.4,,1724.4
2019-01-16 02:31:12,,,84.4,1724.4,,1724.4
2019-01-16 02:38:24,,,84.4,1724.4,,1724.4
2019-01-16 02:45:36,,,84.5,1724.4,,1724.4
2019-01-16 02:52:48,,,84.5,1724.4,,1724.4
2019-01-16 03:00:00,,,84.5,1724.4,,1724.4
2019-01-16 03:07:12,,,84.5,1724.4,,1724.4
2019-01-16 03:14:24,,,84.5,1724.4,,1724.4
2019-01-16 03:21:36,,,84.5,1724.4,,1724.4
2019-01-16 03:28:48,,,84.5,1724.4,,1724.4
2019-01-16 03:36:00,,,84.5,765.1,,1724.4
2019-01-16 03:43:12,,,84.5,765.1,,1724.4
2019-01-16 03:50:24,,,84.5,40.1,,1724.4
2019-01-16 03:57:36,,,84.5,40.1,,1724.4
2019-01-16 04:04:48,,,84.5,40.1,,1724.4
2019-01-16 04:12:00,,,84.5,40.1,,1724.4
2019-01-16 04:19:12,,,84.6,40.1,,1724.4
2019-01-16 04:26:24,,,84.6,40.1,,1724.4
2019-01-16 04:33:36,,,84.6,40.1,,1724.4
2019-01-16 04:40:48,,,84.6,40.1,,1724.4
2019-01-16 04:48:00,,,84.6,40.1,,1724.4
2019-01-16 04:55:12,,,84.6,40.1,,1724.4
2019-01-16 05:02:24,,,84.6,40.1,,1724.4
2019-01-16 05:09:36,,,84.6,40.1,,1724.4
2019-01-16 05:16:48,,,84.6,40.1,,1724.4
2019-01-16 05:24:00,,,84.6,40.1,,1724.4
2019-01-16 05:31:12,,,84.6,40.1,,1724.4
2019-01-16 05:38:24,,,84.6,40.1,,1724.4
2019-01-16 05:45:36,,,84.7,40.1,,1724.4
2019-01-16 05:52:48,,,84.7,40.1,,1724.4
2019-01-16 06:00:00,,,84.7,40.1,,1724.4
2019-01-16 06:07:12,,,84.7,40.1,,1724.4
2019-01-16 06:14:24,,,84.7,40.1,,1724.4
2019-01-16 06:21:36,,,84.7,40.1,,1724.4
2019-01-16 06:28:48,,,84.7,40.1,,1724.4
2019-01-16 06:36:00,,,84.7,40.1,,1724.4
2019-01-16 06:43:12,,,84.7,40.1,,1724.4
2019-01-16 06:50:24,,,84.7,40.1,,1724.4
