,364_APAR_511.11,368_APAR_512.12,372_APAR_513.13,376_APAR_514.14,380_APAR_515.15,384_APAR_516.16,388_APAR_517.17,392_APAR_518.18,396_APAR_519.19,400_APAR_520.20,404_APAR_521.21,408_APAR_522.22,412_APAR_523.23,690_FIF_504.4,692_FIF_505.5,694_FIF_506.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,
2019-01-15 23:45:36,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.5,33.9,38.7,26.0,27.0,24.0
2019-01-15 23:52:48,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.5,33.9,38.7,26.0,27.0,24.0
2019-01-16 00:00:00,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.5,33.9,38.7,26.0,27.0,24.0
2019-01-16 00:07:12,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.6,33.9,38.7,26.0,27.0,24.0
2019-01-16 00:14:24,27.5,27.5,36.5,50.6,68.7,40.0,40.7,41.4,46.9,24.7,25.6,33.9,38.7,26.0,27.0,24.0
2019-01-16 00:21:36,27.5,27.5,36.5,50.5,68.6,40.0,40.7,41.4,46.9,24.7,25.6,33.9,38.7,26.0,27.0,24.0
2019-01-16 00:28:48,27.5,27.5,36.5,50.5,68.6,40.0,40.7,41.4,46.9,24.7,25.6,33.9,38.7,26.0,27.0,24.0
2019-01-16 00:36:00,27.5,27.5,36.5,50.5,68.6,40.0,40.7,41.4,46.9,24.8,25.6,33.9,38.7,26.0,27.0,24.0
2019-01-16 00:43:12,27.5,27.5,36.5,50.5,68.6,40.0,40.7,41.4,46.9,24.8,25.6,33.9,38.7,26.0,27.0,24.0
2019-01-16 00:50:24,27.5,27.5,36.5,50.5,68.6,40.0,40.7,41.4,46.9,24.8,25.6,34.0,38.7,26.0,27.0,24.0
2019-01-16 00:57:36,27.5,27.5,36.5,50.5,68.6,40.0,40.7,41.4,46.9,24.8,25.6,34.0,38.7,26.0,27.0,24.0
2019-01-16 01:04:48,27.5,27.5,36.5,50.4,68.5,40.0,40.7,41.4,46.9,24.8,25.7,33.9,38.7,26.0,27.0,24.0
2019-01-16 01:12:00,27.5,27.5,36.5,50.4,68.5,40.0,40.7,41.4,46.9,24.8,25.7,33.9,38.7,26.0,27.0,24.0
2019-01-16 01:19:12,27.5,27.5,36.4,50.4,68.5,40.0,40.7,41.4,46.9,24.8,25.7,34.0,38.7,26.0,27.0,24.0
2019-01-16 01:26:24,27.5,27.5,36.4,50.4,68.5,40.0,40.7,41.4,46.9,24.8,25.7,34.0,38.7,26.0,27.0,24.0
2019-01-16 01:33:36,27.5,27.5,36.4,50.3,68.5,40.0,40.7,41.4,46.9,24.9,25.7,33.9,38.7,26.0,27.0,24.0
2019-01-16 01:40:48,27.5,27.5,36.4,50.3,68.5,40.0,40.7,41.4,46.9,24.9,25.7,33.9,38.7,26.0,27.0,24.0
2019-01-16 01:48:00,27.5,27.5,36.4,50.3,68.4,40.0,40.7,41.4,46.8,24.9,25.7,33.9,38.7,26.0,26.84375,24.0
2019-01-16 01:55:12,27.5,27.5,36.4,50.3,68.4,40.0,40.7,41.4,46.8,24.9,25.7,33.9,38.7,26.0,26.84375,24.0
2019-01-16 02:02:24,27.5,27.5,36.4,50.2,68.4,40.0,40.7,41.4,46.8,24.9,25.8,33.9,38.7,26.0,26.878788,24.0
2019-01-16 02:09:36,27.5,27.5,36.4,50.2,68.4,40.0,40.7,41.4,46.8,24.9,25.8,33.9,38.7,26.0,26.878788,24.0
2019-01-16 02:16:48,27.5,27.5,36.4,50.2,68.4,40.0,40.7,41.3,46.8,24.9,25.8,33.9,38.7,26.0,26.848485,24.0
2019-01-16 02:24:00,27.5,27.5,36.4,50.2,68.4,40.0,40.7,41.3,46.8,24.9,25.8,33.9,38.7,26.0,26.848485,24.0
2019-01-16 02:31:12,27.5,27.5,36.4,50.2,68.4,40.0,40.7,41.3,46.8,24.9,25.8,33.9,38.6,26.0,26.818182,24.0
2019-01-16 02:38:24,27.5,27.5,36.4,50.2,68.4,40.0,40.7,41.3,46.8,24.9,25.8,33.9,38.6,26.0,26.818182,24.0
