,417_APAR_611.11,421_APAR_612.12,425_APAR_613.13,429_APAR_614.14,433_APAR_615.15,437_APAR_616.16,441_APAR_617.17,445_APAR_618.18,449_APAR_619.19,453_APAR_620.20,457_APAR_621.21,461_APAR_622.22,465_APAR_623.23,469_APAR_624.24,473_APAR_625.25,697_FIF_602.2,699_FIF_603.3,701_FIF_604.4,703_FIF_605.5,705_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-15 23:45:36,22.3,22.1,21.0,16.4,11.2,22.7,22.2,19.3,16.6,13.3,21.6,21.1,19.5,8.5,1.8,25.9,26.3,25.7,26.4,27.9
2019-01-15 23:52:48,22.3,22.1,21.0,16.4,11.2,22.7,22.2,19.3,16.6,13.3,21.6,21.1,19.5,8.5,1.8,25.9,26.3,25.6,26.4,27.9
2019-01-16 00:00:00,22.3,22.1,21.0,16.4,11.2,22.7,22.2,19.3,16.6,13.3,21.6,21.1,19.5,8.5,1.8,25.9,26.3,25.6,26.4,27.9
2019-01-16 00:07:12,22.2,22.0,21.0,16.4,11.2,22.7,22.2,19.3,16.6,13.3,21.6,21.1,19.5,8.5,1.8,25.9,26.3,25.6,26.4,27.8
2019-01-16 00:14:24,22.2,22.0,21.0,16.4,11.2,22.7,22.2,19.3,16.6,13.3,21.6,21.1,19.5,8.5,1.8,25.9,26.3,25.6,26.4,27.8
2019-01-16 00:21:36,22.2,22.0,21.0,16.4,11.2,22.7,22.2,19.3,16.6,13.3,21.6,21.1,19.5,8.5,1.7,25.9,26.3,25.6,26.4,27.8
2019-01-16 00:28:48,22.2,22.0,21.0,16.4,11.2,22.7,22.2,19.3,16.6,13.3,21.6,21.1,19.5,8.5,1.7,25.9,26.3,25.6,26.4,27.8
2019-01-16 00:36:00,22.2,22.0,21.0,16.4,11.2,22.7,22.1,19.3,16.6,13.4,21.6,21.1,19.5,8.5,1.7,25.9,26.3,25.6,26.4,27.9
2019-01-16 00:43:12,22.2,22.0,21.0,16.4,11.2,22.7,22.1,19.3,16.6,13.4,21.6,21.1,19.5,8.5,1.7,25.9,26.3,25.6,26.4,27.9
2019-01-16 00:50:24,22.2,22.0,21.0,16.4,11.2,22.6,22.1,19.3,16.6,13.4,21.6,21.1,19.5,8.5,1.7,25.9,26.4,25.7,26.4,27.9
