,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29 23:45:36,38.6,53.2,64.0,,,,,,,28.4,29.0,,,29.9,53.2,88.7,39.4,39.7,43.8,25.0,32.793103,24.896552,54.4,26.4,30.2,38.7,46.0,33.0,41.4,53.5
2019-01-29 23:52:48,38.5,53.2,64.0,,,,,,,28.5,29.0,49.3,80.4,29.9,53.2,88.7,39.4,39.7,43.8,25.0,32.592593,24.962963,54.4,26.4,30.2,38.7,46.0,33.0,41.5,53.5
2019-01-30 00:00:00,38.5,53.2,64.0,,,,,,,28.5,29.0,49.3,80.4,29.9,53.2,88.7,39.4,39.7,43.8,25.0,32.592593,24.962963,54.4,26.4,30.2,38.7,46.0,33.0,41.5,53.5
2019-01-30 00:07:12,38.5,53.2,64.0,,,,,,,28.5,29.0,49.3,80.4,29.9,53.2,88.7,39.4,39.7,43.8,25.0,32.75,24.678571,54.4,26.4,30.2,38.7,46.0,33.0,41.4,53.5
2019-01-30 00:14:24,38.5,53.2,64.0,,,,,,,28.5,29.0,49.3,80.4,29.9,53.2,88.7,39.4,39.7,43.8,25.0,32.75,24.678571,54.4,26.4,30.2,38.7,46.0,33.0,41.4,53.5
2019-01-30 00:21:36,38.7,53.2,64.0,,,,,,,28.5,29.0,49.3,80.4,29.9,53.1,88.7,39.4,39.7,43.8,24.851852,32.666667,24.0,54.4,26.4,30.3,38.7,46.0,33.0,41.4,53.5
2019-01-30 00:28:48,38.7,53.2,64.0,,,,,,,28.5,29.0,49.3,80.4,29.9,53.1,88.7,39.4,39.7,43.8,24.851852,32.666667,24.0,54.4,26.4,30.3,38.7,46.0,33.0,41.4,53.5
2019-01-30 00:36:00,38.8,53.2,64.0,,,,,,,28.5,29.1,49.3,80.5,29.9,53.1,88.6,39.4,39.7,43.8,24.321429,32.785714,24.0,54.4,26.4,30.3,38.7,46.0,33.0,41.4,53.5
2019-01-30 00:43:12,38.8,53.2,64.0,,,,,,,28.5,29.1,49.3,80.5,29.9,53.1,88.6,39.4,39.7,43.8,24.321429,32.785714,24.0,54.4,26.4,30.3,38.7,46.0,33.0,41.4,53.5
2019-01-30 00:50:24,38.7,53.2,64.0,,,,,,,28.5,29.1,49.4,80.5,29.9,53.0,88.6,39.4,39.7,43.8,24.107143,32.75,24.0,54.3,26.4,30.3,38.7,46.0,33.0,41.4,53.5
2019-01-30 00:57:36,38.7,53.2,64.0,,,,,,,28.5,29.1,49.4,80.5,29.9,53.0,88.6,39.4,39.7,43.8,24.107143,32.75,24.0,54.3,26.4,30.3,38.7,46.0,33.0,41.4,53.5
2019-01-30 01:04:48,38.7,53.2,64.0,,,,,,,28.5,29.1,49.4,80.5,29.9,53.0,88.5,39.4,39.7,43.8,24.0,32.821429,24.0,54.3,26.4,30.3,38.7,46.0,33.0,41.4,53.5
2019-01-30 01:12:00,38.7,53.2,64.0,,,,,,,28.5,29.1,49.4,80.5,29.9,53.0,88.5,39.4,39.7,43.8,24.0,32.821429,24.0,54.3,26.4,30.3,38.7,46.0,33.0,41.4,53.5
2019-01-30 01:19:12,38.6,53.2,64.0,,,,,,,28.5,29.1,49.4,80.5,29.9,52.9,88.5,39.5,39.7,43.8,24.0,32.392857,24.0,54.3,26.4,30.3,38.7,46.0,33.0,41.4,53.5
2019-01-30 01:26:24,38.6,53.2,64.0,,,,,,,28.5,29.1,49.4,80.5,29.9,52.9,88.5,39.5,39.7,43.8,24.0,32.392857,24.0,54.3,26.4,30.3,38.7,46.0,33.0,41.4,53.5
2019-01-30 01:33:36,38.5,53.2,64.0,,,,,,,28.5,29.1,49.5,80.6,29.9,52.9,88.5,39.5,39.7,43.8,24.037037,32.814815,24.0,54.3,26.4,30.3,38.8,46.0,33.0,41.4,53.5
2019-01-30 01:40:48,38.5,53.2,64.0,,,,,,,28.5,29.1,49.5,80.6,29.9,52.9,88.5,39.5,39.7,43.8,24.037037,32.814815,24.0,54.3,26.4,30.3,38.8,46.0,33.0,41.4,53.5
2019-01-30 01:48:00,38.5,53.2,64.0,,,,,,,28.5,29.1,49.5,80.6,29.9,52.8,88.5,39.5,39.7,43.8,24.035714,32.392857,24.0,54.3,26.4,30.4,38.8,46.0,33.0,41.4,53.5
2019-01-30 01:55:12,38.5,53.2,64.0,,,,,,,28.5,29.1,49.5,80.6,29.9,52.8,88.5,39.5,39.7,43.8,24.035714,32.392857,24.0,54.3,26.4,30.4,38.8,46.0,33.0,41.4,53.5
2019-01-30 02:02:24,38.5,53.2,64.0,,,,,,,28.6,29.1,49.5,80.6,29.8,52.7,88.5,39.5,39.7,43.8,24.0,32.703704,24.0,54.3,26.4,30.4,38.8,46.0,33.1,41.4,53.5
2019-01-30 02:09:36,38.5,53.2,64.0,,,,,,,28.6,29.1,49.5,80.6,29.8,52.7,88.5,39.5,39.7,43.8,24.0,32.703704,24.0,54.3,26.4,30.4,38.8,46.0,33.1,41.4,53.5
2019-01-30 02:16:48,38.5,53.2,64.0,,,,,,,28.6,29.1,49.6,80.6,29.8,52.7,88.5,39.5,39.7,43.8,24.0,32.62963,24.0,54.3,26.5,30.4,38.8,46.0,33.1,41.4,53.5
