,10_APAR_32.3,14_APAR_33.4,18_APAR_34.5,2_APAR_30.1,6_APAR_31.2,648_FIF_11.11
2019-01-30 05:31:12,11.9,5.6,0.8,13.5,13.1,17.3
2019-01-30 05:38:24,11.9,5.6,0.8,13.5,13.1,17.3
2019-01-30 05:45:36,11.9,5.6,0.8,13.6,13.1,17.3
2019-01-30 05:52:48,11.9,5.6,0.8,13.6,13.1,17.3
2019-01-30 06:00:00,11.9,5.6,0.8,13.6,13.1,17.3
2019-01-30 06:07:12,11.9,5.5,0.7,13.6,13.1,17.2
2019-01-30 06:14:24,11.9,5.5,0.7,13.6,13.1,17.2
2019-01-30 06:21:36,11.9,5.5,0.7,13.5,13.1,17.2
2019-01-30 06:28:48,11.9,5.5,0.7,13.5,13.1,17.2
2019-01-30 06:36:00,11.9,5.5,0.7,13.5,13.1,17.1
2019-01-30 06:43:12,11.9,5.5,0.7,13.5,13.1,17.1
2019-01-30 06:50:24,11.9,5.5,0.6,13.5,13.1,17.1
2019-01-30 06:57:36,11.9,5.5,0.6,13.5,13.1,17.1
2019-01-30 07:04:48,11.8,5.4,0.6,13.7,13.2,19.2
2019-01-30 07:12:00,11.8,5.4,0.6,13.7,13.2,19.2
2019-01-30 07:19:12,11.8,5.4,0.6,13.7,13.2,19.2
2019-01-30 07:26:24,11.8,5.4,0.6,13.7,13.2,19.2
2019-01-30 07:33:36,11.9,5.4,0.6,13.9,13.3,18.9
2019-01-30 07:40:48,11.9,5.4,0.6,13.9,13.3,18.9
2019-01-30 07:48:00,11.9,5.4,0.6,13.9,13.3,18.8
2019-01-30 07:55:12,11.9,5.4,0.6,13.9,13.3,18.8
2019-01-30 08:02:24,11.9,5.4,0.6,13.9,13.3,18.9
2019-01-30 08:09:36,11.9,5.4,0.6,13.9,13.3,18.9
2019-01-30 08:16:48,12.0,5.3,0.6,14.0,13.4,18.5
2019-01-30 08:24:00,12.0,5.3,0.6,14.0,13.4,18.5
2019-01-30 08:31:12,12.0,5.3,0.6,14.0,13.4,18.5
2019-01-30 08:38:24,12.0,5.3,0.6,14.0,13.4,18.5
2019-01-30 08:45:36,12.0,5.3,0.6,14.0,13.4,18.5
2019-01-30 08:52:48,12.0,5.3,0.6,14.0,13.4,18.5
2019-01-30 09:00:00,12.0,5.3,0.6,14.0,13.4,18.5
2019-01-30 09:07:12,12.0,5.3,0.6,14.0,13.4,18.6
2019-01-30 09:14:24,12.0,5.3,0.6,14.0,13.4,18.6
2019-01-30 09:21:36,12.0,5.3,0.6,14.0,13.4,19.0
2019-01-30 09:28:48,12.0,5.3,0.6,14.0,13.4,19.0
2019-01-30 09:36:00,12.0,5.3,0.7,14.0,13.4,19.0
2019-01-30 09:43:12,12.0,5.3,0.7,14.0,13.4,19.0
2019-01-30 09:50:24,12.0,5.3,0.7,14.0,13.4,14.1
2019-01-30 09:57:36,12.0,5.3,0.7,14.0,13.4,14.1
2019-01-30 10:04:48,12.0,5.3,0.8,14.0,13.4,14.1
2019-01-30 10:12:00,12.0,5.3,0.8,14.0,13.4,14.1
2019-01-30 10:19:12,12.0,5.3,0.8,14.3,13.6,19.1
2019-01-30 10:26:24,12.0,5.3,0.8,14.3,13.6,19.1
2019-01-30 10:33:36,12.0,5.3,0.8,14.3,13.6,19.1
2019-01-30 10:40:48,12.0,5.3,0.8,14.3,13.6,19.1
2019-01-30 10:48:00,12.1,5.3,0.9,14.7,13.8,20.0
2019-01-30 10:55:12,12.1,5.3,0.9,14.7,13.8,20.0
2019-01-30 11:02:24,12.1,5.3,0.9,14.9,14.0,20.2
2019-01-30 11:09:36,12.1,5.3,0.9,14.9,14.0,20.2
2019-01-30 11:16:48,12.2,5.3,1.0,15.0,14.1,19.3
2019-01-30 11:24:00,12.2,5.3,1.0,15.0,14.1,19.3
2019-01-30 11:31:12,12.3,5.3,1.0,14.9,14.1,18.5
2019-01-30 11:38:24,12.3,5.3,1.0,14.9,14.1,18.5
2019-01-30 11:45:36,12.3,5.3,1.1,14.8,14.1,18.3
2019-01-30 11:52:48,12.3,5.3,1.1,14.8,14.1,18.3
2019-01-30 12:00:00,12.3,5.3,1.1,14.8,14.1,18.3
2019-01-30 12:07:12,12.3,5.3,1.1,14.8,14.1,18.2
2019-01-30 12:14:24,12.3,5.3,1.1,14.8,14.1,18.2
2019-01-30 12:21:36,12.3,5.3,1.2,14.8,14.1,18.8
2019-01-30 12:28:48,12.3,5.3,1.2,14.8,14.1,18.8
2019-01-30 12:36:00,12.4,5.3,1.2,14.8,14.1,18.3
2019-01-30 12:43:12,12.4,5.3,1.2,14.8,14.1,18.3
2019-01-30 12:50:24,12.4,5.3,1.2,14.8,14.1,18.3
2019-01-30 12:57:36,12.4,5.3,1.2,14.8,14.1,18.3
2019-01-30 13:04:48,12.4,5.3,1.3,14.8,14.1,18.9
2019-01-30 13:12:00,12.4,5.3,1.3,14.8,14.1,18.9
2019-01-30 13:19:12,12.4,5.4,1.3,14.8,14.1,18.5
2019-01-30 13:26:24,12.4,5.4,1.3,14.8,14.1,18.5
2019-01-30 13:33:36,12.5,5.4,1.4,14.8,14.1,18.3
2019-01-30 13:40:48,12.5,5.4,1.4,14.8,14.1,18.3
2019-01-30 13:48:00,12.5,5.4,1.4,14.8,14.1,18.2
2019-01-30 13:55:12,12.5,5.4,1.4,14.8,14.1,18.2
2019-01-30 14:02:24,12.5,5.4,1.4,14.8,14.1,18.0
2019-01-30 14:09:36,12.5,5.4,1.4,14.8,14.1,18.0
2019-01-30 14:16:48,12.5,5.5,1.4,14.7,14.1,17.7
2019-01-30 14:24:00,12.5,5.5,1.4,14.7,14.1,17.7
2019-01-30 14:31:12,12.5,5.5,1.4,14.7,14.1,17.5
2019-01-30 14:38:24,12.5,5.5,1.4,14.7,14.1,17.5
2019-01-30 14:45:36,12.5,5.5,1.5,14.6,14.0,17.4
2019-01-30 14:52:48,12.5,5.5,1.5,14.6,14.0,17.4
2019-01-30 15:00:00,12.5,5.5,1.5,14.6,14.0,17.4
2019-01-30 15:07:12,12.5,5.5,1.5,14.5,14.0,17.4
2019-01-30 15:14:24,12.5,5.5,1.5,14.5,14.0,17.4
2019-01-30 15:21:36,12.5,5.6,1.5,14.5,14.0,17.3
2019-01-30 15:28:48,12.5,5.6,1.5,14.5,14.0,17.3
2019-01-30 15:36:00,12.5,5.6,1.5,14.5,14.0,17.1
2019-01-30 15:43:12,12.5,5.6,1.5,14.5,14.0,17.1
2019-01-30 15:50:24,12.5,5.6,1.5,14.4,13.9,17.0
2019-01-30 15:57:36,12.5,5.6,1.5,14.4,13.9,17.0
2019-01-30 16:04:48,12.5,5.6,1.4,14.4,13.9,16.9
2019-01-30 16:12:00,12.5,5.6,1.4,14.4,13.9,16.9
2019-01-30 16:19:12,12.5,5.6,1.4,14.3,13.9,16.8
2019-01-30 16:26:24,12.5,5.6,1.4,14.3,13.9,16.8
2019-01-30 16:33:36,12.5,5.7,1.4,14.3,13.8,16.8
2019-01-30 16:40:48,12.5,5.7,1.4,14.3,13.8,16.8
2019-01-30 16:48:00,12.5,5.7,1.4,14.3,13.8,16.8
2019-01-30 16:55:12,12.5,5.7,1.4,14.3,13.8,16.8
2019-01-30 17:02:24,12.5,5.7,1.4,14.3,13.8,16.8
2019-01-30 17:09:36,12.5,5.7,1.4,14.3,13.8,16.8
2019-01-30 17:16:48,12.5,5.7,1.4,14.3,13.8,16.7
2019-01-30 17:24:00,12.5,5.7,1.4,14.3,13.8,16.7
2019-01-30 17:31:12,12.5,5.7,1.3,14.2,13.8,16.7
2019-01-30 17:38:24,12.5,5.7,1.3,14.2,13.8,16.7
2019-01-30 17:45:36,12.5,5.7,1.3,14.2,13.8,16.6
2019-01-30 17:52:48,12.5,5.7,1.3,14.2,13.8,16.6
2019-01-30 18:00:00,12.5,5.7,1.3,14.2,13.8,16.6
2019-01-30 18:07:12,12.4,5.7,1.3,14.2,13.7,16.7
2019-01-30 18:14:24,12.4,5.7,1.3,14.2,13.7,16.7
2019-01-30 18:21:36,12.4,5.8,1.2,14.2,13.7,16.7
2019-01-30 18:28:48,12.4,5.8,1.2,14.2,13.7,16.7
2019-01-30 18:36:00,12.4,5.8,1.2,14.2,13.7,16.6
2019-01-30 18:43:12,12.4,5.8,1.2,14.2,13.7,16.6
2019-01-30 18:50:24,12.4,5.8,1.1,14.1,13.7,16.5
2019-01-30 18:57:36,12.4,5.8,1.1,14.1,13.7,16.5
2019-01-30 19:04:48,12.4,5.8,1.1,14.0,13.6,16.4
2019-01-30 19:12:00,12.4,5.8,1.1,14.0,13.6,16.4
2019-01-30 19:19:12,12.4,5.8,1.0,14.0,13.6,16.5
2019-01-30 19:26:24,12.4,5.8,1.0,14.0,13.6,16.5
2019-01-30 19:33:36,12.4,5.8,1.0,14.0,13.6,16.5
2019-01-30 19:40:48,12.4,5.8,1.0,14.0,13.6,16.5
2019-01-30 19:48:00,12.4,5.8,1.0,14.0,13.6,16.6
2019-01-30 19:55:12,12.4,5.8,1.0,14.0,13.6,16.6
2019-01-30 20:02:24,12.4,5.7,0.9,14.1,13.6,16.6
2019-01-30 20:09:36,12.4,5.7,0.9,14.1,13.6,16.6
2019-01-30 20:16:48,12.4,5.7,0.9,14.1,13.6,16.5
2019-01-30 20:24:00,12.4,5.7,0.9,14.1,13.6,16.5
2019-01-30 20:31:12,12.4,5.7,0.9,14.1,13.6,16.4
2019-01-30 20:38:24,12.4,5.7,0.9,14.1,13.6,16.4
2019-01-30 20:45:36,12.3,5.7,0.8,14.0,13.6,16.4
2019-01-30 20:52:48,12.3,5.7,0.8,14.0,13.6,16.4
2019-01-30 21:00:00,12.3,5.7,0.8,14.0,13.6,16.4
2019-01-30 21:07:12,12.3,5.7,0.8,14.0,13.6,16.3
2019-01-30 21:14:24,12.3,5.7,0.8,14.0,13.6,16.3
2019-01-30 21:21:36,12.3,5.7,0.8,14.0,13.5,16.3
2019-01-30 21:28:48,12.3,5.7,0.8,14.0,13.5,16.3
2019-01-30 21:36:00,12.3,5.7,0.8,13.9,13.5,16.3
2019-01-30 21:43:12,12.3,5.7,0.8,13.9,13.5,16.3
2019-01-30 21:50:24,12.3,5.7,0.8,14.0,13.5,16.3
2019-01-30 21:57:36,12.3,5.7,0.8,14.0,13.5,16.3
2019-01-30 22:04:48,12.3,5.6,0.8,14.0,13.5,16.3
2019-01-30 22:12:00,12.3,5.6,0.8,14.0,13.5,16.3
2019-01-30 22:19:12,12.3,5.6,0.8,14.0,13.5,16.2
2019-01-30 22:26:24,12.3,5.6,0.8,14.0,13.5,16.2
2019-01-30 22:33:36,12.3,5.6,0.8,14.0,13.5,16.1
2019-01-30 22:40:48,12.3,5.6,0.8,14.0,13.5,16.1
2019-01-30 22:48:00,12.3,5.6,0.8,13.9,13.5,16.1
2019-01-30 22:55:12,12.3,5.6,0.8,13.9,13.5,16.1
2019-01-30 23:02:24,12.3,5.6,0.8,13.9,13.5,16.1
2019-01-30 23:09:36,12.3,5.6,0.8,13.9,13.5,16.1
2019-01-30 23:16:48,12.3,5.6,0.8,13.9,13.5,16.1
2019-01-30 23:24:00,12.3,5.6,0.8,13.9,13.5,16.1
2019-01-30 23:31:12,12.2,5.6,0.8,13.9,13.5,15.9
2019-01-30 23:38:24,12.2,5.6,0.8,13.9,13.5,15.9
2019-01-30 23:45:36,12.2,5.6,0.8,13.9,13.4,15.9
2019-01-30 23:52:48,12.2,5.6,0.8,13.9,13.4,15.9
2019-01-31 00:00:00,12.2,5.6,0.8,13.9,13.4,15.9
2019-01-31 00:07:12,,,,,,
