,4243_Mbus Apators,4265_Mbus Apators,4276_Mbus Apators,4287_Mbus Apators,4298_Mbus Apators,4309_Mbus Apators,4320_Mbus Apators,4481_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-01-29 23:45:36,,,,,,,,
2019-01-29 23:52:48,,,,,,,,
2019-01-30 00:00:00,,,,,,,,
2019-01-30 00:07:12,,,,,,,,
2019-01-30 00:14:24,,,,,,,,
2019-01-30 00:21:36,,,,,,,,
2019-01-30 00:28:48,,,,,,,,
2019-01-30 00:36:00,,,,,,,,
2019-01-30 00:43:12,,,,,,,,
2019-01-30 00:50:24,,,,,,,,
2019-01-30 00:57:36,,,,,,,,
2019-01-30 01:04:48,,,,,,,,
2019-01-30 01:12:00,,,,,,,,
2019-01-30 01:19:12,,,,,,,,
2019-01-30 01:26:24,,,,,,,,
2019-01-30 01:33:36,,,,,,,,
2019-01-30 01:40:48,,,,,,,,
2019-01-30 01:48:00,,,,,,,,
2019-01-30 01:55:12,,,,,,,,
2019-01-30 02:02:24,,,,,,,,
2019-01-30 02:09:36,,,,,,,,
2019-01-30 02:16:48,,,,,,,,
2019-01-30 02:24:00,,,,,,,,
2019-01-30 02:31:12,,,,,,,,
2019-01-30 02:38:24,,,,,,,,
2019-01-30 02:45:36,,,,,,,,
2019-01-30 02:52:48,,,,,,,,
2019-01-30 03:00:00,,,,,,,,
2019-01-30 03:07:12,,,,,,,,
2019-01-30 03:14:24,,,,,,,,
2019-01-30 03:21:36,,,,,,,,
2019-01-30 03:28:48,,,,,,,,
2019-01-30 03:36:00,,,,,,,,
2019-01-30 03:43:12,,,,,,,,
2019-01-30 03:50:24,,,,,,,,
2019-01-30 03:57:36,,,,,,,,
2019-01-30 04:04:48,,,,,,,,
2019-01-30 04:12:00,,,,,,,,
2019-01-30 04:19:12,,,,,,,,
2019-01-30 04:26:24,,,,,,,,
2019-01-30 04:33:36,,,,,,,,
2019-01-30 04:40:48,,,,,,,,
2019-01-30 04:48:00,,,,,,,,
2019-01-30 04:55:12,,,,,,,,
2019-01-30 05:02:24,,,,,,,,
2019-01-30 05:09:36,,,,,,,,
2019-01-30 05:16:48,,,,,,,,
2019-01-30 05:24:00,,,,,,,,
2019-01-30 05:31:12,,,,,,,,
2019-01-30 05:38:24,,,,,,,,
2019-01-30 05:45:36,,,,,,,,
2019-01-30 05:52:48,,,,,,,,
2019-01-30 06:00:00,,,,,,,,
2019-01-30 06:07:12,,,,,,,,
2019-01-30 06:14:24,,,,,,,,
2019-01-30 06:21:36,,,,,,,,
2019-01-30 06:28:48,,,,,,,,
2019-01-30 06:36:00,,,,,,,,
2019-01-30 06:43:12,,,,,,,,
2019-01-30 06:50:24,,,,,,,,
2019-01-30 06:57:36,,,,,,,,
2019-01-30 07:04:48,,,,,,,,
2019-01-30 07:12:00,,,,,,,,
2019-01-30 07:19:12,,,,,,,,
2019-01-30 07:26:24,,,,,,,,
2019-01-30 07:33:36,,,,,,,,
2019-01-30 07:40:48,,,,,,,,
2019-01-30 07:48:00,,,,,,,,
2019-01-30 07:55:12,,,,,,,,
2019-01-30 08:02:24,,,,,,,,
2019-01-30 08:09:36,,,,,,,,
2019-01-30 08:16:48,,,,,,,,
2019-01-30 08:24:00,,,,,,,,
2019-01-30 08:31:12,,,,,,,,
2019-01-30 08:38:24,,,,,,,,
2019-01-30 08:45:36,,,,,,,,
2019-01-30 08:52:48,,,,,,,,
2019-01-30 09:00:00,,,,,,,,
2019-01-30 09:07:12,,,,,,,,
2019-01-30 09:14:24,,,,,,,,
2019-01-30 09:21:36,,,,,,,,
2019-01-30 09:28:48,,,,,,,,
2019-01-30 09:36:00,,,,,,,,
2019-01-30 09:43:12,,,,,,,,
2019-01-30 09:50:24,,,,,,,,
2019-01-30 09:57:36,,,,,,,,
2019-01-30 10:04:48,,,,,,,,
2019-01-30 10:12:00,,,,,,,,
2019-01-30 10:19:12,,,,,,,,
2019-01-30 10:26:24,,,,,,,,
2019-01-30 10:33:36,,,,,,,,
2019-01-30 10:40:48,,,,,,,,
2019-01-30 10:48:00,,,,,,,,
2019-01-30 10:55:12,4.214,7.622,8.258,0.0,31.628,0.0,0.0,5.938
2019-01-30 11:02:24,4.214,7.622,8.258,0.0,31.628,0.0,0.0,5.938
2019-01-30 11:09:36,4.214,7.622,8.258,0.0,31.628,0.0,0.0,5.938
2019-01-30 11:16:48,4.214,7.622,8.258,0.0,31.628,0.0,0.0,5.938
2019-01-30 11:24:00,4.214,7.622,8.258,0.0,31.628,0.0,0.0,5.938
2019-01-30 11:31:12,4.214,7.622,8.258,0.0,31.628,0.0,0.0,5.938
2019-01-30 11:38:24,4.214,7.622,8.258,0.0,31.628,0.0,0.0,5.938
2019-01-30 11:45:36,4.214,7.622,8.258,0.0,31.628,0.0,0.0,5.938
2019-01-30 11:52:48,4.214,7.622,8.258,0.0,31.638,0.0,0.0,5.938
2019-01-30 12:00:00,4.214,7.622,8.258,0.0,31.638,0.0,0.0,5.938
2019-01-30 12:07:12,4.214,7.622,8.263,0.0,31.641,0.0,0.0,5.938
2019-01-30 12:14:24,4.214,7.622,8.263,0.0,31.641,0.0,0.0,5.938
2019-01-30 12:21:36,4.214,7.622,8.264,0.0,31.641,0.0,0.0,5.938
2019-01-30 12:28:48,4.214,7.622,8.264,0.0,31.641,0.0,0.0,5.938
2019-01-30 12:36:00,4.214,7.622,8.264,0.0,31.641,0.0,0.0,5.938
2019-01-30 12:43:12,4.214,7.622,8.264,0.0,31.641,0.0,0.0,5.938
