,4146_MBUS Bmeters,4147_MBUS Bmeters,4150_MBUS Bmeters,4153_MBUS Bmeters,4155_MBUS Bmeters,4156_MBUS Bmeters,4157_MBUS Bmeters,4158_MBUS Bmeters,4159_MBUS Bmeters
2019-02-09 02:16:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 02:24:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 02:31:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 02:38:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 02:45:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 02:52:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 03:00:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 03:07:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 03:14:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 03:21:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 03:28:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 03:36:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 03:43:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 03:50:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 03:57:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 04:04:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 04:12:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 04:19:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 04:26:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 04:33:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 04:40:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 04:48:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 04:55:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 05:02:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 05:09:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 05:16:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 05:24:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 05:31:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 05:38:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 05:45:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 05:52:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 06:00:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 06:07:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 06:14:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 06:21:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 06:28:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 06:36:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 06:43:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 06:50:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 06:57:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 07:04:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 07:12:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 07:19:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 07:26:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 07:33:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 07:40:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 07:48:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 07:55:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 08:02:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 08:09:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 08:16:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 08:24:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 08:31:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 08:38:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 08:45:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 08:52:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 09:00:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 09:07:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 09:14:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 09:21:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 09:28:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 09:36:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 09:43:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 09:50:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 09:57:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 10:04:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 10:12:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 10:19:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 10:26:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 10:33:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 10:40:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 10:48:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 10:55:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 11:02:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 11:09:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 11:16:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 11:24:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 11:31:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 11:38:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 11:45:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 11:52:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 12:00:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 12:07:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 12:14:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 12:21:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 12:28:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 12:36:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 12:43:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 12:50:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 12:57:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 13:04:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 13:12:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 13:19:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 13:26:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 13:33:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 13:40:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 13:48:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 13:55:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 14:02:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 14:09:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 14:16:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 14:24:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 14:31:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 14:38:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 14:45:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 14:52:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 15:00:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 15:07:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 15:14:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 15:21:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 15:28:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 15:36:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 15:43:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 15:50:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 15:57:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 16:04:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 16:12:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 16:19:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 16:26:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 16:33:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 16:40:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 16:48:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 16:55:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 17:02:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 17:09:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 17:16:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 17:24:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 17:31:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 17:38:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 17:45:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 17:52:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 18:00:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 18:07:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 18:14:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 18:21:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 18:28:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 18:36:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 18:43:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 18:50:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 18:57:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 19:04:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 19:12:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 19:19:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 19:26:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 19:33:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 19:40:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 19:48:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 19:55:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 20:02:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 20:09:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 20:16:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 20:24:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 20:31:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 20:38:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 20:45:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 20:52:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 21:00:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 21:07:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 21:14:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 21:21:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 21:28:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 21:36:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 21:43:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 21:50:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 21:57:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 22:04:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 22:12:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 22:19:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 22:26:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 22:33:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 22:40:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 22:48:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 22:55:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 23:02:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 23:09:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 23:16:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 23:24:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 23:31:12,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 23:38:24,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 23:45:36,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-09 23:52:48,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-10 00:00:00,0.937,0.454,0.301,0.371,0.206,1.186,0.273,2.98,0.313
2019-02-10 00:07:12,,,,,,,,,
