,4244_Mbus Apators,4255_Mbus Apators,4266_Mbus Apators,4277_Mbus Apators,4288_Mbus Apators,4299_Mbus Apators,4310_Mbus Apators,4321_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-02-08 23:45:36,404.347924,552.652184,516.338878,391.166857,0.155,1408.685686,0.163,0.0
2019-02-08 23:52:48,404.451838,552.731679,516.403025,391.202993,0.155,1408.796875,0.163,0.0
2019-02-09 00:00:00,404.451838,552.731679,516.403025,391.202993,0.155,1408.796875,0.163,0.0
2019-02-09 00:07:12,404.568268,552.815258,516.470193,391.23991,0.155,1408.981667,0.163,0.0
2019-02-09 00:14:24,404.568268,552.815258,516.470193,391.23991,0.155,1408.981667,0.163,0.0
2019-02-09 00:21:36,404.663909,552.898759,516.536669,391.277259,0.155,1409.220146,0.163,0.0
2019-02-09 00:28:48,404.663909,552.898759,516.536669,391.277259,0.155,1409.220146,0.163,0.0
2019-02-09 00:36:00,404.758226,552.979037,516.599945,391.311391,0.155,1409.470464,0.163,0.0
2019-02-09 00:43:12,404.758226,552.979037,516.599945,391.311391,0.155,1409.470464,0.163,0.0
2019-02-09 00:50:24,404.83811,553.064728,516.667908,391.3479,0.155,1409.721643,0.163,0.0
2019-02-09 00:57:36,404.83811,553.064728,516.667908,391.3479,0.155,1409.721643,0.163,0.0
2019-02-09 01:04:48,404.924288,553.149004,516.734809,391.376476,0.155,1409.96409,0.163,0.0
2019-02-09 01:12:00,404.924288,553.149004,516.734809,391.376476,0.155,1409.96409,0.163,0.0
2019-02-09 01:19:12,404.988328,553.235649,516.80459,391.411269,0.155,1410.13396,0.163,0.0
2019-02-09 01:26:24,404.988328,553.235649,516.80459,391.411269,0.155,1410.13396,0.163,0.0
2019-02-09 01:33:36,405.080254,553.317647,516.871212,391.430115,0.155,1410.236891,0.163,0.0
2019-02-09 01:40:48,405.080254,553.317647,516.871212,391.430115,0.155,1410.236891,0.163,0.0
2019-02-09 01:48:00,405.182102,553.399536,516.939106,391.464552,0.155,1410.389927,0.163,0.0
2019-02-09 01:55:12,405.182102,553.399536,516.939106,391.464552,0.155,1410.389927,0.163,0.0
2019-02-09 02:02:24,405.30899,553.479004,517.004028,391.481995,0.155,1410.636963,0.163,0.0
2019-02-09 02:09:36,405.30899,553.479004,517.004028,391.481995,0.155,1410.636963,0.163,0.0
2019-02-09 02:16:48,405.412994,553.562012,517.072021,391.518005,0.155,1410.890991,0.163,0.0
2019-02-09 02:24:00,405.412994,553.562012,517.072021,391.518005,0.155,1410.890991,0.163,0.0
2019-02-09 02:31:12,405.523208,553.642253,517.136745,391.555707,0.155,1411.119088,0.163,0.0
2019-02-09 02:38:24,405.523208,553.642253,517.136745,391.555707,0.155,1411.119088,0.163,0.0
2019-02-09 02:45:36,405.523208,553.642253,517.136745,391.555707,0.155,1411.119088,0.163,0.0
2019-02-09 02:52:48,405.622593,553.726108,517.204626,391.585971,0.155,1411.227371,0.163,0.0
2019-02-09 03:00:00,405.622593,553.726108,517.204626,391.585971,0.155,1411.227371,0.163,0.0
2019-02-09 03:07:12,405.720258,553.807389,517.270487,391.623407,0.155,1411.397184,0.163,0.0
2019-02-09 03:14:24,405.720258,553.807389,517.270487,391.623407,0.155,1411.397184,0.163,0.0
2019-02-09 03:21:36,405.805404,553.894222,517.339396,391.648395,0.155,1411.631112,0.163,0.0
2019-02-09 03:28:48,405.805404,553.894222,517.339396,391.648395,0.155,1411.631112,0.163,0.0
2019-02-09 03:36:00,405.901635,553.978846,517.405613,391.682629,0.155,1411.878071,0.163,0.0
2019-02-09 03:43:12,405.901635,553.978846,517.405613,391.682629,0.155,1411.878071,0.163,0.0
2019-02-09 03:50:24,406.001311,554.067377,517.47522,391.70767,0.155,1412.13054,0.163,0.0
2019-02-09 03:57:36,406.001311,554.067377,517.47522,391.70767,0.155,1412.13054,0.163,0.0
2019-02-09 04:04:48,406.101869,554.147888,517.53902,391.740571,0.155,1412.366492,0.163,0.0
2019-02-09 04:12:00,406.101869,554.147888,517.53902,391.740571,0.155,1412.366492,0.163,0.0
2019-02-09 04:19:12,406.19873,554.233387,517.607455,391.767459,0.155,1412.587691,0.163,0.0
2019-02-09 04:26:24,406.19873,554.233387,517.607455,391.767459,0.155,1412.587691,0.163,0.0
2019-02-09 04:33:36,406.303236,554.314441,517.674913,391.802691,0.155,1412.711844,0.163,0.0
2019-02-09 04:40:48,406.303236,554.314441,517.674913,391.802691,0.155,1412.711844,0.163,0.0
2019-02-09 04:48:00,406.371524,554.394405,517.741661,391.83529,0.155,1412.845483,0.163,0.0
2019-02-09 04:55:12,406.371524,554.394405,517.741661,391.83529,0.155,1412.845483,0.163,0.0
2019-02-09 05:02:24,406.406006,554.482019,517.815613,391.869823,0.155,1413.07476,0.163,0.0
2019-02-09 05:09:36,406.406006,554.482019,517.815613,391.869823,0.155,1413.07476,0.163,0.0
2019-02-09 05:16:48,406.501007,554.560501,517.881012,391.904999,0.155,1413.324463,0.163,0.0
2019-02-09 05:24:00,406.501007,554.560501,517.881012,391.904999,0.155,1413.324463,0.163,0.0
2019-02-09 05:31:12,406.580705,554.645569,517.950676,391.939225,0.155,1413.577952,0.163,0.0
2019-02-09 05:38:24,406.580705,554.645569,517.950676,391.939225,0.155,1413.577952,0.163,0.0
2019-02-09 05:45:36,406.682457,554.728325,518.017247,391.969288,0.155,1413.825707,0.163,0.0
2019-02-09 05:52:48,406.682457,554.728325,518.017247,391.969288,0.155,1413.825707,0.163,0.0
