,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08 23:45:36,37.8,52.3,63.3,,,,,,,29.1,29.6,55.3,80.4,30.0,50.9,85.4,38.9,39.0,42.2,25.0,31.793103,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-08 23:52:48,37.7,52.3,63.3,,,,,,,29.1,29.6,55.3,80.5,30.0,50.8,85.3,38.9,39.0,42.2,25.0,31.633333,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 00:00:00,37.7,52.3,63.3,,,,,,,29.1,29.6,55.3,80.5,30.0,50.8,85.3,38.9,39.0,42.2,25.0,31.633333,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 00:07:12,37.6,52.3,63.3,,,,,,,29.1,29.6,55.3,80.5,29.9,50.8,85.3,38.9,39.0,42.2,25.0,31.590909,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 00:14:24,37.6,52.3,63.3,,,,,,,29.1,29.6,55.3,80.5,29.9,50.8,85.3,38.9,39.0,42.2,25.0,31.590909,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 00:21:36,37.6,52.3,63.3,,,,,,,29.1,29.6,55.3,80.5,29.9,50.7,85.3,38.9,39.0,42.2,25.0,31.478261,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 00:28:48,37.6,52.3,63.3,,,,,,,29.1,29.6,55.3,80.5,29.9,50.7,85.3,38.9,39.0,42.2,25.0,31.478261,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 00:36:00,37.6,52.3,63.4,,,,,,,29.0,29.6,55.2,80.5,29.9,50.7,85.3,38.8,39.0,42.2,25.0,31.923077,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 00:43:12,37.6,52.3,63.4,,,,,,,29.0,29.6,55.2,80.5,29.9,50.7,85.3,38.8,39.0,42.2,25.0,31.923077,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 00:50:24,37.5,52.3,63.4,,,,,,,29.0,29.6,55.1,80.5,29.8,50.6,85.3,38.8,39.0,42.2,25.0,31.066667,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 00:57:36,37.5,52.3,63.4,,,,,,,29.0,29.6,55.1,80.5,29.8,50.6,85.3,38.8,39.0,42.2,25.0,31.066667,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 01:04:48,37.7,52.3,63.4,,,,,,,29.0,29.5,55.0,80.5,29.8,50.6,85.3,38.8,39.0,42.2,25.0,31.724138,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 01:12:00,37.7,52.3,63.4,,,,,,,29.0,29.5,55.0,80.5,29.8,50.6,85.3,38.8,39.0,42.2,25.0,31.724138,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 01:19:12,37.8,52.3,63.4,,,,,,,29.0,29.5,54.8,80.5,29.8,50.5,85.3,38.8,39.0,42.2,25.0,31.3,25.0,51.9,27.3,31.0,37.9,44.6,32.0,41.3,53.4
2019-02-09 01:26:24,37.8,52.3,63.4,,,,,,,29.0,29.5,54.8,80.5,29.8,50.5,85.3,38.8,39.0,42.2,25.0,31.3,25.0,51.9,27.3,31.0,37.9,44.6,32.0,41.3,53.4
2019-02-09 01:33:36,37.8,52.3,63.4,,,,,,,29.0,29.5,54.7,80.5,29.7,50.5,85.4,38.8,39.0,42.2,25.0,31.967742,25.0,51.9,27.3,31.0,37.9,44.6,32.0,41.3,53.4
2019-02-09 01:40:48,37.8,52.3,63.4,,,,,,,29.0,29.5,54.7,80.5,29.7,50.5,85.4,38.8,39.0,42.2,25.0,31.967742,25.0,51.9,27.3,31.0,37.9,44.6,32.0,41.3,53.4
2019-02-09 01:48:00,37.7,52.3,63.4,,,,,,,29.0,29.5,54.5,80.5,29.7,50.4,85.4,38.8,39.0,42.1,24.96875,31.9375,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 01:55:12,37.7,52.3,63.4,,,,,,,29.0,29.5,54.5,80.5,29.7,50.4,85.4,38.8,39.0,42.1,24.96875,31.9375,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 02:02:24,37.6,52.4,63.4,,,,,,,29.0,29.5,54.5,80.5,29.6,50.4,85.4,38.8,39.0,42.1,24.90625,31.84375,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 02:09:36,37.6,52.4,63.4,,,,,,,29.0,29.5,54.5,80.5,29.6,50.4,85.4,38.8,39.0,42.1,24.90625,31.84375,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
2019-02-09 02:16:48,37.6,52.4,63.4,,,,,,,28.9,29.5,54.4,80.5,29.6,50.3,85.4,38.8,39.0,42.1,24.870968,31.419355,25.0,51.9,27.3,30.9,37.9,44.6,32.0,41.3,53.4
