,4340_POG_26.26,4348_POG_27.27,4356_POG_28.28,4364_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-08 23:45:36,-0.89,-1.74,-1.06,-1.67
2019-02-08 23:52:48,-0.97,-1.74,-1.18,-1.82
2019-02-09 00:00:00,-0.97,-1.74,-1.18,-1.82
2019-02-09 00:07:12,-1.05,-1.82,-1.27,-1.9
2019-02-09 00:14:24,-1.05,-1.82,-1.27,-1.9
2019-02-09 00:21:36,-1.1,-1.95,-1.53,-1.97
2019-02-09 00:28:48,-1.1,-1.95,-1.53,-1.97
2019-02-09 00:36:00,-1.11,-1.95,-1.5,-1.98
2019-02-09 00:43:12,-1.11,-1.95,-1.5,-1.98
2019-02-09 00:50:24,-1.12,-1.97,-1.52,-1.93
2019-02-09 00:57:36,-1.12,-1.97,-1.52,-1.93
2019-02-09 01:04:48,-1.16,-1.93,-1.47,-1.89
2019-02-09 01:12:00,-1.16,-1.93,-1.47,-1.89
2019-02-09 01:19:12,-1.01,-1.65,-1.32,-1.59
2019-02-09 01:26:24,-1.01,-1.65,-1.32,-1.59
2019-02-09 01:33:36,-0.98,-1.53,-1.15,-1.47
2019-02-09 01:40:48,-0.98,-1.53,-1.15,-1.47
2019-02-09 01:48:00,-1.17,-1.58,-1.24,-1.54
2019-02-09 01:55:12,-1.17,-1.58,-1.24,-1.54
2019-02-09 02:02:24,-1.29,-1.74,-1.4,-1.71
2019-02-09 02:09:36,-1.29,-1.74,-1.4,-1.71
2019-02-09 02:16:48,-1.34,-1.82,-1.53,-1.88
2019-02-09 02:24:00,-1.34,-1.82,-1.53,-1.88
2019-02-09 02:31:12,-1.33,-2.02,-1.77,-2.02
2019-02-09 02:38:24,-1.33,-2.02,-1.77,-2.02
2019-02-09 02:45:36,-1.33,-2.02,-1.77,-2.02
2019-02-09 02:52:48,-1.35,-2.06,-1.92,-2.1
2019-02-09 03:00:00,-1.35,-2.06,-1.92,-2.1
2019-02-09 03:07:12,-1.5,-2.12,-1.98,-2.11
2019-02-09 03:14:24,-1.5,-2.12,-1.98,-2.11
2019-02-09 03:21:36,-1.66,-2.18,-2.0,-2.13
2019-02-09 03:28:48,-1.66,-2.18,-2.0,-2.13
2019-02-09 03:36:00,-1.71,-2.05,-1.84,-2.02
2019-02-09 03:43:12,-1.71,-2.05,-1.84,-2.02
2019-02-09 03:50:24,-1.69,-2.08,-1.76,-2.05
2019-02-09 03:57:36,-1.69,-2.08,-1.76,-2.05
2019-02-09 04:04:48,-1.68,-2.15,-1.94,-2.14
2019-02-09 04:12:00,-1.68,-2.15,-1.94,-2.14
2019-02-09 04:19:12,-1.52,-2.18,-1.97,-2.2
2019-02-09 04:26:24,-1.52,-2.18,-1.97,-2.2
2019-02-09 04:33:36,-1.47,-2.06,-1.94,-2.08
2019-02-09 04:40:48,-1.47,-2.06,-1.94,-2.08
2019-02-09 04:48:00,-1.52,-1.99,-1.82,-1.97
2019-02-09 04:55:12,-1.52,-1.99,-1.82,-1.97
2019-02-09 05:02:24,-1.42,-1.81,-1.6,-1.83
2019-02-09 05:09:36,-1.42,-1.81,-1.6,-1.83
2019-02-09 05:16:48,-1.41,-1.68,-1.52,-1.77
2019-02-09 05:24:00,-1.41,-1.68,-1.52,-1.77
2019-02-09 05:31:12,-1.47,-1.57,-1.39,-1.68
2019-02-09 05:38:24,-1.47,-1.57,-1.39,-1.68
2019-02-09 05:45:36,-1.36,-1.54,-1.35,-1.62
2019-02-09 05:52:48,-1.36,-1.54,-1.35,-1.62
2019-02-09 06:00:00,-1.36,-1.54,-1.35,-1.62
2019-02-09 06:07:12,-1.14,-1.32,-1.25,-1.42
2019-02-09 06:14:24,-1.14,-1.32,-1.25,-1.42
2019-02-09 06:21:36,-0.93,-1.11,-1.21,-1.3
2019-02-09 06:28:48,-0.93,-1.11,-1.21,-1.3
2019-02-09 06:36:00,-0.85,-0.87,-1.09,-1.2
2019-02-09 06:43:12,-0.85,-0.87,-1.09,-1.2
2019-02-09 06:50:24,-0.6,-0.5,-0.86,-1.0
2019-02-09 06:57:36,-0.6,-0.5,-0.86,-1.0
2019-02-09 07:04:48,-0.38,0.02,-0.52,-0.79
2019-02-09 07:12:00,-0.38,0.02,-0.52,-0.79
2019-02-09 07:19:12,-0.16,0.43,-0.1,-0.5
2019-02-09 07:26:24,-0.16,0.43,-0.1,-0.5
2019-02-09 07:33:36,0.24,1.55,0.63,-0.24
2019-02-09 07:40:48,0.24,1.55,0.63,-0.24
2019-02-09 07:48:00,0.57,2.05,0.96,-0.01
2019-02-09 07:55:12,0.57,2.05,0.96,-0.01
2019-02-09 08:02:24,1.45,3.3,0.83,0.27
2019-02-09 08:09:36,1.45,3.3,0.83,0.27
2019-02-09 08:16:48,2.07,3.89,1.0,0.69
2019-02-09 08:24:00,2.07,3.89,1.0,0.69
2019-02-09 08:31:12,2.0,3.36,1.09,0.84
2019-02-09 08:38:24,2.0,3.36,1.09,0.84
2019-02-09 08:45:36,1.86,2.66,1.19,0.98
2019-02-09 08:52:48,1.86,2.66,1.19,0.98
2019-02-09 09:00:00,1.86,2.66,1.19,0.98
2019-02-09 09:07:12,2.11,3.11,1.45,1.32
2019-02-09 09:14:24,2.11,3.11,1.45,1.32
2019-02-09 09:21:36,2.09,2.88,1.65,1.6
2019-02-09 09:28:48,2.09,2.88,1.65,1.6
2019-02-09 09:36:00,2.42,3.53,2.13,2.01
2019-02-09 09:43:12,2.42,3.53,2.13,2.01
2019-02-09 09:50:24,2.6,3.14,2.95,2.8
2019-02-09 09:57:36,2.6,3.14,2.95,2.8
2019-02-09 10:04:48,2.84,3.07,3.86,3.43
2019-02-09 10:12:00,2.84,3.07,3.86,3.43
2019-02-09 10:19:12,3.0,3.32,4.58,3.93
2019-02-09 10:26:24,3.0,3.32,4.58,3.93
2019-02-09 10:33:36,3.01,3.28,4.18,3.74
2019-02-09 10:40:48,3.01,3.28,4.18,3.74
2019-02-09 10:48:00,3.16,3.44,4.2,3.84
2019-02-09 10:55:12,3.16,3.44,4.2,3.84
2019-02-09 11:02:24,3.26,3.46,3.94,3.84
2019-02-09 11:09:36,3.26,3.46,3.94,3.84
2019-02-09 11:16:48,3.25,3.45,3.95,3.91
2019-02-09 11:24:00,3.25,3.45,3.95,3.91
2019-02-09 11:31:12,3.51,3.78,5.11,4.63
2019-02-09 11:38:24,3.51,3.78,5.11,4.63
2019-02-09 11:45:36,3.51,3.78,5.11,4.63
2019-02-09 11:52:48,3.46,3.7,4.18,4.42
2019-02-09 12:00:00,3.46,3.7,4.18,4.42
2019-02-09 12:07:12,3.53,3.8,3.95,4.17
2019-02-09 12:14:24,3.53,3.8,3.95,4.17
2019-02-09 12:21:36,3.77,3.94,3.83,4.03
2019-02-09 12:28:48,3.77,3.94,3.83,4.03
2019-02-09 12:36:00,3.76,3.91,3.71,3.86
2019-02-09 12:43:12,3.76,3.91,3.71,3.86
2019-02-09 12:50:24,3.65,3.77,3.59,3.8
2019-02-09 12:57:36,3.65,3.77,3.59,3.8
2019-02-09 13:04:48,3.56,3.6,3.49,3.7
2019-02-09 13:12:00,3.56,3.6,3.49,3.7
2019-02-09 13:19:12,3.49,3.53,3.45,3.62
2019-02-09 13:26:24,3.49,3.53,3.45,3.62
2019-02-09 13:33:36,3.36,3.47,3.41,3.56
2019-02-09 13:40:48,3.36,3.47,3.41,3.56
2019-02-09 13:48:00,3.21,3.32,3.29,3.53
2019-02-09 13:55:12,3.21,3.32,3.29,3.53
2019-02-09 14:02:24,3.15,3.16,3.17,3.39
2019-02-09 14:09:36,3.15,3.16,3.17,3.39
2019-02-09 14:16:48,3.06,3.09,3.07,3.27
2019-02-09 14:24:00,3.06,3.09,3.07,3.27
2019-02-09 14:31:12,2.97,3.03,3.02,3.1
2019-02-09 14:38:24,2.97,3.03,3.02,3.1
2019-02-09 14:45:36,2.75,2.87,2.91,2.94
2019-02-09 14:52:48,2.75,2.87,2.91,2.94
2019-02-09 15:00:00,2.75,2.87,2.91,2.94
2019-02-09 15:07:12,2.72,2.78,2.84,2.87
2019-02-09 15:14:24,2.72,2.78,2.84,2.87
2019-02-09 15:21:36,2.62,2.78,2.78,2.82
2019-02-09 15:28:48,2.62,2.78,2.78,2.82
2019-02-09 15:36:00,2.75,2.79,2.81,2.95
2019-02-09 15:43:12,2.75,2.79,2.81,2.95
2019-02-09 15:50:24,2.85,2.87,2.84,2.97
2019-02-09 15:57:36,2.85,2.87,2.84,2.97
2019-02-09 16:04:48,2.7,2.91,2.93,3.01
2019-02-09 16:12:00,2.7,2.91,2.93,3.01
2019-02-09 16:19:12,2.5,2.76,2.77,2.85
2019-02-09 16:26:24,2.5,2.76,2.77,2.85
2019-02-09 16:33:36,2.31,2.57,2.58,2.53
2019-02-09 16:40:48,2.31,2.57,2.58,2.53
2019-02-09 16:48:00,2.23,2.52,2.52,2.44
2019-02-09 16:55:12,2.23,2.52,2.52,2.44
2019-02-09 17:02:24,2.33,2.54,2.5,2.5
2019-02-09 17:09:36,2.33,2.54,2.5,2.5
2019-02-09 17:16:48,2.4,2.56,2.52,2.54
2019-02-09 17:24:00,2.4,2.56,2.52,2.54
2019-02-09 17:31:12,2.36,2.51,2.49,2.52
2019-02-09 17:38:24,2.36,2.51,2.49,2.52
2019-02-09 17:45:36,2.36,2.47,2.43,2.51
2019-02-09 17:52:48,2.36,2.47,2.43,2.51
