,416_APAR_611.11,420_APAR_612.12,424_APAR_613.13,428_APAR_614.14,432_APAR_615.15,436_APAR_616.16,440_APAR_617.17,444_APAR_618.18,448_APAR_619.19,452_APAR_620.20,456_APAR_621.21,460_APAR_622.22,464_APAR_623.23,468_APAR_624.24,472_APAR_625.25,696_FIF_602.2,698_FIF_603.3,700_FIF_604.4,702_FIF_605.5,704_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-08 23:45:36,25.5,25.7,28.7,36.4,46.8,27.0,27.2,33.7,38.0,43.8,26.4,26.8,28.3,51.4,75.4,26.0,28.931034,28.0,31.0,23.0
2019-02-08 23:52:48,25.4,25.7,28.7,36.4,46.8,27.0,27.2,33.7,38.0,43.8,26.4,26.8,28.3,51.3,75.4,26.0,29.0,28.0,31.0,23.0
2019-02-09 00:00:00,25.4,25.7,28.7,36.4,46.8,27.0,27.2,33.7,38.0,43.8,26.4,26.8,28.3,51.3,75.4,26.0,29.0,28.0,31.0,23.0
2019-02-09 00:07:12,25.5,25.7,28.7,36.4,46.8,27.0,27.2,33.7,38.0,43.8,26.4,26.7,28.2,51.3,75.4,26.0,29.0,28.0,31.0,23.0
2019-02-09 00:14:24,25.5,25.7,28.7,36.4,46.8,27.0,27.2,33.7,38.0,43.8,26.4,26.7,28.2,51.3,75.4,26.0,29.0,28.0,31.0,23.0
2019-02-09 00:21:36,25.5,25.7,28.7,36.4,46.8,27.0,27.2,33.7,38.0,43.8,26.3,26.7,28.1,51.3,75.4,26.0,29.0,28.0,31.0,23.0
2019-02-09 00:28:48,25.5,25.7,28.7,36.4,46.8,27.0,27.2,33.7,38.0,43.8,26.3,26.7,28.1,51.3,75.4,26.0,29.0,28.0,31.0,23.0
2019-02-09 00:36:00,25.4,25.7,28.7,36.4,46.8,27.0,27.2,33.7,38.0,43.8,26.3,26.7,28.0,51.2,75.4,26.0,28.769231,28.0,31.0,23.0
2019-02-09 00:43:12,25.4,25.7,28.7,36.4,46.8,27.0,27.2,33.7,38.0,43.8,26.3,26.7,28.0,51.2,75.4,26.0,28.769231,28.0,31.0,23.0
2019-02-09 00:50:24,25.4,25.7,28.7,36.4,46.8,27.0,27.2,33.7,38.0,43.8,26.3,26.7,28.0,51.2,75.4,26.0,28.7,28.0,31.0,23.0
