,252_APAR_314.14,256_APAR_315.15,260_APAR_316.16,264_APAR_317.17,268_APAR_318.18,272_APAR_319.19,276_APAR_320.20,280_APAR_321.21,284_APAR_322.22,288_APAR_323.23,292_APAR_324.24,296_APAR_325.25,300_APAR_326.26,666_FIF_304.4,668_FIF_305.5,670_FIF_306.6,672_FIF_310.10,674_FIF_311.11,676_FIF_312.12,678_FIF_313.13
2019-02-09 01:04:48,25.2,25.7,26.0,40.6,81.2,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.3,30.0,26.758621,26.862069,,,49.793103,25.0
2019-02-09 01:12:00,25.2,25.7,26.0,40.6,81.2,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.3,30.0,26.758621,26.862069,,,49.793103,25.0
2019-02-09 01:19:12,25.1,25.7,26.0,40.6,81.2,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.2,30.0,26.533333,26.566667,,,50.666667,25.0
2019-02-09 01:26:24,25.1,25.7,26.0,40.6,81.2,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.2,30.0,26.533333,26.566667,,,50.666667,25.0
2019-02-09 01:33:36,25.1,25.7,25.9,40.5,81.2,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.2,30.0,26.741935,26.483871,,,50.83871,25.0
2019-02-09 01:40:48,25.1,25.7,25.9,40.5,81.2,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.2,30.0,26.741935,26.483871,,,50.83871,25.0
2019-02-09 01:48:00,25.1,25.7,25.9,40.5,81.3,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.2,30.0,26.71875,26.25,,,50.65625,25.0
2019-02-09 01:55:12,25.1,25.7,25.9,40.5,81.3,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.2,30.0,26.71875,26.25,,,50.65625,25.0
2019-02-09 02:02:24,25.1,25.6,25.9,40.4,81.3,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.2,30.0,26.53125,26.1875,,,50.25,25.0
2019-02-09 02:09:36,25.1,25.6,25.9,40.4,81.3,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.2,30.0,26.53125,26.1875,,,50.25,25.0
2019-02-09 02:16:48,25.1,25.6,25.8,40.4,81.3,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.2,30.0,26.387097,26.193548,,,49.83871,25.0
2019-02-09 02:24:00,25.1,25.6,25.8,40.4,81.3,35.7,37.5,39.7,48.8,26.9,27.5,32.4,39.2,30.0,26.387097,26.193548,,,49.83871,25.0
2019-02-09 02:31:12,25.1,25.6,25.8,40.4,81.3,35.6,37.5,39.7,48.8,27.0,27.6,32.4,39.2,30.0,26.5,26.033333,,,50.5,25.0
2019-02-09 02:38:24,25.1,25.6,25.8,40.4,81.3,35.6,37.5,39.7,48.8,27.0,27.6,32.4,39.2,30.0,26.5,26.033333,,,50.5,25.0
2019-02-09 02:45:36,25.0,25.6,25.8,40.4,81.3,35.7,37.5,39.7,48.8,27.0,27.6,32.4,39.2,30.0,26.5,26.033333,,,50.5,25.0
2019-02-09 02:52:48,25.0,25.6,25.8,40.4,81.3,35.7,37.5,39.7,48.8,27.0,27.6,32.4,39.2,30.0,26.310345,26.0,,,51.0,24.862069
2019-02-09 03:00:00,25.0,25.6,25.8,40.4,81.3,35.7,37.5,39.7,48.8,27.0,27.6,32.4,39.2,30.0,26.310345,26.0,,,51.0,24.862069
2019-02-09 03:07:12,25.0,25.6,25.8,40.3,81.3,35.6,37.5,39.7,48.8,27.0,27.6,32.4,39.2,30.0,26.133333,26.0,,,50.966667,24.9
2019-02-09 03:14:24,25.0,25.6,25.8,40.3,81.3,35.6,37.5,39.7,48.8,27.0,27.6,32.4,39.2,30.0,26.133333,26.0,,,50.966667,24.9
2019-02-09 03:21:36,25.0,25.6,25.7,40.3,81.3,35.6,37.5,39.7,48.8,27.0,27.6,32.4,39.2,30.0,26.066667,26.0,,,51.066667,24.733333
2019-02-09 03:28:48,25.0,25.6,25.7,40.3,81.3,35.6,37.5,39.7,48.8,27.0,27.6,32.4,39.2,30.0,26.066667,26.0,,,51.066667,24.733333
2019-02-09 03:36:00,25.0,25.5,25.7,40.3,81.4,35.6,37.5,39.6,48.8,27.0,27.6,32.3,39.2,30.0,26.0,26.0,,,51.375,24.5
2019-02-09 03:43:12,25.0,25.5,25.7,40.3,81.4,35.6,37.5,39.6,48.8,27.0,27.6,32.3,39.2,30.0,26.0,26.0,,,51.375,24.5
2019-02-09 03:50:24,25.0,25.5,25.7,40.3,81.4,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.935484,26.0,26.0,,,50.354839,24.645161
2019-02-09 03:57:36,25.0,25.5,25.7,40.3,81.4,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.935484,26.0,26.0,,,50.354839,24.645161
2019-02-09 04:04:48,25.0,25.5,25.6,40.2,81.4,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.913043,26.0,26.0,,,49.782609,24.695652
2019-02-09 04:12:00,25.0,25.5,25.6,40.2,81.4,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.913043,26.0,26.0,,,49.782609,24.695652
2019-02-09 04:19:12,25.0,25.5,25.6,40.2,81.5,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.636364,26.0,26.0,,,50.590909,24.318182
2019-02-09 04:26:24,25.0,25.5,25.6,40.2,81.5,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.636364,26.0,26.0,,,50.590909,24.318182
2019-02-09 04:33:36,24.9,25.5,25.6,40.2,81.5,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.461538,26.0,26.0,,,51.038462,24.307692
2019-02-09 04:40:48,24.9,25.5,25.6,40.2,81.5,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.461538,26.0,26.0,,,51.038462,24.307692
2019-02-09 04:48:00,24.9,25.4,25.6,40.2,81.5,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.3,26.0,26.0,,,50.966667,24.3
2019-02-09 04:55:12,24.9,25.4,25.6,40.2,81.5,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.3,26.0,26.0,,,50.966667,24.3
2019-02-09 05:02:24,24.9,25.4,25.5,40.1,81.6,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.2,26.0,26.0,,,52.266667,24.133333
2019-02-09 05:09:36,24.9,25.4,25.5,40.1,81.6,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.2,26.0,26.0,,,52.266667,24.133333
2019-02-09 05:16:48,24.9,25.4,25.5,40.1,81.6,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.125,26.0,26.0,,,52.34375,24.21875
2019-02-09 05:24:00,24.9,25.4,25.5,40.1,81.6,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.125,26.0,26.0,,,52.34375,24.21875
2019-02-09 05:31:12,24.9,25.4,25.5,40.1,81.6,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.064516,26.0,26.0,,,52.774194,24.064516
2019-02-09 05:38:24,24.9,25.4,25.5,40.1,81.6,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.064516,26.0,26.0,,,52.774194,24.064516
2019-02-09 05:45:36,24.8,25.4,25.5,40.1,81.7,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.064516,26.0,26.0,,,53.064516,24.064516
2019-02-09 05:52:48,24.8,25.4,25.5,40.1,81.7,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.064516,26.0,26.0,,,53.064516,24.064516
2019-02-09 06:00:00,24.8,25.4,25.5,40.1,81.7,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.064516,26.0,26.0,,,53.064516,24.064516
2019-02-09 06:07:12,24.8,25.4,25.5,40.1,81.7,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.0,26.0,26.0,,,53.166667,24.066667
2019-02-09 06:14:24,24.8,25.4,25.5,40.1,81.7,35.6,37.4,39.6,48.8,27.0,27.6,32.3,39.2,29.0,26.0,26.0,,,53.166667,24.066667
2019-02-09 06:21:36,24.8,25.4,25.4,40.1,81.7,35.6,37.4,39.6,48.8,27.0,27.7,32.3,39.2,29.033333,26.0,26.0,,,52.933333,24.133333
2019-02-09 06:28:48,24.8,25.4,25.4,40.1,81.7,35.6,37.4,39.6,48.8,27.0,27.7,32.3,39.2,29.033333,26.0,26.0,,,52.933333,24.133333
2019-02-09 06:36:00,24.8,25.3,25.4,40.1,81.8,35.6,37.4,39.6,48.8,27.0,27.7,32.3,39.2,29.033333,25.966667,26.0,,,52.8,24.266667
2019-02-09 06:43:12,24.8,25.3,25.4,40.1,81.8,35.6,37.4,39.6,48.8,27.0,27.7,32.3,39.2,29.033333,25.966667,26.0,,,52.8,24.266667
2019-02-09 06:50:24,24.8,25.3,25.4,40.1,81.8,35.6,37.4,39.6,48.8,27.1,27.7,32.3,39.2,29.0,26.0,26.0,,,53.533333,24.4
2019-02-09 06:57:36,24.8,25.3,25.4,40.1,81.8,35.6,37.4,39.6,48.8,27.1,27.7,32.3,39.2,29.0,26.0,26.0,,,53.533333,24.4
2019-02-09 07:04:48,24.8,25.3,25.4,40.1,81.8,35.6,37.4,39.6,48.8,27.1,27.7,32.3,39.2,29.064516,26.0,26.0,,,53.096774,24.548387
2019-02-09 07:12:00,24.8,25.3,25.4,40.1,81.8,35.6,37.4,39.6,48.8,27.1,27.7,32.3,39.2,29.064516,26.0,26.0,,,53.096774,24.548387
2019-02-09 07:19:12,24.8,25.3,25.4,40.1,81.9,35.6,37.4,39.5,48.8,27.1,27.8,32.3,39.2,29.0625,26.0625,26.0,,,53.0625,24.6875
2019-02-09 07:26:24,24.8,25.3,25.4,40.1,81.9,35.6,37.4,39.5,48.8,27.1,27.8,32.3,39.2,29.0625,26.0625,26.0,,,53.0625,24.6875
2019-02-09 07:33:36,24.8,25.3,25.4,40.1,81.9,35.6,37.4,39.5,48.8,27.2,27.8,32.3,39.2,29.064516,26.064516,25.354839,,,53.612903,24.83871
2019-02-09 07:40:48,24.8,25.3,25.4,40.1,81.9,35.6,37.4,39.5,48.8,27.2,27.8,32.3,39.2,29.064516,26.064516,25.354839,,,53.612903,24.83871
2019-02-09 07:48:00,24.8,25.3,25.4,40.1,82.0,35.6,37.4,39.5,48.8,27.3,28.0,32.3,39.2,29.172414,26.37931,25.275862,,,52.931034,25.0
2019-02-09 07:55:12,24.8,25.3,25.4,40.1,82.0,35.6,37.4,39.5,48.8,27.3,28.0,32.3,39.2,29.172414,26.37931,25.275862,,,52.931034,25.0
2019-02-09 08:02:24,24.7,25.3,25.4,40.1,82.0,35.6,37.4,39.5,48.8,27.3,28.0,32.3,39.2,29.478261,26.521739,25.0,,,52.391304,25.0
2019-02-09 08:09:36,24.7,25.3,25.4,40.1,82.0,35.6,37.4,39.5,48.8,27.3,28.0,32.3,39.2,29.478261,26.521739,25.0,,,52.391304,25.0
2019-02-09 08:16:48,24.7,25.3,25.4,40.2,82.1,35.6,37.4,39.5,48.8,27.5,28.2,32.3,39.3,29.173913,26.521739,24.478261,,,53.608696,24.956522
2019-02-09 08:24:00,24.7,25.3,25.4,40.2,82.1,35.6,37.4,39.5,48.8,27.5,28.2,32.3,39.3,29.173913,26.521739,24.478261,,,53.608696,24.956522
2019-02-09 08:31:12,24.7,25.3,25.4,40.2,82.2,35.6,37.4,39.5,48.8,27.6,28.4,32.3,39.3,29.0,26.538462,24.730769,,,55.076923,24.884615
2019-02-09 08:38:24,24.7,25.3,25.4,40.2,82.2,35.6,37.4,39.5,48.8,27.6,28.4,32.3,39.3,29.0,26.538462,24.730769,,,55.076923,24.884615
2019-02-09 08:45:36,24.7,25.3,25.4,40.3,82.2,35.6,37.4,39.5,48.8,27.7,28.5,32.3,39.3,29.096774,26.548387,24.870968,,,54.645161,24.83871
2019-02-09 08:52:48,24.7,25.3,25.4,40.3,82.2,35.6,37.4,39.5,48.8,27.7,28.5,32.3,39.3,29.096774,26.548387,24.870968,,,54.645161,24.83871
2019-02-09 09:00:00,24.7,25.3,25.4,40.3,82.2,35.6,37.4,39.5,48.8,27.7,28.5,32.3,39.3,29.096774,26.548387,24.870968,,,54.645161,24.83871
2019-02-09 09:07:12,24.7,25.3,25.4,40.3,82.3,35.6,37.4,39.5,48.8,27.7,28.5,32.3,39.4,29.1875,26.6875,25.0,,,54.78125,24.84375
2019-02-09 09:14:24,24.7,25.3,25.4,40.3,82.3,35.6,37.4,39.5,48.8,27.7,28.5,32.3,39.4,29.1875,26.6875,25.0,,,54.78125,24.84375
2019-02-09 09:21:36,24.7,25.3,25.5,40.4,82.3,35.6,37.4,39.5,48.8,27.7,28.6,32.3,39.4,29.354839,26.741935,25.0,,,54.741935,24.935484
2019-02-09 09:28:48,24.7,25.3,25.5,40.4,82.3,35.6,37.4,39.5,48.8,27.7,28.6,32.3,39.4,29.354839,26.741935,25.0,,,54.741935,24.935484
2019-02-09 09:36:00,24.7,25.3,25.5,40.5,82.3,35.6,37.4,39.5,48.8,27.8,28.6,32.3,39.4,29.387097,26.870968,25.0,,,54.225806,24.935484
2019-02-09 09:43:12,24.7,25.3,25.5,40.5,82.3,35.6,37.4,39.5,48.8,27.8,28.6,32.3,39.4,29.387097,26.870968,25.0,,,54.225806,24.935484
2019-02-09 09:50:24,24.7,25.3,25.5,40.6,82.4,35.6,37.4,39.5,48.8,27.8,28.7,32.3,39.5,29.551724,26.827586,24.724138,,,54.965517,24.758621
2019-02-09 09:57:36,24.7,25.3,25.5,40.6,82.4,35.6,37.4,39.5,48.8,27.8,28.7,32.3,39.5,29.551724,26.827586,24.724138,,,54.965517,24.758621
2019-02-09 10:04:48,24.7,25.3,25.6,40.7,82.4,35.6,37.4,39.5,48.8,27.9,28.9,32.3,39.5,29.9,26.766667,24.833333,,,54.9,24.766667
2019-02-09 10:12:00,24.7,25.3,25.6,40.7,82.4,35.6,37.4,39.5,48.8,27.9,28.9,32.3,39.5,29.9,26.766667,24.833333,,,54.9,24.766667
2019-02-09 10:19:12,24.7,25.3,25.6,40.7,82.4,35.6,37.4,39.5,48.8,28.0,29.0,32.3,39.6,29.965517,26.896552,24.448276,,,53.724138,24.896552
2019-02-09 10:26:24,24.7,25.3,25.6,40.7,82.4,35.6,37.4,39.5,48.8,28.0,29.0,32.3,39.6,29.965517,26.896552,24.448276,,,53.724138,24.896552
2019-02-09 10:33:36,24.7,25.3,25.7,40.8,82.5,35.6,37.4,39.5,48.8,28.1,29.1,32.3,39.6,30.0,26.733333,25.0,,,53.966667,24.5
2019-02-09 10:40:48,24.7,25.3,25.7,40.8,82.5,35.6,37.4,39.5,48.8,28.1,29.1,32.3,39.6,30.0,26.733333,25.0,,,53.966667,24.5
2019-02-09 10:48:00,24.7,25.3,25.7,40.9,82.5,35.6,37.4,39.5,48.8,28.1,29.1,32.4,39.7,30.0,26.71875,25.0,,,55.0,24.75
2019-02-09 10:55:12,24.7,25.3,25.7,40.9,82.5,35.6,37.4,39.5,48.8,28.1,29.1,32.4,39.7,30.0,26.71875,25.0,,,55.0,24.75
2019-02-09 11:02:24,24.7,25.3,25.8,41.0,82.5,35.6,37.4,39.5,48.8,28.0,29.1,32.3,39.8,30.0,26.71875,25.0,,,50.75,25.0
2019-02-09 11:09:36,24.7,25.3,25.8,41.0,82.5,35.6,37.4,39.5,48.8,28.0,29.1,32.3,39.8,30.0,26.71875,25.0,,,50.75,25.0
2019-02-09 11:16:48,24.8,25.4,25.8,41.1,82.5,35.6,37.3,39.5,48.8,27.9,29.0,32.3,39.8,30.0,26.645161,25.0,,,52.870968,24.83871
2019-02-09 11:24:00,24.8,25.4,25.8,41.1,82.5,35.6,37.3,39.5,48.8,27.9,29.0,32.3,39.8,30.0,26.645161,25.0,,,52.870968,24.83871
2019-02-09 11:31:12,24.8,25.4,25.9,41.2,82.6,35.6,37.4,39.5,48.8,27.9,29.0,32.3,39.9,30.0,26.733333,25.0,,,52.5,24.9
2019-02-09 11:38:24,24.8,25.4,25.9,41.2,82.6,35.6,37.4,39.5,48.8,27.9,29.0,32.3,39.9,30.0,26.733333,25.0,,,52.5,24.9
2019-02-09 11:45:36,24.8,25.4,25.9,41.3,82.6,35.6,37.4,39.5,48.8,28.0,29.1,32.3,39.9,30.0,26.733333,25.0,,,52.5,24.9
2019-02-09 11:52:48,24.8,25.4,25.9,41.3,82.6,35.6,37.4,39.5,48.8,28.0,29.1,32.3,39.9,30.0,26.551724,25.0,,,50.931034,25.0
2019-02-09 12:00:00,24.8,25.4,25.9,41.3,82.6,35.6,37.4,39.5,48.8,28.0,29.1,32.3,39.9,30.0,26.551724,25.0,,,50.931034,25.0
2019-02-09 12:07:12,24.8,25.4,26.0,41.4,82.6,35.6,37.4,39.5,48.8,27.8,28.9,32.3,39.9,30.0,26.565217,25.173913,,,51.391304,24.869565
2019-02-09 12:14:24,24.8,25.4,26.0,41.4,82.6,35.6,37.4,39.5,48.8,27.8,28.9,32.3,39.9,30.0,26.565217,25.173913,,,51.391304,24.869565
2019-02-09 12:21:36,24.8,25.4,26.1,41.5,82.6,35.6,37.4,39.5,48.8,27.6,28.7,32.2,40.0,30.0,26.695652,25.869565,,,52.695652,24.826087
2019-02-09 12:28:48,24.8,25.4,26.1,41.5,82.6,35.6,37.4,39.5,48.8,27.6,28.7,32.2,40.0,30.0,26.695652,25.869565,,,52.695652,24.826087
2019-02-09 12:36:00,24.8,25.5,26.1,41.6,82.6,35.6,37.4,39.5,48.8,27.5,28.5,32.2,40.0,30.0,26.678571,26.0,,,51.0,25.0
2019-02-09 12:43:12,24.8,25.5,26.1,41.6,82.6,35.6,37.4,39.5,48.8,27.5,28.5,32.2,40.0,30.0,26.678571,26.0,,,51.0,25.0
2019-02-09 12:50:24,24.9,25.5,26.2,41.7,82.6,35.6,37.4,39.6,48.8,27.4,28.3,32.1,40.0,30.0,26.548387,26.0,,,51.741935,24.806452
2019-02-09 12:57:36,24.9,25.5,26.2,41.7,82.6,35.6,37.4,39.6,48.8,27.4,28.3,32.1,40.0,30.0,26.548387,26.0,,,51.741935,24.806452
2019-02-09 13:04:48,24.9,25.5,26.2,41.7,82.6,35.6,37.4,39.6,48.8,27.3,28.2,32.1,40.0,30.0,26.5,26.0,,,51.3125,24.90625
2019-02-09 13:12:00,24.9,25.5,26.2,41.7,82.6,35.6,37.4,39.6,48.8,27.3,28.2,32.1,40.0,30.0,26.5,26.0,,,51.3125,24.90625
2019-02-09 13:19:12,24.9,25.5,26.3,41.8,82.6,35.6,37.4,39.6,48.8,27.2,28.1,32.1,40.0,30.0,26.516129,26.0,,,51.612903,24.83871
2019-02-09 13:26:24,24.9,25.5,26.3,41.8,82.6,35.6,37.4,39.6,48.8,27.2,28.1,32.1,40.0,30.0,26.516129,26.0,,,51.612903,24.83871
2019-02-09 13:33:36,24.9,25.6,26.3,41.9,82.6,35.6,37.4,39.6,48.8,27.1,27.9,32.0,40.0,30.0,26.612903,26.0,,,50.774194,24.967742
2019-02-09 13:40:48,24.9,25.6,26.3,41.9,82.6,35.6,37.4,39.6,48.8,27.1,27.9,32.0,40.0,30.0,26.612903,26.0,,,50.774194,24.967742
2019-02-09 13:48:00,24.9,25.6,26.4,42.0,82.5,35.6,37.4,39.6,48.8,27.0,27.8,32.0,39.9,30.0,26.677419,26.0,,,50.0,25.0
2019-02-09 13:55:12,24.9,25.6,26.4,42.0,82.5,35.6,37.4,39.6,48.8,27.0,27.8,32.0,39.9,30.0,26.677419,26.0,,,50.0,25.0
2019-02-09 14:02:24,24.9,25.6,26.5,42.0,82.5,35.6,37.4,39.6,48.8,27.0,27.8,32.0,39.9,30.0,26.709677,26.0,,,49.225806,25.0
2019-02-09 14:09:36,24.9,25.6,26.5,42.0,82.5,35.6,37.4,39.6,48.8,27.0,27.8,32.0,39.9,30.0,26.709677,26.0,,,49.225806,25.0
2019-02-09 14:16:48,25.0,25.6,26.5,42.1,82.4,35.6,37.4,39.6,48.8,27.0,27.7,32.0,39.9,30.0,26.75,26.0,,,51.15625,25.0
2019-02-09 14:24:00,25.0,25.6,26.5,42.1,82.4,35.6,37.4,39.6,48.8,27.0,27.7,32.0,39.9,30.0,26.75,26.0,,,51.15625,25.0
2019-02-09 14:31:12,25.0,25.7,26.6,42.1,82.4,35.6,37.4,39.6,48.8,26.9,27.6,32.0,39.8,30.0,26.78125,26.0,,,51.3125,24.8125
2019-02-09 14:38:24,25.0,25.7,26.6,42.1,82.4,35.6,37.4,39.6,48.8,26.9,27.6,32.0,39.8,30.0,26.78125,26.0,,,51.3125,24.8125
2019-02-09 14:45:36,25.0,25.7,26.6,42.2,82.3,35.6,37.4,39.6,48.8,26.9,27.6,32.0,39.8,30.0,26.709677,26.0,,,51.548387,24.870968
2019-02-09 14:52:48,25.0,25.7,26.6,42.2,82.3,35.6,37.4,39.6,48.8,26.9,27.6,32.0,39.8,30.0,26.709677,26.0,,,51.548387,24.870968
2019-02-09 15:00:00,25.0,25.7,26.6,42.2,82.3,35.6,37.4,39.6,48.8,26.9,27.6,32.0,39.8,30.0,26.709677,26.0,,,51.548387,24.870968
2019-02-09 15:07:12,25.0,25.7,26.6,42.2,82.3,35.6,37.4,39.6,48.8,26.9,27.6,32.0,39.8,30.0,26.83871,26.0,,,52.354839,24.935484
2019-02-09 15:14:24,25.0,25.7,26.6,42.2,82.3,35.6,37.4,39.6,48.8,26.9,27.6,32.0,39.8,30.0,26.83871,26.0,,,52.354839,24.935484
2019-02-09 15:21:36,25.0,25.7,26.7,42.2,82.2,35.6,37.4,39.6,48.8,26.9,27.5,32.0,39.7,30.0,26.833333,26.0,,,51.533333,24.966667
2019-02-09 15:28:48,25.0,25.7,26.7,42.2,82.2,35.6,37.4,39.6,48.8,26.9,27.5,32.0,39.7,30.0,26.833333,26.0,,,51.533333,24.966667
2019-02-09 15:36:00,25.0,25.7,26.7,42.2,82.2,35.6,37.4,39.6,48.8,26.8,27.5,32.0,39.7,30.0,26.724138,26.0,,,51.103448,24.965517
2019-02-09 15:43:12,25.0,25.7,26.7,42.2,82.2,35.6,37.4,39.6,48.8,26.8,27.5,32.0,39.7,30.0,26.724138,26.0,,,51.103448,24.965517
2019-02-09 15:50:24,25.1,25.8,26.7,42.2,82.2,35.6,37.4,39.6,48.8,26.8,27.5,32.0,39.7,30.0,26.866667,26.0,,,50.766667,25.0
2019-02-09 15:57:36,25.1,25.8,26.7,42.2,82.2,35.6,37.4,39.6,48.8,26.8,27.5,32.0,39.7,30.0,26.866667,26.0,,,50.766667,25.0
2019-02-09 16:04:48,25.1,25.8,26.7,42.2,82.1,35.6,37.4,39.6,48.7,26.8,27.4,32.0,39.6,30.0,26.925926,26.0,,,48.0,25.0
2019-02-09 16:12:00,25.1,25.8,26.7,42.2,82.1,35.6,37.4,39.6,48.7,26.8,27.4,32.0,39.6,30.0,26.925926,26.0,,,48.0,25.0
2019-02-09 16:19:12,25.1,25.8,26.8,42.2,82.1,35.6,37.4,39.6,48.7,26.8,27.4,32.0,39.6,30.0,27.0,26.090909,,,46.727273,25.681818
2019-02-09 16:26:24,25.1,25.8,26.8,42.2,82.1,35.6,37.4,39.6,48.7,26.8,27.4,32.0,39.6,30.0,27.0,26.090909,,,46.727273,25.681818
2019-02-09 16:33:36,25.1,25.8,26.8,42.3,82.1,35.6,37.4,39.6,48.7,26.8,27.4,32.0,39.6,30.0,27.0,26.26087,,,46.956522,26.0
2019-02-09 16:40:48,25.1,25.8,26.8,42.3,82.1,35.6,37.4,39.6,48.7,26.8,27.4,32.0,39.6,30.0,27.0,26.26087,,,46.956522,26.0
2019-02-09 16:48:00,25.1,25.8,26.8,42.3,82.0,35.6,37.4,39.6,48.7,26.8,27.4,32.0,39.6,30.266667,27.0,26.733333,,,48.133333,26.166667
2019-02-09 16:55:12,25.1,25.8,26.8,42.3,82.0,35.6,37.4,39.6,48.7,26.8,27.4,32.0,39.6,30.266667,27.0,26.733333,,,48.133333,26.166667
2019-02-09 17:02:24,25.1,25.8,26.8,42.3,82.0,35.6,37.5,39.6,48.7,26.8,27.4,32.0,39.5,30.4,27.0,26.933333,,,48.833333,26.166667
2019-02-09 17:09:36,25.1,25.8,26.8,42.3,82.0,35.6,37.5,39.6,48.7,26.8,27.4,32.0,39.5,30.4,27.0,26.933333,,,48.833333,26.166667
2019-02-09 17:16:48,25.1,25.8,26.8,42.3,81.9,35.6,37.5,39.7,48.7,26.8,27.4,32.1,39.5,30.645161,27.0,27.0,,,49.258065,26.322581
2019-02-09 17:24:00,25.1,25.8,26.8,42.3,81.9,35.6,37.5,39.7,48.7,26.8,27.4,32.1,39.5,30.645161,27.0,27.0,,,49.258065,26.322581
2019-02-09 17:31:12,25.2,25.9,26.9,42.3,81.9,35.6,37.5,39.7,48.7,26.8,27.4,32.1,39.5,30.709677,27.0,27.0,,,49.387097,26.419355
2019-02-09 17:38:24,25.2,25.9,26.9,42.3,81.9,35.6,37.5,39.7,48.7,26.8,27.4,32.1,39.5,30.709677,27.0,27.0,,,49.387097,26.419355
